DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Children's Services Directorate,25/05/2023," 12,041.44 ",NEWPARK MONTESSORI NURSERY SCH,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 2,488.20 ",CHERYL SHADRACH T/A THE PLAYRO,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 4,356.30 ",REDACTED PERSONAL DATA,Invoice,EY - 2 year old funding
Children's Services Directorate,25/05/2023," 1,441.05 ",REDACTED PERSONAL DATA,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 1,131.00 ",REDACTED PERSONAL DATA,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 12,809.55 ",REDACTED PERSONAL DATA,Invoice,EY - 2 year old funding
Children's Services Directorate,25/05/2023," 9,747.60 ",Balham Rainbow Nursery,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 13,244.37 ",WORKING MUMS DAYCARE ,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 42,541.16 ",LITTLE JOY DAY NURSERY T/A BAN,Invoice,EY - 2 year old funding
Children's Services Directorate,25/05/2023," 1,131.00 ",MARIA VANZO T/A THE RISING SUN,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 5,487.30 ",REDACTED PERSONAL DATA,Invoice,EY - 2 year old funding
Children's Services Directorate,25/05/2023," 1,441.05 ",REDACTED PERSONAL DATA,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 17,769.37 ",MAGDALEN NURSERY ST GEORGE'S G,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 26,618.65 ",ABACUS ARK2 LTD,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 10,059.21 ",BERTRUM HOUSE NURSERY LTD,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,25/05/2023," 10,571.14 ",THE WANDSWORTH PRESCHOOL LTD,Invoice,Universal 15hr 3 & 4 year old
Housing & Regeneration Directorate,25/05/2023," 5,859.34 ",WBC Petty Cash,Invoice,Miscellaneous Expenses
Adult Social Services Directorate,25/05/2023," 2,247.53 ",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,26/05/2023," 12,057.53 ",High Quality Lifestyles,Invoice,External Residential Care
Adult Social Services Directorate,26/05/2023," 5,892.96 ",ASHGALE HOUSE LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/05/2023," 36,971.36 ",ABBEY CARE CENTRE T/A BHAKTI S,Invoice,Nursing Care Cntrbns
Housing & Regeneration Directorate,26/05/2023," 11,200.07 ",PROPERTY PANACEA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 2,000.01 ",EARLSFIELD PROPERTIES,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,407.50 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 2,458.18 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,235.80 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 11,753.21 ",PRIME HOMES,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 16,160.34 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 2,399.98 ",MENDOZA LIMITED,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,751.40 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,501.50 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Children's Services Directorate,26/05/2023," 6,400.00 ",JUS EDUCATION,Invoice,Independent Fees
Housing & Regeneration Directorate,26/05/2023," 1,310.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,709.33 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,655.16 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,730.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,410.93 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,680.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Children's Services Directorate,26/05/2023, 750.00 ,REDACTED PERSONAL DATA,Invoice,Other Therapies
Housing & Regeneration Directorate,26/05/2023," 2,572.83 ",South West BTL Ltd,Invoice,Private Rented Sector Offer
Housing & Regeneration Directorate,26/05/2023," 1,294.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,294.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,344.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,26/05/2023," 41,496.80 ",REDACTED PERSONAL DATA,Invoice,External Residential Care
Housing & Regeneration Directorate,26/05/2023," 4,979.52 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,029.34 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,680.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 2,573.00 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Housing & Regeneration Directorate,26/05/2023," 1,294.00 ",Furzedown 2018 limited,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,294.88 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023, 708.00 ,REDACTED PERSONAL DATA,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,26/05/2023," 8,616.00 ",Ideal Response,Invoice,Major Insurance Reconciliation
Environment & Community Services Directorate,26/05/2023," 6,149.10 ",Architectural Street,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,26/05/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,26/05/2023," 1,593.00 ",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,26/05/2023," 1,545.74 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Environment & Community Services Directorate,26/05/2023," 6,255.00 ",Freegle Ltd,Invoice,Other Minor Contract Payments
Resources Directorate,26/05/2023," 5,117.46 ",Ace Office Environments Ltd,Invoice,Materials
Resources Directorate,26/05/2023," 1,244.95 ",REDACTED PERSONAL DATA,Invoice,Personal Account
Environment & Community Services Directorate,26/05/2023, 635.75 ,REDACTED PERSONAL DATA,Invoice,Residents Permits
Environment & Community Services Directorate,26/05/2023, 635.75 ,Doran Bros Construction Ltd,Invoice,Residents Permits
Adult Social Services Directorate,26/05/2023," 27,100.58 ",Fitzroy Support,Invoice,Supported Living
Resources Directorate,26/05/2023," 8,302.22 ",Royal Mail Group Ltd,Invoice,Postage
Adult Social Services Directorate,26/05/2023," 5,761.70 ",The Abbeyfield Society,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 69,441.72 ",The Disabilities Trust,Invoice,External Residential Care
Adult Social Services Directorate,26/05/2023," 34,511.81 ",Emberbrook Care Home,Invoice,External Nursing Care
Environment & Community Services Directorate,26/05/2023, 570.60 ,LANTERN RECOVERY SPECIALISTS P,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,26/05/2023, 521.14 ,Zip Heaters Ltd,Invoice,Planned Maintenance - Bldgs
Environment & Community Services Directorate,26/05/2023, 658.28 ,Dawsongroup Vans Ltd,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,26/05/2023," 12,970.26 ",Storm Environmental Ltd,Invoice,Equipment
Capital Expenditure,26/05/2023," 2,400.00 ",GL Hearn Ltd,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,26/05/2023," 16,509.07 ",BUPA CARE SERVICES,Invoice,External Nursing Care
Adult Social Services Directorate,26/05/2023," 8,312.85 ",HAVELOCK COURT NURSING HOME,Invoice,Nursing Care Cntrbns
Adult Social Services Directorate,26/05/2023," 14,887.58 ",WINGHAM COURT,Invoice,Nursing Care Cntrbns
Adult Social Services Directorate,26/05/2023," 32,255.12 ",ANS HOMES LTD,Invoice,External Nursing Care
Adult Social Services Directorate,26/05/2023," 17,854.81 ",MHA CARE GROUP,Invoice,Nursing Care Cntrbns
Adult Social Services Directorate,26/05/2023," 21,838.49 ",FRANCES TAYLOR FOUNDATION,Invoice,External Residential Care
Adult Social Services Directorate,26/05/2023," 3,017.26 ",ST JOHNS NURSING HOME LTD,Invoice,Nursing Care Cntrbns
Adult Social Services Directorate,26/05/2023," 6,156.47 ",RESIDENTIAL CARE SERVICES T/A ,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 165,907.43 ",ST MARYS RESIDENTIAL HOME,Invoice,External Residential Care
Adult Social Services Directorate,26/05/2023," 66,293.26 ",CARE EXPERTISE LTD,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 11,590.92 ",DOLPHIN HOMES LTD,Invoice,Residentl Care Conts
Children's Services Directorate,26/05/2023," 3,832.34 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Travelling expenses
Adult Social Services Directorate,26/05/2023," 78,424.35 ",VOYAGE CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/05/2023," 22,905.78 ",ROYAL HOSPITAL FOR NEURO-DISAB,Invoice,Nursing Care Cntrbns
Adult Social Services Directorate,26/05/2023," 6,785.65 ",ST DAVIDS CARE IN THE COMMUNIT,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 6,013.39 ",ESSEX CARE CONSORTIUM,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 19,105.85 ",SENSE-CHILDREN & ADULT SERVICE,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 133,052.20 ",C M CARE LTD,Invoice,Supported Living
Adult Social Services Directorate,26/05/2023," 26,758.41 ",SURREY & BORDERS PARTNERSHIP N,Invoice,External Residential Care
Adult Social Services Directorate,26/05/2023," 18,143.55 ",SEEABILITY,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 8,502.63 ",Achieve Together Limited,Invoice,Residentl Care Conts
Children's Services Directorate,26/05/2023," 1,892.05 ",THE RICHMOND FELLOWSHIP,Invoice,Essentials
Adult Social Services Directorate,26/05/2023," 20,910.12 ",ROSCLARE,Invoice,External Residential Care
Adult Social Services Directorate,26/05/2023," 3,417.96 ",CHEGWORTH NURSING HOME (BAYSWI,Invoice,External Nursing Care
Adult Social Services Directorate,26/05/2023," 2,116.00 ",SOUTHSIDE PARTNERSHIP,Invoice,Supported Living
Children's Services Directorate,26/05/2023," 1,077.04 ",BANYA FAMILY PLACEMENT AGENCY,Invoice,CLA Support
Adult Social Services Directorate,26/05/2023," 1,842.88 ",SANCTUARY HOUSING ASSOCIATION,Invoice,Supporting People Contracts
Adult Social Services Directorate,26/05/2023," 5,001.90 ",ST MARY'S CARE HOME,Invoice,Nursing Care Cntrbns
Adult Social Services Directorate,26/05/2023," 9,177.54 ",RALEIGH HOUSE LTD,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 5,737.91 ",WHITE ROSE CARE,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 3,258.16 ",FREEWAYS TRUST LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/05/2023," 13,158.88 ",Beech Lodge,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 11,287.72 ",STALLCOMBE HOUSE,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 17,723.72 ",WINSLOW COURT,Invoice,Residentl Care Conts
Children's Services Directorate,26/05/2023," 76,329.60 ",I CAN SERVICES LTD,Invoice,SEN Inclusion
Adult Social Services Directorate,26/05/2023," 8,726.04 ",Cherry Lodge,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 19,032.36 ",RIDGEWOOD CARE SERVICES LTD,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 39,324.69 ",TRINITY COURT NURSING HOME,Invoice,Nursing Care Cntrbns
Adult Social Services Directorate,26/05/2023," 13,945.54 ",ALLIED CARE (MHS) LTD,Invoice,External Residential Care
Environment & Community Services Directorate,26/05/2023," 2,275.20 ",RBC SCAFFOLDING LTD,Invoice,Materials
Children's Services Directorate,26/05/2023, 798.83 ,SPECIAL PEOPLE,Invoice,Preventing Accom
Adult Social Services Directorate,26/05/2023," 9,385.29 ",CHOICE CARE GROUP Limited,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 21,180.39 ",Infocus Charity,Invoice,Residentl Care Conts
Housing & Regeneration Directorate,26/05/2023," 80,799.38 ",CAPHALL LTD,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,26/05/2023," 32,081.88 ",WESTMINSTER HOMECARE LTD,Invoice,External Homecare
Adult Social Services Directorate,26/05/2023," 8,873.04 ",CRAEGMOOR OLD RECTORY BREDE PR,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/05/2023," 1,140.00 ",EXTREME ENVIRONMENTAL SERVICES,Invoice,External- Misc (Clean-Ups Etc)
Environment & Community Services Directorate,26/05/2023, 777.20 ,TRAVIS PERKINS TRADING CO LTD,Invoice,Materials
Children's Services Directorate,26/05/2023," 5,510.00 ",BOOK TRUST,Invoice,Equipment
Capital Expenditure,26/05/2023," 2,310.00 ",TOTTERIDGE HOUSE CO-OPERATIVE ,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,26/05/2023," 11,071.00 ",LYNWOOD LETTS,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 11,071.00 ",LYNWOOD LETTS,Invoice,PSL Payments To Landlords
Children's Services Directorate,26/05/2023," 3,537.44 ",PABULUM,Invoice,Food & Consumables
Housing & Regeneration Directorate,26/05/2023," 33,640.42 ",WING UK,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,26/05/2023," 1,508.16 ",Totalkare Ltd,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,26/05/2023," 1,020.00 ",GOLDIELOCKS LOCKSMITHS,Invoice,Payments To Sub-Contractors
Children's Services Directorate,26/05/2023," 6,120.00 ",FUTURE SKILLS TRAINING,Invoice,Independent Fees
Housing & Regeneration Directorate,26/05/2023," 2,600.00 ",SHANZU LTD,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,26/05/2023," 265,589.04 ",THE BRANDON TRUST,Invoice,External Outreach
Adult Social Services Directorate,26/05/2023," 8,778.79 ",CENTRAL AND CECIL HOUSING TRUS,Invoice,Residentl Care Conts
Environment & Community Services Directorate,26/05/2023, 623.18 ,BROWNING JONES & MORRIS LTD,Invoice,Materials
Adult Social Services Directorate,26/05/2023," 9,331.54 ",COMFORT CARE SERVICES (UK) LTD,Invoice,Supported Living
Housing & Regeneration Directorate,26/05/2023," 1,545.76 ",MARSAN INVESTMENT LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,404.61 ",SHASHEE INVESTMENTS LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,370.98 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Resources Directorate,26/05/2023," 1,700.00 ",PAYPOINT COLLECTIONS LTD (VOUC,Invoice,Social Fund Payments
Housing & Regeneration Directorate,26/05/2023," 4,935.10 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,26/05/2023," 1,293.86 ",Waterstones Booksellers Ltd,Invoice,Library Books 
Housing & Regeneration Directorate,26/05/2023," 2,297.75 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,26/05/2023," 789,715.90 ",Serco Limited,Invoice,Waste Contract
Housing & Regeneration Directorate,26/05/2023," 1,505.10 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,217.97 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 13,692.31 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,26/05/2023," 7,046.53 ",KINGSTON CARE HOME,Invoice,Nursing Care Cntrbns
Housing & Regeneration Directorate,26/05/2023," 1,505.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 3,400.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,505.10 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 2,148.00 ",TOP REMOVALS,Invoice,Furniture
Housing & Regeneration Directorate,26/05/2023," 1,850.00 ",BLUE GARDENS LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,699.23 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,505.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,731.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 3,639.87 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,993.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,731.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,505.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 6,979.85 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,500.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 2,676.41 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 3,460.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,655.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,410.93 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,350.01 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 7,706.67 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,343.33 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 3,120.72 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,148.77 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,350.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,569.75 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 4,158.27 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,155.01 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,505.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Chief Executives Directorate,26/05/2023," 1,503.54 ",SHAW AND SONS LTD,Invoice,Materials
Housing & Regeneration Directorate,26/05/2023," 1,400.66 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,914.73 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Chief Executives Directorate,26/05/2023," 55,187.15 ",ENABLE LEISURE AND CULTURE,Invoice,Venue & facilities hire
Housing & Regeneration Directorate,26/05/2023," 1,161.16 ",ALTWOOD PROPERTIES LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,053.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,26/05/2023," 34,666.16 ",C.H.O.I.C.E LIMITED,Invoice,External Residential Care
Housing & Regeneration Directorate,26/05/2023," 2,572.83 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Housing & Regeneration Directorate,26/05/2023," 1,199.99 ",PLANWELL LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,600.09 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 3,783.45 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,26/05/2023," 19,679.93 ",COSTA CIVIL ENGINEERING,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,26/05/2023," 2,939.76 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,294.89 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,26/05/2023," 13,420.84 ",FAVOURED HEALTH CIC,Invoice,External Homecare
Housing & Regeneration Directorate,26/05/2023," 9,041.39 ",DRUM INVESTMENTS LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 3,385.99 ",Mitam Exports Inc.,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,700.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023, 800.00 ,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,730.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,700.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 16,840.68 ",JERMYN STREET PROPERTIES LIMIT,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 6,799.97 ",RIVERCITY LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,294.02 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,500.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 10,108.31 ",MOBIN PROPERTIES LIMITED,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,235.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,294.89 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023, 922.43 ,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,459.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,730.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 14,169.28 ",S V PROPERTIES,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,990.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,545.74 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 6,256.96 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,279.98 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,499.98 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 2,208.00 ",D B DENTICS LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,249.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 41,789.86 ",PENHURST PROPERTIES LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,730.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,26/05/2023," 9,537.60 ",KC SERVICES GROUP LTD,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,26/05/2023," 1,589.72 ",Underley Furnishing Limited,Invoice,Furniture
Housing & Regeneration Directorate,26/05/2023," 2,002.09 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 2,546.44 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 7,994.84 ",REALITY HOLDINGS,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 7,289.88 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,170.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 8,969.17 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,293.98 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 3,292.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,404.61 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Children's Services Directorate,26/05/2023," 1,890.00 ",The Baked Bean Charity,Invoice,Independent Fees
Housing & Regeneration Directorate,26/05/2023," 2,903.51 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,404.61 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,410.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,505.09 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 3,025.87 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 1,499.98 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,26/05/2023," 3,124.98 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Children's Services Directorate,26/05/2023," 12,708.81 ",WEST CREATIVE LTD,Invoice,Subsistance
