DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Housing & Regeneration Directorate,19/07/2023," 4,212.62 ",Shelton Development Services L,Invoice,Application maintenance
Housing & Regeneration Directorate,19/07/2023," 1,625.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,730.00 ",LSE Properties,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 7,035.00 ",Abel Living Limited,Invoice,B&B-Other Destitute
Housing & Regeneration Directorate,19/07/2023," 2,949.88 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Children's Services Directorate,19/07/2023," 10,654.29 ",OUR ROCK LTD,Invoice,External Lodgings
Adult Social Services Directorate,19/07/2023," 77,812.64 ",Penkz Limited,Invoice,Supported Living
Housing & Regeneration Directorate,19/07/2023," 1,505.09 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,250.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,730.00 ",45 West Ltd,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,675.00 ",K&S Resident Ltd,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,675.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,730.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 5,382.00 ",Gemini Star Limited,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,505.09 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 2,100.00 ",Mopane Estate LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,700.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,655.16 ",Lalee properties ltd,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,730.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,275.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,730.99 ",Kavnish LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,750.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,950.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,455.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,410.93 ",Andrew Whitehouse Associates L,Invoice,PSL Payments To Landlords
Capital Expenditure,19/07/2023," 7,200.00 ",Hamptons t/n of Countrywide Es,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,19/07/2023," 1,680.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,670.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Children's Services Directorate,19/07/2023," 1,450.80 ",ACS Private Hire Ltd,Invoice,Client Travel Expenses
Housing & Regeneration Directorate,19/07/2023," 1,655.16 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,288.43 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,505.09 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,294.88 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,404.60 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,244.88 ",INTALOU LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,450.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 10,859.11 ",Tempus Housing Limited,Invoice,PSL Payments To Landlords
Children's Services Directorate,19/07/2023, 720.00 ,Julia Terteryan Therapy Ltd,Invoice,Other Therapies
Housing & Regeneration Directorate,19/07/2023," 1,244.88 ",Padmecat Ltd,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,770.50 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,500.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,455.09 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,410.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Capital Expenditure,19/07/2023," 572,225.87 ",Bugler Developments Ltd,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,19/07/2023," 1,500.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 3,106.00 ",Jiwa Property Ltd,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,19/07/2023," 6,558.25 ",Primeway Care Limited,Invoice,External Homecare
Adult Social Services Directorate,19/07/2023," 12,253.56 ",Thanet Healthcare (Cairo House,Invoice,Supported Living
Adult Social Services Directorate,19/07/2023," 8,745.00 ",Bespoke Care Support,Invoice,Supported Living
Housing & Regeneration Directorate,19/07/2023," 4,529.00 ",Palmatum LTD,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,19/07/2023," 21,698.20 ",Medicsprocare Limited,Invoice,Supported Living
Children's Services Directorate,19/07/2023," 192,837.75 ",London Hire Community Services,Invoice,Internal Transport Recharges
Children's Services Directorate,19/07/2023," 12,540.00 ",Tile Hill Interim & Executive ,Invoice,Agency Staff
Housing & Regeneration Directorate,19/07/2023," 1,730.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,344.59 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,19/07/2023," 8,268.00 ",Primroses Care Ltd,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 7,716.80 ",Elizabeth Peters Care Homes Li,Invoice,External Residential Care
Housing & Regeneration Directorate,19/07/2023," 1,505.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,19/07/2023," 40,489.80 ",Top Line Support Limited,Invoice,External Homecare
Adult Social Services Directorate,19/07/2023," 4,045.14 ",GREENSLEEVES HOMES TRUST THE M,Invoice,External Residential Care
Housing & Regeneration Directorate,19/07/2023," 1,485.09 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 146,676.00 ",Remax Asset Management,Invoice,B&B-Other Destitute
Adult Social Services Directorate,19/07/2023," 12,296.00 ",Anavo Care Ltd T/A Surbitonian,Invoice,External Residential Care
Chief Executives Directorate,19/07/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Project Work
Housing & Regeneration Directorate,19/07/2023," 4,189.32 ",AES INT LTD,Invoice,Agency Staff
Housing & Regeneration Directorate,19/07/2023," 6,369.49 ",Zyber Construction Ltd,Invoice,Vacants
Housing & Regeneration Directorate,19/07/2023," 8,541.50 ",Gjini Building Services Ltd,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,19/07/2023," 1,953.00 ",City Investment Group Ltd,Invoice,B&B Payments
Adult Social Services Directorate,19/07/2023, 559.00 ,Areli Care Ltd t/a Caremark (B,Invoice,External Homecare
Housing & Regeneration Directorate,19/07/2023," 1,655.00 ",GIORDANO PROPERTIES LIMITED,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,730.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Children's Services Directorate,19/07/2023, 865.00 ,KiDs OT SEN Consultancy,Invoice,Other Therapies
Adult Social Services Directorate,19/07/2023," 8,135.43 ",Partnerships in Care 1 Limited,Invoice,External Residential Care
Housing & Regeneration Directorate,19/07/2023," 1,280.41 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Children's Services Directorate,19/07/2023, 617.30 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,19/07/2023, 539.02 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,19/07/2023, 974.44 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,19/07/2023, 584.22 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Housing & Regeneration Directorate,19/07/2023," 2,734.94 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,424.37 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Capital Expenditure,19/07/2023," 75,621.55 ",Wandsworth BID,Invoice,Wandsworth BID
Housing & Regeneration Directorate,19/07/2023," 1,490.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,294.02 ",South Audley Securities Limite,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,279.98 ",Curzon Assets Limited,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,505.10 ",SW18 Properties Limited,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,730.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 3,024.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,049.34 ",Maurice Laurent Limited,Invoice,PSL Payments To Landlords
Children's Services Directorate,19/07/2023," 2,000.00 ",REDACTED PERSONAL DATA,Invoice,Essentials
Adult Social Services Directorate,20/07/2023," 5,244.80 ",The Abbeyfield Society,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 20,382.78 ",GLORY CARE CENTRE LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,20/07/2023," 2,446.80 ",P W SECURE-IT LTD,Invoice,Reactive maintenance - bldgs
Environment & Community Services Directorate,20/07/2023," 1,562.11 ",Newsquest Media Group Ltd,Invoice,Advertising / Publicity
Adult Social Services Directorate,20/07/2023," 11,748.00 ",Curado Ltd,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 164,284.23 ",MMCG 2 LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,20/07/2023," 1,164.98 ",T Mohan ,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,20/07/2023," 6,441.21 ",DH CROFTS LTD,Invoice,Planned Maintenance - Bldgs
Adult Social Services Directorate,20/07/2023," 2,670.68 ",ST JOHNS NURSING HOME LTD,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 5,535.88 ",RESIDENTIAL CARE SERVICES T/A ,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 18,286.46 ",JOYCARE HOME SERVICES LTD,Invoice,External Residential Care
Children's Services Directorate,20/07/2023," 4,083.30 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport
Adult Social Services Directorate,20/07/2023," 31,499.70 ",VOYAGE CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 35,904.79 ",ROYAL HOSPITAL FOR NEURO-DISAB,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 6,015.92 ",ST DAVIDS CARE IN THE COMMUNIT,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 17,266.00 ",SENSE-CHILDREN & ADULT SERVICE,Invoice,Residentl Care Conts
Children's Services Directorate,20/07/2023, 501.50 ,Careoline Carers Services Ltd,Invoice,Preventing Accom
Housing & Regeneration Directorate,20/07/2023," 1,705.66 ",HUGHES JAY & PANTER LTD,Invoice,External Decs
Adult Social Services Directorate,20/07/2023," 24,194.28 ",SURREY & BORDERS PARTNERSHIP N,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 24,911.16 ",SEEABILITY,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 21,948.76 ",Achieve Together Limited,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 18,869.44 ",ROSCLARE,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 3,098.48 ",CHEGWORTH NURSING HOME (BAYSWI,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 2,504.72 ",REDACTED PERSONAL DATA,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 90,972.77 ",ST MARY'S CARE HOME,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 8,255.16 ",RALEIGH HOUSE LTD,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 5,156.44 ",WHITE ROSE CARE,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 6,232.92 ",Autism Unlimited Limited,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 11,299.52 ",Peak 15 Ltd,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 16,022.00 ",WINSLOW COURT,Invoice,External Residential Care
Resources Directorate,20/07/2023," 1,443.56 ",POSTURITE LTD,Invoice,Furniture
Adult Social Services Directorate,20/07/2023," 17,118.12 ",RIDGEWOOD CARE SERVICES LTD,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 19,847.39 ",MUSHKIL AASAAN LTD,Invoice,External Homecare
Adult Social Services Directorate,20/07/2023," 65,203.16 ",TRINITY COURT NURSING HOME,Invoice,External Nursing Care
Housing & Regeneration Directorate,20/07/2023," 1,448.40 ",COMMERCIAL KITCHEN SERVICES(LO,Invoice,Reactive maintenance - bldgs
Adult Social Services Directorate,20/07/2023," 19,110.44 ",Infocus Charity,Invoice,External Residential Care
Housing & Regeneration Directorate,20/07/2023," 1,791.96 ",SMC LTD t/a Custodian Monitori,Invoice,Planned Maintenance - Bldgs
Adult Social Services Directorate,20/07/2023," 21,617.43 ",SUPREME CARE SERVICE LTD,Invoice,External Homecare
Adult Social Services Directorate,20/07/2023," 3,406.40 ",ANCHOR TRUST - SILK COURT RESI,Invoice,External Residential Care
Environment & Community Services Directorate,20/07/2023, 616.10 ,TRAVIS PERKINS TRADING CO LTD,Invoice,Materials
Resources Directorate,20/07/2023," 40,896.65 ",FACULTATIEVE TECHNOLOGIES,Invoice,Personal Account
Capital Expenditure,20/07/2023," 1,200.00 ",MAND (PLS) LTD,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,20/07/2023," 2,416.28 ",Crossways Nursing Care Home,Invoice,External Nursing Care
Housing & Regeneration Directorate,20/07/2023," 17,252.40 ",TOP REMOVALS,Invoice,Removals And Reorganisations
Adult Social Services Directorate,20/07/2023," 354,703.31 ",COUNTRY COURT CARE,Invoice,External Nursing Care
Chief Executives Directorate,20/07/2023," 6,462.72 ",PHOENIX SOFTWARE LTD,Invoice,Software purchases
Children's Services Directorate,20/07/2023," 17,376.75 ",The Advocacy People,Invoice,Third Party Pymt - Oth Agencie
Environment & Community Services Directorate,20/07/2023," 6,761.03 ",COSTA CIVIL ENGINEERING,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,20/07/2023," 7,188.08 ",FAVOURED HEALTH CIC,Invoice,External Homecare
Adult Social Services Directorate,20/07/2023," 8,028.12 ",AGENCY ASSISTANCE,Invoice,Supported Living
Environment & Community Services Directorate,20/07/2023, 720.00 ,KC SERVICES GROUP LTD,Invoice,Payments To Sub-Contractors
Resources Directorate,20/07/2023, 988.31 ,Underley Furnishing Limited,Invoice,Social Fund Payments
Adult Social Services Directorate,20/07/2023," 5,683.08 ",ACORN VILLAGE LIMITED,Invoice,External Residential Care
Housing & Regeneration Directorate,20/07/2023," 3,625.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20/07/2023," 9,804.24 ",ALMOND CARE PROVIDERS LTD,Invoice,Supported Living
Environment & Community Services Directorate,20/07/2023," 13,153.32 ",PW ELECTRICAL SERVICES LTD,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,20/07/2023," 3,090.00 ",A.D.M.I Doors Ltd,Invoice,Reactive maintenance - bldgs
Adult Social Services Directorate,20/07/2023," 13,888.08 ",Well House Care Sussex Ltd t/a,Invoice,External Residential Care
Housing & Regeneration Directorate,20/07/2023, 659.95 ,KONE PLC (Callouts only),Invoice,Planned Maintenance - Bldgs
Environment & Community Services Directorate,20/07/2023, 571.20 ,LOCKS 4 VANS LTD,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,20/07/2023," 4,532.56 ",Sanctuary Care Limited,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 5,776.32 ",Contemplation Home Ltd,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 6,742.14 ",AJ Mobility & Training Service,Invoice,Transport Hire & Leasing Costs
Children's Services Directorate,20/07/2023, 558.50 ,REDACTED PERSONAL DATA,Invoice,Equipment
Adult Social Services Directorate,20/07/2023," 13,913.40 ",Chatfield House,Invoice,Supported Living
Adult Social Services Directorate,20/07/2023," 39,503.00 ",Bramley Health Ltd,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 50,373.60 ",Haven Care Ltd,Invoice,External Homecare
Adult Social Services Directorate,20/07/2023," 12,038.16 ",Willow Lodge Nursing Home,Invoice,External Nursing Care
Environment & Community Services Directorate,20/07/2023, 576.00 ,Cappagh Public Works Ltd,Invoice,Materials
Adult Social Services Directorate,20/07/2023," 48,380.16 ",Creative Support Ltd,Invoice,Extra Care Homecare
Children's Services Directorate,20/07/2023, 598.00 ,The Brit School LTD,Invoice,Equipment
Capital Expenditure,20/07/2023," 4,159.20 ",The CDS Group,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,20/07/2023," 3,877.92 ",Epsom Beaumont-Barchester Heal,Invoice,External Nursing Care
Housing & Regeneration Directorate,20/07/2023, 669.60 ,AMALGAMATED LIFTS LTD,Invoice,Reactive maintenance - bldgs
Adult Social Services Directorate,20/07/2023," 9,107.14 ",Sister Hospitaller - St Teresa,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 10,098.08 ",REDACTED PERSONAL DATA,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 3,633.00 ",Topcare Ltd co Albany Nursing ,Invoice,External Nursing Care
Children's Services Directorate,20/07/2023," 16,095.60 ",Plan-IT Office Solutions Ltd,Invoice,Equipment
Capital Expenditure,20/07/2023," 2,007.00 ",Potter Raper,Invoice,CAPEXP Employers Agent and QS
Adult Social Services Directorate,20/07/2023," 10,031.80 ",R G CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 5,762.96 ",Thornleigh Camphill Communitie,Invoice,Supported Living
Adult Social Services Directorate,20/07/2023," 2,596.96 ",Tonbridge Care Ltd,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 3,192.84 ",Royal British Legion Industrie,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 3,582.36 ",Westcott House,Invoice,External Nursing Care
Children's Services Directorate,20/07/2023," 11,762.94 ",Supreme Linguistic Services Lt,Invoice,Interpreting Services
Children's Services Directorate,20/07/2023," 9,130.51 ",First Bridge Group Ltd,Invoice,Independent Fees
Adult Social Services Directorate,20/07/2023," 135,633.49 ",A Step Beyond Limited,Invoice,Supported Living
Children's Services Directorate,20/07/2023," 2,000.00 ",WalkwithMeUK CIC,Invoice,Consultants Fees
Adult Social Services Directorate,20/07/2023," 15,016.84 ",RXHEALTH LTD,Invoice,Supported Living
Adult Social Services Directorate,20/07/2023," 2,819.92 ",Athena Care Homes (Bretton) Lt,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 4,505.92 ",Barton Court Care Home Limited,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 5,541.88 ",Serenity UK Care Ltd,Invoice,Supported Living
Adult Social Services Directorate,20/07/2023," 15,867.85 ",Medicrest LTD,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 2,854.04 ",Mills Family Ltd,Invoice,External Nursing Care
Children's Services Directorate,20/07/2023," 4,886.63 ",Bright Heart Education,Invoice,Third Party Pymt - Ind Units
Children's Services Directorate,20/07/2023, 900.00 ,Master Class Education Ltd,Invoice,Consultants Specific Project
Children's Services Directorate,20/07/2023, 565.06 ,Active Recruitment SEN,Invoice,Preventing Accom
Adult Social Services Directorate,20/07/2023," 6,190.40 ",Roselock Ltd,Invoice,External Residential Care
Adult Social Services Directorate,20/07/2023," 4,604.92 ",BONDCARE,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 2,071.64 ",Woodley Hotels (Dorset) Ltd T/,Invoice,External Nursing Care
Adult Social Services Directorate,20/07/2023," 3,646.24 ",Anchor Hanover Group,Invoice,External Residential Care
Housing & Regeneration Directorate,20/07/2023, 800.00 ,South Audley Securities Limite,Invoice,Fixtures & Fittings
Adult Social Services Directorate,21/07/2023," 20,421.72 ",Fitzroy Support,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 217,668.67 ",Caretech Community Services Lt,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 35,000.00 ",SW London & St Georges MHealth,Invoice,Other Indirect Employee Exp
Adult Social Services Directorate,21/07/2023," 5,236.12 ",Nazareth Care Charitable Trust,Invoice,External Nursing Care
Adult Social Services Directorate,21/07/2023," 4,468.76 ",Emberbrook Care Home,Invoice,External Nursing Care
Adult Social Services Directorate,21/07/2023," 6,120.64 ",Metropolitan Housing Trust,Invoice,External Residential Care
Housing & Regeneration Directorate,21/07/2023," 39,808.80 ",Parkguard Ltd,Invoice,General Repairs Non S/C
Chief Executives Directorate,21/07/2023," 2,343.17 ",Newsquest Media Group Ltd,Invoice,Advertising / Publicity
Adult Social Services Directorate,21/07/2023," 4,408.60 ",Healthcare Homes (LSC) Limited,Invoice,External Nursing Care
Children's Services Directorate,21/07/2023," 10,350.00 ",Liquid Personnel Ltd,Invoice,Recruitment Costs
Adult Social Services Directorate,21/07/2023," 6,728.48 ",Management Solutions First Ltd,Invoice,Supported Living
Environment & Community Services Directorate,21/07/2023," 1,339,479.15 ",London Borough Of Merton,Invoice,Joint Regulatory Service SLA
Children's Services Directorate,21/07/2023," 4,956.69 ",Lilian Davis Group Ltd,Invoice,External Lodgings
Adult Social Services Directorate,21/07/2023," 130,049.63 ",BUPA CARE SERVICES,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 3,561.36 ",HAVELOCK COURT NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,21/07/2023," 16,101.64 ",MHA CARE GROUP,Invoice,External Nursing Care
Adult Social Services Directorate,21/07/2023," 5,083.00 ",IN CHORUS LTD,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 6,295.04 ",CENTRUST CARE HOMES LTD,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 19,624.00 ",FRANCES TAYLOR FOUNDATION,Invoice,External Residential Care
Children's Services Directorate,21/07/2023," 10,156.00 ",JAMMA UMOJA (RESIDENTIAL SERVI,Invoice,APC - Other Cla Services
Adult Social Services Directorate,21/07/2023," 4,324.80 ",ORCHARD VALE TRUST,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 75,381.24 ",ST MARYS RESIDENTIAL HOME,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 24,028.48 ",CARE EXPERTISE LTD,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 3,896.36 ",HAYDON PARK LODGE LTD,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 10,424.56 ",DOLPHIN HOMES LTD,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 13,288.04 ",NORWOOD SCHOOLS LTD,Invoice,External Residential Care
Children's Services Directorate,21/07/2023," 6,969.00 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Client Travel Expenses
Adult Social Services Directorate,21/07/2023," 78,793.44 ",Lifeways,Invoice,Supported Living
Adult Social Services Directorate,21/07/2023," 5,406.20 ",ESSEX CARE CONSORTIUM,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 6,275.92 ",POTENSIAL LTD,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 95,242.56 ",MACINTYRE CARE,Invoice,External Residential Care
Children's Services Directorate,21/07/2023, 657.00 ,Careoline Carers Services Ltd,Invoice,APC - Other Cla Services
Capital Expenditure,21/07/2023," 2,160.00 ",HUGHES JAY & PANTER LTD,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,21/07/2023," 6,477.36 ",Servol Community Services,Invoice,Supporting People Contracts
Adult Social Services Directorate,21/07/2023," 16,063.04 ",JESMUND CARE LTD,Invoice,External Nursing Care
Adult Social Services Directorate,21/07/2023," 44,952.40 ",NIGHTINGALE HOUSE,Invoice,External Nursing Care
Adult Social Services Directorate,21/07/2023," 273,823.07 ",Achieve Together Limited,Invoice,Supported Living
Adult Social Services Directorate,21/07/2023," 15,658.28 ",MENCAP,Invoice,Supported Living
Adult Social Services Directorate,21/07/2023," 77,180.80 ",METROPOLITAN HOUSING TRUST,Invoice,Supported Living
Adult Social Services Directorate,21/07/2023," 61,744.66 ",LOVING CARE LTD,Invoice,Residentl Care Conts
Adult Social Services Directorate,21/07/2023," 3,706.52 ",London Residential Healthcare ,Invoice,External Nursing Care
Adult Social Services Directorate,21/07/2023," 19,644.56 ",Carelodges Group Limited,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 2,184.00 ",ACTION SPACE LONDON EVENTS LIM,Invoice,External Daycare
Adult Social Services Directorate,21/07/2023," 38,741.56 ",ROYAL MENCAP SOCIETY,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 20,770.12 ",C/O CLIFFORD OAKLEY,Invoice,External Residential Care
Children's Services Directorate,21/07/2023," 3,600.00 ",THE NATIONAL FOSTERING AGENCY,Invoice,External Fostering
Children's Services Directorate,21/07/2023, 771.48 ,CAPSTONE FOSTER CARE,Invoice,External Fostering
Children's Services Directorate,21/07/2023," 1,141.20 ",MUSHKIL AASAAN LTD,Invoice,Preventing Accom
Adult Social Services Directorate,21/07/2023," 14,571.32 ",LIVING AMBITIONS LIMITED,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 12,642.12 ",ALLIED CARE (MHS) LTD,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 89,384.16 ",Elysium Care Partnerships Ltd,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 8,462.92 ",CHOICE CARE GROUP Limited,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 8,380.44 ",Choice Support,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 4,212.88 ",NUTLEY HALL LTD,Invoice,External Residential Care
Adult Social Services Directorate,21/07/2023," 7,968.96 ",CRAEGMOOR OLD RECTORY BREDE PR,Invoice,External Residential Care
Environment & Community Services Directorate,21/07/2023," 3,311.43 ",TRAVIS PERKINS TRADING CO LTD,Invoice,Materials
Adult Social Services Directorate,21/07/2023," 6,435.00 ",REDACTED PERSONAL DATA,Invoice,External Residential Care
