DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Children's Services Directorate,23/06/2023," 1,167.55 ",PROTOCOL EDUCATION  LTD,Invoice,Third Party Pymt - Ind Units
Capital Expenditure,23/06/2023," 16,341.18 ",REDACTED PERSONAL DATA,Invoice,CAPEXP Architects
Environment & Community Services Directorate,23/06/2023, 798.00 ,REDACTED PERSONAL DATA,Invoice,Materials
Adult Social Services Directorate,23/06/2023," 2,010.09 ",PATEL JG & KG LLP T/A AURA PHA,Invoice,Prescribing Services
Adult Social Services Directorate,23/06/2023," 12,330.49 ",Partnerships in Care 1 Limited,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 12,372.80 ",Parkhill Support Services LTD,Invoice,Supported Living
Children's Services Directorate,23/06/2023," 2,800.00 ",NSPCC,Invoice,APC - Other Cla Services
Adult Social Services Directorate,23/06/2023," 1,264.90 ",NonStop Consulting Ltd,Invoice,Agency Staff
Housing & Regeneration Directorate,23/06/2023," 16,083.82 ",MULALLEY & COMPANY LTD,Invoice,External Decs
Resources Directorate,23/06/2023," 1,081.47 ",REDACTED PERSONAL DATA,Invoice,Personal Account
Housing & Regeneration Directorate,23/06/2023," 8,125.00 ",REDACTED PERSONAL DATA,Invoice,Rents
Adult Social Services Directorate,23/06/2023," 2,761.44 ",METROPOLITAN HOUSING TRUST,Invoice,Supported Living
Environment & Community Services Directorate,23/06/2023," 3,180.34 ",MAGNET LTD,Invoice,Building Works Stores
Resources Directorate,23/06/2023," 17,312.78 ",LNRS Data Services Limited,Invoice,Subscriptions
Capital Expenditure,23/06/2023," 92,593.15 ",LIFTWORKS,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,23/06/2023," 2,969.25 ",ICAB (Hotel) Bookings,Invoice,B&B Payments
Housing & Regeneration Directorate,23/06/2023," 24,936.97 ",Gjini Building Services Ltd,Invoice,Vacants
Adult Social Services Directorate,23/06/2023," 3,258.16 ",FREEWAYS TRUST LTD,Invoice,External Residential Care
Capital Expenditure,23/06/2023," 5,096.89 ",F M Conway Limited,Invoice,CAPEXP Construction Work
Capital Expenditure,23/06/2023," 12,939.60 ",ENABLE LEISURE AND CULTURE,Invoice,CAPEXP Professional Fees
Children's Services Directorate,23/06/2023," 2,000.00 ",Dunfield ,Invoice,External Lodgings
Adult Social Services Directorate,23/06/2023," 6,000.00 ",Deputy  Fees - CAT,Invoice,Miscellaneous Expenses
Environment & Community Services Directorate,23/06/2023," 2,030.40 ",D POWELL SURVEYING LTD,Invoice,Materials
Adult Social Services Directorate,23/06/2023," 4,127.72 ",CRAWFORD HOMES LIMITED,Invoice,External Residential Care
Housing & Regeneration Directorate,23/06/2023," 3,384.59 ",C/o Pinnacle Group,Invoice,Rents
Housing & Regeneration Directorate,23/06/2023," 3,989.82 ",C/o Pinnacle Group,Invoice,Rents
Chief Executives Directorate,23/06/2023," 1,200.00 ",BUREAU OF SILLY IDEAS LTD,Invoice,Project Work
Capital Expenditure,23/06/2023," 740,893.81 ",Bugler Developments Ltd,Invoice,CAPEXP Construction Work
Capital Expenditure,23/06/2023," 58,752.00 ",BML Group LTD,Invoice,CAPEXP Other Building Reltd Wk
Children's Services Directorate,23/06/2023, 566.20 ,BIDVEST FOOD SERVICES,Invoice,Food & Consumables
Resources Directorate,23/06/2023," 7,968.00 ",AWAKEN LEARNING LTD,Invoice,Subscriptions
Resources Directorate,23/06/2023," 3,810.22 ",ALLPAY  LTD (FORTIS ET FIDES),Invoice,Allpay
Adult Social Services Directorate,23/06/2023," 10,871.26 ",ALLIED HEALTHCARE,Invoice,External Homecare
Adult Social Services Directorate,23/06/2023," 1,176.00 ",AJ Mobility & Training Service,Invoice,Transport Hire & Leasing Costs
Capital Expenditure,23/06/2023, 840.00 ,Airey Miller Limited,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,23/06/2023, 673.06 ,AECOM Limited,Invoice,Consultants Fees
Children's Services Directorate,23/06/2023," 1,140.00 ",Access UK Ltd,Invoice,Contingency Budget
Adult Social Services Directorate,23/06/2023," 3,652.12 ",A NEW LEAF,Invoice,Supported Living
Children's Services Directorate,26/06/2023, 647.04 ,Word Source LTD,Invoice,Interpreting Services
Adult Social Services Directorate,26/06/2023," 13,437.00 ",WINGHAM COURT,Invoice,External Nursing Care
Children's Services Directorate,26/06/2023, 648.44 ,VB & SONS,Invoice,Materials
Resources Directorate,26/06/2023," 7,275.76 ",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Resources Directorate,26/06/2023," 4,488.88 ",Underley Furnishing Limited,Invoice,Social Fund Payments
Environment & Community Services Directorate,26/06/2023," 2,263.20 ",UK Power Networks (Operations),Invoice,Street Lighting Works
Capital Expenditure,26/06/2023," 883,026.82 ",Transport for London,Invoice,CAPEXP Construction Work
Children's Services Directorate,26/06/2023," 4,403.95 ",THE NATIONAL FOSTERING AGENCY,Invoice,APC - External Fostering
Adult Social Services Directorate,26/06/2023," 13,664.80 ",The Meath,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 10,236.52 ",The Disabilities Trust,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 10,800.00 ",THE DEVAS CLUB,Invoice,Grants to Voluntary Orgs
Adult Social Services Directorate,26/06/2023," 226,238.45 ",THE BRANDON TRUST,Invoice,External Outreach
Housing & Regeneration Directorate,26/06/2023, 516.47 ,THAMES WATER (A/C 90478703),Invoice,Water 
Adult Social Services Directorate,26/06/2023," 3,054.06 ",SUPREME CARE SERVICE LTD,Invoice,External Homecare
Adult Social Services Directorate,26/06/2023," 71,026.03 ",ST MARYS RESIDENTIAL HOME,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 7,668.00 ",ST GEORGE'S CE PRIMARY SCHOOL ,Invoice,Grants to Voluntary Orgs
Adult Social Services Directorate,26/06/2023," 2,986.29 ",SS Care Centre Limited,Invoice,External Residential Care
Environment & Community Services Directorate,26/06/2023," 4,492.80 ",SE ENGINEERING LIMITED,Invoice,Agency Staff
Adult Social Services Directorate,26/06/2023," 38,741.56 ",ROYAL MENCAP SOCIETY,Invoice,Supported Living
Resources Directorate,26/06/2023," 5,719.89 ",Royal Mail Group Ltd,Invoice,Postage
Resources Directorate,26/06/2023," 1,731.49 ",Royal Mail Group Ltd,Invoice,Postage
Capital Expenditure,26/06/2023," 2,400.00 ",Robert Loader Architect Ltd,Invoice,CAPEXP Surveys and Comms Costs
Children's Services Directorate,26/06/2023," 8,833.37 ",Restoration Care & Services,Invoice,External Residential Care
Children's Services Directorate,26/06/2023, 599.93 ,REMEDY RECRUITMENT GROUP LTD,Invoice,Consultants Specific Project
Adult Social Services Directorate,26/06/2023," 7,264.00 ",RAZA HOME CARE LTD,Invoice,External Homecare
Adult Social Services Directorate,26/06/2023," 6,435.00 ",RANDALL CLOSE LEONARD CHESHIRE,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 1,020.00 ",PROTOCOL EDUCATION  LTD,Invoice,External Outreach
Adult Social Services Directorate,26/06/2023," 6,179.00 ",Primeway Care Limited,Invoice,External Homecare
Children's Services Directorate,26/06/2023," 15,387.90 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Client Travel Expenses
Adult Social Services Directorate,26/06/2023," 4,324.80 ",ORCHARD VALE TRUST,Invoice,External Residential Care
Housing & Regeneration Directorate,26/06/2023," 6,056.86 ",OPUS ENERGY LTD,Invoice,Energy - Electricity
Children's Services Directorate,26/06/2023," 3,216.00 ",OFSTED,Invoice,Subscriptions
Children's Services Directorate,26/06/2023," 1,110.00 ",Official Moves,Invoice,Essentials
Adult Social Services Directorate,26/06/2023," 4,212.88 ",NUTLEY HALL LTD,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 3,231.40 ",Nursing Direct Healthcare Limi,Invoice,Essentials
Adult Social Services Directorate,26/06/2023," 13,288.04 ",NORWOOD SCHOOLS LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 2,272.13 ",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,26/06/2023," 7,230.99 ",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,26/06/2023," 45,598.75 ",NIGHTINGALE HOUSE,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 7,509.16 ",Nexus Programme Ltd,Invoice,External Residential Care
Housing & Regeneration Directorate,26/06/2023, 835.00 ,NESCOT,Invoice,Training
Adult Social Services Directorate,26/06/2023," 5,073.12 ",Nazareth Care Charitable Trust,Invoice,Nursing Care Cntrbns
Adult Social Services Directorate,26/06/2023," 4,576.98 ",REDACTED PERSONAL DATA,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/06/2023," 5,152.36 ",REDACTED PERSONAL DATA,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 8,664.64 ",REDACTED PERSONAL DATA,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 4,996.08 ",MORTON GARDENS LIMITED,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 7,937.28 ",Milesian Manor,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 1,020.00 ",Mia Care Services,Invoice,External Homecare
Adult Social Services Directorate,26/06/2023," 16,101.64 ",MHA CARE GROUP,Invoice,External Nursing Care
Adult Social Services Directorate,26/06/2023," 6,120.64 ",Metropolitan Housing Trust,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 77,180.80 ",METROPOLITAN HOUSING TRUST,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 15,658.28 ",MENCAP,Invoice,Supported Living
Resources Directorate,26/06/2023," 1,980.00 ",MARY FOSTER CONSULTING,Invoice,Consultants Fees
Adult Social Services Directorate,26/06/2023," 3,355.69 ",MANAGING CARE LIMITED,Invoice,External Homecare
Adult Social Services Directorate,26/06/2023," 6,728.48 ",Management Solutions First Ltd,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 12,555.68 ",Maison Care Limited,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 95,242.56 ",MACINTYRE CARE,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 3,816.00 ",Lyndhurst Rest Home Limited,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 61,744.84 ",LOVING CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 3,706.52 ",London Residential Healthcare ,Invoice,External Nursing Care
Resources Directorate,26/06/2023, 633.60 ,Living Wage Foundation,Invoice,Legal Fees SLLP
Adult Social Services Directorate,26/06/2023," 14,571.32 ",LIVING AMBITIONS LIMITED,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 53,404.62 ",Lifeways,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 63,199.88 ",LD CARE,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 4,099.75 ",Kope-Medics Ltd,Invoice,Preventing Accom
Adult Social Services Directorate,26/06/2023," 12,897.48 ",KISIMUL GROUP LTD,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 11,183.17 ",Kingston Grammar School,Invoice,Independent Fees
Adult Social Services Directorate,26/06/2023," 3,427.52 ",KINGSTON CARE HOME,Invoice,External Nursing Care
Adult Social Services Directorate,26/06/2023," 7,387.52 ",KEYS HILL PARK LIMITED,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 31,495.13 ",JESMUND CARE LTD,Invoice,External Nursing Care
Children's Services Directorate,26/06/2023," 5,040.00 ",JAMMA UMOJA (RESIDENTIAL SERVI,Invoice,APC - Other Cla Services
Adult Social Services Directorate,26/06/2023," 4,336.58 ",INSPIRE CARE OUTREACH LIMITED,Invoice,Residentl Care Conts
Adult Social Services Directorate,26/06/2023," 4,963.64 ",INDEPENDENT LIFESTYLE OPTIONS ,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 14,863.44 ",Independence Homes Ltd,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 5,083.00 ",IN CHORUS LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 20,553.60 ",IESE Innovation Ltd,Invoice,Application purchases
Housing & Regeneration Directorate,26/06/2023," 1,446.32 ",ICAB (Hotel) Bookings,Invoice,Miscellaneous Expenses
Adult Social Services Directorate,26/06/2023," 14,892.08 ",High Quality Lifestyles,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 21,159.72 ",HEATHCOTES(SOUTHERN)LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 4,408.60 ",Healthcare Homes (LSC) Limited,Invoice,External Nursing Care
Adult Social Services Directorate,26/06/2023," 6,182.80 ",HC-One Oval Limited,Invoice,External Nursing Care
Adult Social Services Directorate,26/06/2023," 3,896.36 ",HAYDON PARK LODGE LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 1,185.12 ",HAVELOCK COURT NURSING HOME,Invoice,External Nursing Care
Children's Services Directorate,26/06/2023," 25,692.86 ",Halliwell Homes LTD,Invoice,External Residential Care
Children's Services Directorate,26/06/2023, 600.00 ,Gravitas Training Consultants ,Invoice,Project Work
Capital Expenditure,26/06/2023," 10,314.62 ",Gjini Building Services Ltd,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,26/06/2023," 4,299.32 ",GCH(Acton) Limited,Invoice,External Nursing Care
Adult Social Services Directorate,26/06/2023," 50,993.66 ",Future Steps Project - Homes A,Invoice,External Outreach
Adult Social Services Directorate,26/06/2023," 19,624.00 ",FRANCES TAYLOR FOUNDATION,Invoice,Residentl Care Conts
Children's Services Directorate,26/06/2023," 2,015.00 ",Forestdale Primary School,Invoice,Equipment
Children's Services Directorate,26/06/2023," 6,245.00 ",Forest School Wild Bears Ltd,Invoice,Grants to Voluntary Orgs
Adult Social Services Directorate,26/06/2023," 20,421.72 ",Fitzroy Support,Invoice,External Residential Care
Housing & Regeneration Directorate,26/06/2023," 34,026.08 ",FELSHAM ROAD COOPERATIVE LIMIT,Invoice,Co-Op Management Allowance
Adult Social Services Directorate,26/06/2023," 2,063.10 ",FAVOURED HEALTH CIC,Invoice,External Homecare
Capital Expenditure,26/06/2023," 62,838.13 ",F M Conway Limited,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,26/06/2023," 3,721.00 ",EVERSHED BROS LTD,Invoice,APC - Funerals
Adult Social Services Directorate,26/06/2023," 5,406.20 ",ESSEX CARE CONSORTIUM,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 9,535.71 ",REDACTED PERSONAL DATA,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 4,468.76 ",Emberbrook Care Home,Invoice,External Nursing Care
Adult Social Services Directorate,26/06/2023," 89,384.16 ",Elysium Care Partnerships Ltd,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 10,424.56 ",DOLPHIN HOMES LTD,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 15,692.42 ",Depaul UK,Invoice,Supporting People Contracts
Environment & Community Services Directorate,26/06/2023, 743.04 ,D POWELL SURVEYING LTD,Invoice,Materials
Adult Social Services Directorate,26/06/2023," 122,280.76 ",CURANS CARE LTD,Invoice,Supported Living
Children's Services Directorate,26/06/2023," 6,732.86 ",Credo Care Fostering,Invoice,External Fostering
Adult Social Services Directorate,26/06/2023," 31,638.52 ",Creative Support Ltd,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 7,968.96 ",CRAEGMOOR OLD RECTORY BREDE PR,Invoice,External Residential Care
Children's Services Directorate,26/06/2023, 630.00 ,Coram Family and Childcare,Invoice,Other minor services
Children's Services Directorate,26/06/2023, 552.99 ,Coppin's Tooting Ltd,Invoice,Food & Consumables
Adult Social Services Directorate,26/06/2023," 43,465.76 ",Cooper Connect Care UK Ltd,Invoice,Supported Living
Resources Directorate,26/06/2023," 1,516.71 ",COMPUTERSHARE VOUCHER SERVICES,Invoice,Personal Account
Adult Social Services Directorate,26/06/2023," 11,335.52 ",COMFORT CARE SERVICES (UK) LTD,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 29,537.60 ",CLIA Care,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 8,380.44 ",Choice Support,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 8,462.92 ",CHOICE CARE GROUP Limited,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 7,800.68 ",Cherry Lodge,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 6,295.04 ",CENTRUST CARE HOMES LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 7,877.68 ",CENTRAL AND CECIL HOUSING TRUS,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 2,656.80 ",Castlebridge Finance SPV Ltd,Invoice,Transport
Housing & Regeneration Directorate,26/06/2023," 2,400.00 ",Carter Jonas LLP,Invoice,Property Services Contracts
Adult Social Services Directorate,26/06/2023," 3,373.36 ",Caring Homes Healthcare Group ,Invoice,External Nursing Care
Adult Social Services Directorate,26/06/2023," 24,028.48 ",CARE EXPERTISE LTD,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 14,683.02 ",CAPSTONE FOSTER CARE,Invoice,External Fostering
Adult Social Services Directorate,26/06/2023," 20,770.12 ",C/O CLIFFORD OAKLEY,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 21,604.85 ",C M CARE LTD,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 109,144.37 ",BUPA CARE SERVICES,Invoice,External Residential Care
Resources Directorate,26/06/2023," 22,591.60 ",BT Global Services,Invoice,Cloud Server Managment
Environment & Community Services Directorate,26/06/2023," 1,684.80 ",BROOKSON ENGINEERING (5618i) L,Invoice,Materials
Children's Services Directorate,26/06/2023," 3,723.72 ",BROOK STREET (UK) LTD,Invoice,CLA Support
Adult Social Services Directorate,26/06/2023," 2,816.58 ",BLUEBIRD CARE (WANDSWORTH),Invoice,External Homecare
Children's Services Directorate,26/06/2023," 26,267.92 ",Blak Diamond Social Care Ltd,Invoice,External Lodgings
Adult Social Services Directorate,26/06/2023," 11,843.88 ",Beech Lodge,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 5,342.16 ",ASHGALE HOUSE LTD,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 1,500.00 ",ASCENT FOSTERING AGENCY,Invoice,APC - External Fostering
Children's Services Directorate,26/06/2023," 16,500.00 ",AREA CAMDEN LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 5,529.56 ",ANS HOMES LTD,Invoice,External Nursing Care
Adult Social Services Directorate,26/06/2023," 3,043.80 ",Amore Elderly Care Ltd t/a Abb,Invoice,External Nursing Care
Children's Services Directorate,26/06/2023," 3,955.71 ",ALPHA CARE SERVICES,Invoice,External Lodgings
Adult Social Services Directorate,26/06/2023," 2,829.73 ",ALPHA CARE AND SUPPORT SERVICE,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 12,642.12 ",ALLIED CARE (MHS) LTD,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 4,814.84 ",ALL THE OTHER LUCYS,Invoice,Supported Living
Adult Social Services Directorate,26/06/2023," 7,112.94 ",AJ Mobility & Training Service,Invoice,Transport Hire & Leasing Costs
Capital Expenditure,26/06/2023," 8,307.78 ",Airey Miller Limited,Invoice,CAPEXP Employers Agent and QS
Housing & Regeneration Directorate,26/06/2023," 2,792.88 ",AES INT LTD,Invoice,Agency Staff
Children's Services Directorate,26/06/2023, 585.60 ,ACS Private Hire Ltd,Invoice,Client Travel Expenses
Children's Services Directorate,26/06/2023," 17,948.57 ",Acorn Care and Education Limit,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 6,143.47 ",Accomplish Group Contract Mana,Invoice,External Residential Care
Adult Social Services Directorate,26/06/2023," 14,952.32 ",ABBEY CARE CENTRE T/A BHAKTI S,Invoice,External Residential Care
Children's Services Directorate,26/06/2023," 16,523.80 ",A2ndvoice CIC,Invoice,Grants to Voluntary Orgs
Children's Services Directorate,27/06/2023," 4,635.30 ",XCEL 2000 FOSTERCARE SERVICES ,Invoice,Staying Put
Children's Services Directorate,27/06/2023, 585.60 ,We Care Homes,Invoice,Subsistance
Chief Executives Directorate,27/06/2023," 5,152.00 ",WARNERS MIDLANDS PLC,Invoice,Printing 
Children's Services Directorate,27/06/2023," 3,914.63 ",VIBRANCE,Invoice,Direct Payments to  Clients
Chief Executives Directorate,27/06/2023," 1,803.60 ",URBAN DESIGN AND PRINT LTD,Invoice,Printing 
Housing & Regeneration Directorate,27/06/2023," 2,148.00 ",TOP REMOVALS,Invoice,Under Occupation Payments
Environment & Community Services Directorate,27/06/2023, 574.26 ,THE UNIVERSAL TYRE CO (DEPTFOR,Invoice,Payments To Sub-Contractors
Children's Services Directorate,27/06/2023, 967.29 ,THE NATIONAL FOSTERING AGENCY,Invoice,Staying Put
Environment & Community Services Directorate,27/06/2023, 714.84 ,THE AUTOMOBILE ASSOCIATION,Invoice,Payments To Sub-Contractors
Children's Services Directorate,27/06/2023, 564.48 ,REDACTED PERSONAL DATA,Invoice,Independent Sch - Transport
Capital Expenditure,27/06/2023," 7,896.15 ",T BROWN GROUP LTD,Invoice,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,27/06/2023," 17,115.84 ",Straight Manufacturing Ltd t/a,Invoice,Materials
Housing & Regeneration Directorate,27/06/2023," 1,750.00 ",South London Legal Partnership,Invoice,Legal & Court Fees 
Children's Services Directorate,27/06/2023, 574.80 ,Solvendis Ltd,Invoice,Training
Housing & Regeneration Directorate,27/06/2023, 845.39 ,Sennen Property Management Ltd,Invoice,Service Charges
Housing & Regeneration Directorate,27/06/2023," 6,425.00 ",Satchell Moran Solicitors,Invoice,Legal & Court Fees 
Adult Social Services Directorate,27/06/2023," 18,560.00 ",SANCTUARY HOUSING ASSOCIATION,Invoice,Supporting People Contracts
Environment & Community Services Directorate,27/06/2023," 25,596.65 ",ROCC COMPUTERS,Invoice,Materials
Children's Services Directorate,27/06/2023," 1,359.50 ",Qualiteach Ltd,Invoice,Consultants Specific Project
Environment & Community Services Directorate,27/06/2023, 925.62 ,PS TRUCK & CAR PARTS LTD,Invoice,Building Works Stores
Resources Directorate,27/06/2023," 19,660.49 ",PRO2COL,Invoice,Software Maintenance
Children's Services Directorate,27/06/2023, 729.45 ,Prepaid Financial Services (E-,Invoice,APC - Other Cla Services
Adult Social Services Directorate,27/06/2023, 620.30 ,POSTURITE LTD,Invoice,Stationery
Children's Services Directorate,27/06/2023," 1,439.10 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Client Travel Expenses
Adult Social Services Directorate,27/06/2023," 4,800.00 ",PANORAMIC ASSOCIATES LTD,Invoice,Agency Staff
Adult Social Services Directorate,27/06/2023," 103,979.00 ",ONE TRUST,Invoice,External Daycare
Children's Services Directorate,27/06/2023, 919.66 ,Nursing Direct Healthcare Limi,Invoice,Preventing Accom
Adult Social Services Directorate,27/06/2023," 5,583.70 ",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,27/06/2023," 1,913.71 ",NAS SERVICES LIMITED,Invoice,External Residential Care
Children's Services Directorate,27/06/2023, 608.64 ,MUSHKIL AASAAN LTD,Invoice,Preventing Accom
Resources Directorate,27/06/2023," 2,400.00 ",MTI TECHNOLOGY LIMITED,Invoice,Network developments
Housing & Regeneration Directorate,27/06/2023, 700.00 ,REDACTED PERSONAL DATA,Invoice,Legal & Court Fees 
Resources Directorate,27/06/2023," 1,840.00 ",REDACTED PERSONAL DATA,Invoice,HB Overpayments
Children's Services Directorate,27/06/2023," 3,888.00 ",Mitus Care Ltd,Invoice,Staying Put
Chief Executives Directorate,27/06/2023," 1,449.00 ",REDACTED PERSONAL DATA,Invoice,Graphics Income
Housing & Regeneration Directorate,27/06/2023," 2,000.00 ",Matrix Solicitors,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,27/06/2023," 7,150.00 ",MATRIX SOLICITORS,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,27/06/2023," 12,145.80 ",MANAGEMENT LTD,Invoice,B&B Payments
Chief Executives Directorate,27/06/2023, 540.00 ,Lisa Garth Graphic Design,Invoice,Graphics Income
Environment & Community Services Directorate,27/06/2023," 6,069.45 ",LIMESQUARE VEHICLE RENTAL LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,27/06/2023," 9,426.47 ",Lilian Davis Group Ltd,Invoice,External Lodgings
Capital Expenditure,27/06/2023," 2,050.08 ",LAWSON QUEAY T/A LAWSON PARTNE,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,27/06/2023," 4,320.00 ",KC SERVICES GROUP LTD,Invoice,Payments To Sub-Contractors
Chief Executives Directorate,27/06/2023, 606.00 ,Kate Stuart Design,Invoice,Graphics Income
Chief Executives Directorate,27/06/2023," 2,106.00 ",REDACTED PERSONAL DATA,Invoice,Graphics Income
Chief Executives Directorate,27/06/2023," 21,550.49 ",KALL KWIK,Invoice,Printing 
Adult Social Services Directorate,27/06/2023," 1,295.00 ",REDACTED PERSONAL DATA,Invoice,Training
Children's Services Directorate,27/06/2023," 2,880.00 ",JAMMA UMOJA (RESIDENTIAL SERVI,Invoice,APC - Other Cla Services
Housing & Regeneration Directorate,27/06/2023," 3,810.48 ",HUGHES JAY & PANTER LTD,Invoice,External Decs
Housing & Regeneration Directorate,27/06/2023," 80,744.16 ",HOUSING ACTION MANAGEMENT,Invoice,B&B Payments
Housing & Regeneration Directorate,27/06/2023," 3,900.00 ",Hodge Jones & Allen Solicitors,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,27/06/2023," 7,000.00 ",Hodge Jones & Allen Solicitors,Invoice,Legal & Court Fees 
Capital Expenditure,27/06/2023," 1,486,940.76 ",Hill Partnerships Ltd,Invoice,CAPEXP Construction Work
Resources Directorate,27/06/2023," 4,605.15 ",HH Associates Limited,Invoice,Printing 
Children's Services Directorate,27/06/2023," 5,722.50 ",HEATH FARM FAMILY SERVICES,Invoice,External Fostering
Environment & Community Services Directorate,27/06/2023," 1,110.00 ",GOLDIELOCKS LOCKSMITHS,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,27/06/2023," 1,209.60 ",Globe Locums Ltd,Invoice,Agency Staff
Children's Services Directorate,27/06/2023," 3,397.20 ",Futures for children Ltd,Invoice,External Fostering
Children's Services Directorate,27/06/2023, 575.00 ,Free2B Alliance Community Inte,Invoice,Training
Children's Services Directorate,27/06/2023," 1,555.50 ",FOSTERCARE ASSOCIATES,Invoice,Staying Put
Children's Services Directorate,27/06/2023," 9,705.00 ",Flourish Fostering,Invoice,External Fostering
Adult Social Services Directorate,27/06/2023," 28,972.67 ",Flex360 Limited,Invoice,Agency Staff
Children's Services Directorate,27/06/2023," 1,250.00 ",REDACTED PERSONAL DATA,Invoice,Equipment
Environment & Community Services Directorate,27/06/2023," 5,516.33 ",FALLSBROOK MOTORS,Invoice,Payments To Sub-Contractors
Children's Services Directorate,27/06/2023," 13,018.50 ",Ethelbert Specialist Homes Ltd,Invoice,External Residential Care
Children's Services Directorate,27/06/2023," 33,385.69 ",REDACTED PERSONAL DATA,Invoice,External Residential Care
Children's Services Directorate,27/06/2023, 672.00 ,Emezzions Limited,Invoice,Preventing Accom
Capital Expenditure,27/06/2023," 8,912.40 ",Effectable Construction Servic,Invoice,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,27/06/2023, 857.65 ,E.ON,Invoice,Energy - Electricity
Housing & Regeneration Directorate,27/06/2023," 9,500.00 ",Driscoll Kingston Solicitors,Invoice,Legal & Court Fees 
Children's Services Directorate,27/06/2023," 2,480.00 ",Disability Challengers Ltd,Invoice,APC - Other Cla Services
