LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497372,1422.09,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497374,678.96,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497418,251.76,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497420,258,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497422,4120.88,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497454,881.72,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497472,9771.43,HUGH MYDDLETON HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497474,5433.16,HUGH MYDDLETON HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497476,5433.16,HUGH MYDDLETON HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497478,5433.16,HUGH MYDDLETON HOUSE
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45348,4100816161,406.89,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,4100812620,5479,ASCENDIT LIFTS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100819300,3444.99,RAINBOW FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100819301,7933.56,RAINBOW FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100819302,3444.99,RAINBOW FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100819307,7933.56,RAINBOW FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100819309,4060,RAINBOW FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100819310,4019.19,RAINBOW FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497458,3800,WOODLANDS RESIDENTIAL CARE HOME LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497460,4880,WOODLANDS RESIDENTIAL CARE HOME LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497376,959.92,HEADWAY EAST LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497378,913.5,HEADWAY EAST LONDON
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,4100815538,1500,OPENVIEW SECURITY SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,Env&Com,Security/Safety Eqpm,45348,4100815544,434,OPENVIEW SECURITY SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497424,490.06,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497426,329.76,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497428,618.3,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497430,558.76,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497432,1474.76,SURECARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497434,1300.16,SURECARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497436,1391.82,SURECARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Organz/Subs/Licences,45348,4100815674,8788.81,ST CHRISTOPHERS FELLOWSHIP
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45348,4100819335,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45348,4100819344,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45348,4100819345,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,3300327634,17224.92,ARKLEY DESIGN BUILD & MAINTAIN
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,4100818605,19575.56,FRANKHAM CONSULTANCY GROUP LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,4100818733,16671.06,FRANKHAM CONSULTANCY GROUP LTD
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819066,935.55,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819068,880.78,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819070,1798.41,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819072,1798.41,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819073,557.5,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819074,1688.75,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819075,930,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819078,1424.15,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819223,505.25,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819224,1447.78,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45348,4100819225,934.64,PENNA PLC
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45348,4100815551,8320,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45348,4100817903,4637,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PLACE,Print/ Photo /AudioV,45348,4100819256,342.6,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,PLACE,Print/ Photo /AudioV,45348,4100819257,887.62,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,HRD,Other Disb Capital,45348,4100815532,6592,LDA DESIGN CONSULTING LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45348,4100819347,15097.38,TRAVIS PERKINS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45348,4100819348,8793.47,TRAVIS PERKINS LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45348,4100815697,6375,CIVICA UK LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45348,4100815715,4392.5,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45348,4100819322,550,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,CEX,Print/ Photo /AudioV,45348,4100815548,1000,FOOTPATH FILMS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100819305,5292.19,INTEGRATED FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100819312,5292.19,INTEGRATED FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497480,3668,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497482,5400,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497484,5000,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497486,6400,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497488,714.29,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,4100819231,3861.1,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100815612,708.57,PHOENIX COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100815620,7236.29,PHOENIX COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100815621,6868.72,PHOENIX COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497464,3172.2,ANGEL SUPPORT LIVING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497466,3143.36,ANGEL SUPPORT LIVING LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497587,3942.59,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497589,3515.22,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497547,307.1,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497548,343.64,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497553,563.17,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497554,271.13,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497556,314.12,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497557,424.56,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497558,884.33,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497559,271.13,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497560,502.21,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497561,545.43,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497563,238.95,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497564,931.76,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497565,335.97,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497566,322.36,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497567,448.17,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497568,2661.43,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497574,1222.81,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497575,214.89,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497578,392.85,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497580,427.15,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,7003497581,307.64,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100818710,354.29,FAMILY FIRST FOSTERING
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100819328,3880,FAMILY FIRST FOSTERING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497380,6430.48,THE PAVILION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497382,6430.48,THE PAVILION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497384,6430.48,THE PAVILION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497386,7533.4,THE PAVILION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497388,7533.4,THE PAVILION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497390,7533.4,THE PAVILION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497392,3948.16,THE PAVILION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497394,3948.16,THE PAVILION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497396,3948.16,THE PAVILION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497438,1040,SPRINGCARE SUPPORT SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45348,4100818245,367.2,OPUS 2 INTERNATIONAL LTD.
LONDON BOROUGH OF ENFIELD,HRD,Other Disb Capital,45348,4100815540,685,RELDM
LONDON BOROUGH OF ENFIELD,HRD,Other Disb Capital,45348,4100815541,1095,RELDM
LONDON BOROUGH OF ENFIELD,HRD,Other Disb Capital,45348,4100815542,349,RELDM
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45348,4100819295,388,INVACARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45348,4100819337,1151.01,QBITUS PRODUCTS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497398,1163.32,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497400,983.23,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497402,1648.8,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497404,1673.1,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497406,1209.12,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497408,1868.64,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497410,2262.52,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497412,1282.4,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497414,439.68,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497416,1465.6,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,HRD,Other Disb Capital,45348,4100818761,340,THE URBAN FOREST CONSULTANCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45348,7003497590,621.6,MILLBROOK PRESCHOOL LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45348,4100815906,394.85,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45348,4100815908,390,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45348,4100816442,259.76,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45348,4100819202,1340,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45348,4100815899,1085.37,C.P DAVIDSON & SONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45348,4100815901,244.5,C.P DAVIDSON & SONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45348,4100815907,223.35,C.P DAVIDSON & SONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45348,4100815918,244.5,C.P DAVIDSON & SONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100815805,4111.68,FOSTERING LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100815808,4290.55,FOSTERING LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100815811,4140.66,FOSTERING LONDON
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45348,4100815833,427.5,TECHNICAL SURFACES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Trees/Plants/Seeds,45348,4100816039,355,NOMIX ENVIRO LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45348,4100818983,1080,URBAN CITY SOLUTIONS
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45348,4100815942,818.34,VALTECH LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497440,1804.52,LOYAL CARE CONSORTIUM LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497442,1648.8,LOYAL CARE CONSORTIUM LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Capital,45348,4100815553,7930,FORESTVILLE COMMUNICATIONS LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45348,4100817216,6931.3,FORESTVILLE COMMUNICATIONS LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45348,4100817217,6940.25,FORESTVILLE COMMUNICATIONS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,4100819280,39466.09,PILON LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45348,4100815635,5280,BIKEWORKS COMMUNITY INTEREST CO
LONDON BOROUGH OF ENFIELD,PLACE,Fuel and Oil,45348,4100817818,30783.77,NEW ERA FUELS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45348,4100819057,341,CANSFORD LABORATORIES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45348,3300327635,127257.17,GRANGEWOOD EDUCATIONAL ASSOCIATION
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,4100819281,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45348,4100819282,2317,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45348,4100819283,1152,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,5200019753,1755,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,5200019754,345.93,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,5200019755,912,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,5200019756,3739.1,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,5200019759,2249,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45348,5200019760,2249,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45348,4100815554,480,KERV EXPERIENCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497468,17435.88,BEAUMONT HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497470,7069.44,BEAUMONT HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497448,256.48,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497452,1630.48,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45348,4100818721,1650,FRESH START INDPENDENCE PROJECT
LONDON BOROUGH OF ENFIELD,PLACE,Adult Social Care,45348,4100819196,2118.54,LIMETREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Adult Social Care,45348,4100819197,3389.39,LIMETREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45348,4100817161,1870,RICHARDSON ENGINEERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45348,4100819292,896,YOUTH & COMMUNITY CONNEXIONS
LONDON BOROUGH OF ENFIELD,PEOPLE,Property/Land Srvcs,45348,4100815700,6012.5,GEMINI HEALTH LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45348,4100815600,495,MOTUS TRUCK AND VAN
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45348,4100815606,350.55,MOTUS TRUCK AND VAN
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45348,4100815607,376.2,MOTUS TRUCK AND VAN
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45348,4100815561,360,SPOTLIGHT INCLUSION LTD
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45348,4100815638,930,BROMPTON HAUS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Capital,45348,4100819260,4014,CHEVIOT TREES LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45348,4100817012,3777.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497494,3989.97,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Arts/Music/Entertnmt,45348,4100815881,1275,MICRO TECH THEATRE SERVICES
LONDON BOROUGH OF ENFIELD,PLACE,Clothes/Persnal/Lugg,45348,4100815562,720,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497504,470.31,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45348,7003497506,876.9,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45348,4100818715,740.7,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45348,7003497508,2009.59,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45348,7003497510,1205.64,REDACTED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,4100819222,83598.53,MULALLEY & CO LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,4100815546,6980,EFFECTABLE LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45348,4100818916,69041.06,SOVEREIGN GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45349,3300328056,1200,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Protective gloves,45349,4100819401,634.99,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Protective gloves,45349,4100819768,1340.85,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,PLACE,Office Equip Supply,45349,4100815964,365,EBB OFFICE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45349,4100819341,447,SUNRISE MEDICAL LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45349,4100819342,578,SUNRISE MEDICAL LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45349,4100819367,540,SUNRISE MEDICAL LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45349,4100819797,2700,SUNRISE MEDICAL LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45349,4100818700,4197.13,KILLGERM CHEMICALS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497592,646.88,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497593,323.44,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497594,889.46,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497597,970.32,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497598,300.94,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497600,323.44,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497601,1293.76,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497603,646.88,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497604,1617.2,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497606,646.88,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497608,323.44,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497610,323.44,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497612,700.32,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497614,970.32,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497616,646.88,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497618,323.44,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497620,1617.2,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497622,1617.2,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497624,970.32,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497626,646.88,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497628,970.32,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497630,646.88,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497632,646.88,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497634,1293.76,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497636,970.32,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497638,1617.2,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497640,970.32,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497642,1617.2,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497644,323.44,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497646,646.88,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45349,7003497648,646.88,AGE UK - ENFIELD
