Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89104,Major Enhancement Works,Wright Construction,45153.041666666664,31850,38220,31850
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89209,Other Professional Fees,Currie & Brown UK Ltd,45167.041666666664,3132.5,3759,3132.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,21110,R&M - Electrical - Planned,Wright Construction,45174.041666666664,983,1179.6,983
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,21110,R&M - Electrical - Planned,Wright Construction,45174.041666666664,10819,12982.8,10819
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,21110,R&M - Electrical - Planned,Wright Construction,45174.041666666664,1043,1251.6,1043
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,21110,R&M - Electrical - Planned,Wright Construction,45174.041666666664,2635,3162,2635
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,21110,R&M - Electrical - Planned,Wright Construction,45174.041666666664,1394,1672.8,1394
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,22002,Electricity,Edf Energy Plc,45170.041666666664,492.71,591.25,492.71
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,22002,Electricity,Edf Energy Plc,45170.041666666664,-492.71,590.05,491.71
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,22002,Electricity,Edf Energy Plc,45170.041666666664,490.38,590.05,491.71
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,22002,Electricity,Edf Energy Plc,45170.041666666664,494.04,590.05,491.71
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,22002,Electricity,Edf Energy Plc,45198.041666666664,-494.04,622.82,519.02
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,22002,Electricity,Edf Energy Plc,45198.041666666664,492.39,622.82,519.02
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,22002,Electricity,Edf Energy Plc,45198.041666666664,520.67,622.82,519.02
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,24001,Water,South West Water Ltd,45197.041666666664,620.93,620.93,620.93
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,27001,Contract Cleaning,,45190.041666666664,775,775,775
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45181.041666666664,1794,2152.8,1794
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45181.041666666664,1748,2097.6,1748
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45190.041666666664,1897.5,2277,1897.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,27001,Contract Cleaning,,45188.041666666664,796.25,796.25,796.25
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600001,Corporate Properties,45210,IT Communications,Appletree Technology,45183.041666666664,1506.89,1808.27,1506.89
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600003,Commercial Property,22002,Electricity,Edf Energy Plc,45170.041666666664,1598.63,1918.36,1598.63
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600003,Commercial Property,89207,Consultancy Costs,Vickery Holman Ltd,45181.041666666664,850,1020,850
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600006,Adaptive Scillies,43534,Licences,CAA International Ltd,45170.041666666664,826.8,826.8,826.8
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600006,Adaptive Scillies,89102,Demolition / Site Clearance Works / Other Preparation,,45174.041666666664,3000,3000,3000
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets.,600006,Adaptive Scillies,89104,Major Enhancement Works,Marine Management Organisation,45190.041666666664,1281,1281,1281
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,22002,Electricity,Edf Energy Plc,45177.041666666664,1423.39,1708.08,1423.39
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,31102,Vehicle Repair and Maintenance,Vincent Tractors Ltd,45195.041666666664,495.32,594.39,495.32
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,31102,Vehicle Repair and Maintenance,Vincent Tractors Ltd,45195.041666666664,601.89,722.26,601.89
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,41109,R&M of Plant & Equipment,Ashfield Products Ltd,45181.041666666664,650,780,650
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600012,Highways,41302,Materials,Instarmac Group Plc,45197.041666666664,898.04,1077.65,898.04
51 Council of the Isles of Scilly,"Place, Economy and Environment",Planning and Development.,600021,Development Management,47002,Subscriptions,Esri (UK) Services Ltd,45176.041666666664,1055,1266,1055
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue.,600030,Fire & Rescue,12301,Training,PCC Devon and Cornwall,45195.041666666664,3300,3300,3300
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue.,600030,Fire & Rescue,21128,R&M - Mechanical Planned,1A Engineering,45181.041666666664,6344.21,6344.21,6344.21
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue.,600030,Fire & Rescue,21128,R&M - Mechanical Planned,1A Engineering,45181.041666666664,550,550,550
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue.,600030,Fire & Rescue,22002,Electricity,Edf Energy Plc,45170.041666666664,620.55,651.57,620.55
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue.,600030,Fire & Rescue,22002,Electricity,Edf Energy Plc,45184.041666666664,515.74,541.52,515.74
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue.,600030,Fire & Rescue,31603,Other Public Transport,Tresco Island Ltd,45174.041666666664,1553,1553,1553
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue.,600032,Wholetime -2006 Scheme Fire Pension,11412,Pension Payments - Firefighters,Cornwall Council,45188.041666666664,1428.55,1428.55,1428.55
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,31102,Vehicle Repair and Maintenance,Harrison Fork Trucks Ltd,45190.041666666664,1259.95,1511.97,1259.95
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,31102,Vehicle Repair and Maintenance,Harrison Fork Trucks Ltd,45190.041666666664,761.5,913.8,761.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,41109,R&M of Plant & Equipment,Blue Machinery (Spares) Ltd,45183.041666666664,480.02,576.02,480.02
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,41109,R&M of Plant & Equipment,Jajo Automated software ltd,45183.041666666664,911.8,1094.16,911.8
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,41302,Materials,Installation & Maintenance Services Limited,45176.041666666664,577.93,693.52,577.93
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,43532,Professional Fees - Other,Eunomia Research and Consulting Ltd,45188.041666666664,10988,13185.6,10988
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46118,Freight Costs,Wheal Alfred Metals Recycling Ltd,45183.041666666664,800,960,800
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Island Carriers,45190.041666666664,4672.12,5606.52,4672.12
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45181.041666666664,6573.38,7888.13,6573.38
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45190.041666666664,7649.29,9179.19,7649.29
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45190.041666666664,14683.58,17620.27,14683.58
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45188.041666666664,1693.19,5439.01,4744.17
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45188.041666666664,3050.98,5439.01,4744.17
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45197.041666666664,19176.74,23012.09,19176.74
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Bryher Forge,45183.041666666664,1265.5,1265.5,1265.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,,45183.041666666664,1100,1100,1100
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Tresco Island Ltd,45183.041666666664,3033.33,3640,3033.33
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600042,Waste Recycling (Code Closed),57069,Waste Disposal Contracts - Private Contractors,,45181.041666666664,3081.6,3081.6,3081.6
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,12301,Training,Dangerous Goods Safety Group (UK) Ltd,45190.041666666664,550,660,550
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,12301,Training,Tim Horam & Sons Transport Training Ltd,45190.041666666664,310,3538,3000
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,12301,Training,Tim Horam & Sons Transport Training Ltd,45190.041666666664,2690,3538,3000
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,21101,R&M - Buildings - Planned,Wright Construction,45174.041666666664,4430,5316,4430
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,21101,R&M - Buildings - Planned,Wright Construction,45188.041666666664,570,684,570
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,21110,R&M - Electrical - Planned,Wright Construction,45195.041666666664,720,864,720
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45183.041666666664,2247.02,2696.43,2247.02
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45177.041666666664,860.11,1032.13,860.11
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45188.041666666664,2192.65,2631.18,2192.65
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45197.041666666664,1346.18,1615.42,1346.18
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,27001,Contract Cleaning,Island Cleaning co,45183.041666666664,1170,1170,1170
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41109,R&M of Plant & Equipment,Vincent Tractors Ltd,45176.041666666664,1083.96,1300.75,1083.96
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41302,Materials,ATG Airports Ltd,45181.041666666664,1808,2169.6,1808
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41310,Delivery Charges,Isles Of Scilly Steamship Co,45190.041666666664,-2266.67,2720,2266.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41310,Delivery Charges,Isles Of Scilly Steamship Co,45190.041666666664,2266.67,2720,2266.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,43501,External Testing & Analysis,Isles Of Scilly Steamship Co,45190.041666666664,2266.67,2720,2266.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45208,IT Software Support,Nats (Services) Limited,45197.041666666664,1995,2394,1995
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45188.041666666664,622.08,746.49,622.08
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45188.041666666664,491.67,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,49002,Miscellaneous Expenditure,Paul Fassam Geomatics,45176.041666666664,5998.82,7198.58,5998.82
51 Council of the Isles of Scilly,"Place, Economy and Environment",Infrastructure and Planning Management.,600070,Infrastructure & Planning SLT,49002,Miscellaneous Expenditure,Imperial Polythene Products Ltd,45176.041666666664,1259.61,1511.53,1259.61
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45183.041666666664,1560,1872,1560
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45176.041666666664,1560,1872,1560
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45190.041666666664,1560,1872,1560
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45197.041666666664,1716,2059.2,1716
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,22501,Rent,,45177.041666666664,822.84,822.84,822.84
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45188.041666666664,753.5,753.5,753.5
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,31603,Other Public Transport,St Mary's Boatmens Association,45183.041666666664,650,650,650
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,47013,Grants & Conts to Other Bodies - Discretionary,Age UK Cornwall & The Isles of Scilly (Age Concern In Cornwall & The Isles of Scilly),45177.041666666664,3375,3375,3375
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600103,Short and Long Term Support 18-64,57053,Independent Schools - Private Contractors,Autism West Midlands,45177.041666666664,9413.84,9413.84,9413.84
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600103,Short and Long Term Support 18-64,62004,Direct Payments,,45198.041666666664,1232,1232,1232
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600103,Short and Long Term Support 18-64,62004,Direct Payments,,45177.041666666664,1232,1232,1232
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Newcross Healthcare Solutions Ltd,45176.041666666664,-2116.72,2304.69,2304.69
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Newcross Healthcare Solutions Ltd,45176.041666666664,187.97,2304.69,2304.69
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Newcross Healthcare Solutions Ltd,45176.041666666664,2116.72,2304.69,2304.69
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Nurse Plus,45181.041666666664,1209.4,1209.4,1209.4
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Nurse Plus,45195.041666666664,1821.9,1821.9,1821.9
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45176.041666666664,1355.51,1626.61,1355.51
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45176.041666666664,1892.75,2271.3,1892.75
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45176.041666666664,995.3,1194.36,995.3
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45176.041666666664,870.55,1044.66,870.55
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Michael Maginn,45197.041666666664,1317.16,1317.16,1317.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Nurse Plus,45197.041666666664,1149.6,1149.6,1149.6
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Nurse Plus,45188.041666666664,1197.6,1197.6,1197.6
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Kistvaen,45195.041666666664,700,700,700
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45181.041666666664,854.2,1025.04,854.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45181.041666666664,973.05,1167.66,973.05
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45181.041666666664,1484.37,1781.24,1484.37
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45181.041666666664,1105,1326,1105
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45181.041666666664,1953.43,2344.12,1953.43
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45183.041666666664,1222.55,1467.06,1222.55
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45183.041666666664,1380.48,1656.58,1380.48
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45183.041666666664,993.95,1192.74,993.95
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45188.041666666664,1437,1724.4,1437
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45190.041666666664,1199.45,1439.34,1199.45
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45190.041666666664,1215.8,1458.96,1215.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45190.041666666664,1355.57,1626.68,1355.57
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45190.041666666664,3074.25,3689.1,3074.25
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22002,Electricity,Edf Energy Plc,45184.041666666664,-76.75,9396.95,7826.57
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22002,Electricity,Edf Energy Plc,45184.041666666664,51.38,9396.95,7826.57
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22002,Electricity,Edf Energy Plc,45184.041666666664,3573.26,9396.95,7826.57
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22002,Electricity,Edf Energy Plc,45184.041666666664,4278.68,9396.95,7826.57
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,,45184.041666666664,655,655,655
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,Cornwall Partnership NHS Foundation Trust,45184.041666666664,1138,1138,1138
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,Holyvale Partnership,45198.041666666664,1800,1800,1800
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,,45177.041666666664,1100,1100,1100
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,Sibleys Island Homes,45177.041666666664,950,950,950
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Mike Benney Butchers Ltd,45197.041666666664,2013.43,2013.43,2013.43
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,5.7,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,9,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,33,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,48.52,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,56.1,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,90.33,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,92.39,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,96.7,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,115.94,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,117.98,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,119.95,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45191.041666666664,123.75,917.1,909.36
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,45207,IT Hardware Purchases,Person Centred Software,45181.041666666664,-1827.5,2193,1827.5
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,45207,IT Hardware Purchases,Person Centred Software,45181.041666666664,1827.5,2193,1827.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,31603,Other Public Transport,St Agnes Boating,45190.041666666664,1018.76,1018.76,1018.76
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,31603,Other Public Transport,St Mary's Boatmens Association,45181.041666666664,575,575,575
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,31603,Other Public Transport,Tresco Island Ltd,45181.041666666664,1918.75,1918.75,1918.75
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,31603,Other Public Transport,Tresco Island Ltd,45183.041666666664,1521.5,1521.5,1521.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,47001,Grants & Conts to Other Bodies - Non Discretionary,Cherry Blossom Childcare,45181.041666666664,3019.35,3019.35,3019.35
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,47013,Grants & Conts to Other Bodies - Discretionary,Cherry Blossom Childcare,45181.041666666664,2598.81,2598.81,2598.81
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45174.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45183.041666666664,6365,6365,6365
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45188.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45176.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45181.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45181.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45181.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45174.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45181.041666666664,1343.1,1343.1,1343.1
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45174.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45181.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45183.041666666664,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600121,Home to School Transport,31603,Other Public Transport,Tresco Island Ltd,45181.041666666664,3540,3540,3540
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600121,Home to School Transport,31603,Other Public Transport,Tresco Island Ltd,45183.041666666664,885,885,885
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11413,Pension Payments - Added Years,Cornwall Council,45181.041666666664,1906.24,1906.24,1906.24
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11413,Pension Payments - Added Years,Cornwall Council,45190.041666666664,582.47,582.47,582.47
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45174.041666666664,2475,2970,2475
