Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Primary,R162101,Cheshire Executive Travel Ltd,12514039,45278,129000500093,1089,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Transport,C300007,Easy Read Online Limited,12504772,45278,12300213356,1083.33,External Professional Fees,C6002,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Intervention Hub,R160310,Family Links,12503361,45278,12300213303,1065,Services - Professional Fees,R4400,Human Resources,P1018,Training & Conferences,P2158,Training & Conferences,P3222
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,C.M.S,12501249,45278,129000500198,1064,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Mental Capacity Act,R202302,Attenti Consulting Services Limited,12532007,45278,12300213588,1044,Services - Professional Fees,R4400,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,C R Contracts,12500292,45278,129000500221,1027,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,P S Contracts Ltd,12500985,45278,129000500180,1022,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Primary,R162101,Vedamain Ltd T/A Kingkab And Circle Cabs,12505598,45278,129000500132,1012,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Adoption Support Fund,R160614,Gateway Psychology Ltd,12504763,45278,12300213042,1000,Services - Professional Fees,R4400,Healthcare,P1014,Counselling,P2123,Counselling,P3178
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Transition Team,R160906,ABC Taxis NW Ltd,12526366,45278,129000500169,990,Hire of Vehicles,R3200,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,Vedamain Ltd T/A Kingkab And Circle Cabs,12505598,45278,129000500135,989,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CP PP Court Sec 17 Chester,R160307,Westbury Health Limited,12504178,45278,12300213328,988,Allowances and Assistance,R6304,Healthcare,P1014,Counselling,P2123,Counselling,P3178
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45278,12300213382,972.8,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Pozitive Energy Ltd,12530935,45278,12300211824,968.55,Gas,R2101,Education,P1008,Supplies,P2068,Non Fitted Equipment,P3273
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Mental Capacity Act,R202302,Attenti Consulting Services Limited,12532007,45278,12300213582,954.56,Services - Professional Fees,R4400,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Mental Capacity Act,R202302,Attenti Consulting Services Limited,12532007,45278,12300213583,954.56,Services - Professional Fees,R4400,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Mental Capacity Act,R202302,Attenti Consulting Services Limited,12532007,45278,12300213589,954.56,Services - Professional Fees,R4400,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Chesh Lancs Library Project,R308304,GoPromotional,12535194,45278,12300213354,947.28,Printing,R4300,Arts & Leisure Services,P1000,Outsourced Service,P2003,Outsourced Service,P3004
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Public Health,Poverty Truth Commission,R203124,Club Class Travel,12524387,45278,12300218347,872.4,Client Transport,R3042,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Community Transport Chester & EPort,R305919,ABC Taxis NW Ltd,12526366,45278,129000500166,860,Hire of Vehicles,R3200,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,CH&EP Older People Day Service,R204403,I Care GB Ltd,12530592,45278,12300213175,821.33,Provisions,R4101,Catering,P1002,Social Care,P2030,Meals On Wheels,P3038
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Culture & Leisure,C300008,Cheshire Roadmarking LTD,12530987,45278,12300213288,800,"Conversion, Renovation & Improvement",C1101,Street & Traffic Management,P1028,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Heatley GR - Gowy Rural,R303805,Amber Bee CIC,12535714,45278,12300219018,791.5,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Crematorium General,R302410,F G Marshall Ltd,12504233,45278,12300213033,768.72,Services - Fees and Charges,R4401,Information Communication Technology,P1019,Services,P2120,Services,P3176
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Culture & Leisure,C300008,Cowest Services Limted T/A Qwest Services,12505847,45278,12300218179,721.07,External Professional Fees,C6002,Facilities & Management Services,P1010,Property Management,P2091,Property Management,P3137
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Council Wide Initiatives,R403030,Safeguarding Consultancy & Investigative Training,12535108,45278,12300213006,716.62,Training Expenses,R1650,Human Resources,P1018,Training & Conferences,P2158,Training,P3224
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,Vedamain Ltd T/A Kingkab And Circle Cabs,12505598,45278,129000500134,704,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Chester Bus Interchange,R305904,Cowest Services Limted T/A Qwest Services,12505847,45278,12300217470,677.2,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Property Management,P2091,Property Management,P3137
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CP PP Court Team Winsford,R160526,P S Contracts Ltd,12500985,45278,129000500309,675,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Cheshire Executive Travel Ltd,12514039,45278,129000500098,668,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Vedamain Ltd T/A Kingkab And Circle Cabs,12505598,45278,129000500139,665,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Comm MH Team CH&EP Team,R202106,P S Contracts Ltd,12500985,45278,129000500171,617,Hire of Vehicles,R3200,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Cheshire Executive Travel Ltd,12514039,45278,129000500097,603,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Lex Autolease Ltd,12502323,45278,12300213368,590.85,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Culture & Leisure,C300008,Ellis Williams Architects,12502131,45278,12300217576,585,"Conversion, Renovation & Improvement",C1101,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Cheshire Executive Travel Ltd,12514039,45278,129000500096,585,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Cheshire Executive Travel Ltd,12514039,45278,129000500099,546,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Libraries,C300005,Canon (UK) Ltd,12514798,45278,12300213021,544.36,"Conversion, Renovation & Improvement",C1101,Information Communication Technology,P1019,Office & Reprographics Equipment,P2163,Office & Reprographics Equipment,P3230
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Community Transport Chester & EPort,R305919,ABC Taxis NW Ltd,12526366,45278,129000500168,540,Hire of Vehicles,R3200,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (19-25),R162118,Vedamain Ltd T/A Kingkab And Circle Cabs,12505598,45278,129000500152,539,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream FE,R162103,Vedamain Ltd T/A Kingkab And Circle Cabs,12505598,45278,129000500064,525,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Mental Capacity Act,R202302,Attenti Consulting Services Limited,12532007,45278,12300213565,522,Services - Professional Fees,R4400,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Corporate Health & Safety,R402160,Insight Direct (Uk) Ltd,12503834,45278,12300217552,513.64,Equipment - Purchase,R4000,Information Communication Technology,P1019,Software,P2164,Software,P3241
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,N&W Older People Day Service,R204402,Edsential Community Interest Company,12506434,45278,12300218399,512.53,Provisions,R4101,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Adoption Support Fund,R160614,Gateway Psychology Ltd,12504763,45278,12300213041,500,Services - Professional Fees,R4400,Healthcare,P1014,Counselling,P2123,Counselling,P3178
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Schl Improvement Advisers,R162010,Aspire Educational Trust T/A Ash Grove Academy,12517506,45278,12300215643,-2600,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Qwest Rechargeables,R304440,Cowest Services Limted T/A Qwest Services,12505847,45278,12300217520,-4238.41,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Property Management,P2091,Property Management,P3137
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Mersey Forest General,R308800,J A Jones & Sons(Churchtown)ltd,12516879,45278,12300218160,-4279.26,Services - Fees and Charges,R4401,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Public Health,Integrated Substance Misuse Service,R203112,Alcohol Change UK,12532671,45278,12300213799,-4620,Services - Fees and Charges,R4401,Healthcare,P1014,Public Health,P2128,Specialist Services,P3185
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Culture & Leisure,C300008,Ellis Williams Architects,12502131,45278,12300214477,-31626.5,"Conversion, Renovation & Improvement",C1101,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Mersey Forest General,R308800,Kirklees Council,12501955,45278,12300216497,-419507.53,Grant Payments,R4700,Human Resources,P1018,Training & Conferences,P2158,Training & Conferences,P3222
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Mersey Forest General,R308800,Kirklees Council,12501955,45279,12300213939,419507.53,Grant Payments,R4700,Human Resources,P1018,Training & Conferences,P2158,Training & Conferences,P3222
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Community Equipment,R202129,Cheshire East Council,12515024,45279,12300213776,400000,Equipment - Purchase,R4000,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,AMG Nursing & Care Services,12501702,45279,129000500527,178474.31999999992,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Community Equipment,R202129,Cheshire East Council,12515024,45279,12300213764,125000,Equipment - Purchase,R4000,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Alternative Futures Group,12501471,45279,129000500525,89789.21999999997,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,1st Affinity Fostering Service,12505106,45279,129000500449,58877.1,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Foster Care,P3331
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,1st Affinity Fostering Service,12505106,45279,129000500450,52134.9,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Foster Care,P3331
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Public Health,Poverty Truth Commission,R203124,Cheshire Community Action,12506352,45279,12300219624,50000,Grant Payments,R4700,Social Community Care Supplies & Services - Adult,P1024,"Advice, Advocacy & Counselling Services",P2182,"Advice, Advocacy & Counselling Services",P3274
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,ADF - recharge to BCF code,R202122,AMG Nursing & Care Services,12501702,45279,129000500528,38942.86,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500492,34168.14,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,REDACTED,12526472,45279,129000500459,31664.29,TPP - Private Contractors,R5700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,REDACTED,12526472,45279,129000500458,29450,TPP - Private Contractors,R5700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Reflexion Care Group Limited,12532912,45279,129000500507,26571.420000000002,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Respite,P2194,Respite,P3288
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,HRM Traf/Cont Non Pr Rds,R300309,Yunex Limited,12531122,45279,12300213822,23797.74,Traffic Sig Maint,R5724,Street & Traffic Management,P1028,Traffic Control,P2216,Traffic Control,P3379
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500493,20305.19,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500494,20305.19,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500497,20305.19,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,HELP Scheme,R401206,Changing Lives Together,12500329,45279,12300219619,20000,Services - Fees and Charges,R4401,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Public Health,Poverty Truth Commission,R203124,Cheshire West Voluntary Action,12506516,45279,12300219681,20000,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500496,19460.85,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500501,19460.85,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Making Space,12500819,45279,129000500524,18722.05,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Mental Health Services,P2192,Mental Health Services,P3286
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500502,17740.37,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Childrens,C200003,Read Construction Holdings Ltd,12500708,45279,12300217998,17251.45,New Construction,C1100,"Works - Construction, Repair & Maintenance",P1031,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Alternative Futures Group,12501471,45279,129000500526,17131.129999999997,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500495,17084.07,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500500,17084.07,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500498,15507.65,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Countess of Chester Hospital,R202111,Weatherstones House Care Ltd,12513870,45279,129000500536,15392.65,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northwich Regeneration,R307030,Aspinall Verdi Limited,12532804,45279,12300124512,15000,Services - Consultants,R4404,Consultancy,P1006,Technical & Feasibility,P2053,Technical & Feasibility,P3075
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45279,129000500433,14105.14,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45279,129000500434,14105.14,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45279,129000500435,14105.14,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Moving Up,12504190,45279,129000500444,14000,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,TMO StreetCare Vehicles,R300755,Rowley Contract Hire,12502925,45279,12300219515,11693,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45279,129000500499,9924.93,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Countryside,R300609,UK Landscapes Limited,12505699,45279,12300207051,8736,Services - Fees and Charges,R4401,Horticultural,P1016,Tree Trimming,P2144,Tree Trimming,P3202
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Group Living Handley Hill,R160404,Abode Interiors,12531801,45279,12300212013,8544.44,Equipment - Purchase,R4000,Furniture & Soft Furnishings,P1012,Domestic Furniture,P2115,Domestic Furniture,P3171
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CIN Tm 2 Sec 17 Chester,R160306,Lucy Faithfull Foundation,12503920,45279,12300213836,6529.17,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,By The Bridge With Cambian,12504319,45279,129000500446,4468.19,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Residential Care,P3314
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,AEB - Adult Education,R307119,Train To Change (UK) Limited,12505155,45279,12300219328,4304,TPP - Private Contractors,R5700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
