Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Wrexham Road Park & Ride,R305806,Stagecoach Services Limited,12503192,45378,129000540574,35324.3,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Boughton Heath Park & Ride,R305807,Stagecoach Services Limited,12503192,45378,129000540575,32265.77,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Actively Promoting Change Limited,12512098,45378,129000540622,27276.160000000003,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Aspiring Lives Ltd,12521601,45378,129000540628,20677.14,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Sagecare Limited,12518357,45378,129000540627,18083.51,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Options,R306005,Lloyds of Chester Hotel,12500428,45378,12300240994,17982,Accommodation Costs,R4900,Social Community Care Supplies & Services - Adult,P1024,Homeless Support,P2190,Homeless Support,P3283
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Northwich & Winsford,R305804,Warrington Borough Transport Limited,12500264,45378,129000540655,16755.92,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Sagecare Limited,12518357,45378,129000540626,15688.55,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,EIP T1 Main Contract,R201320,Age UK,12500847,45378,12300241087,15000,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Chester Bus Interchange,R304457,Cowest Services Limted T/A Qwest Services,12505847,45378,12300234231,14204.77,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Property Management,P2091,Property Management,P3137
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Public Conveniences,R300608,Nirvana Managed Services Limited,12508078,45378,12300233947,13235.86,Services - Fees and Charges,R4401,Environmental Services,P1009,Street Cleansing,P2075,Street Cleansing,P3103
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Qwest Rechargeables,R304440,Cowest Services Limted T/A Qwest Services,12505847,45378,12300234232,12868.58,Services - Security,R4405,Facilities & Management Services,P1010,Property Management,P2091,Property Management,P3137
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Autism Together,12505399,45378,129000540606,11615.8,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Admin,R162100,Lakeside Coaches Ltd,12502308,45378,12300240713,11190.42,Public Transport,R3300,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Delamere Street Car Park,R302511,GT Security Ltd,12532417,45378,12300234201,11068.75,Services - Security,R4405,Facilities & Management Services,P1010,Security,P2097,Security,P3143
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Stagecoach Services Limited,12503192,45378,129000540667,9610.75,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Options,R306005,Thg2 Limited T/A Woodhey House Hotel,12524389,45378,12300238327,9370.83,Accommodation Costs,R4900,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Alcedo Orange Ltd t/a Alcedo Care Chester,12530507,45378,129000540635,9156,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Stagecoach Services Limited,12503192,45378,129000540663,7924.14,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Support Independence PC,R160400,Manchester Metropolitan University,12530220,45378,12300233985,7500,Services - Fees and Charges,R4401,Housing Management,P1017,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Qwest Rechargeables,R304440,Cowest Services Limted T/A Qwest Services,12505847,45378,12300234229,7500,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Property Management,P2091,Property Management,P3137
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Stagecoach Services Limited,12503192,45378,129000540669,7361.24,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Northwich & Winsford,R305804,Stagecoach Services Limited,12503192,45378,129000540658,6966.58,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Autism Together,12505399,45378,129000540607,6510.92,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Transitions Team,R202110,St Johns Buildings Barristers Chambers,12532833,45378,12300234013,6008.33,Services - Professional Fees,R4400,Human Resources,P1018,Training & Conferences,P2158,Training,P3224
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Merchants House,R309005,Beresford Adams Commercial Ltd T/A BA Commercial CLIENT ACCOUNT,12536073,45378,12300236946,5511.29,Service Charges,R2205,Housing Management,P1017,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Qwest Rechargeables,R304440,Cowest Services Limted T/A Qwest Services,12505847,45378,12300234230,5213.72,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Property Management,P2091,Property Management,P3137
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Autism Plus,12500753,45378,129000540593,5077.04,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Mental Health Services,P2192,Mental Health Services,P3286
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Hardware & Software,R404301,Insight Direct (Uk) Ltd,12503834,45378,12300238336,4948,Computer Software,R4531,Information Communication Technology,P1019,Software,P2164,Software,P3241
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Fairpark Care Ltd,12529546,45378,129000540634,4878.72,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Danielle Ashley Activities,12529041,45378,129000540631,4878.5599999999995,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Danielle Ashley Activities,12529041,45378,129000540632,4607.54,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,PA PROW,R300322,Idox Software Limited,12503055,45378,12300234096,4465.84,Services - Fees and Charges,R4401,Information Communication Technology,P1019,Software,P2164,Software,P3241
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Libraries,C300005,Recclesia Ltd,12524469,45378,12300240836,4435.75,New Construction,C1100,Consultancy,P1006,Technical & Feasibility,P2053,Technical & Feasibility,P3075
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Ellesmere Port,R305803,Stagecoach Services Limited,12503192,45378,129000540661,4344.39,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Caring Connections,12527689,45378,129000540630,4104.9400000000005,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Supplies,P2068,Supplies,P3092
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Thumbs Up Care Group Ltd,12535093,45378,129000540649,4006,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Domiciliary Care,P2188,Domiciliary Care,P3280
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Chester Adult Community Social Care Team,R202102,Woodheath Care Limited,12532070,45378,129000540645,3393.44,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Public Health,Integrated Substance Misuse Service,R203112,Blackpool Council,12502270,45378,12300233959,3300,Services - Fees and Charges,R4401,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Eternity Care Services Ltd,12530597,45378,129000540638,3276,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Ellesmere Port,R305803,Stagecoach Services Limited,12503192,45378,129000540668,3160,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Northwich & Winsford,R305804,Stagecoach Services Limited,12503192,45378,129000540657,3129.94,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Care Preference Ltd,12535064,45378,129000540648,3066,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Domiciliary Care,P2188,Domiciliary Care,P3280
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Stagecoach Services Limited,12503192,45378,129000540665,3012.63,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Eternity Care Services Ltd,12530597,45378,129000540637,2979.9,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Stagecoach Services Limited,12503192,45378,129000540670,2926.59,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Hurstway Ltd,12530768,45378,129000540644,2913.68,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Pupil Premium Plus,R161103,Forest Hills Hotel,12502294,45378,12300240848,2875,Conference Expenses,R4611,Facilities & Management Services,P1010,Room Hire,P2096,Room Hire,P3142
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Merchants House,R309005,Beresford Adams Commercial Ltd T/A BA Commercial CLIENT ACCOUNT,12536073,45378,12300236949,2675.2,Service Charges,R2205,Housing Management,P1017,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Stagecoach Services Limited,12503192,45378,129000540662,2407.78,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Stagecoach Services Limited,12503192,45378,129000540666,2284.56,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Ellesmere Port,R305803,Stagecoach Services Limited,12503192,45378,129000540660,2234.32,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Stagecoach Services Limited,12503192,45378,129000540659,2164.18,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,StreetCare Delivery,R300201,REDACTED,12502694,45378,12300234031,2094,Services - Fees and Charges,R4401,Horticultural,P1016,Seeds & Plants,P2140,Seeds & Plants,P3197
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Stagecoach Services Limited,12503192,45378,129000540664,2091.33,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Merchants House,R309005,Beresford Adams Commercial Ltd T/A BA Commercial CLIENT ACCOUNT,12536073,45378,12300236945,1936.61,Service Charges,R2205,Housing Management,P1017,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resources Book Fund,R301906,Askews And Holts Library Services Limited,12501026,45378,12300234054,1932.4100000000003,Books,R4309,Education,P1008,Supplies,P2068,Supplies,P3092
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Transitions Team,R202110,Willaston Community Farm,12532945,45378,129000540646,1920,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Community Based Services,P3298
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Eternity Care Services Ltd,12530597,45378,129000540643,1879.5,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Merchants House,R309005,Beresford Adams Commercial Ltd T/A BA Commercial CLIENT ACCOUNT,12536073,45378,12300236948,1774.46,Service Charges,R2205,Housing Management,P1017,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,School Finance Leases,R162078,PEAC (UK) Limited,12501300,45378,12300234123,1711,Photocopier Operating Lease,R4304,Information Communication Technology,P1019,Office & Reprographics Equipment,P2163,Office & Reprographics Equipment,P3230
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Autism Plus,12500753,45378,129000540592,1694.8,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Mental Health Services,P2192,Mental Health Services,P3286
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Cheshire Deaf Society T/A Deafness Support Network,12514844,45378,129000540625,1694.8,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Transitions Team,R202110,Willaston Community Farm,12532945,45378,129000540647,1680,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Community Based Services,P3298
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Eternity Care Services Ltd,12530597,45378,129000540639,1638,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,BSIP Plus,R305812,Stagecoach Services Limited,12503192,45378,129000540656,1569.6,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Merchants House,R309005,Beresford Adams Commercial Ltd T/A BA Commercial CLIENT ACCOUNT,12536073,45378,12300236947,1420.21,Service Charges,R2205,Housing Management,P1017,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Eternity Care Services Ltd,12530597,45378,129000540641,1419,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Aspirations Care Limited,12506845,45378,129000540615,1357.31,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Aspirations Care Limited,12506845,45378,129000540616,1357.31,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Eternity Care Services Ltd,12530597,45378,129000540636,1324.4,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Eternity Care Services Ltd,12530597,45378,129000540640,1324.4,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Public Conveniences,R300608,Nirvana Managed Services Limited,12508078,45378,12300233926,1216.66,Services - Fees and Charges,R4401,Environmental Services,P1009,Street Cleansing,P2075,Street Cleansing,P3103
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Merchants House,R309005,Beresford Adams Commercial Ltd T/A BA Commercial CLIENT ACCOUNT,12536073,45378,12300236951,1169.18,Service Charges,R2205,Housing Management,P1017,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Eternity Care Services Ltd,12530597,45378,129000540642,1087.9,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,HELP Scheme,R401206,Paypoint,12525425,45378,12300240919,1086.8,Services - Fees and Charges,R4401,Financial Services,P1011,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Public Health,"Public Health, Intelligence and Commissioning Staffing",R203000,Posturite (UK) Ltd,12500210,45378,12300233918,973.09,Services - Fees and Charges,R4401,Furniture & Soft Furnishings,P1012,Office Furniture,P2117,Office Furniture,P3173
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Public Health,"Public Health, Intelligence and Commissioning Staffing",R203000,Posturite (UK) Ltd,12500210,45378,12300233917,952.73,Services - Fees and Charges,R4401,Furniture & Soft Furnishings,P1012,Office Furniture,P2117,Office Furniture,P3173
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Options,R306005,Jupiter Hotels t/a Mercure Chester,12530611,45378,12300234593,866.71,Accommodation Costs,R4900,Education,P1008,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Support Independence PC,R160400,Wellbeing Property Solutions Limited,12530872,45378,12300234037,800,Services - Fees and Charges,R4401,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Arriva N W & Wales,12501277,45378,12300240917,742.91,Grant Payments,R4700,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,North West Construction (Special Projects) UK Ltd,12529862,45378,12300234036,695,Service Charges,R2205,"Works - Construction, Repair & Maintenance",P1031,Buildings,P2231,Buildings,P3393
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Arriva N W & Wales,12501277,45378,12300240918,652.17,Grant Payments,R4700,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Mental Capacity Act,R202302,REDACTED,12505425,45378,12300233978,637.5,Services - Professional Fees,R4400,Healthcare,P1014,Services,P2120,Services,P3176
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Culture & Leisure,C300008,Groundwork & Leisure Services Ltd,12500998,45378,12300234145,630,"Conversion, Renovation & Improvement",C1101,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Transitions Team,R202110,Aspirations Care Limited,12506845,45378,129000540613,594.6100000000033,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Chester,R305802,Arriva N W & Wales,12501277,45378,12300241084,572.8,Grant Payments,R4700,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,CIL and S106 Monitoring,R305203,Tattenhall & District Parish Council,12503318,45378,12300237956,532.19,Royalties,R9142,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Psychologists,R162032,Pearson Education Limited,12515028,45378,12300233104,506.75,Equipment - Purchase,R4000,Education,P1008,Supplies,P2068,Not Elsewhere Classified,P3008
