Cost Centre,Supplier,Date,Account,Amount
Fleet,JEPSON & CO LTD,14/06/2023,Vehicles - Spares,556.45
Fleet,AUTOSMART,17/05/2023,Vehicles - Spares,559.63
Fleet,JUNGHEINRICH UK LTD,19/04/2023,Vehicle Workshop Equipment,1870.00
Fleet,JUNGHEINRICH UK LTD,19/04/2023,Vehicle Workshop Equipment,1437.12
Fleet,JUNGHEINRICH UK LTD,28/06/2023,Vehicle Workshop Equipment,1437.12
Fleet,JUNGHEINRICH UK LTD,28/06/2023,Vehicle Workshop Equipment,1870.00
Fleet,KC AUTOS LTD,05/04/2023,Vehicle Insurance - Excess,1510.70
Fleet,KC AUTOS LTD,05/04/2023,Vehicle Insurance - Excess,1299.14
Fleet,KC AUTOS LTD,05/04/2023,Vehicle Insurance - Excess,1034.13
Fleet,KC AUTOS LTD,05/04/2023,Vehicle Insurance - Excess,4138.30
Fleet,KC AUTOS LTD,12/04/2023,Vehicle Insurance - Excess,3438.12
Fleet,KC AUTOS LTD,12/04/2023,Vehicle Insurance - Excess,3088.06
Fleet,KC AUTOS LTD,19/04/2023,Vehicle Insurance - Excess,2236.76
Fleet,KC AUTOS LTD,26/04/2023,Vehicle Insurance - Excess,1303.64
Fleet,KC AUTOS LTD,26/04/2023,Vehicle Insurance - Excess,6937.00
Fleet,KC AUTOS LTD,26/04/2023,Vehicle Insurance - Excess,1660.51
Fleet,KC AUTOS LTD,26/04/2023,Vehicle Insurance - Excess,1640.60
Fleet,KC AUTOS LTD,03/05/2023,Vehicle Insurance - Excess,2963.79
Fleet,KC AUTOS LTD,10/05/2023,Vehicle Insurance - Excess,1092.56
Fleet,KC AUTOS LTD,10/05/2023,Vehicle Insurance - Excess,6357.07
Fleet,KC AUTOS LTD,10/05/2023,Vehicle Insurance - Excess,2808.12
Fleet,KC AUTOS LTD,17/05/2023,Vehicle Insurance - Excess,2606.45
Fleet,KC AUTOS LTD,17/05/2023,Vehicle Insurance - Excess,733.91
Fleet,KC AUTOS LTD,17/05/2023,Vehicle Insurance - Excess,1467.91
Fleet,KC AUTOS LTD,17/05/2023,Vehicle Insurance - Excess,1901.51
Fleet,KC AUTOS LTD,17/05/2023,Vehicle Insurance - Excess,10285.20
Fleet,KC AUTOS LTD,17/05/2023,Vehicle Insurance - Excess,3327.56
Fleet,KC AUTOS LTD,24/05/2023,Vehicle Insurance - Excess,1364.23
Fleet,KC AUTOS LTD,24/05/2023,Vehicle Insurance - Excess,2050.27
Fleet,KC AUTOS LTD,24/05/2023,Vehicle Insurance - Excess,596.72
Fleet,KC AUTOS LTD,24/05/2023,Vehicle Insurance - Excess,12285.75
Fleet,KC AUTOS LTD,24/05/2023,Vehicle Insurance - Excess,1695.15
Fleet,KC AUTOS LTD,24/05/2023,Vehicle Insurance - Excess,10405.36
Fleet,KC AUTOS LTD,31/05/2023,Vehicle Insurance - Excess,1863.29
Fleet,KC AUTOS LTD,31/05/2023,Vehicle Insurance - Excess,818.22
Fleet,KC AUTOS LTD,31/05/2023,Vehicle Insurance - Excess,16660.41
Fleet,KC AUTOS LTD,31/05/2023,Vehicle Insurance - Excess,18198.09
Fleet,KC AUTOS LTD,07/06/2023,Vehicle Insurance - Excess,1189.08
Fleet,KC AUTOS LTD,07/06/2023,Vehicle Insurance - Excess,713.90
Fleet,KC AUTOS LTD,07/06/2023,Vehicle Insurance - Excess,1605.80
Fleet,KC AUTOS LTD,07/06/2023,Vehicle Insurance - Excess,3650.20
Fleet,KC AUTOS LTD,14/06/2023,Vehicle Insurance - Excess,2471.48
Fleet,KC AUTOS LTD,14/06/2023,Vehicle Insurance - Excess,2208.73
Fleet,KC AUTOS LTD,14/06/2023,Vehicle Insurance - Excess,2457.12
Fleet,KC AUTOS LTD,21/06/2023,Vehicle Insurance - Excess,2136.68
Fleet,KC AUTOS LTD,21/06/2023,Vehicle Insurance - Excess,2869.30
Fleet,KC AUTOS LTD,21/06/2023,Vehicle Insurance - Excess,3480.21
Fleet,KC AUTOS LTD,21/06/2023,Vehicle Insurance - Excess,6510.13
Fleet,KC AUTOS LTD,21/06/2023,Vehicle Insurance - Excess,1523.84
Fleet,KC AUTOS LTD,28/06/2023,Vehicle Insurance - Excess,1342.17
Fleet,KC AUTOS LTD,28/06/2023,Vehicle Insurance - Excess,4665.08
Fleet,KC AUTOS LTD,28/06/2023,Vehicle Insurance - Excess,4704.97
Fleet,KC AUTOS LTD,28/06/2023,Vehicle Insurance - Excess,12917.68
Fleet,LANDOWNER PRODUCTS,18/04/2023,Diesel,777.26
Fleet,LANDOWNER PRODUCTS,17/05/2023,Diesel,695.66
Fleet,LANDOWNER PRODUCTS,13/06/2023,Diesel,695.66
Fleet,LAND RANGER SERVICES LTD,14/06/2023,Vehicle Repairs,1470.53
Fleet,LOOKERS,19/04/2023,Vehicles - Spares,735.22
Fleet,MARSH GREEN TRIMMING,03/05/2023,Vehicles - Spares,930.00
Fleet,MOTOROLA SOLUTIONS UK LTD,21/06/2023,Vehicles - Spares,1994.60
Fleet,NATIONAL WINDSCREENS (REPLACEMENTS) LTD,26/04/2023,Vehicle Insurance - Excess,695.50
Fleet,NATIONAL WINDSCREENS (REPLACEMENTS) LTD,24/05/2023,Vehicle Insurance - Excess,720.84
Fleet,OECONNECTION LIMITED,14/06/2023,Vehicles - Spares,15599.94
Fleet,OECONNECTION LIMITED,14/06/2023,Vehicles - Spares,9563.02
Fleet,OECONNECTION LIMITED,21/06/2023,Vehicles - Spares,6917.50
Fleet P C,STEEL FABRICATIONS LTD,18/05/2023,Vehicle Repairs,1440.00
Fleet,PENTAGON MOTOR GROUP,24/05/2023,Vehicle Repairs,682.49
Fleet,PEUGEOT MOTOR COMPANY PLC (PARTS),05/04/2023,Vehicles - Spares,12499.72
Fleet,PEUGEOT MOTOR COMPANY PLC (PARTS),26/04/2023,Vehicles - Spares,5049.38
Fleet,PVL UK LTD,21/06/2023,Vehicles - Spares,675.00
Fleet,REMIT GROUP LTD,03/05/2023,External Training Courses,5000.00
Fleet,REMIT GROUP LTD,24/05/2023,External Training Courses,7350.00
Fleet,RSG ENGINEERING LTD,24/05/2023,Vehicles - Spares,1346.21
Fleet,SAFETY KLEEN UK LTD,19/04/2023,Waste Disposal,1179.61
Fleet,SAFETY KLEEN UK LTD,17/05/2023,Waste Disposal,1179.61
Fleet,SAFETY KLEEN UK LTD,14/06/2023,Waste Disposal,1179.61
Fleet,SCANLITE VISUAL COMMUNICATION LTD,26/04/2023,Vehicle Workshop Equipment,1230.60
Fleet,SMITHS AUTOPARTS LTD,26/04/2023,Vehicles - Spares,1527.78
Fleet,STAPLETONS (TYRE SERVICES) LTD,19/04/2023,Vehicles - Tyres & Tubes,546.00
Fleet,TG HOLDCROFT HOLDINGS (STOKE VOLVO),24/05/2023,Vehicles - Spares,2845.74
Fleet,TG HOLDCROFT HOLDINGS (STOKE VOLVO),24/05/2023,Vehicles - Spares,725.00
Fleet,UK TELEMATICS LTD,19/04/2023,Minor Systems,5074.74
Fleet,UK TELEMATICS LTD,28/06/2023,Minor Systems,5074.74
Fleet,UK TELEMATICS LTD,28/06/2023,Minor Systems,5074.74
Fleet,VECTEC LTD,10/05/2023,Diesel,1800.00
Fleet,VECTEC LTD,10/05/2023,Diesel,1450.00
Fleet,VOLKSWAGEN GROUP (UK) LTD (TPS),26/04/2023,Vehicles - Spares,7202.02
Fleet,VOLKSWAGEN GROUP (UK) LTD (TPS),03/05/2023,Vehicles - Spares,7876.75
Fleet,VOLKSWAGEN GROUP (UK) LTD (TPS),03/05/2023,Vehicles - Spares,4282.51
Fleet,VOLKSWAGEN GROUP (UK) LTD (TPS),03/05/2023,Vehicles - Spares,3083.86
Fleet,WOODWAY ENGINEERING LTD,28/06/2023,Carriage,15.00
Fleet,WOODWAY ENGINEERING LTD,28/06/2023,Vehicles - Spares,2265.50
Fleet,WURTH UK LTD,14/06/2023,Vehicles - Spares,524.80
Force Control Centre,CAPITA BUSINESS SERVICES LTD (TRAVEL),03/05/2023,Public Transport & Parking,522.00
Force Control Centre,GO 2 TELECOM LTD,26/04/2023,Telephony,1728.26
Force Control Centre,GO 2 TELECOM LTD,26/04/2023,Telephony,744.75
Force Control Centre,GO 2 TELECOM LTD,07/06/2023,Telephony,1033.45
Force Control Centre,GO 2 TELECOM LTD,14/06/2023,Telephony,1128.20
Force Control Centre,GREATER MANCHESTER COMBINED AUTHORITY (APRU),19/04/2023,Professional Fees/Subscriptions (Employee Related),6987.50
Force Control Centre,POSTURITE (UK) LTD,24/05/2023,Hardware - purchase,845.71
Force Control Centre,PVL UK LTD,07/06/2023,Promotional material,1075.00
Force Control Centre,SAAB AB,28/04/2023,Software - purchase,16000.00
Force Control Centre,SPECIALIST COMPUTER CENTRES PLC,31/05/2023,Hardware - purchase,1538.85
Force Control Centre,SPECIALIST COMPUTER CENTRES PLC,31/05/2023,Hardware - purchase,1151.28
Force Events and Planning,ATALIAN SERVEST FOOD CO LTD (ANGEL HILL),05/04/2023,Contract Catering,1852.45
Force Events and Planning,ATALIAN SERVEST FOOD CO LTD (ANGEL HILL),28/06/2023,Contract Catering,990.00
Force Events and Planning,CAPITA BUSINESS SERVICES LTD (TRAVEL),26/04/2023,Hotel Accommodation,969.40
Force Events and Planning,CAPITA BUSINESS SERVICES LTD (TRAVEL),24/05/2023,Hotel Accommodation,423.27
Force Events and Planning,CAPITA BUSINESS SERVICES LTD (TRAVEL),28/06/2023,Hotel Accommodation,1018.60
Force Events and Planning,POLICE AND CRIME COMMISSIONER FOR DERBYSHIRE,28/06/2023,Mutual Aid,541.91
Force Events and Planning,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,24/05/2023,Mutual Aid,6123.20
Force Events and Planning,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/06/2023,Mutual Aid,506.67
Force Events and Planning,SP SERVICES UK LTD,14/06/2023,Specialist Equipment,565.14
Force Intelligence Bureau,CAPITA BUSINESS SERVICES LTD (TRAVEL),28/06/2023,Hotel Accommodation,255.00
Force Intelligence Bureau,CAPITA BUSINESS SERVICES LTD (TRAVEL),07/06/2023,Public Transport & Parking,749.64
Force Intelligence Bureau,CHESHIRE FIRE AND RESCUE SERVICE,19/04/2023,Specific Grants awarded,1260.00
Force Intelligence Bureau,CHESHIRE FIRE AND RESCUE SERVICE,19/04/2023,Specific Grants awarded,3030.00
Force Intelligence Bureau,CRIMESTOPPERS TRUST,14/06/2023,Subscriptions,10000.00
Force Intelligence Bureau,HALTON BOROUGH COUNCIL,05/04/2023,Specific Grants awarded,5000.00
Force Intelligence Bureau,MAYOR'S OFFICE FOR POLICING & CRIME,19/04/2023,Other Operational Expenses,8360.76
Force Intelligence Bureau,MAYOR'S OFFICE FOR POLICING & CRIME,14/06/2023,Professional Fees,2437.59
Force Intelligence Bureau,PAYPOINT PLC,03/05/2023,Professional Fees,570.00
Force Intelligence Bureau,PAYPOINT PLC,31/05/2023,Professional Fees,595.00
Force Intelligence Bureau,PAYPOINT PLC,28/06/2023,Professional Fees,840.00
Force Intelligence Bureau,POLICE AND CRIME COMMISSIONER FOR DERBYSHIRE,19/04/2023,Subscriptions,12712.00
Force Intelligence Bureau,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,26/04/2023,Mobile Phone Call Charges & Contract Cost,9900.00
Force Intelligence Bureau,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,24/05/2023,Mobile Phone Call Charges & Contract Cost,9073.33
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,05/04/2023,Hardware - purchase,2678.12
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Hardware - purchase,11922.04
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,26/04/2023,Hardware - purchase,628.42
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,03/05/2023,Hardware - purchase,570.23
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,03/05/2023,Hardware - purchase,2719.02
Force Intelligence Bureau,TRAUMA AND RESUSCITATION SERVICES LTD,19/04/2023,First Aid Equipment / Consumables,1096.00
Forensic Investigations,CAPITA BUSINESS SERVICES LTD (TRAVEL),26/04/2023,Hotel Accommodation,479.44
Forensic Investigations,CAPITA BUSINESS SERVICES LTD (TRAVEL),24/05/2023,Hotel Accommodation,991.29
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,05/04/2023,Forensic Analysis,3770.13
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,05/04/2023,Forensic Analysis,13483.00
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,26/04/2023,Forensic Analysis,5347.20
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,26/04/2023,Forensic Analysis,12709.00
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,10/05/2023,Forensic Analysis,1854.81
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,10/05/2023,Forensic Analysis,8715.00
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,24/05/2023,Forensic Analysis,4946.16
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,24/05/2023,Forensic Analysis,9321.00
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,07/06/2023,Forensic Analysis,3519.48
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,07/06/2023,Forensic Analysis,8553.20
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,21/06/2023,Forensic Analysis,14663.00
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,21/06/2023,Forensic Analysis,10092.84
Forensic Investigations,FORENSIC FOCUS LTD,24/05/2023,Maintenance / Consumables Specialist Operational Equipment,1825.00
Forensic Investigations,FORENSIC FOCUS LTD,24/05/2023,Maintenance / Consumables Specialist Operational Equipment,1460.00
Forensic Investigations,HOME OFFICE,24/05/2023,Specialist Equipment,702.29
Forensic Investigations,KEY FORENSIC SERVICES LTD,05/04/2023,Forensic Analysis,9825.25
Forensic Investigations,KEY FORENSIC SERVICES LTD,12/04/2023,Forensic Analysis,1016.81
Forensic Investigations,KEY FORENSIC SERVICES LTD,12/04/2023,Forensic Analysis,6331.40
Forensic Investigations,KEY FORENSIC SERVICES LTD,12/04/2023,Forensic Analysis,6130.66
Forensic Investigations,KEY FORENSIC SERVICES LTD,19/04/2023,Forensic Analysis,1160.00
Forensic Investigations,KEY FORENSIC SERVICES LTD,19/04/2023,Forensic Analysis,4527.42
Forensic Investigations,KEY FORENSIC SERVICES LTD,19/04/2023,Forensic Analysis,7710.47
Forensic Investigations,KEY FORENSIC SERVICES LTD,26/04/2023,Forensic Analysis,1595.24
Forensic Investigations,KEY FORENSIC SERVICES LTD,26/04/2023,Forensic Analysis,4222.96
Forensic Investigations,KEY FORENSIC SERVICES LTD,26/04/2023,Forensic Analysis,4604.96
Forensic Investigations,KEY FORENSIC SERVICES LTD,26/04/2023,Forensic Analysis,9860.52
Forensic Investigations,KEY FORENSIC SERVICES LTD,17/05/2023,Forensic Analysis,1951.37
Forensic Investigations,KEY FORENSIC SERVICES LTD,17/05/2023,Forensic Analysis,1204.63
Forensic Investigations,KEY FORENSIC SERVICES LTD,17/05/2023,Forensic Analysis,4669.00
Forensic Investigations,KEY FORENSIC SERVICES LTD,17/05/2023,Forensic Analysis,12715.12
Forensic Investigations,KEY FORENSIC SERVICES LTD,24/05/2023,Forensic Analysis,4766.98
Forensic Investigations,KEY FORENSIC SERVICES LTD,24/05/2023,Forensic Analysis,37861.44
Forensic Investigations,KEY FORENSIC SERVICES LTD,24/05/2023,Forensic Analysis,8581.64
Forensic Investigations,KEY FORENSIC SERVICES LTD,31/05/2023,Forensic Analysis,13602.11
Forensic Investigations,KEY FORENSIC SERVICES LTD,31/05/2023,Forensic Analysis,2807.41
Forensic Investigations,KEY FORENSIC SERVICES LTD,31/05/2023,Forensic Analysis,4506.28
Forensic Investigations,KEY FORENSIC SERVICES LTD,07/06/2023,Forensic Analysis,1624.00
Forensic Investigations,KEY FORENSIC SERVICES LTD,07/06/2023,Forensic Analysis,2080.61
Forensic Investigations,KEY FORENSIC SERVICES LTD,07/06/2023,Forensic Analysis,6966.40
Forensic Investigations,KEY FORENSIC SERVICES LTD,07/06/2023,Forensic Analysis,970.93
Forensic Investigations,KEY FORENSIC SERVICES LTD,14/06/2023,Forensic Analysis,676.86
Forensic Investigations,KEY FORENSIC SERVICES LTD,14/06/2023,Forensic Analysis,2629.80
Forensic Investigations,KEY FORENSIC SERVICES LTD,14/06/2023,Forensic Analysis,6866.63
Forensic Investigations,KEY FORENSIC SERVICES LTD,28/06/2023,Forensic Analysis,3816.29
Forensic Investigations,KEY FORENSIC SERVICES LTD,28/06/2023,Forensic Analysis,9652.71
Forensic Investigations,KEY FORENSIC SERVICES LTD,28/06/2023,Forensic Analysis,6731.85
Forensic Investigations,KEY FORENSIC SERVICES LTD,28/06/2023,Forensic Analysis,6670.00
Forensic Investigations,LAB UK (FURNITURE) LTD,19/04/2023,Specialist Equipment,1018.30
Forensic Investigations,OPEN TEXT UK LTD,05/04/2023,Software Licences,5566.80
Forensic Investigations,ORCHID CELLMARK LTD,12/04/2023,Forensic Analysis,755.00
Forensic Investigations,ORCHID CELLMARK LTD,12/04/2023,Forensic Analysis,4010.00
Forensic Investigations,ORCHID CELLMARK LTD,12/04/2023,Forensic Analysis,8039.60
Forensic Investigations,ORCHID CELLMARK LTD,12/04/2023,Forensic Analysis,9334.00
Forensic Investigations,ORCHID CELLMARK LTD,12/04/2023,Forensic Analysis,680.00
Forensic Investigations,ORCHID CELLMARK LTD,19/04/2023,Forensic Analysis,3391.10
Forensic Investigations,ORCHID CELLMARK LTD,19/04/2023,Forensic Analysis,3205.00
Forensic Investigations,ORCHID CELLMARK LTD,19/04/2023,Forensic Analysis,4925.50
Forensic Investigations,ORCHID CELLMARK LTD,19/04/2023,Forensic Analysis,8971.40
Forensic Investigations,ORCHID CELLMARK LTD,19/04/2023,Forensic Analysis,3305.00
Forensic Investigations,ORCHID CELLMARK LTD,26/04/2023,Forensic Analysis,1797.00
Forensic Investigations,ORCHID CELLMARK LTD,26/04/2023,Forensic Analysis,3020.00
Forensic Investigations,ORCHID CELLMARK LTD,03/05/2023,Forensic Analysis,1006.00
Forensic Investigations,ORCHID CELLMARK LTD,17/05/2023,Forensic Analysis,16520.75
Forensic Investigations,ORCHID CELLMARK LTD,17/05/2023,Forensic Analysis,540.00
Forensic Investigations,ORCHID CELLMARK LTD,17/05/2023,Forensic Analysis,625.00
Forensic Investigations,ORCHID CELLMARK LTD,17/05/2023,Forensic Analysis,2410.00
Forensic Investigations,ORCHID CELLMARK LTD,17/05/2023,Forensic Analysis,2258.00
Forensic Investigations,ORCHID CELLMARK LTD,31/05/2023,Forensic Analysis,755.00
Forensic Investigations,ORCHID CELLMARK LTD,31/05/2023,Forensic Analysis,2883.20
Forensic Investigations,ORCHID CELLMARK LTD,31/05/2023,Forensic Analysis,7580.00
Forensic Investigations,ORCHID CELLMARK LTD,14/06/2023,Forensic Analysis,528.00
Forensic Investigations,ORCHID CELLMARK LTD,14/06/2023,Forensic Analysis,1175.00
Forensic Investigations,ORCHID CELLMARK LTD,14/06/2023,Forensic Analysis,730.00
Forensic Investigations,ORCHID CELLMARK LTD,14/06/2023,Forensic Analysis,1771.00
Forensic Investigations,ORCHID CELLMARK LTD,14/06/2023,Forensic Analysis,8392.00
Forensic Investigations,ORCHID CELLMARK LTD,14/06/2023,Forensic Analysis,3328.00
Forensic Investigations,ORCHID CELLMARK LTD,28/06/2023,Forensic Analysis,3155.00
Forensic Investigations,ORCHID CELLMARK LTD,28/06/2023,Forensic Analysis,9254.60
Forensic Investigations,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,05/04/2023,Other Partnerships,111196.00
Forensic Investigations,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,05/04/2023,Other Partnerships,10014.00
Forensic Investigations,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,28/06/2023,Professional Fees,44482.00
Forensic Investigations,POLICE DIGITAL SERVICE,20/04/2023,Professional Fees,728.84
Forensic Investigations,SPECIALIST COMPUTER CENTRES PLC,05/04/2023,Hardware - purchase,9170.80
Forensic Investigations,TRESCAL LTD,24/05/2023,Maintenance Specialist Operation Equipment,545.40
Forensic Investigations,UNITED KINGDOM ACCREDITATION SERVICE,14/06/2023,Professional Fees,3207.00
Forensic Investigations,UNITED KINGDOM ACCREDITATION SERVICE,21/06/2023,Professional Fees,4164.75
Forensic Investigations,VAUGHAN ERGONOMICS LTD,28/06/2023,Specialist Equipment,1185.00
Forensic Investigations,VESTIGO CONSULTING LTD,31/05/2023,External Training Courses,900.00
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,12/04/2023,DNA Sampling,3220.00
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,07/06/2023,DNA Sampling,2760.00
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,14/06/2023,DNA Sampling,920.00
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,14/06/2023,Forensic Analysis,2300.00
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,21/06/2023,Specialist Equipment,542.40
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,21/06/2023,Specialist Equipment,753.00
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,28/06/2023,Specialist Equipment,1964.85
GENERAL,ESTATE PROPERTY UPGRADES - WELFDARIMEIMEPNRSOIVOEMNE SNTTSO(VRAARGIOEU S&SI TIENS)TERIORS LTD,14/06/2023,Building Works - Other,1511.00
GENERAL,ESTATE PROPERTY UPGRADES - WELFGARREEIMSHPRAOMVE MOEFNFTSIC(VEA RFIUOURSNSIITTEUS)RE LTD,31/05/2023,Building Works - Other,6640.80
GENERAL,ESTATE PROPERTY UPGRADES - WELFSAPREAITMIPARLO VEENMVENIRTSO(VNAMRIOEUNSTSIST ELST)D,31/05/2023,Building Works - Other,15596.02
GENERAL,ESTATE PROPERTY UPGRADES - WELFSAPREAITMIPARLO VEENMVENIRTSO(VNAMRIOEUNSTSIST ELST)D,07/06/2023,Building Works - Other,30528.10
GENERAL,ESTATE PROPERTY UPGRADES - WELFSAPREAITMIPARLO VEENMVENIRTSO(VNAMRIOEUNSTSIST ELST)D,07/06/2023,Building Works - Other,3245.19
Harm Reduction Unit,MERSEY CARE NHS FOUNDATION TRUST,26/04/2023,Professional Fees,4849.89
Harm Reduction Unit,MERSEY CARE NHS FOUNDATION TRUST,10/05/2023,Professional Fees,4849.89
Harm Reduction Unit,VESTIGO CONSULTING LTD,07/06/2023,External Training Courses,1400.00
HR Operations,ABILITY SMART LTD,19/04/2023,Professional Fees,645.00
HR Operations,ATALIAN SERVEST FOOD CO LTD (ANGEL HILL),28/06/2023,Contract Catering,857.40
HR Operations,ATALIAN SERVEST FOOD CO LTD (ANGEL HILL),26/04/2023,External Catering,1954.72
HR Operations,BENNETT WORKPLACE SOLUTIONS LTD,05/04/2023,Professional Fees,1050.00
HR Operations,CAPITA BUSINESS SERVICES LTD (TRAVEL),24/05/2023,Hotel Accommodation,422.94
HR Operations,CAPITA BUSINESS SERVICES LTD (TRAVEL),07/06/2023,Public Transport & Parking,492.96
HR Operations,CENTRE FOR CIVIL SOCIETY LTD,31/05/2023,Professional Fees/Subscriptions (Employee Related),528.00
HR Operations,COLLEGE OF POLICING,19/04/2023,External Training Courses,1821.96
HR Operations,CREWE ALEXANDER FOOTBALL CLUB,07/06/2023,Professional Fees,1491.50
HR Operations,CREWE ALEXANDER FOOTBALL CLUB,21/06/2023,Professional Fees,1491.50
HR Operations,DYSLEXIA BOX LTD,05/04/2023,Professional Fees,1490.00
HR Operations,INCLUSIVE COMPANIES LTD,17/05/2023,Professional Fees,1295.00
HR Operations,MIDDLEWICH COMMUNITY CHURCH,26/04/2023,External Training Courses,867.50
HR Operations,OPTIMA HEALTH,05/04/2023,Occupational Health Employee Costs,13352.36
HR Operations,PBLC LTD,19/04/2023,Professional Fees,648.00
HR Operations,PBLC LTD,17/05/2023,Professional Fees,540.00
HR Operations,PICO EDUCATIONAL SYSTEMS LTD,19/04/2023,Professional Fees,2000.00
HR Operations,POLICE DIGITAL SERVICE,20/04/2023,Professional Fees,728.84
HR Operations,POLICING MATTERS LTD,03/05/2023,External Training Courses,1800.00
HR Operations,SFJ AWARDS LTD,14/06/2023,External Training Courses,550.00
HR Operations,SME HCI LTD,03/05/2023,Counselling,10226.66
HR Operations,SME HCI LTD,31/05/2023,Counselling,10226.66
HR Operations,SME HCI LTD,28/06/2023,Counselling,10226.66
HR Operations,SPECIALIST COMPUTER CENTRES PLC,31/05/2023,Hardware - purchase,3949.71
HR Operations,SPECIALIST COMPUTER CENTRES PLC,07/06/2023,Hardware - purchase,1259.86
HR Operations,SPECIALIST COMPUTER CENTRES PLC,28/06/2023,Professional Fees,953.06
HR Operations,SPECIALIST COMPUTER CENTRES PLC,28/06/2023,Professional Fees,953.06
HR Operations,TOTAL PEOPLE LTD,05/04/2023,External Training Courses,727.50
HR Operations,VISIONAID TECHNOLOGIES LTD,05/04/2023,Professional Fees,1799.00
HR Operations,XPS ADMINISTRATION LTD,05/04/2023,Consortium service - Pensions,11266.67
HR Operations,XPS ADMINISTRATION LTD,12/04/2023,Consortium service - Pensions,1200.00
HR Operations,XPS ADMINISTRATION LTD,12/04/2023,Consortium service - Pensions,500.00
HR Operations,XPS ADMINISTRATION LTD,12/04/2023,Consortium service - Pensions,7674.00
HR Operations,XPS ADMINISTRATION LTD,24/05/2023,Consortium service - Pensions,11266.67
HR Operations,XPS ADMINISTRATION LTD,24/05/2023,Consortium service - Pensions,2000.00
HR Operations,XPS ADMINISTRATION LTD,07/06/2023,Consortium service - Pensions,500.00
HR Operations,XPS ADMINISTRATION LTD,07/06/2023,Consortium service - Pensions,11385.57
HR Operations,XPS ADMINISTRATION LTD,10/05/2023,Professional Fees,500.00
In-Car ANPR/Video Refresh - ChesMhiOreT VOeRhOicLlAe sSOLUTIONS,UK LTD,28/06/2023,Non IT Equipment,7875.00
Information and Technology,AIRWAVE SOLUTIONS LTD (DD),26/04/2023,Airwave,91652.95
Information and Technology,AIRWAVE SOLUTIONS LTD (DD),24/05/2023,Airwave,90977.20
Information and Technology,AIRWAVE SOLUTIONS LTD (DD),22/06/2023,Airwave,92326.22
Information and Technology,AXESS INTERNATIONAL LTD,21/06/2023,Radio / Airwave - Equipment,1987.89
Information and Technology,BLUE PORTAL IT LTD,12/04/2023,Hardware - purchase,558.00
Information and Technology,BLUE PORTAL IT LTD,10/05/2023,Hardware - purchase,585.00
Information and Technology,BLUE PORTAL IT LTD,07/06/2023,Hardware - purchase,560.00
Information and Technology,BLUE PORTAL IT LTD,07/06/2023,Hardware - purchase,585.00
Information and Technology,BLUE PORTAL IT LTD,14/06/2023,Hardware - purchase,6308.00
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (GLOBAL SERV),17/05/2023,Fixed Telephone Call Charges & Line Rental,541.66
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (GLOBAL SERV),14/06/2023,Fixed Telephone Call Charges & Line Rental,541.66
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (TEL PAYMENT),19/04/2023,Fixed Telephone Call Charges & Line Rental,1454.01
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (TEL PAYMENT),20/04/2023,Fixed Telephone Call Charges & Line Rental,4950.00
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (TEL PAYMENT),24/05/2023,Fixed Telephone Call Charges & Line Rental,4950.00
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (TEL PAYMENT),07/06/2023,Telephony,1406.87
