DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Housing & Regeneration Directorate,28/06/2023," 1,125.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 5,709.68 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,200.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,000.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023, 850.00 ,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,200.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,161.16 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023, 850.00 ,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,000.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,375.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023, 900.00 ,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,300.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,053.78 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 2,210.00 ",Stewart & Young Ltd,Invoice,Social Fund Payments
Housing & Regeneration Directorate,28/06/2023," 11,731.51 ",Royal Mail Group Ltd,Invoice,Postage
Housing & Regeneration Directorate,28/06/2023," 4,717.46 ",British Gas Service Limited,Invoice,Energy - Gas
Housing & Regeneration Directorate,28/06/2023, 975.00 ,Richmond Development Company L,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 16,688.70 ",Richmond Housing Partnership,Invoice,PSL Payments To Landlords
Children's Services Directorate,28/06/2023," 4,711.26 ",RuT Schools Services Ltd,Invoice,PFI Contract Costs
Housing & Regeneration Directorate,28/06/2023, 810.00 ,P W SECURE-IT LTD,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,28/06/2023," 1,200.00 ",AMS Properties Limited,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023, 950.00 ,Barnes Methodist Church,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 2,869.11 ",Zip Heaters Ltd,Invoice,Planned Maintenance - Bldgs
Housing & Regeneration Directorate,28/06/2023," 2,324.61 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,350.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,324.26 ",Rosetree Properties Limited,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,28/06/2023, 631.80 ,Newsquest Media Group Ltd,Invoice,Section 14 RTA Costs
Environment & Community Services Directorate,28/06/2023, 718.96 ,Metis Consultants Ltd,Invoice,Consultants Fees
Capital Expenditure,28/06/2023," 1,800.00 ",Corps Security (UK) Ltd,Invoice,CAPEXP Other Building Reltd Wk
Capital Expenditure,28/06/2023," 10,857.60 ",K & A Construction,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,28/06/2023," 85,624.38 ",WEC Electrical Contractors Ltd,Invoice,Reactive maintenance - bldgs
Environment & Community Services Directorate,28/06/2023," 5,883.62 ",F M Conway Limited,Invoice,Highways Maintenance Con
Housing & Regeneration Directorate,28/06/2023," 2,320.58 ",T Mohan ,Invoice,Reactive maintenance - bldgs
Environment & Community Services Directorate,28/06/2023," 10,949.04 ",Continental Landscapes Ltd,Invoice,Play Facilities Maint Contract
Capital Expenditure,28/06/2023, 830.40 ,Ansador Limited,Invoice,CAPEXP Other Building Reltd Wk
Children's Services Directorate,28/06/2023," 12,070.00 ",Hampton Junior School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 4,060.00 ",The Russell School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 5,092.00 ",St Osmund's RC Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 4,095.00 ",Trafalgar Infant School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 26,360.00 ",Heathfield Junior School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 25,211.00 ",Darell Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 29,501.00 ",Carlisle and Hampton Hill Fede,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 6,296.00 ",St John The Baptist School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 9,057.00 ",Holy Trinity Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 6,958.00 ",St Richards & St Andrews C of ,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 22,598.00 ",Sheen Mount Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 15,720.00 ",St Marys & St Peters Primary S,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 30,618.00 ",St James'  RC Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 10,683.00 ",Orleans Primary school,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 7,621.00 ",Chase Bridge Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 3,788.00 ",Bishop Perrin Church of Englan,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 4,820.00 ",Hampton Infant School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 11,995.00 ",St. Mary's Church of England S,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 2,813.00 ",Trafalgar Junior School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 21,879.00 ",East Sheen Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 8,219.00 ",Buckingham Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 5,849.00 ",St Stephens Junior School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 50,433.00 ",Stanley Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 1,512.00 ",St Mary Magdalen's R. C. Schoo,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 19,773.00 ",Heathfield Infant School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 6,765.00 ",Sacred Heart R. C. School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 13,109.00 ",Collis School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 24,632.00 ",Christ's School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 6,380.00 ",Meadlands Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 4,580.00 ",Archdeacon Cambridge School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 23,594.00 ",The Vineyard Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 17,246.00 ",The Queens School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 7,335.00 ",St Elizabeths R. C. School,Invoice,Transfers to Schools
Chief Executives Directorate,28/06/2023," 84,760.80 ",London Borough Of Merton,Invoice,Legal Disbursements SLLP
Children's Services Directorate,28/06/2023," 6,636.00 ",St Edmund's R.C.School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 10,956.00 ",Barnes Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 19,556.00 ",Windham Nursery School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 5,974.00 ",Kew Riverside Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 11,477.00 ",Lowther Primary School,Invoice,Transfers to Schools
Children's Services Directorate,28/06/2023," 4,553.00 ",Marshgate Primary School,Invoice,Transfers to Schools
Adult Social Services Directorate,28/06/2023," 694,502.26 ",CARE UK COMMUNITY PARTNERSHIP,Invoice,External Residential Care
Capital Expenditure,28/06/2023," 11,474.80 ",Smith ,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,28/06/2023," 1,890.00 ",Oasis Products Vending Service,Invoice,Reactive maintenance - bldgs
Adult Social Services Directorate,28/06/2023," 7,992.00 ",DAWSONRENTALS BUS & COACH LTD,Invoice,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,28/06/2023, 615.30 ,WINDOWFLOWERS LTD,Invoice,Equipment
Environment & Community Services Directorate,28/06/2023," 3,132.35 ",Tarmac Trading Ltd,Invoice,Materials
Housing & Regeneration Directorate,28/06/2023," 1,873.76 ",Atalian Servest Ltd,Invoice,Reactive maintenance - bldgs
Capital Expenditure,28/06/2023," 14,289.60 ",FLETCHERS FACILITIES LTD,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,28/06/2023," 4,175.00 ",ACCESS INDEPENDENT,Invoice,Agency Staff
Capital Expenditure,28/06/2023," 9,985.12 ",Cyclehoop Ltd,Invoice,CAPEXP Equipment Purchase
Capital Expenditure,28/06/2023," 1,085.00 ",ACS Business Group Ltd,Invoice,CAPEXP Other Building Reltd Wk
Children's Services Directorate,28/06/2023," 7,758,235.45 ",ACHIEVING FOR CHILDREN LTD,Invoice,AfCCoreContract
Adult Social Services Directorate,28/06/2023," 5,076.56 ",ALPENBEST CARE LIMITED,Invoice,Re-ablement
Housing & Regeneration Directorate,28/06/2023," 1,053.00 ",ALTWOOD PROPERTIES LTD,Invoice,PSL Payments To Landlords
Capital Expenditure,28/06/2023," 2,053.12 ",MILLWOOD SERVICING LTD,Invoice,CAPEXP Other Building Reltd Wk
Capital Expenditure,28/06/2023," 4,061.56 ",Pool Tech Services Ltd,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,28/06/2023," 1,300.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 4,662.00 ",ALL LONDON GLASS (UK) LIMITED,Invoice,Reactive maintenance - bldgs
Environment & Community Services Directorate,28/06/2023," 1,680.00 ",Euroclay Contracts Ltd,Invoice,General Grounds Maintenance
Housing & Regeneration Directorate,28/06/2023," 1,050.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,325.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,914.73 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,126.67 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,291.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023, 822.00 ,PORTERS PEST CONTROL LTD,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,28/06/2023," 1,320.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,025.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,250.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,053.78 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,450.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,215.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,776.67 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,568.00 ",Ruben Property Services Limite,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,655.16 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 5,126.16 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,160.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,015.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,175.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 2,524.68 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,300.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,104.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,396.15 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,690.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,950.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,425.02 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,375.79 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,964.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,040.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,085.02 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,569.97 ",MANA PROPERTY SOLUTIONS LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,690.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Resources Directorate,28/06/2023," 13,427.58 ",Riskonnect Active Risk Limited,Invoice,Hardware Maintenance
Housing & Regeneration Directorate,28/06/2023," 2,635.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,960.00 ",S&M (Wholesale Supplies) Limit,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,969.63 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,655.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,133.34 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,457.73 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,275.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,690.39 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,457.73 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,960.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,133.33 ",P&N Properties LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,035.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,158.22 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,100.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,640.39 ",A&S Proprty Letting and Manage,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,325.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,960.00 ",Tempus Housing Limited,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,28/06/2023, 540.00 ,REDACTED PERSONAL DATA,Invoice,Sport Coaching
Housing & Regeneration Directorate,28/06/2023," 1,360.93 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Capital Expenditure,28/06/2023," 4,706.75 ",DMC Electrical Contractors Lim,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,28/06/2023," 1,573.00 ",DEE property services,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,200.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,499.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023, 875.00 ,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,300.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 3,580.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 2,200.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,396.16 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,450.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,150.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,100.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,150.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,528.56 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,100.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,400.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,324.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,161.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023, 975.00 ,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,250.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 2,300.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,863.33 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 3,645.93 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,150.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,055.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 2,322.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,250.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 2,425.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,100.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,300.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023, 950.00 ,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,180.83 ",Diocese of Westminster,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 6,620.52 ",Breskal & Rawlings,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/06/2023," 1,161.16 ",ss investment capital ltd,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,29/06/2023," 1,228.93 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 1,083.98 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 984.65 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 21,896.66 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 4,832.77 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 4,034.47 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 1,225.16 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 5,211.27 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,028.27 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 4,299.57 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 3,977.92 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 4,341.06 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 2,385.18 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 560.48 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 11,148.09 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 1,062.28 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 798.65 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,274.98 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023, 986.46 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 2,430.27 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023, 560.48 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 3,985.45 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 2,128.64 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 2,320.35 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023, 521.73 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023, 918.58 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 3,733.20 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 3,096.30 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,553.80 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 9,303.36 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 3,928.32 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,611.95 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 2,806.57 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,732.43 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,577.39 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 10,616.24 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 1,249.83 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 1,507.75 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 1,843.75 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 2,119.21 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 1,478.92 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 938.68 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 931.24 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,334.15 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,273.72 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,301.91 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,782.67 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 539.22 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 610.40 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,576.10 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 713.17 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,858.54 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,427.24 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 975.17 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 515.22 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 934.61 ,REDACTED PERSONAL DATA,Invoice,Client Costs - Personal Budget
Adult Social Services Directorate,29/06/2023, 792.32 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 4,144.96 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
