Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312532,"3,908.42",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312533,"3,908.42",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312534,"3,908.42",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312535,"3,908.42",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312684,"2,847.90",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312685,"2,847.90",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312686,"2,847.90",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312687,"2,847.90",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100314764,"2,001.20",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100314765,"2,801.68",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100314766,"2,801.68",Revenue,REALLY FLEXIBLE CARE LTD,0000127771
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100311948,"1,453.00",Revenue,THE NORTHAM CARE TRUST,0000128025
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100311949,"1,453.00",Revenue,THE NORTHAM CARE TRUST,0000128025
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100311950,"1,453.00",Revenue,THE NORTHAM CARE TRUST,0000128025
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100311951,"1,453.00",Revenue,THE NORTHAM CARE TRUST,0000128025
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,20/06/2024,2100312548,675.00,Revenue,CASTLEMEAD COURT CARE CENTRE,0000128058
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,20/06/2024,2100312549,675.00,Revenue,CASTLEMEAD COURT CARE CENTRE,0000128058
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,20/06/2024,2100312550,675.00,Revenue,CASTLEMEAD COURT CARE CENTRE,0000128058
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,20/06/2024,2100312551,675.00,Revenue,CASTLEMEAD COURT CARE CENTRE,0000128058
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312224,"1,824.93",Revenue,NAIZRAH CARE LTD,0000128283
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312225,"1,824.93",Revenue,NAIZRAH CARE LTD,0000128283
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312226,"1,824.93",Revenue,NAIZRAH CARE LTD,0000128283
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312227,"1,824.93",Revenue,NAIZRAH CARE LTD,0000128283
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312252,"1,915.32",Revenue,NAIZRAH CARE LTD,0000128283
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312253,"1,915.32",Revenue,NAIZRAH CARE LTD,0000128283
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312254,"1,915.32",Revenue,NAIZRAH CARE LTD,0000128283
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,20/06/2024,2100312255,"1,915.32",Revenue,NAIZRAH CARE LTD,0000128283
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312916,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312917,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312918,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312919,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313000,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313001,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313002,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313003,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313056,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313057,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313058,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313059,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313064,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313065,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313066,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313067,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313076,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313077,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313078,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313079,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313660,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313661,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313662,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313663,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313717,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313718,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313719,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100313720,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312907,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312400,968.19,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312401,968.19,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312402,968.19,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312403,968.19,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312900,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312901,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312902,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312903,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312904,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312905,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,20/06/2024,2100312906,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,20/06/2024,2100313733,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,20/06/2024,2100313734,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,20/06/2024,2100313735,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,20/06/2024,2100313736,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,20/06/2024,2100315262,504.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,20/06/2024,2100315263,882.00,Revenue,SILVER TREE CARE LTD,0000128289
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316582,691.66,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316583,251.16,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316587,780.75,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316588,780.96,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316594,408.51,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316595,272.36,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316596,728.16,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316597,713.56,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316598,681.68,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316599,710.88,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316603,793.31,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316604,833.92,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316605,717.65,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316606,366.20,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316608,258.09,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316609,344.12,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316610,742.57,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316611,780.35,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316612,762.92,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316613,780.75,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,20/06/2024,2100316618,644.44,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,20/06/2024,2100316619,687.46,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,20/06/2024,2100316620,634.46,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,20/06/2024,2100316621,705.89,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316622,656.49,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316623,728.14,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316624,723.33,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316625,732.95,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316626,617.38,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316627,615.96,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316628,620.36,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316629,618.40,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316630,273.06,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316631,268.07,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316632,268.07,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316633,267.63,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316634,704.54,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316635,694.12,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316636,711.53,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316637,728.14,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316536,582.18,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316537,487.46,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316538,490.80,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316540,490.39,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316541,495.60,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316543,354.00,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316544,514.92,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316545,509.71,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316546,501.74,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316547,438.60,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,20/06/2024,2100316548,900.70,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,20/06/2024,2100316549,900.91,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,20/06/2024,2100316550,878.93,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,20/06/2024,2100316551,791.31,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316552,919.60,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316553,950.18,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316554,937.51,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316555,926.23,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316556,822.56,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316557,891.68,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316558,901.66,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316559,909.18,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316560,671.32,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316561,737.76,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316562,716.34,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316563,728.14,Revenue,APT CARE LTD,0000128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,20/06/2024,2100316564,776.65,Revenue,APT CARE LTD,0000128308
