Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Public Bus Subsidy,Transport Contracts,6151520,19/12/2024,5100457018,"10,534.42",Revenue,GRANT PALMER LTD,104400
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109421,404.91,Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109422,404.91,Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109423,404.91,Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109473,"4,184.05",Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109474,"4,161.90",Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109475,"5,292.19",Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109476,"5,757.01",Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109477,"4,313.03",Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109482,"4,184.05",Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109483,"4,184.05",Revenue,FOSTER CARE ASSOCIATES LTD,104660
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109484,"4,184.05",Revenue,FOSTER CARE ASSOCIATES LTD,104660
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Libraries North,Furniture Equipment and Materials,6140000,19/12/2024,5100454871,272.00,Revenue,WF EDUCATION GROUP LIMITED,104683
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109457,"4,327.02",Revenue,INTEGRATED SERVICES PROGRAMME,104766
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109454,"6,413.32",Revenue,INTEGRATED SERVICES PROGRAMME,104766
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109455,"5,712.72",Revenue,INTEGRATED SERVICES PROGRAMME,104766
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109456,"3,166.38",Revenue,INTEGRATED SERVICES PROGRAMME,104766
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Emergency Duty Team,Telecoms Equipment,6142110,19/12/2024,5100455177,"3,555.75",Revenue,FIRST CALL BUSINESS COMMUNICAT,105072
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Allison House OPH,Disposal of Waste,6151510,19/12/2024,5100454991,281.36,Revenue,PHS GROUP LTD,105345
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Westlands OPH,Private Contractors,6151500,19/12/2024,5100459383,268.14,Revenue,PHS GROUP LTD,105345
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Childcare & Quality,Nursery Providers,6151535,19/12/2024,5100459856,"10,000.00",Revenue,DOWNSIDE PRE-SCHOOL PLAYGROUP,105456
RESOURCES & ORG CHANGE,150,SERVICE DIR HUMAN RESOURCES & ORG DEVELP,7300,Training,Training – Internal Children’s Social Care,6151732,19/12/2024,5100454811,440.00,Revenue,CORAMBAAF,106108
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Primary Early Interv,Other Payments,6160400,19/12/2024,5100458749,"3,870.37",Revenue,HUMLY MILTON KEYNES LTD,106236
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,SENAdd Pupil Support,Alternative School Provisions,6151330,19/12/2024,5100455318,"4,519.78",Revenue,HUMLY MILTON KEYNES LTD,106236
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,EOTAS,Alternative School Provisions,6151330,19/12/2024,5100455317,"2,058.51",Revenue,HUMLY MILTON KEYNES LTD,106236
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Access and Inclusion,Professional Services - Other,6141040,19/12/2024,5100453720,"1,200.81",Revenue,HUMLY MILTON KEYNES LTD,106236
RESOURCES & ORG CHANGE,150,SERVICE DIR HUMAN RESOURCES & ORG DEVELP,7300,Training,Training Place & Community,6151736,19/12/2024,5100453846,"3,600.00",Revenue,TMS CONSULTANCY LTD,106299
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,19/12/2024,1900141916,478.92,Revenue,ULVERSCROFT LARGE PRINT BKSLTD,106916
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Wellcomm Project,Professional Services - Other,6141040,19/12/2024,5100458893,610.05,Revenue,GL ASSESSMENT LTD (GL EDUCATIO,107068
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458075,"9,069.60",Revenue,COZY TRAVEL LTD,107299
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,19/12/2024,5100459996,"45,910.00",Revenue,ARRIVA THE SHIRES LTD,107563
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,19/12/2024,5100460007,"36,487.32",Revenue,ARRIVA THE SHIRES LTD,107563
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Fleet Welfare,Vehicle Repairs and Maintenance Costs,6130200,19/12/2024,5100453829,"1,983.12",Revenue,BEDFORD AUTO PANELS,107683
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100450210,858.76,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100450209,858.76,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450092,654.64,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450093,660.68,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450094,654.64,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450095,651.62,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450097,424.59,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450098,424.59,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450099,429.38,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450100,419.80,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450105,442.94,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450106,417.40,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450107,424.59,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450108,426.32,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,19/12/2024,2100450113,272.61,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,19/12/2024,2100450114,293.19,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,19/12/2024,2100450115,314.01,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,19/12/2024,2100450116,311.49,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450203,299.06,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450204,299.06,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450205,299.06,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450206,299.06,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100450207,858.76,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100450208,858.76,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450001,297.33,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450002,307.87,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450003,297.33,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450004,307.87,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450005,388.25,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450006,385.23,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450007,383.46,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450008,383.46,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450009,302.86,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450010,307.65,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450012,442.42,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450013,435.75,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450014,435.68,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450015,441.69,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450047,438.30,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450048,321.28,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450049,318.74,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450050,313.47,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450051,315.24,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,19/12/2024,2100450052,384.59,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,19/12/2024,2100450053,365.15,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,19/12/2024,2100450054,384.13,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,19/12/2024,2100450055,383.21,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450064,318.26,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450065,327.32,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450066,321.28,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450067,318.26,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450076,267.86,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450077,272.65,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450078,272.65,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450079,278.69,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450085,410.22,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450088,438.19,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450089,450.52,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450090,473.50,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450091,450.52,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450046,462.58,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100450016,482.14,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100450017,605.96,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100450018,524.30,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100450019,504.18,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450024,327.32,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450025,319.51,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450026,340.14,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450027,322.53,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450032,445.73,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450033,445.73,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450034,435.94,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450035,450.52,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450036,873.42,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450037,874.57,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450038,869.30,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450039,849.18,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450040,358.32,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450041,357.41,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450042,339.04,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450043,356.03,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450044,443.94,Revenue,PRIME CARE SUPPORT LTD,107864
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/12/2024,2100450045,446.73,Revenue,PRIME CARE SUPPORT LTD,107864
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,19/12/2024,5100459852,"3,600.00",Revenue,BRITANNIA CABS,107974
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458067,"8,031.11",Revenue,MARSHALLS COACHES,108114
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458068,"8,031.11",Revenue,MARSHALLS COACHES,108114
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458069,"4,935.25",Revenue,MARSHALLS COACHES,108114
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458066,"4,484.20",Revenue,MARSHALLS COACHES,108114
HRA,850,HOUSING SERVICES (HRA),5100,Acommodation Based,Horticultural Costs,6140300,19/12/2024,5100458009,"11,634.70",Revenue,JOHN O' CONNER (GROUNDS MAINTE,108415
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Grounds Maint - Sth,Private Contractors,6151500,19/12/2024,5100458000,"16,499.14",Revenue,JOHN O' CONNER (GROUNDS MAINTE,108415
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109472,"4,112.81",Revenue,FOSTERPLUS LTD,108515
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109471,"6,199.73",Revenue,FOSTERPLUS LTD,108515
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109470,"4,278.97",Revenue,FOSTERPLUS LTD,108515
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Linsell House,Cleaning and Domestic Supplies,6122100,19/12/2024,5100434773,878.72,Revenue,CASTLEBAR CATERING SUPPLIES LT,108979
PLACE AND COMMUNITIES,600,SUSTAINABILITY,7640,Albion - Projects,Vehicles Plant Equipment and Machinery,6180230,19/12/2024,5100455720,"25,200.00",Revenue,WHITMORE PLANT,108992
PLACE AND COMMUNITIES,600,SUSTAINABILITY,7640,Albion - Projects,Vehicles Plant Equipment and Machinery,6180230,19/12/2024,5100455719,"31,125.00",Revenue,WHITMORE PLANT,108992
HRA,850,HOUSING SERVICES (HRA),5100,HRA Inclusion,Gas Costs,6120220,19/12/2024,5100459926,287.31,Revenue,BRITISH GAS BUSINESS,109457
HRA,850,HOUSING SERVICES (HRA),5100,HRA Inclusion,Gas Costs,6120220,19/12/2024,5100459927,274.58,Revenue,BRITISH GAS BUSINESS,109457
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Water Services,6120800,19/12/2024,5100458585,687.33,Revenue,ANGLIAN WATER BUSINESS (WAVE),109459
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Leighton Linslade Qu,Water Services,6120800,19/12/2024,5100458600,309.12,Revenue,ANGLIAN WATER BUSINESS (WAVE),109459
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Grove View Health Hu,Water Services,6120800,19/12/2024,5100458662,572.15,Revenue,ANGLIAN WATER BUSINESS (WAVE),109459
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Water Services,6120800,19/12/2024,5100458630,381.96,Revenue,ANGLIAN WATER BUSINESS (WAVE),109459
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Water Services,6120800,19/12/2024,5100458603,"2,622.97",Revenue,ANGLIAN WATER BUSINESS (WAVE),109459
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Archives SLA,Professional Services - Consultancy,6141020,19/12/2024,5100459621,"36,696.00",Revenue,BEDFORD BOROUGH COUNCIL,109540
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Street Lighting,Street Light Electricity,6120215,19/12/2024,5100459426,970.95,Revenue,NPOWER LTD,109845
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Private Contractors,6151500,19/12/2024,5100454597,"9,730.75",Revenue,NOAH ENTERPRISE,110573
