Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195142-107113,"œ3,206.95",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195142-107115,"œ3,885.18",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195142-16258,"œ4,428.31",24X7LTD.
Regeneration Economy and Growth,Planning & Housing,Premises,150005,Apportioned Exps of Operational Blds,25/10/2023,4195145-3438,"œ1,210.00",AA GROUNDCARE UK LTD T/A AA GARDEN LANDSCAPES LTD.
Regeneration Economy and Growth,Planning & Housing,Premises,150005,Apportioned Exps of Operational Blds,25/10/2023,4195145-3439,"œ1,080.00",AA GROUNDCARE UK LTD T/A AA GARDEN LANDSCAPES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195147-AC2071,"œ2,448.00",ACE TAXIS (WINSTON).
Resources BK0010,Legal & Democratic Services,Supplies and Services,340001,Postages E340,25/10/2023,4195149-PSI0235667,"œ9,827.12",ADARE SEC LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,25/10/2023,4195150-0137422,"œ1,662.00",ADDISONS CHARTERED SURVEYORS.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195152-37936,"œ6,212.85",ADVANCE LEARNING PARTNERSHIP.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338045,Services,25/10/2023,4195153-24,"œ4,748.40",ADVANCED ASSESSMENT & SOLUTIONS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195154-37773,œ549.01,ADVENTURE VALLEY DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195154-37863,"œ12,567.80",ADVENTURE VALLEY DAY NURSERY LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,308011,Furniture,25/10/2023,4195159-179557,"œ1,138.80",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,25/10/2023,4195159-179560,"œ1,296.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195166-SI30126,"œ4,462.47",AMBIC LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195166-SI30155,"œ4,320.00",AMBIC LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195178-SIN002877,"œ4,717.87",ARBOR TIMBER & BUILDERS MERCHANTS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/10/2023,4195181-SEPT2023-3,"œ1,351.34",ARMSTRONG`S TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,25/10/2023,4195183-6948097,œ560.63,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,25/10/2023,4195184-2023-812,œ880.00,ASPIRE PSYCHOLOGICAL SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195186-989,"œ3,564.00",AT TAXIS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195187-37782,"œ2,994.60",AYCLIFFE DAY NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195187-37870,"œ3,087.00",AYCLIFFE DAY NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195196-37783,"œ1,497.30",BIG HANDS LITTLE HANDS CHILDCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195196-37871,"œ9,828.00",BIG HANDS LITTLE HANDS CHILDCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195198-37955,"œ8,555.40",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195199-37939,"œ4,328.62",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195200-37954,"œ9,226.87",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Chief Executives Office,Corporate Policy Planning & Performance,Fees,901002,Consultants fees 901002,25/10/2023,4195201-SIN046788,"œ296,791.56",BLOOM PROCUREMENT SERVICES LTD (FORMERLY NEPRO LTD).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195202-N340 - SEP23,"œ3,024.00",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,25/10/2023,4195205-0038203,œ861.24,BOX-IT NORTH.
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,25/10/2023,4195205-0038204,"œ2,469.96",BOX-IT NORTH.
Regeneration Economy and Growth,Economic Development,Supplies and Services,384197,Miscellaneous Expenses,25/10/2023,4195205-0038205,"œ1,105.09",BOX-IT NORTH.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195208-37786,"œ3,368.92",BRIGHT STAR NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195208-37874,"œ11,103.75",BRIGHT STAR NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195213-37787,"œ4,117.57",BYERLEY ROAD PRE SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195213-37875,"œ6,365.62",BYERLEY ROAD PRE SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,25/10/2023,4195219-1,"œ1,462.95",CARR`S CARS (TAXIS).
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,25/10/2023,4195219-BL030JUL23,"œ1,835.97",CARR`S CARS (TAXIS).
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,25/10/2023,4195219-BL030JUN23,"œ2,597.39",CARR`S CARS (TAXIS).
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,25/10/2023,4195219-BL030MAY23,"œ2,236.17",CARR`S CARS (TAXIS).
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195221-37788,"œ3,743.25",CASTLE KINDERGARTEN LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195221-37877,"œ9,166.50",CASTLE KINDERGARTEN LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195223-37789,œ999.98,CASTLE VIEW PRIVATE DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195223-37878,"œ23,094.50",CASTLE VIEW PRIVATE DAY NURSERY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195227-816,"œ5,475.93",CEILINGS DIRECT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195233-BE1,"œ1,791.00",CHIPPERS TAXIS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,342051,Computers and Communications,25/10/2023,4195235-3169968,"œ28,309.32",CIPFA BUSINESS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,342051,Computers and Communications,25/10/2023,4195235-3169970,"œ4,926.70",CIPFA BUSINESS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195239-2852ABW886,"œ1,195.37",CITY PLUMBING SUPPLIES HOLDINGS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195240-N047-SH0923,"œ4,782.34",CJ`S EXECUTIVE TRAVEL LTD.
Resources BK0010,HR & Employee Services,Supplies and Services,342053,Computers and Communications,25/10/2023,4195245-INV00013042,"œ19,396.88",COHORT SOFTWARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195249-37885,"œ3,175.37",CONKERS LIFE LTD (NURSERY SCHOOL).
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/10/2023,4195250-INV011-051023,"œ2,376.49",CONSETT EXECUTIVE CABS.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338094,Services,25/10/2023,4195252-1538,œ795.00,CORNERSTONES CENTRE FOR THE COMMUNITY.
Regeneration Economy and Growth,Business Durham,Premises,120021,Energy Costs,25/10/2023,4195254-17908267,"œ1,867.93",CORONA ENERGY RETAIL 2 LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195255-37792,"œ4,117.57",COUNDON & LEEHOLME EARLY YEARS CENTRE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195255-37886,"œ6,174.00",COUNDON & LEEHOLME EARLY YEARS CENTRE LTD.
Neighbourhoods and Climate Change,Highways,Fees,901002,Consultants fees 901002,25/10/2023,4195256-INV-0855,"œ2,100.00",CP VIABILITY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195259-37793,"œ4,866.22",CRAGHEAD CHILDCARE CENTRE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195259-37887,"œ3,780.00",CRAGHEAD CHILDCARE CENTRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/10/2023,4195262-116564/116565,"œ1,917.37",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/10/2023,4195277-INV-0606,"œ1,330.80",DIFFERENT NARRATIVE INTEGRATED MARKETING LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195283-37956,"œ3,990.00",DURHAM & NEWCASTLE DIOCESAN LEARNING TRUST T/A STANHOPE BARRINGTON C OF E PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384409,Miscellaneous Expenses,25/10/2023,4195284-INV012,"œ18,021.88",DURHAM AREA YOUTH.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195287-37827,"œ1,497.30",EAST DURHAM COLLEGE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195287-37942,"œ4,837.87",EAST DURHAM COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195289-1672,"œ3,639.82",EAST DURHAM TAXIS.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195290-37784,"œ5,614.87",EDEN ACADEMY TRUST LTD T/A BLUEBELL MEADOW PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195290-37872,"œ8,911.87",EDEN ACADEMY TRUST LTD T/A BLUEBELL MEADOW PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195291-37796,"œ4,117.57",EDEN GARDEN NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195291-37894,"œ10,867.50",EDEN GARDEN NURSERY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195292-059-326079,"œ1,374.40",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195292-059-326081,"œ1,401.54",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195292-059-326083,œ610.00,EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195292-059-326086,"œ1,067.50",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195292-059-326093,œ990.00,EDMUNDSON ELECTRICAL LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195298-37797,"œ3,368.92",EMERALDS LITTLE GEMS DAYCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195298-37798,"œ10,855.42",EMERALDS LITTLE GEMS DAYCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195298-37897,"œ4,630.50",EMERALDS LITTLE GEMS DAYCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195298-37898,"œ13,860.00",EMERALDS LITTLE GEMS DAYCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195299-37923,œ756.00,EMMA & KIRSTY CHILDMINDING.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195303-INV-3104,"œ143,410.49",EVENT TRAFFIC CONTROL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195305-N017 SEP23,"œ1,795.32",FMR SILVA PITA.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,25/10/2023,4195307-103203,œ721.20,FORENSIC TESTING SERVICE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,25/10/2023,4195307-105826,"œ1,725.60",FORENSIC TESTING SERVICE LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,25/10/2023,4195308-VOUCHER21TVF-DCTY013,"œ10,000.00",FRAMWELLGATE MOOR PARISH COUNCIL.
Regeneration Economy and Growth,Business Durham,Supplies and Services,344033,Telephones,25/10/2023,4195310-DERW01-0064,"œ1,258.22",FREEDOM COMMUNICATIONS (UK) LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338025,Services,25/10/2023,4195313-362876/1190,œ630.00,FUNERAL PARTNERS LTD T/A JOHN BLENKIRON & SONS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/10/2023,4195315-103619,"œ2,124.42",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195315-103658,œ998.28,G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195315-103662,"œ1,511.46",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195319-16300-2,"œ3,648.00",GATESHEAD CENTRAL TAXIS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,25/10/2023,4195324-SI-4900,"œ2,394.00",GEOL CONSULTANTS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Employees,080025,Agency Staff,25/10/2023,4195325-2475821,"œ193,947.97",GEOMETRIC RESULTS INTERNATIONAL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195330-106,"œ2,775.00",GP TAXIS.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195331-37799,œ985.72,GREEN LANE NURSERY & CHILDCARE CENTRE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195331-37900,"œ10,626.00",GREEN LANE NURSERY & CHILDCARE CENTRE.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195343-3573,"œ5,472.00",HIGHWAY CONSTRUCTION SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195343-3574,"œ10,389.60",HIGHWAY CONSTRUCTION SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195352-14443,"œ3,064.32",INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195352-14571,"œ4,843.44",INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195352-14694,"œ1,065.60",INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195352-14861,œ936.00,INGLEFORD SCAFFOLDING LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,25/10/2023,4195356-28466,œ888.84,JACK COUPE & SONS LTD T/A COUPE LINE.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/10/2023,4195357-0997,œ806.00,JACKSON`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195367-232410,"œ2,980.80",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195367-232412,"œ2,546.46",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195367-232414,"œ3,964.39",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195368-INV3297,"œ2,132.82",JEFF ANDERSON COACHES LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195370-37940,"œ5,586.00",JIGSAW LEARNING TRUST.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195377-0113/00052368,œ662.58,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/10/2023,4195377-0303/01036650,"œ8,646.00",JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,342051,Computers and Communications,25/10/2023,4195380-1355-02/10/2023,"œ4,500.00",KAINOS SOFTWARE LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384999,Miscellaneous Expenses,25/10/2023,4195381-JD/3275678,"œ1,072.91",KARBON HOMES LTD FORMERLY CESTRIA HOUSING ASSOCIATION LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195385-37918,"œ3,819.37",KELLOE PHOENIX CENTRE (CHILDCARE).
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,25/10/2023,4195390-7876-7370,"œ1,740.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195390-W003 - SEP23,"œ3,595.32",KINGSWAY CABS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195391-37812,œ598.92,KIRK MERRINGTON PRE SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195391-37921,"œ4,247.77",KIRK MERRINGTON PRE SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195392-37922,"œ4,796.31",KIRKLANDS DAY NURSERY.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/10/2023,4195396-4120 - DW123,"œ2,300.00",L&D TAXIS NE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195401-37815,"œ4,491.90",LEADGATE CHILD CENTRE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195401-37926,"œ7,980.00",LEADGATE CHILD CENTRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195404-280600171444,"œ1,868.14",LEEDS GALVANISING & POWDER COATING LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,25/10/2023,4195406-302115,œ992.40,LEXTOX.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195408-5164,"œ2,832.19",LINCAB TAXIS.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195409-37818,"œ1,871.62",LITLE MEADOWS NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195409-37928,"œ1,932.00",LITLE MEADOWS NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195410-37817,"œ4,866.22",LITTLE ACORNS NORTH EAST LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195410-37927,"œ2,572.50",LITTLE ACORNS NORTH EAST LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195412-37820,"œ7,860.82",LITTLE WAVES DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195412-37931,"œ6,620.25",LITTLE WAVES DAY NURSERY LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,25/10/2023,4195415-000011,"œ2,650.00",LUMINARY PHOTOGRAPHY CIC.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,338099,Services,25/10/2023,4195418-INV-1601,"œ14,548.00",MABLE THERAPY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,25/10/2023,4195421-6439,"œ2,548.80",MAKEPEACE MOTORS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/10/2023,4195424-2459,"œ1,632.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/10/2023,4195424-INV09-2023-19,"œ4,536.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/10/2023,4195424-INV09/2023-34,"œ5,097.60",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,25/10/2023,4195429-0001-181023,"œ1,330.00",MGD TAXIS.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195468-37826,"œ5,240.55",NELLIE`S DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195468-37938,"œ4,158.00",NELLIE`S DAY NURSERY LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,25/10/2023,4195470-VOUCHER23AB-GAMP007,"œ10,565.00",NEWTON AYCLIFFE YOUTH & COMMUNITY CENTRE.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,25/10/2023,4195476-DI20413185,"œ9,708.83",NORTHERN POWERGRID (NORTHEAST) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,25/10/2023,4195476-DI20414772,"œ57,595.31",NORTHERN POWERGRID (NORTHEAST) LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,25/10/2023,4195477-37846,"œ2,245.95",NORTHUMBRIA DAY NURSERIES LTD T/A WOODLANDS DAY NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,25/10/2023,4195477-37972,"œ1,496.25",NORTHUMBRIA DAY NURSERIES LTD T/A WOODLANDS DAY NURSERY.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,25/10/2023,4195485-005,œ900.00,OUT OF THIS WORLD PROP & SET DESIGN (THEATRE SUPPLIER).
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195488-3633,"œ2,232.00",PARAMOUNT CEILINGS & PARTITIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195488-3634,"œ1,296.00",PARAMOUNT CEILINGS & PARTITIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/10/2023,4195488-3635,"œ2,640.00",PARAMOUNT CEILINGS & PARTITIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,25/10/2023,4195491-24609147,œ678.28,PARTSPLUS.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,25/10/2023,4195491-24619469,œ888.97,PARTSPLUS.
Regeneration Economy and Growth,Transport and Contracted Services,Supplies and Services,338066,Services,25/10/2023,4195493-14398,"œ1,878.30",PATROL (PARKING & TRAFFIC REGULATIONS OUTSIDE LONDON).
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384700,Miscellaneous Expenses,25/10/2023,4195496-1205,œ700.00,PBS TRAVEL LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,25/10/2023,4195497-VOUCHER23NB-CHES022,"œ3,120.00",PELTON COMMUNITY ASSOCIATION.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,312009,Newspapers books and periodicals E312,25/10/2023,4195501-2021644,œ512.85,PETERS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,25/10/2023,4195503-57383,"œ1,211.23",PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,25/10/2023,4195503-57387,"œ2,856.00",PHOENIX TAXIS T/A PRATT`S TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/10/2023,4195503-57390,"œ1,728.00",PHOENIX TAXIS T/A PRATT`S TAXIS.
