Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,29/11/2023,4208394-25111-5,"œ6,200.00",GARNETTS LTD (COACHES).
Neighbourhoods and Climate Change,Environmental Services,Stock A926,926004,Stock,29/11/2023,4208396-IN271348,œ838.45,GB LUBRICANTS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Employees,080025,Agency Staff,29/11/2023,4208398-2476921,"œ130,269.83",GEOMETRIC RESULTS INTERNATIONAL.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208403-A88898,"œ1,209.00",GLASS ASSIST UK.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208405-RES-11-2023-419,"œ661,616.00",GO GATESHEAD LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,29/11/2023,4208410-69072,œ588.27,GROUNDSMAN TOOLS AND SUPPLIES LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208411-9002638186,œ682.50,HAKO MACHINES LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208415-3584,"œ8,880.00",HIGHWAY CONSTRUCTION SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208415-3585,"œ4,320.00",HIGHWAY CONSTRUCTION SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,29/11/2023,4208416-3800,"œ39,270.42",HISTORIC PROPERTY RESTORATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,29/11/2023,4208417-23913,"œ3,600.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,29/11/2023,4208417-23922,"œ1,200.40",HODGSONS COACH OPERATORS LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,29/11/2023,4208417-24083,"œ78,740.78",HODGSONS COACH OPERATORS LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,29/11/2023,4208419-7081053103,"œ1,634.18",HONEYWELL NOVAR SYSTEMS LTD.
Regeneration Economy and Growth,Economic Development,Fees,901001,Internal fees,29/11/2023,4208421-RES-11-2023-479,"œ14,600.00",HORDEN & PETERLEE RUGBY CLUB.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,29/11/2023,4208423-3184,œ530.00,IAN C LIDDLE T/A IC LIDDLE SERVICES.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,29/11/2023,4208423-3185,œ515.00,IAN C LIDDLE T/A IC LIDDLE SERVICES.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,324117,Provisions E324,29/11/2023,4208429-28249,œ799.74,J MORAN LTD T/A CAFFE VINCI.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,324117,Provisions E324,29/11/2023,4208429-28383,œ621.66,J MORAN LTD T/A CAFFE VINCI.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,324117,Provisions E324,29/11/2023,4208429-28672,œ621.66,J MORAN LTD T/A CAFFE VINCI.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,324117,Provisions E324,29/11/2023,4208429-28691,œ513.94,J MORAN LTD T/A CAFFE VINCI.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,29/11/2023,4208430-5307042,"œ1,365.00",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208435-XX/8699,"œ6,538.00",JANET PLATER MANAGEMENT LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304083,Equipment and Materials,29/11/2023,4208436-SI-138523,œ745.00,JBL SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208436-SI-138531,œ692.00,JBL SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,29/11/2023,4208440-41134-41135-41145,"œ13,904.74",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,29/11/2023,4208440-41143-41137,"œ6,561.20",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,29/11/2023,4208440-41147-41131,"œ7,220.81",JIM HUGHES COACHES LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,29/11/2023,4208440-41991,"œ12,452.10",JIM HUGHES COACHES LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,108099,Service Repairs and Maintenance,29/11/2023,4208441-1037,œ806.00,JN KEARTON (DRY STONE WALLING).
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32643,"œ4,862.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32644,"œ3,077.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32645,"œ2,638.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32646,"œ2,638.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32647,"œ2,617.75",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32648,"œ2,608.75",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32713,"œ2,608.75",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32714,"œ2,617.75",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32716,"œ2,638.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32718,"œ2,638.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32720,"œ2,977.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32722,"œ3,077.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,29/11/2023,4208442-32725,"œ4,862.50",JOHN R BUTTERFIELD LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208446-0107/00046293,œ685.35,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,29/11/2023,4208446-0113/00053849,"œ2,524.80",JT DOVE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,29/11/2023,4208454-OCT23/A207,"œ2,805.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,29/11/2023,4208460-33188,"œ1,160.00",LEE`S COACHES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,29/11/2023,4208461-LMUK-SIV-182033,œ695.00,LES MILLS FITNESS UK LTD.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,332047,Printing Stationery and Gen Off Exps,29/11/2023,4208467-6901774558,œ708.32,LYRECO UK LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,29/11/2023,4208468-8041,"œ9,996.00",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,29/11/2023,4208468-8054,"œ9,924.08",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,29/11/2023,4208468-8065,"œ10,149.97",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,29/11/2023,4208468-8074,"œ10,193.67",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,29/11/2023,4208468-8077,"œ1,655.39",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,29/11/2023,4208468-8083,"œ9,463.66",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,29/11/2023,4208469-6458,"œ2,109.28",MAKEPEACE MOTORS.
Non-Service Specific,Insurances,Expenditure 8INSEX,810001,Insurance Expenditure,29/11/2023,4208475-8412404,"œ6,048.00",MARSH LTD UK.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208476-Z001755225,"œ1,284.84",MARSHALLS MONO LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208476-ZOO1746004,"œ38,685.84",MARSHALLS MONO LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,29/11/2023,4208506-RES-11-2023-427,"œ7,992.75",NATIONAL TRUST.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208507-46756,"œ2,585.00",NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208507-46760,"œ1,361.00",NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208507-46930,œ756.24,NE & C WINDOWS & DOORS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,29/11/2023,4208508-INV93182,œ601.02,NE TRUCK SPARES LTD (NETS).
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,29/11/2023,4208509-INVHE82629,œ601.02,NE TRUCK SPARES LTD (NETS).
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,29/11/2023,4208512-INV364952,"œ26,138.50",NEW MIND INTERNET CONSULTANCY LTD T/A SIMPLEVIEW EUROPE.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,440999,Other third party payments E440,29/11/2023,4208513-RES-11-2023-415,"œ20,160.00",NHS NORTH EAST & NORTH CUMBRIA ICB.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,29/11/2023,4208514-7310033356,"œ14,785.16",NHS NORTH OF ENGLAND CSU.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304252,Equipment and Materials,29/11/2023,4208519-SIN008611,œ525.00,OMNEX PRO FILM LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-71,œ973.88,OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-72,œ941.10,OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-73,"œ1,138.50",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-74,"œ1,140.08",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-75,"œ1,135.45",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-76,"œ1,114.80",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-77,"œ1,138.50",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-78,œ944.25,OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-79,"œ1,176.30",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-80,œ973.88,OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-81,"œ1,135.45",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-82,œ951.96,OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-83,œ713.97,OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-84,"œ1,193.40",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208521-12320-85,"œ1,138.50",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208523-R2320141,œ681.25,PARAMOUNT PICTURES UK.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,29/11/2023,4208525-XL309865,"œ3,220.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,29/11/2023,4208525-XL309873,"œ8,565.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,29/11/2023,4208525-XL309874,"œ2,687.50",PARK ELECTRICAL DISTRIBUTORS LTD.
Adult and Health Services,Head of Adults,Supplies and Services,342051,Computers and Communications,29/11/2023,4208528-0000028630,"œ1,100.00",PERMANENT FUTURES LTD.
Adult and Health Services,Head of Adults,Supplies and Services,308011,Furniture,29/11/2023,4208535-ORD1211988,"œ1,139.25",POSTURITE (UK) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,29/11/2023,4208541-SI-3142,œ568.96,PTL TAXIS LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338094,Services,29/11/2023,4208548-EVNT60839,"œ3,989.65",RAMSIDE HALL HOTEL & GOLF CLUB.*
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,29/11/2023,4208557-17355,œ655.96,SAFE SECURE LOCKER SERVICES LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,364501,Grants to Voluntary Organisations,29/11/2023,4208560-27/10/2023,œ500.00,SARAHANN CAMPION PROPERTIES.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208567-24787,"œ75,771.23",SEYMOUR (CIVIL ENGINEERING CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,384899,Miscellaneous Expenses,29/11/2023,4208568-RES-11-2023-408,œ697.50,SHERBURN VILLAGE PARISH COUNCIL.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384871,Miscellaneous Expenses,29/11/2023,4208574-087,"œ28,500.00",SKILL MILL PARTNERSHIP LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,29/11/2023,4208579-RES-11-2023-428,"œ6,736.50",SOUTH TYNESIDE COUNCIL.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,29/11/2023,4208582-INV-X000230,"œ5,000.00",SPRYTAR LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430113,Rendered by Private Contractors,29/11/2023,4208583-0001876704,"œ1,792.44",SRCL LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,29/11/2023,4208585-RES-11-2023-456,"œ16,050.00",ST BEDES CATHOLIC ACADEMY (LANCHESTER).
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,29/11/2023,4208588-63882,"œ1,680.00",STANLEY TRAVEL (NORTH EAST) LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,29/11/2023,4208592-RES-11-2023-429,"œ2,055.75",STOCKTON ON TEES BOROUGH COUNCIL.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,29/11/2023,4208594-RES-11-2023-430,"œ1,634.25",SUNDERLAND CITY COUNCIL.
Adult and Health Services,Commissioning inc Supporting People,Transport,240045,Car allowances E240,29/11/2023,4208597-12140,"œ3,185.15",SUPPORTIVE SRC LTD.
Adult and Health Services,Commissioning inc Supporting People,Transport,240045,Car allowances E240,29/11/2023,4208597-12290,"œ3,848.89",SUPPORTIVE SRC LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,29/11/2023,4208597-12299,"œ4,919.80",SUPPORTIVE SRC LTD.
Adult and Health Services,Commissioning inc Supporting People,Transport,240045,Car allowances E240,29/11/2023,4208597-12346,"œ2,903.74",SUPPORTIVE SRC LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,29/11/2023,4208597-12349,"œ4,574.40",SUPPORTIVE SRC LTD.
Resources BK0010,Digital Services,Supplies and Services,344131,Telephones,29/11/2023,4208598-146770,œ993.00,SWITCHSHOP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208599-1097370,œ737.65,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208599-1097512,"œ5,172.40",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208599-1097764,"œ2,018.43",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208600-INV-35553,"œ2,861.10",T3 SECURITY LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,29/11/2023,4208600-INV-35554,"œ2,239.75",T3 SECURITY LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208603-TDH315B,"œ4,536.50",TDH AGENCY LTD T/A THE DARK HORSE AGENCY.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208603-TDH316B,"œ4,044.00",TDH AGENCY LTD T/A THE DARK HORSE AGENCY.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486044,Service level agreements E486,29/11/2023,4208605-4810023269,"œ3,199.47",TEES ESK & WEAR VALLEYS NHS FOUNDATION TRUST.
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,338094,Services,29/11/2023,4208616-INV-4421,œ520.00,THE WORK PLACE (AYCLIFFE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,29/11/2023,4208623-115507,œ976.50,TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,29/11/2023,4208623-115509,"œ1,964.40",TOTAL RENTAL SOLUTIONS LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,29/11/2023,4208624-28007,œ754.00,TOUGH FURNITURE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208631-253569,œ595.85,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208631-253570,œ873.94,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208631-253571,"œ2,984.15",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208631-253572,"œ2,466.23",TYNEDALE ROADSTONE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338089,Services,29/11/2023,4208636-3,œ650.00,VOT TRAINING.
Neighbourhoods and Climate Change,Environmental Services,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119597,œ655.44,WERNICK HIRE LTD.
Neighbourhoods and Climate Change,Highways,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119599,œ739.19,WERNICK HIRE LTD.
Neighbourhoods and Climate Change,Highways,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119601,œ651.20,WERNICK HIRE LTD.
Neighbourhoods and Climate Change,Highways,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119607,œ651.20,WERNICK HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119643,œ651.20,WERNICK HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119644,œ651.20,WERNICK HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119645,œ651.20,WERNICK HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119646,œ651.20,WERNICK HIRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119647,œ746.46,WERNICK HIRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119667,œ686.40,WERNICK HIRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119675,œ686.40,WERNICK HIRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119679,œ655.20,WERNICK HIRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,150015,Apportioned Exps of Operational Blds,29/11/2023,4208641-230119681,œ686.40,WERNICK HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,29/11/2023,4208643-990514894,œ792.74,WIRTGEN LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,29/11/2023,4208645-92769005,œ801.44,WOLSELEY UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,29/11/2023,4208646-SI-2893134,"œ1,705.10",YORKSHIRE PURCHASING ORGANISATION.
Neighbourhoods and Climate Change,Environmental Services,Transport,215023,Running Costs of Vehicles,29/11/2023,4208647-1027321,œ510.00,YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,29/11/2023,4208647-1057343,"œ3,055.25",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,29/11/2023,4208647-1058766,"œ18,106.50",YOUR NRG LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208277-137AS,"œ4,062.50",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,29/11/2023,4208283-01719,"œ2,019.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208325-JESBRA31178,"œ3,444.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208341-1415KM278,"œ4,344.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208349-INSTALMENT2,"œ3,269.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,29/11/2023,4208350-F119OCTOBER23,"œ4,053.36",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Supplies and Services,338066,Services,29/11/2023,4208363-SWOCTE-PID909549-314096-555723,œ536.70,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208367-2-2023,"œ3,269.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,29/11/2023,4208399-TT-SW2310,"œ1,206.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,29/11/2023,4208433-PA02,"œ2,125.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,29/11/2023,4208437-01,"œ1,460.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/11/2023,4208472-14875,"œ3,619.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,29/11/2023,4208474-KC4009,"œ4,171.40",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,29/11/2023,4208481-INV290,"œ3,332.57",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,29/11/2023,4208489-24,œ945.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,29/11/2023,4208493-OCT23/R016,œ560.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,29/11/2023,4208496-156/2023,"œ2,212.68",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,29/11/2023,4208498-DCC-047-23,"œ5,820.00",REDACTED - PAYMENT TO INDIVIDUAL
