,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,726463,Headstart Org,"6,572.40",R5037,TPP - Alternative Provision of Education,31/01/2024,130415911,Special Educational Needs,"Special Education Provision ""Personal Funding""			"
INSERTED DETAIL,726473,Newdec Interiors Ltd,"5,397.60",C1100,Construction and Conversion,10/01/2024,191234488,,Adaptations for People with Disabilites
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,"2,400.00",R4417,Services - DoLS Assessments,29/01/2024,130415064,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,300.00,R4417,Services - DoLS Assessments,16/01/2024,130413622,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,300.00,R4417,Services - DoLS Assessments,16/01/2024,130413504,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,300.00,R4417,Services - DoLS Assessments,16/01/2024,130413505,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,300.00,R4417,Services - DoLS Assessments,16/01/2024,130412473,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,300.00,R4417,Services - DoLS Assessments,16/01/2024,130412848,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,900.00,R4417,Services - DoLS Assessments,02/01/2024,130411948,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,300.00,R4417,Services - DoLS Assessments,02/01/2024,130410996,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,300.00,R4417,Services - DoLS Assessments,02/01/2024,130411161,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,600.00,R4417,Services - DoLS Assessments,02/01/2024,130411946,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,600.00,R4417,Services - DoLS Assessments,02/01/2024,130411947,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,300.00,R4417,Services - DoLS Assessments,02/01/2024,130408891,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,900.00,R4417,Services - DoLS Assessments,02/01/2024,130410625,Adults Safeguarding,MCA General
INSERTED DETAIL,726475,Choice First Health and Home Care Ltd,300.00,R4417,Services - DoLS Assessments,02/01/2024,130411949,Adults Safeguarding,MCA General
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),500.00,R5603,TPP - Accommodation,02/01/2024,130412101,Strengthening Families,MASH
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),700.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230203,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),560.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230204,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230205,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),700.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230206,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),560.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230207,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),770.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230208,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),715.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230209,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),550.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230210,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230180,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),700.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230181,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),700.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230182,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),770.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230183,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),130.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230184,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230185,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),700.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230186,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),700.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230187,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),980.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230188,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),700.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230189,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230190,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),980.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230191,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230192,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),840.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230193,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),980.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230194,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),700.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230195,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230196,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),700.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230202,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230200,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230201,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),770.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230197,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),770.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230198,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,04/01/2024,191230199,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,040.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237323,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237324,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237325,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),880.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237326,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),585.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237327,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,040.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237328,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237329,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237330,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,120.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237331,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237332,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,040.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237333,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237334,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,120.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237335,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,040.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237336,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),640.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237337,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),880.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237338,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),960.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237339,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,120.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237340,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237341,Housing,Finance
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,040.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237342,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),880.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237343,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),880.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237344,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,040.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237345,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),910.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237346,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,040.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237347,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237348,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237349,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),640.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237350,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),"1,040.00",R5024,TPP - B&B payments to landlords,17/01/2024,191237351,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),800.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237352,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),275.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237353,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726482,Let or Sold Ltd(CactusHousingSolutions),130.00,R5024,TPP - B&B payments to landlords,17/01/2024,191237354,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,726518,Simple Acts of Kindness CIC,200.00,R6403,Section 17,16/01/2024,191236592,Strengthening Families,CP Area 5-Whitemore Reans
INSERTED DETAIL,726539,Learning Never Ends,295.00,R1650,Training Expenses,02/01/2024,130412474,Organisational Development,Workforce Development
INSERTED DETAIL,726539,Learning Never Ends,295.00,R1650,Training Expenses,30/01/2024,130416043,Organisational Development,Workforce Development
INSERTED DETAIL,726539,Learning Never Ends,590.00,R1650,Training Expenses,30/01/2024,130416044,Organisational Development,Workforce Development
INSERTED DETAIL,726624,Sheldon Phillips Limited,525.00,R1100,Agency Staff,05/01/2024,130413506,Strengthening Families,MASH
INSERTED DETAIL,726624,Sheldon Phillips Limited,"1,295.00",R1100,Agency Staff,05/01/2024,130413507,Strengthening Families,MASH
INSERTED DETAIL,726624,Sheldon Phillips Limited,"1,435.00",R1100,Agency Staff,05/01/2024,130413508,Strengthening Families,MASH
INSERTED DETAIL,726624,Sheldon Phillips Limited,"1,758.68",R1100,Agency Staff,31/01/2024,130416045,Strengthening Families,MASH
INSERTED DETAIL,726625,Halliday Meecham Architects Limited,"3,675.00",R4400,Services - Professional Fees,23/01/2024,130415336,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,726723,Right Choice Travel Ltd,"2,475.00",R3042,Client Transport,15/01/2024,130414493,Travel Unit,Special  Transport
INSERTED DETAIL,726723,Right Choice Travel Ltd,"2,400.00",R3042,Client Transport,15/01/2024,130414494,Travel Unit,Special  Transport
INSERTED DETAIL,726736,Hemotion Ltd,350.00,R6310,Direct Work With Children,04/01/2024,130413259,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,726756,Duct Hygiene Limited,"1,750.00",R4010,Equipment - Catering,19/01/2024,130411332,Catering,Education Catering  General Overheads
INSERTED DETAIL,726756,Duct Hygiene Limited,230.00,R4010,Equipment - Catering,29/01/2024,130412968,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,726756,Duct Hygiene Limited,685.00,R4010,Equipment - Catering,25/01/2024,130411334,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,726756,Duct Hygiene Limited,230.00,R4010,Equipment - Catering,25/01/2024,130412970,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,726756,Duct Hygiene Limited,230.00,R4400,Services - Professional Fees,11/01/2024,130412969,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,726756,Duct Hygiene Limited,230.00,R4010,Equipment - Catering,18/01/2024,130411333,Specialist Support,Upper Pendeford Farm Short Breaks Centre
INSERTED DETAIL,726776,Park Avenue Recruitment Ltd,"3,000.00",R1100,Agency Staff,12/01/2024,130409858,Estates and Valuations,Estates and Valuations Team
INSERTED DETAIL,726776,Park Avenue Recruitment Ltd,"3,000.00",R1100,Agency Staff,12/01/2024,130412475,Estates and Valuations,Estates and Valuations Team
INSERTED DETAIL,726776,Park Avenue Recruitment Ltd,"3,000.00",R1100,Agency Staff,12/01/2024,130412476,Estates and Valuations,Estates and Valuations Team
INSERTED DETAIL,726776,Park Avenue Recruitment Ltd,"3,000.00",R1100,Agency Staff,09/01/2024,130409371,Estates and Valuations,Estates and Valuations Team
INSERTED DETAIL,726776,Park Avenue Recruitment Ltd,"3,000.00",R1100,Agency Staff,09/01/2024,130409857,Estates and Valuations,Estates and Valuations Team
INSERTED DETAIL,726826,Switch Midlands CIC,720.00,R5037,TPP - Alternative Provision of Education,18/01/2024,130414795,Special Educational Needs,Alternative Provision
INSERTED DETAIL,726826,Switch Midlands CIC,94.62,R5037,TPP - Alternative Provision of Education,02/01/2024,130408588,Special Educational Needs,Alternative Provision
INSERTED DETAIL,726831,Dot Brodie,250.00,R4003,Equipment - R & M,11/01/2024,130414172,Educational Excellence,Music Support Team
INSERTED DETAIL,726897,Bunce (Ashbury) Ltd,128.23,R4000,Equipment - Purchase,04/01/2024,191230254,Fleet Services,Fleet Management
INSERTED DETAIL,726897,Bunce (Ashbury) Ltd,"5,720.00",C2000,Vehicle Purchases,12/01/2024,130410803,,Vehicles (Procurement)
INSERTED DETAIL,726929,SMI Int Group Ltd,106.47,R4200,Protective Clothing,12/01/2024,130413996,Waste Services,Shaw Road Civic Amenity Site
INSERTED DETAIL,726929,SMI Int Group Ltd,6.95,R4200,Protective Clothing,12/01/2024,130413996,Waste Services,Shaw Road Civic Amenity Site
INSERTED DETAIL,726929,SMI Int Group Ltd,443.60,R4200,Protective Clothing,02/01/2024,130412477,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,11.60,R4200,Protective Clothing,02/01/2024,130412623,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,"1,720.00",R4200,Protective Clothing,02/01/2024,130412623,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,207.36,R4200,Protective Clothing,02/01/2024,130412102,Waste Services,Anchor Lane Civic Amenity Site
INSERTED DETAIL,726929,SMI Int Group Ltd,44.36,R4200,Protective Clothing,02/01/2024,130412102,Waste Services,Anchor Lane Civic Amenity Site
INSERTED DETAIL,726929,SMI Int Group Ltd,264.78,R4200,Protective Clothing,02/01/2024,130412102,Waste Services,Anchor Lane Civic Amenity Site
INSERTED DETAIL,726929,SMI Int Group Ltd,"3,440.00",R4200,Protective Clothing,24/01/2024,130414796,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,336.65,R4200,Protective Clothing,24/01/2024,130413994,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,21.51,R4200,Protective Clothing,24/01/2024,130413995,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,51.84,R4200,Protective Clothing,24/01/2024,130415506,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,51.06,R4200,Protective Clothing,08/01/2024,130404634,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,"4,322.07",R4200,Protective Clothing,25/01/2024,130414295,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,191.00,R4200,Protective Clothing,10/01/2024,130413997,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,90.20,R4200,Protective Clothing,10/01/2024,130413997,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,726929,SMI Int Group Ltd,959.04,R4200,Protective Clothing,03/01/2024,130412478,Environmental Services,Ground Maintenance East
INSERTED DETAIL,726929,SMI Int Group Ltd,639.36,R4200,Protective Clothing,03/01/2024,130412478,Environmental Services,Ground Maintenance East
INSERTED DETAIL,726929,SMI Int Group Ltd,319.68,R4200,Protective Clothing,03/01/2024,130412478,Environmental Services,Ground Maintenance East
INSERTED DETAIL,726929,SMI Int Group Ltd,92.52,R4200,Protective Clothing,03/01/2024,130412478,Environmental Services,Ground Maintenance East
INSERTED DETAIL,726929,SMI Int Group Ltd,15.95,R4200,Protective Clothing,03/01/2024,130412478,Environmental Services,Ground Maintenance East
INSERTED DETAIL,726929,SMI Int Group Ltd,176.52,R4200,Protective Clothing,03/01/2024,130412478,Environmental Services,Ground Maintenance East
INSERTED DETAIL,726929,SMI Int Group Ltd,430.00,R4200,Protective Clothing,03/01/2024,130412478,Environmental Services,Ground Maintenance East
INSERTED DETAIL,726929,SMI Int Group Ltd,34.50,R4200,Protective Clothing,03/01/2024,130412478,Environmental Services,Ground Maintenance East
INSERTED DETAIL,726945,CTS Hire,"4,160.00",R3200,Hire of Vehicles,12/01/2024,191234895,Fleet Services,Fleet Management
INSERTED DETAIL,726945,CTS Hire,"4,800.00",R3200,Hire of Vehicles,12/01/2024,191234896,Fleet Services,Fleet Management
INSERTED DETAIL,726978,Steve Campbell,"1,100.00",R4300,Printing,09/01/2024,130413788,Digital and IT,Digital Print Solutions
INSERTED DETAIL,726978,Steve Campbell,800.00,R4300,Printing,10/01/2024,130413998,Digital and IT,Digital Print Solutions
INSERTED DETAIL,727032,Dr Lea Psychology,405.00,R6310,Direct Work With Children,10/01/2024,130413999,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,727088,George Browns Ltd,"1,550.00",R3200,Hire of Vehicles,12/01/2024,191234859,Fleet Services,Fleet Management
INSERTED DETAIL,727088,George Browns Ltd,"1,550.00",R3200,Hire of Vehicles,12/01/2024,191234857,Fleet Services,Fleet Management
INSERTED DETAIL,727088,George Browns Ltd,"1,859.99",R3200,Hire of Vehicles,12/01/2024,191234856,Fleet Services,Fleet Management
INSERTED DETAIL,727088,George Browns Ltd,"1,285.00",R3200,Hire of Vehicles,12/01/2024,191234858,Fleet Services,Fleet Management
INSERTED DETAIL,727088,George Browns Ltd,188.31,R4000,Equipment - Purchase,04/01/2024,191230255,Fleet Services,Fleet Management
INSERTED DETAIL,727148,Black Country Trng Ltd TABritishHGVTrng,"1,367.00",R1650,Training Expenses,04/01/2024,130413092,Highways Maintenance,Winter Maintenance
INSERTED DETAIL,727161,Elton Ecology Ltd,"1,166.26",R4400,Services - Professional Fees,23/01/2024,130406634,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,727195,Kinver Business Solutions Ltd,"9,695.33",R4401,Services - Fees and Charges,12/01/2024,130403224,City Development,"Transformation Management Office 			"
INSERTED DETAIL,727205,Kixx Wolverhampton (CIC ActiveLivesAC),"1,935.00",R4700,Grant Payments,22/01/2024,130415176,Head of Children's Improvement,Holiday Activity Fund
INSERTED DETAIL,727211,James Bastable Photography Ltd,"10,109.25",R4317,Marketing \ Non-staff advertising,25/01/2024,130415670,Communications,Communications & Marketing - General
INSERTED DETAIL,727230,Fox Training Solutions,750.00,R4400,Services - Professional Fees,30/01/2024,130414297,Adult Education,Continuing Education
INSERTED DETAIL,727230,Fox Training Solutions,450.00,R4400,Services - Professional Fees,30/01/2024,130414296,Adult Education,Continuing Education
INSERTED DETAIL,727230,Fox Training Solutions,450.00,R4400,Services - Professional Fees,15/01/2024,130414298,Adult Education,Continuing Education
INSERTED DETAIL,727230,Fox Training Solutions,750.00,R4400,Services - Professional Fees,15/01/2024,130414299,Adult Education,Continuing Education
INSERTED DETAIL,727255,Beaumaris Nursing Agency,606.38,R1100,Agency Staff,02/01/2024,130412103,Older People Provider Services,Bradley Lodge Resource Centre
INSERTED DETAIL,727255,Beaumaris Nursing Agency,440.33,R1100,Agency Staff,30/01/2024,130415915,Older People Provider Services,Bradley Lodge Resource Centre
INSERTED DETAIL,727268,Metro Motels Ltd,"8,470.00",R5024,TPP - B&B payments to landlords,04/01/2024,191230283,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,727268,Metro Motels Ltd,350.00,R5024,TPP - B&B payments to landlords,05/01/2024,191230723,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,727268,Metro Motels Ltd,"5,740.00",R5024,TPP - B&B payments to landlords,30/01/2024,191241909,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,727268,Metro Motels Ltd,-490.00,R5024,TPP - B&B payments to landlords,16/01/2024,191236548,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,727268,Metro Motels Ltd,"2,485.00",R5024,TPP - B&B payments to landlords,16/01/2024,191236549,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,727272,Premier Mobility UK Ltd,"1,232.40",C1100,Construction and Conversion,02/01/2024,191229246,,Adaptations for People with Disabilites
INSERTED DETAIL,727272,Premier Mobility UK Ltd,"2,644.80",C1100,Construction and Conversion,02/01/2024,191229246,,Adaptations for People with Disabilites
INSERTED DETAIL,727357,4-5 Grays' Inn Square Limited,915.80,R4400,Services - Professional Fees,19/01/2024,130413093,Director of Governance,Director of Governance
INSERTED DETAIL,727357,4-5 Grays' Inn Square Limited,"1,200.00",R4400,Services - Professional Fees,24/01/2024,130415507,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,727357,4-5 Grays' Inn Square Limited,"2,000.00",R4400,Services - Professional Fees,24/01/2024,130415508,Private Sector Housing,Private Sector Housing
INSERTED DETAIL,727436,Pauls Superstore,74.00,R4309,Books,09/01/2024,130413790,Libraries,Penn Library
INSERTED DETAIL,727476,Evolving Communities CIC,"14,079.17",R5501,TPP - Social Care Support Services,02/01/2024,130412479,Commissioning and Transformation,Local Reform and Community Voices Grant
INSERTED DETAIL,727476,Evolving Communities CIC,"14,079.17",R5501,TPP - Social Care Support Services,17/01/2024,130414798,Commissioning and Transformation,Local Reform and Community Voices Grant
INSERTED DETAIL,727494,Trinity Chambers,"1,950.00",R4400,Services - Professional Fees,19/01/2024,191238021,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,727494,Trinity Chambers,"1,875.00",R4400,Services - Professional Fees,19/01/2024,191238022,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,727560,Rainbow Kidz CIC,"5,253.84",R4700,Grant Payments,31/01/2024,130416158,Head of Children's Improvement,Hashtag Youth Engagement Strategy
INSERTED DETAIL,727565,EG (Training) Ltd,753.50,R5037,TPP - Alternative Provision of Education,16/01/2024,130411647,Special Educational Needs,"Special Education Provision ""Personal Funding""			"
INSERTED DETAIL,727573,CentralEngland Cooperative Funeral Care,"1,404.00",R4400,Services - Professional Fees,02/01/2024,130412480,Adults Safeguarding,"Court of Protection, Funerals and Protection of Property"
INSERTED DETAIL,727585,PACE-Parents Against Child Exploitation,260.00,R1650,Training Expenses,31/01/2024,130416159,Safeguarding,"Safeguarding Partnership Board			"
INSERTED DETAIL,727589,Lets Talk Together Speech&Lang Ther Serv,560.80,R5037,TPP - Alternative Provision of Education,08/01/2024,130413094,Special Educational Needs,"Special Education Provision ""Personal Funding""			"
INSERTED DETAIL,727606,Wyerton Ltd T/A Baked in Tettenhall,70.65,R4102,Provisions (Resale),29/01/2024,130413095,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,727606,Wyerton Ltd T/A Baked in Tettenhall,60.90,R4102,Provisions (Resale),16/01/2024,130413096,Arts and Culture,Art Gallery Tea Room
