Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
728050,My Montessori Tiney Home Nursery,574.56,R5035,TPP - Private Nursery Education Funding,03/10/2023,191194862,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
728093,Couunty Private Client Ltd(TACountyRents),"3,300.00",R5024,TPP - B&B payments to landlords,20/10/2023,191201905,Homelessness and New Communities,Homeless Families
728105,Komlaish Achall,120.00,R4400,Services - Professional Fees,11/10/2023,130404265,Arts and Culture,"Early Years -  ACE NPO WAG			"
728117,Rainbows Childminding,191.52,R5035,TPP - Private Nursery Education Funding,03/10/2023,191194879,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
728137,JG Clinical Psychology,675.00,R6310,Direct Work With Children,03/10/2023,130403230,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
728139,Apple Trees Nursery Ltd,"1,000.00",R5035,TPP - Private Nursery Education Funding,24/10/2023,191202716,Early Years,Early Years SEN Inclusion Fund
728139,Apple Trees Nursery Ltd,"2,000.00",R5035,TPP - Private Nursery Education Funding,24/10/2023,191202717,Early Years,Early Years SEN Inclusion Fund
728139,Apple Trees Nursery Ltd,"1,000.00",R5035,TPP - Private Nursery Education Funding,24/10/2023,191202718,Early Years,Early Years SEN Inclusion Fund
728139,Apple Trees Nursery Ltd,"1,000.00",R5035,TPP - Private Nursery Education Funding,24/10/2023,191202719,Early Years,Early Years SEN Inclusion Fund
728139,Apple Trees Nursery Ltd,"5,554.08",R5035,TPP - Private Nursery Education Funding,23/10/2023,191202304,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
728139,Apple Trees Nursery Ltd,"2,551.50",R5035,TPP - Private Nursery Education Funding,23/10/2023,191202305,Early Years,Early Years Entitlement Funding for Disadvantaged 2 Year Olds
728147,Inspire To Quit Blades CIC,"7,433.80",R4700,Grant Payments,09/10/2023,130403897,Community Safety & Community Cohesion,"PH - Safer Streets Grant			"
728154,Presco UK Ltd,27.66,R4007,Materials,04/10/2023,130403406,Digital and IT,Digital Print Solutions
728154,Presco UK Ltd,15.99,R4007,Materials,04/10/2023,130403406,Digital and IT,Digital Print Solutions
728167,Crookes Walker Consulting Ltd,"1,800.00",C1100,Construction and Conversion,24/10/2023,130404785,,GF - Brewers Yard Phase 1 - Culwell Street
728188,Mascot Management Ltd,"1,050.00",R4404,Services - Consultants,06/10/2023,130403407,Corporate Asset Management,"Assets Service Transformation Programme	"
728226,Environmental Engineering P'shipT/AE3P,"5,300.00",R4400,Services - Professional Fees,20/10/2023,130403708,City Development,Interchange Ph2 Development
728233,Jenny Hartnell,560.00,R6310,Direct Work With Children,11/10/2023,130404117,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
728241,Rebecca Record,238.14,R5035,TPP - Private Nursery Education Funding,23/10/2023,191202305,Early Years,Early Years Entitlement Funding for Disadvantaged 2 Year Olds
728242,Storywise,"1,190.00",R6310,Direct Work With Children,04/10/2023,130403409,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
728242,Storywise,"1,190.00",R6310,Direct Work With Children,04/10/2023,130403413,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
728242,Storywise,"1,190.00",R6310,Direct Work With Children,04/10/2023,130403411,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
728242,Storywise,300.00,R6310,Direct Work With Children,04/10/2023,130403410,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
728242,Storywise,"1,340.00",R6310,Direct Work With Children,04/10/2023,130403412,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
728254,National Grid Electricity Distribution,"1,149.15",R5710,TPP - Maintenance on Other Roads,27/10/2023,130405794,Street Lighting,Street Lighting Maintenance
728254,National Grid Electricity Distribution,989.07,R5710,TPP - Maintenance on Other Roads,02/10/2023,130402713,Street Lighting,Street Lighting Maintenance
728254,National Grid Electricity Distribution,712.87,R5710,TPP - Maintenance on Other Roads,30/10/2023,130405197,Street Lighting,Street Lighting Maintenance
728254,National Grid Electricity Distribution,"1,232.20",R5710,TPP - Maintenance on Other Roads,30/10/2023,130405795,Street Lighting,Street Lighting Maintenance
728254,National Grid Electricity Distribution,"1,282.80",R5710,TPP - Maintenance on Other Roads,11/10/2023,130403709,Street Lighting,Street Lighting Maintenance
728254,National Grid Electricity Distribution,742.85,C1100,Construction and Conversion,31/10/2023,130405503,,GF - Brewers Yard Phase 1 - Culwell Street
728254,National Grid Electricity Distribution,742.85,C1100,Construction and Conversion,31/10/2023,130405502,,GF - Brewers Yard Phase 1 - Culwell Street
728255,Acumen Waste Services Ltd,195.00,R5003,TPP - Waste Disposal,06/10/2023,130403710,Waste Services,"Commercial Waste Disposal			"
728255,Acumen Waste Services Ltd,490.00,R5003,TPP - Waste Disposal,06/10/2023,130403710,Waste Services,"Commercial Waste Disposal			"
728273,Paragon Costs Solutions,250.00,R4400,Services - Professional Fees,31/10/2023,191204859,Housing Revenue Account,HRA Repairs & Maintenance - General
728273,Paragon Costs Solutions,250.00,R4400,Services - Professional Fees,31/10/2023,191204860,Housing Revenue Account,HRA Repairs & Maintenance - General
728273,Paragon Costs Solutions,500.00,R4400,Services - Professional Fees,18/10/2023,130404934,Legal Services,Centralised External Legal Costs
728273,Paragon Costs Solutions,300.00,R4400,Services - Professional Fees,04/10/2023,130403231,Housing Revenue Account,HRA Repairs & Maintenance - General
728273,Paragon Costs Solutions,250.00,R4400,Services - Professional Fees,17/10/2023,191200671,Housing Revenue Account,HRA Repairs & Maintenance - General
728273,Paragon Costs Solutions,250.00,R4400,Services - Professional Fees,19/10/2023,191201726,Housing Revenue Account,HRA Repairs & Maintenance - General
728273,Paragon Costs Solutions,250.00,R4400,Services - Professional Fees,02/10/2023,191194692,Housing Revenue Account,HRA Repairs & Maintenance - General
728307,Create Therapy,255.00,R6310,Direct Work With Children,11/10/2023,130404118,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
728318,Keyham Lodge School,"16,237.50",R5100,TPP - Payments to Local Authorities,13/10/2023,130404420,Special Educational Needs,Special Education Provision “Out of City”
728320,Purple Moon Promotional Products Ltd,829.30,R4000,Equipment - Purchase,11/10/2023,130403081,Community Safety & Community Cohesion,"SWP - Cohesion Activities			"
728367,Active Future Wolverhampton,"4,537.60",R4700,Grant Payments,13/10/2023,130404421,Head of Children's Improvement,Hashtag Youth Engagement Strategy
728370,Taylors Foundry Ltd,195.00,R4000,Equipment - Purchase,20/10/2023,130404642,Environmental Services,Management & Administration
728370,Taylors Foundry Ltd,150.00,R4000,Equipment - Purchase,20/10/2023,130404642,Environmental Services,Management & Administration
728395,Bilston Support Network CIC,224.00,R5010,TPP - Other,03/10/2023,191195475,Starting and Developing Well,"Starting and Developing Well			"
728395,Bilston Support Network CIC,"1,000.00",R6402,Grant Payments to Individuals,11/10/2023,130403718,Director of Children's Services,Household Support Fund Phase 4
728395,Bilston Support Network CIC,"1,000.00",R6402,Grant Payments to Individuals,17/10/2023,130404662,Director of Children's Services,Household Support Fund Phase 4
728405,Stambridge Group Ltd,"6,648.00",R4405,Services - Security,02/10/2023,130402716,Estates and Valuations,Industrial Premises ; Fordhouse Road
728405,Stambridge Group Ltd,"1,094.08",R4405,Services - Security,20/10/2023,130405202,Bereavement Services,Cemeteries
728405,Stambridge Group Ltd,"9,972.00",R4405,Services - Security,23/10/2023,130403414,Facilities Management,Culwell Street Depot
728405,Stambridge Group Ltd,"2,797.70",R4405,Services - Security,23/10/2023,130405386,Markets,Bilston Market and Licensed Operations
728405,Stambridge Group Ltd,"7,577.19",R4405,Services - Security,23/10/2023,130405387,Markets,Wolverhampton Indoor and Open Market
728405,Stambridge Group Ltd,103.88,R4405,Services - Security,02/10/2023,130401856,Governance Services,Local Government Elections
728405,Stambridge Group Ltd,"-3,494.52",R4405,Services - Security,04/10/2023,130403232,Licensing,"Private Hire Vehicles			"
728405,Stambridge Group Ltd,"6,481.80",R4405,Services - Security,04/10/2023,130403417,Estates and Valuations,Industrial Premises ; Fordhouse Road
728405,Stambridge Group Ltd,200.83,R4405,Services - Security,04/10/2023,130403416,City Events,"Events - Bilston Town Hall 			"
728405,Stambridge Group Ltd,"16,204.50",R4405,Services - Security,05/10/2023,130403497,City Development,Interchange Ph2 Development
728405,Stambridge Group Ltd,581.70,R4405,Services - Security,05/10/2023,130403498,Parking Services,St Peter's Car Park
728405,Stambridge Group Ltd,"2,722.61",R4405,Services - Security,06/10/2023,130403496,Arts and Culture,Arts Connect - ACE
728405,Stambridge Group Ltd,"2,700.75",R4405,Services - Security,06/10/2023,130403494,Markets,Wholesale Market
728405,Stambridge Group Ltd,"2,022.10",R4405,Services - Security,06/10/2023,130403495,Markets,Wholesale Market
728405,Stambridge Group Ltd,317.34,R4405,Services - Security,06/10/2023,130401141,Parking Services,Unmanned Car Parks
728405,Stambridge Group Ltd,96.95,R4405,Services - Security,06/10/2023,130403713,Arts and Culture,Digital Learning Programme - ACE NPO WAG
728405,Stambridge Group Ltd,"9,972.00",R4405,Services - Security,06/10/2023,130403415,Facilities Management,Hickman Avenue Depot
728405,Stambridge Group Ltd,398.88,R4405,Services - Security,17/10/2023,130404791,Governance Services,Democratic Support
728405,Stambridge Group Ltd,-106.85,R4405,Services - Security,20/10/2023,130403712,City Events,Operation Bridge
728405,Stambridge Group Ltd,"-1,456.47",R4405,Services - Security,20/10/2023,130404935,Licensing,"Private Hire Vehicles			"
728405,Stambridge Group Ltd,"3,109.44",R4405,Services - Security,20/10/2023,130404644,Environmental Services,Parks  Ranger Service
728405,Stambridge Group Ltd,"4,525.98",R4400,Services - Professional Fees,30/10/2023,130406285,City Events,Diwali
728405,Stambridge Group Ltd,"3,434.80",R4405,Services - Security,11/10/2023,130404120,Markets,Bilston Market and Licensed Operations
728405,Stambridge Group Ltd,"7,762.93",R4405,Services - Security,11/10/2023,130404121,Markets,Wolverhampton Indoor and Open Market
728405,Stambridge Group Ltd,"1,196.64",R4405,Services - Security,11/10/2023,130404123,Licensing,"Private Hire Vehicles			"
728405,Stambridge Group Ltd,"10,304.40",R4405,Services - Security,31/10/2023,130400495,Facilities Management,Culwell Street Depot
728405,Stambridge Group Ltd,"6,980.40",R4405,Services - Security,11/10/2023,130404266,Licensing,"Private Hire Vehicles			"
728405,Stambridge Group Ltd,166.20,R4400,Services - Professional Fees,13/10/2023,130404267,Licensing,"Private Hire Vehicles			"
728405,Stambridge Group Ltd,"6,744.95",R4405,Services - Security,13/10/2023,130404422,Licensing,"Private Hire Vehicles			"
728412,Richard Hunt,360.00,R4400,Services - Professional Fees,31/10/2023,130406486,City Events,"Events - Bilston Town Hall 			"
728412,Richard Hunt,"1,050.00",R4400,Services - Professional Fees,16/10/2023,130404124,City Events,"Events - Bilston Town Hall 			"
728412,Richard Hunt,900.00,R4400,Services - Professional Fees,18/10/2023,130404936,City Events,"Events - Bilston Town Hall 			"
728412,Richard Hunt,360.00,R4400,Services - Professional Fees,25/10/2023,130405631,City Events,"Events - Bilston Town Hall 			"
728412,Richard Hunt,900.00,R4400,Services - Professional Fees,03/10/2023,130403233,City Events,"Events - Bilston Town Hall 			"
728422,Juliet Fry Storyteller,350.00,R4970,"Education trips, Holidays, Outings & Activities",19/10/2023,130404792,Strengthening Families,Family Hubs - Parenting Support
728437,Smart Control Technologies,270.00,C1100,Construction and Conversion,13/10/2023,191200009,,Adaptations for People with Disabilites
728437,Smart Control Technologies,"8,257.03",C1100,Construction and Conversion,13/10/2023,191200009,,Adaptations for People with Disabilites
728480,Independence Brokerage Services CIC,"1,371.15",C5011,Grants paid out to other organisations,12/10/2023,191199370,,Disabled Facilities Grants
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,112.15,R2400,Water Charges,11/10/2023,191197941,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,336.52,R2400,Water Charges,11/10/2023,191197942,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,111.85,R2400,Water Charges,11/10/2023,191197943,Facilities Management,Management of Vacant Properties
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,54.16,R2400,Water Charges,11/10/2023,191197944,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,59.33,R2400,Water Charges,11/10/2023,191197945,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,6.87,R2400,Water Charges,11/10/2023,191197946,Schools,Loxdale Primary School
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,111.75,R2400,Water Charges,11/10/2023,191197947,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,209.49,R2400,Water Charges,11/10/2023,191197948,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,4.83,R2400,Water Charges,11/10/2023,191197949,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,47.99,R2400,Water Charges,11/10/2023,191197950,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,27.41,R2400,Water Charges,11/10/2023,191197951,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,122.28,R2400,Water Charges,11/10/2023,191197952,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,-40.13,R2400,Water Charges,11/10/2023,191197953,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,133.03,R2400,Water Charges,11/10/2023,191197954,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,60.33,R2400,Water Charges,11/10/2023,191197955,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,32.57,R2400,Water Charges,11/10/2023,191197956,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,351.31,R2400,Water Charges,11/10/2023,191197957,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,21.00,R2400,Water Charges,11/10/2023,191197958,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,115.72,R2400,Water Charges,11/10/2023,191197959,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,18.72,R2400,Water Charges,11/10/2023,191197960,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,47.99,R2400,Water Charges,11/10/2023,191197961,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,5.13,R2400,Water Charges,11/10/2023,191197962,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,714.67,R2400,Water Charges,11/10/2023,191197963,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,66.80,R2400,Water Charges,11/10/2023,191197964,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,30.78,R2400,Water Charges,11/10/2023,191197965,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,78.83,R2400,Water Charges,11/10/2023,191197966,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,199.94,R2400,Water Charges,11/10/2023,191197967,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,87.18,R2400,Water Charges,11/10/2023,191197968,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,65.71,R2400,Water Charges,11/10/2023,191197969,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,294.88,R2400,Water Charges,11/10/2023,191197970,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,42.85,R2400,Water Charges,11/10/2023,191197971,Schools,Phoenix Nursery
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,59.33,R2400,Water Charges,11/10/2023,191197972,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,4.34,R2400,Water Charges,11/10/2023,191197973,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,211.41,R2400,Water Charges,11/10/2023,191197974,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,405.04,R2400,Water Charges,11/10/2023,191197975,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,4.24,R2400,Water Charges,11/10/2023,191197976,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,90.56,R2400,Water Charges,11/10/2023,191197977,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,578.96,R2400,Water Charges,11/10/2023,191197978,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,85.77,R2400,Water Charges,11/10/2023,191197979,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,84.15,R2400,Water Charges,11/10/2023,191197980,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,99.10,R2400,Water Charges,11/10/2023,191197981,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,67.26,R2400,Water Charges,11/10/2023,191198481,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,72.66,R2400,Water Charges,11/10/2023,191198482,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,299.76,R2400,Water Charges,11/10/2023,191198483,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,30.78,R2400,Water Charges,11/10/2023,191198484,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,486.10,R2400,Water Charges,11/10/2023,191198485,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,167.63,R2400,Water Charges,11/10/2023,191198480,Estates and Valuations,Industrial Premises ; Fordhouse Road
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,66.76,R2400,Water Charges,11/10/2023,191198497,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,125.07,R2400,Water Charges,11/10/2023,191198498,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,4.83,R2400,Water Charges,11/10/2023,191198499,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,44.90,R2400,Water Charges,11/10/2023,191198500,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,11.00,R2400,Water Charges,11/10/2023,191198501,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,4.83,R2400,Water Charges,11/10/2023,191198502,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,211.41,R2400,Water Charges,11/10/2023,191198496,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,84.15,R2400,Water Charges,11/10/2023,191198530,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,64.73,R2400,Water Charges,11/10/2023,191198531,Housing Revenue Account,Amounts to be Settled with Wolverhampton Homes
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,691.63,R2400,Water Charges,11/10/2023,191198532,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,25.81,R2400,Water Charges,11/10/2023,191198533,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,136.11,R2400,Water Charges,11/10/2023,191198534,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,209.49,R2400,Water Charges,11/10/2023,191198535,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,6.81,R2400,Water Charges,11/10/2023,191198536,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,6.81,R2400,Water Charges,11/10/2023,191198537,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,72.92,R2400,Water Charges,11/10/2023,191198538,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,78.14,R2400,Water Charges,11/10/2023,191198547,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,117.10,R2400,Water Charges,11/10/2023,191198486,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,137.70,R2400,Water Charges,11/10/2023,191198546,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,125.07,R2400,Water Charges,11/10/2023,191198545,Schools,Christ Church (Tettenhall Wood) Infant School
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,15.10,R2400,Water Charges,11/10/2023,191198487,Estates and Valuations,Industrial Premises ; Fordhouse Road
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,83.04,R2400,Water Charges,11/10/2023,191198488,Estates and Valuations,Industrial Premises ; Fordhouse Road
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,17.16,R2400,Water Charges,11/10/2023,191198489,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,21.80,R2400,Water Charges,11/10/2023,191198490,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,71.63,R2400,Water Charges,11/10/2023,191198548,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,105.98,R2400,Water Charges,11/10/2023,191198543,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,213.18,R2400,Water Charges,11/10/2023,191198544,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,196.86,R2400,Water Charges,11/10/2023,191198539,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,582.03,R2400,Water Charges,11/10/2023,191198540,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,55.95,R2400,Water Charges,11/10/2023,191198541,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,139.14,R2400,Water Charges,11/10/2023,191198542,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,57.24,R2400,Water Charges,11/10/2023,191198549,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,92.44,R2400,Water Charges,11/10/2023,191198550,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,983.46,R2400,Water Charges,11/10/2023,191198551,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,184.27,R2400,Water Charges,11/10/2023,191198552,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,184.27,R2400,Water Charges,11/10/2023,191198553,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,117.10,R2400,Water Charges,11/10/2023,191198554,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,336.52,R2400,Water Charges,11/10/2023,191198491,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,115.72,R2400,Water Charges,11/10/2023,191198492,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,2.49,R2400,Water Charges,11/10/2023,191198493,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,61.45,R2400,Water Charges,11/10/2023,191198494,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,57.23,R2400,Water Charges,11/10/2023,191198495,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,45.94,R2400,Water Charges,11/10/2023,191198519,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,55.95,R2400,Water Charges,11/10/2023,191198520,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,114.02,R2400,Water Charges,11/10/2023,191198521,Schools,Bilston Church of England Primary School
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,55.95,R2400,Water Charges,11/10/2023,191198522,Facilities Management,Management of Vacant Properties
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,24.46,R2400,Water Charges,11/10/2023,191198523,Estates and Valuations,Industrial Premises ; Fordhouse Road
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,111.85,R2400,Water Charges,11/10/2023,191198524,Facilities Management,Management of Vacant Properties
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,55.38,R2400,Water Charges,11/10/2023,191198525,Schools,Dovecotes Primary School
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"3,654.41",R2400,Water Charges,11/10/2023,191198526,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,45.94,R2400,Water Charges,11/10/2023,191198399,Schools,Phoenix Nursery
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,261.17,R2400,Water Charges,11/10/2023,191198400,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,12.22,R2400,Water Charges,11/10/2023,191198401,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,10.05,R2400,Water Charges,11/10/2023,191198402,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,6.87,R2400,Water Charges,11/10/2023,191198403,Schools,Loxdale Primary School
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,768.85,R2400,Water Charges,11/10/2023,191198404,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"2,566.32",R2400,Water Charges,11/10/2023,191198405,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"1,251.38",R2400,Water Charges,11/10/2023,191198406,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"1,124.39",R2400,Water Charges,11/10/2023,191198407,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,42.12,R2400,Water Charges,11/10/2023,191198527,Corporate Asset Management,Central Utilities to Recharge
