Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
723241,Greener Options Ltd,219.30,R2700,Contract Cleaning,14/08/2023,130391343,Learning Disability Provider,Support Plus
723241,Greener Options Ltd,-96.75,R2700,Contract Cleaning,14/08/2023,130398728,Learning Disability Provider,Support Plus
723260,Halco Europe Ltd,79.11,R4007,Materials,03/08/2023,130397514,Digital and IT,Digital Print Solutions
723260,Halco Europe Ltd,20.00,R4007,Materials,03/08/2023,130397514,Digital and IT,Digital Print Solutions
723267,PsyCaff,390.00,R6310,Direct Work With Children,24/08/2023,130399641,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
723274,City of Wolverhampton Housing Co Ltd,"109,400.48",C1100,Construction and Conversion,07/08/2023,130397764,,HRA - WVL Units
723276,Charlotte Webb Illustration,764.10,R4970,"Education trips, Holidays, Outings & Activities",09/08/2023,130398058,Arts and Culture,Arts Connect - ACE
723280,Sign Up(Installation and Maintenance)Ltd,"2,583.40",R4300,Printing,08/08/2023,130397711,Digital and IT,Digital Print Solutions
723280,Sign Up(Installation and Maintenance)Ltd,500.00,R4300,Printing,15/08/2023,130397709,Digital and IT,Digital Print Solutions
723280,Sign Up(Installation and Maintenance)Ltd,230.00,R4300,Printing,03/08/2023,130397710,Digital and IT,Digital Print Solutions
723377,HugglePets in the Community,"12,100.00",R4400,Services - Professional Fees,10/08/2023,130398457,Head of Children's Improvement,"Head of People			"
723399,The Keys Family Practice,180.00,R4400,Services - Professional Fees,04/08/2023,191175649,Children & Young People In Care,Fostering Team & Allowances
723493,Inspired Spaces W'hampton (ProjectCO1) Ltd,"535,467.03",R5099,TPP - Other contractors,18/08/2023,191178854,School Business and Support Services,PFI SCHEME - Highfields & Penn Fields
723543,Textek Limited,"11,859.54",R5003,TPP - Waste Disposal,10/08/2023,130398458,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,240.00,R5003,TPP - Waste Disposal,10/08/2023,130396743,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,-240.00,R5003,TPP - Waste Disposal,10/08/2023,130398059,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,588.80",R5003,TPP - Waste Disposal,24/08/2023,130398205,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,320.00",R5003,TPP - Waste Disposal,24/08/2023,130398598,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,334.40",R5003,TPP - Waste Disposal,24/08/2023,130398599,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,180.80",R5003,TPP - Waste Disposal,24/08/2023,130398732,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,382.40",R5003,TPP - Waste Disposal,24/08/2023,130398733,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,324.80",R5003,TPP - Waste Disposal,24/08/2023,130399045,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,622.40",R5003,TPP - Waste Disposal,24/08/2023,130399133,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,137.60",R5003,TPP - Waste Disposal,24/08/2023,130399263,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,204.80",R5003,TPP - Waste Disposal,03/08/2023,130395949,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,065.60",R5003,TPP - Waste Disposal,03/08/2023,130395950,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,825.60,R5003,TPP - Waste Disposal,03/08/2023,130395951,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,209.60",R5003,TPP - Waste Disposal,03/08/2023,130396251,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,036.80",R5003,TPP - Waste Disposal,03/08/2023,130396252,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,248.00",R5003,TPP - Waste Disposal,03/08/2023,130396253,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,377.60",R5003,TPP - Waste Disposal,03/08/2023,130396610,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,396.80",R5003,TPP - Waste Disposal,03/08/2023,130397189,Waste Services,"Commercial Waste Disposal			"
723543,Textek Limited,"1,214.40",R5003,TPP - Waste Disposal,03/08/2023,130397335,Waste Services,"Commercial Waste Disposal			"
723572,P Brealey Building Services Ltd,"5,975.41",C5011,Grants paid out to other organisations,18/08/2023,191178816,,Disabled Facilities Grants
723620,MGAC LLP t/a MGAC(RobinsonLowFrancis),"1,200.00",C6002,External Professional Fees,01/08/2023,130393782,,GF - Future High Street Fund - City Events
723721,Waterman Aspen Ltd,"4,677.12",C6002,External Professional Fees,07/08/2023,130396611,,Safety Programme
723721,Waterman Aspen Ltd,"5,368.44",C6002,External Professional Fees,04/08/2023,130394869,,Safety Programme
723721,Waterman Aspen Ltd,"-1,666.00",C6002,External Professional Fees,09/08/2023,130397849,,GF - Accessing Growth Fund
723721,Waterman Aspen Ltd,"7,575.84",C6002,External Professional Fees,09/08/2023,130397862,,GF - Accessing Growth Fund
723721,Waterman Aspen Ltd,32.30,C6002,External Professional Fees,30/08/2023,130388521,,Safety Programme
723721,Waterman Aspen Ltd,17.10,C6002,External Professional Fees,30/08/2023,130394861,,Safety Programme
723721,Waterman Aspen Ltd,"4,433.28",C6002,External Professional Fees,30/08/2023,130394865,,Safety Programme
723721,Waterman Aspen Ltd,"3,906.29",C6002,External Professional Fees,30/08/2023,130394870,,Safety Programme
723721,Waterman Aspen Ltd,144.72,R4400,Services - Professional Fees,30/08/2023,130397851,Black Country Transport,Black Country Transport Director
723721,Waterman Aspen Ltd,89.76,R4400,Services - Professional Fees,31/08/2023,130397855,Operation & Maintenance of Existing Network,Condition Surveys
723721,Waterman Aspen Ltd,204.66,C6002,External Professional Fees,31/08/2023,130397854,,GF - Accessing Growth Fund
723744,Reach Publishing Services,600.00,R4317,Marketing \ Non-staff advertising,08/08/2023,130398206,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
723794,Psychology Now,405.00,R6310,Direct Work With Children,22/08/2023,130399428,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
723794,Psychology Now,"2,430.00",R6310,Direct Work With Children,07/08/2023,130398060,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
723797,Richmond Music Trust,272.00,R6310,Direct Work With Children,07/08/2023,130398061,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
723833,City Of Wolverhampton Council (Rent Accounts),"2,231.32",R5603,TPP - Accommodation,04/08/2023,191175637,Children & Young People In Care,Reach
723833,City Of Wolverhampton Council (Rent Accounts),82.60,R6301,Client Allowances,03/08/2023,191175463,Children & Young People In Care,"The House Project			"
723833,City Of Wolverhampton Council (Rent Accounts),82.60,R2200,Rent,24/08/2023,191181266,Children & Young People In Care,"The House Project			"
723833,City Of Wolverhampton Council (Rent Accounts),255.30,R2200,Rent,25/08/2023,191182010,Children & Young People In Care,Supported Accommodation Team
723833,City Of Wolverhampton Council (Rent Accounts),165.20,R2200,Rent,17/08/2023,191178697,Children & Young People In Care,"The House Project			"
723833,City Of Wolverhampton Council (Rent Accounts),82.60,R2200,Rent,31/08/2023,191183083,Children & Young People In Care,"The House Project			"
723836,Horizon Specialist Contracting Ltd,876.00,R2001,R&M - Departmental planned (external),22/08/2023,130399134,Project and Works Team – Maintenance Programme,Centralised R&M
723836,Horizon Specialist Contracting Ltd,83.00,R2000,R&M - Departmental planned (internal),29/08/2023,130391345,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
723836,Horizon Specialist Contracting Ltd,"1,575.00",R2001,R&M - Departmental planned (external),29/08/2023,130388229,Project and Works Team – Maintenance Programme,Centralised R&M
723836,Horizon Specialist Contracting Ltd,166.00,R2000,R&M - Departmental planned (internal),25/08/2023,130398062,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
723836,Horizon Specialist Contracting Ltd,"2,134.00",R2001,R&M - Departmental planned (external),29/08/2023,130390403,Project and Works Team – Maintenance Programme,Centralised R&M
723904,Heritage Projects Contracts Ltd,"3,383.01",R4004,Furniture,31/08/2023,130389860,City Events,VEC Development
723913,AJ Parkes Commercial & Domestic,328.82,R4003,Equipment - R & M,14/08/2023,130398601,Learning Disability Provider,Duke Street Bungalows
723928,Corrosion Prevention Limited,860.00,R2001,R&M - Departmental planned (external),15/08/2023,130397336,Project and Works Team – Maintenance Programme,"Civic Centre Repairs & Maintenance	"
723973,Inspiredspaces Wolverhampton(ProjectCo2),"553,021.33",R5099,TPP - Other contractors,29/08/2023,191182249,School Business and Support Services,PFI Scheme - Heath Park & St Matthias
723984,Improving Health Medical Practice,1.50,R5060,TPP - Public Health Contracts,02/08/2023,191175345,Healthy Life Expectancy,Healthy Lifestyles
723984,Improving Health Medical Practice,150.00,R5060,TPP - Public Health Contracts,02/08/2023,191175346,Healthy Life Expectancy,Healthy Lifestyles
723986,Saints Training Limited,661.39,R1650,Training Expenses,31/08/2023,130399434,Skills,IMPACT
723986,Saints Training Limited,497.25,R1650,Training Expenses,31/08/2023,130399433,Skills,IMPACT
723986,Saints Training Limited,698.47,R1650,Training Expenses,31/08/2023,130399432,Skills,IMPACT
723986,Saints Training Limited,478.71,R1650,Training Expenses,31/08/2023,130399431,Skills,IMPACT
723986,Saints Training Limited,50.00,R1650,Training Expenses,22/08/2023,130399429,Skills,"Restart			"
724059,Hughes Print Ltd,65.00,R4317,Marketing \ Non-staff advertising,09/08/2023,130398212,Adult Education,"Business Support Services	"
724059,Hughes Print Ltd,40.00,R4317,Marketing \ Non-staff advertising,09/08/2023,130398213,Adult Education,"Business Support Services	"
724059,Hughes Print Ltd,84.00,R4317,Marketing \ Non-staff advertising,09/08/2023,130398210,Adult Education,"Business Support Services	"
724059,Hughes Print Ltd,23.64,R4317,Marketing \ Non-staff advertising,09/08/2023,130398210,Adult Education,"Business Support Services	"
724059,Hughes Print Ltd,28.36,R4317,Marketing \ Non-staff advertising,09/08/2023,130398210,Adult Education,"Business Support Services	"
724059,Hughes Print Ltd,745.00,R4317,Marketing \ Non-staff advertising,09/08/2023,130398211,Adult Education,"Business Support Services	"
724059,Hughes Print Ltd,68.00,R4317,Marketing \ Non-staff advertising,09/08/2023,130398207,Adult Education,"Business Support Services	"
724059,Hughes Print Ltd,250.00,R4317,Marketing \ Non-staff advertising,09/08/2023,130398208,Adult Education,"Business Support Services	"
724059,Hughes Print Ltd,188.00,R4317,Marketing \ Non-staff advertising,09/08/2023,130398209,Adult Education,"Business Support Services	"
724072,Pennfields (Health & Beyond Ltd),28.50,R5060,TPP - Public Health Contracts,02/08/2023,191175356,Healthy Life Expectancy,Healthy Lifestyles
724072,Pennfields (Health & Beyond Ltd),400.00,R5060,TPP - Public Health Contracts,02/08/2023,191175357,Healthy Life Expectancy,Healthy Lifestyles
724072,Pennfields (Health & Beyond Ltd),101.00,R4400,Services - Professional Fees,04/08/2023,191175648,Children & Young People In Care,Fostering Team
724083,Bilston Urban Vill (Health & Beyond Ltd),303.00,R5060,TPP - Public Health Contracts,02/08/2023,191175360,Healthy Life Expectancy,Healthy Lifestyles
724083,Bilston Urban Vill (Health & Beyond Ltd),"4,150.00",R5060,TPP - Public Health Contracts,02/08/2023,191175361,Healthy Life Expectancy,Healthy Lifestyles
724112,GPS Constructions Limited,"24,000.00",C1100,Construction and Conversion,09/08/2023,191176794,,Adaptations for People with Disabilites
724112,GPS Constructions Limited,"24,000.00",C5011,Grants paid out to other organisations,14/08/2023,191177264,,Disabled Facilities Grants
724112,GPS Constructions Limited,"3,923.00",C5011,Grants paid out to other organisations,23/08/2023,191181170,,Disabled Facilities Grants
724112,GPS Constructions Limited,"11,824.00",C5011,Grants paid out to other organisations,23/08/2023,191181177,,Disabled Facilities Grants
724134,Chroma Therapies Ltd.,390.00,R6310,Direct Work With Children,09/08/2023,130398214,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724134,Chroma Therapies Ltd.,312.00,R6310,Direct Work With Children,09/08/2023,130398215,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724143,Play Therapy Services Ltd,450.00,R6310,Direct Work With Children,09/08/2023,130398358,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724143,Play Therapy Services Ltd,450.00,R6310,Direct Work With Children,09/08/2023,130398359,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724181,Movecorp Holdings Limited,100.00,R4910,Storage,15/08/2023,130398735,Older People Provider Services,"ILS Stores			"
724181,Movecorp Holdings Limited,490.00,R4000,Equipment - Purchase,17/08/2023,130398734,Corporate Asset Management,Centralised Planned Maintenance
724181,Movecorp Holdings Limited,671.50,C6002,External Professional Fees,31/08/2023,130397866,,GF - Brewers Yard Phase 1 - Culwell Street
724181,Movecorp Holdings Limited,50.00,R4910,Storage,24/08/2023,130399642,Older People Provider Services,"ILS Stores			"
724181,Movecorp Holdings Limited,290.00,C6002,External Professional Fees,24/08/2023,130399643,,Corporate Asset Management
724181,Movecorp Holdings Limited,790.00,C6002,External Professional Fees,24/08/2023,130399644,,Corporate Asset Management
724181,Movecorp Holdings Limited,50.00,R4910,Storage,04/08/2023,130396256,Specialist Support,"Key To Inspiration 		"
724181,Movecorp Holdings Limited,50.00,R4910,Storage,09/08/2023,130397190,Older People Provider Services,"ILS Stores			"
724187,Exponential-e,323.75,R4537,Computing - Internet,14/08/2023,130397715,Digital and IT,Strategic ICTS (ICT Service Budget)
724187,Exponential-e,102.54,R4537,Computing - Internet,31/08/2023,130397713,Digital and IT,Strategic ICTS (ICT Service Budget)
724187,Exponential-e,931.79,R4537,Computing - Internet,31/08/2023,130397714,Digital and IT,Strategic ICTS (ICT Service Budget)
724364,Gallowbridge Ltd,465.00,R4400,Services - Professional Fees,24/08/2023,130399435,Estates and Valuations,Estates and Valuations Team
724364,Gallowbridge Ltd,390.00,R4400,Services - Professional Fees,09/08/2023,130398217,Corporate Asset Management,Statutory Surveys
724375,Birmingham Centre for Arts Therapy,"7,416.00",R4400,Services - Professional Fees,18/08/2023,130397897,West Midlands Strategic Migration Partnership,Hong Kong BNO Welcome Hub Grant
724411,Go Carz (Go Beyond Group),17.52,R6403,Section 17,10/08/2023,130397872,Strengthening Families,Court Team
724411,Go Carz (Go Beyond Group),22.68,R6403,Section 17,14/08/2023,130397867,Strengthening Families,CP Area 8 - Children's Village
724411,Go Carz (Go Beyond Group),81.36,R6403,Section 17,16/08/2023,130397873,Strengthening Families,CP Area 8 - Children's Village
724411,Go Carz (Go Beyond Group),"1,959.08",R3042,Client Transport,23/08/2023,130392739,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),19.41,R3042,Client Transport,24/08/2023,130397717,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),"2,388.80",R3042,Client Transport,23/08/2023,130398224,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),-213.96,R6403,Section 17,08/08/2023,130397552,Strengthening Families,"Child Assessment Team			"
724411,Go Carz (Go Beyond Group),23.76,R4408,Services - Supplies and Services to service users,08/08/2023,130394879,Strengthening Families,EI Area 7 - Low Hill
724411,Go Carz (Go Beyond Group),-23.76,R4408,Services - Supplies and Services to service users,08/08/2023,130397517,Strengthening Families,EI Area 7 - Low Hill
724411,Go Carz (Go Beyond Group),"-3,556.76",R3042,Client Transport,08/08/2023,130397556,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),-19.42,R3042,Client Transport,08/08/2023,130397557,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),"-3,163.16",R3042,Client Transport,08/08/2023,130397765,Children & Young People In Care,Childrens with Disabilities Team
724411,Go Carz (Go Beyond Group),30.00,R6403,Section 17,08/08/2023,130397878,Strengthening Families,CP Area 2 - Bilston/Rocket Pool
724411,Go Carz (Go Beyond Group),722.40,R6403,Section 17,08/08/2023,130397869,Strengthening Families,CP Area 5-Whitemore Reans
724411,Go Carz (Go Beyond Group),6.00,R4408,Services - Supplies and Services to service users,08/08/2023,130397870,Strengthening Families,EI Area 7 - Low Hill
724411,Go Carz (Go Beyond Group),-6.00,R4408,Services - Supplies and Services to service users,08/08/2023,130397905,Strengthening Families,EI Area 7 - Low Hill
724411,Go Carz (Go Beyond Group),425.64,R6403,Section 17,08/08/2023,130397874,Strengthening Families,CP Area 1 - Eastfield
724411,Go Carz (Go Beyond Group),25.44,R6403,Section 17,08/08/2023,130397875,Strengthening Families,EI Area 1- Eastfield
724411,Go Carz (Go Beyond Group),"3,000.00",R3042,Client Transport,08/08/2023,130398223,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),810.00,R3042,Client Transport,08/08/2023,130398222,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),17.16,R6403,Section 17,08/08/2023,130397876,Strengthening Families,EI Area 8 -  Children’s Village
724411,Go Carz (Go Beyond Group),"2,492.56",R3042,Client Transport,08/08/2023,130398219,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),"1,274.65",R3042,Client Transport,08/08/2023,130398220,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),534.24,R3042,Client Transport,08/08/2023,130398218,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),"2,304.80",R3042,Client Transport,08/08/2023,130398221,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),960.00,R3042,Client Transport,08/08/2023,130398225,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),152.64,R3042,Client Transport,08/08/2023,130398226,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),"2,062.52",R3042,Client Transport,08/08/2023,130398227,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),"1,136.85",R3042,Client Transport,08/08/2023,130398228,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),"1,728.60",R3042,Client Transport,08/08/2023,130398229,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),870.00,R3042,Client Transport,08/08/2023,130398230,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),"1,950.00",R3042,Client Transport,08/08/2023,130398231,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),"1,791.60",R3042,Client Transport,08/08/2023,130398232,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),8.00,R3042,Client Transport,08/08/2023,130398233,Travel Unit,Special  Transport
724411,Go Carz (Go Beyond Group),328.92,R3042,Client Transport,08/08/2023,130397877,Strengthening Families,CP Area 3 - Graiseley
724411,Go Carz (Go Beyond Group),108.36,R6403,Section 17,09/08/2023,130397871,Strengthening Families,CP Area 7 - Low Hill
724417,Complete (Quality) Business Solutions Ltd,19.55,R4308,Stationery,07/08/2023,130398063,Digital and IT,Digital Print Solutions
724429,Restorative Solutions CIC,371.04,R4400,Services - Professional Fees,03/08/2023,130394175,Organisational Development,Workforce Development
724508,PJC Access Limited,9.99,R4400,Services - Professional Fees,31/08/2023,191183061,Fleet Services,Fleet Management
724508,PJC Access Limited,300.00,R4400,Services - Professional Fees,31/08/2023,191183061,Fleet Services,Fleet Management
724508,PJC Access Limited,55.00,R4400,Services - Professional Fees,31/08/2023,191183062,Fleet Services,Fleet Management
724508,PJC Access Limited,39.70,R4400,Services - Professional Fees,31/08/2023,191183062,Fleet Services,Fleet Management
724508,PJC Access Limited,230.00,R4000,Equipment - Purchase,08/08/2023,130397518,Catering,Education Catering  General Overheads
724518,Russell Dicks Psychotherapy Services,131.25,R6310,Direct Work With Children,02/08/2023,130397519,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724530,A & E Services (UK) Ltd,302.24,R4400,Services - Professional Fees,17/08/2023,130399046,Homelessness and New Communities,Gypsy Travellers - GRT
724548,Shared Earth UK Ltd,269.16,R4008,Materials for resale,16/08/2023,130398954,Arts and Culture,Art Gallery Shop
724579,Avoira Limited,85.00,R4400,Services - Professional Fees,07/08/2023,130397718,Licensing,"Private Hire Vehicles			"
724579,Avoira Limited,50.00,R4400,Services - Professional Fees,07/08/2023,130397719,Licensing,"Private Hire Vehicles			"
724579,Avoira Limited,30.16,R4400,Services - Professional Fees,07/08/2023,130397720,Licensing,"Private Hire Vehicles			"
724579,Avoira Limited,17.74,R4400,Services - Professional Fees,07/08/2023,130397721,Licensing,"Private Hire Vehicles			"
724613,Luton Borough Council - Licensing,35.00,R4400,Services - Professional Fees,15/08/2023,130398234,Licensing,"Private Hire Drivers			"
724613,Luton Borough Council - Licensing,35.00,R4400,Services - Professional Fees,29/08/2023,130397520,Licensing,"Private Hire Drivers			"
724613,Luton Borough Council - Licensing,35.00,R4400,Services - Professional Fees,29/08/2023,130397521,Licensing,"Private Hire Drivers			"
724619,Arthur J Gallagher Insurance Broker Ltd,"619,886.83",R4962,Insurance - General,02/08/2023,130397522,Audit Services,Insurance Services
724619,Arthur J Gallagher Insurance Broker Ltd,"16,800.00",R4962,Insurance - General,14/08/2023,130398366,Audit Services,Legal Liability
724700,Go Plant Fleet Services Ltd,"2,910.00",R3200,Hire of Vehicles,18/08/2023,191178801,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,"2,910.00",R3200,Hire of Vehicles,17/08/2023,191178802,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,776.00,R3200,Hire of Vehicles,03/08/2023,191175445,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,"1,358.00",R3200,Hire of Vehicles,03/08/2023,191175446,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,"7,086.12",R3200,Hire of Vehicles,03/08/2023,191175447,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,"1,358.00",R3202,Hire of Vehices - Fleet Management,03/08/2023,191175448,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,"2,910.00",R3202,Hire of Vehices - Fleet Management,03/08/2023,191175449,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,430.79,R3200,Hire of Vehicles,03/08/2023,191175450,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,303.60,R3200,Hire of Vehicles,03/08/2023,191175451,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,"3,007.00",R3202,Hire of Vehices - Fleet Management,03/08/2023,191175452,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,"3,007.00",R3200,Hire of Vehicles,03/08/2023,191175453,Fleet Services,Fleet Management
724700,Go Plant Fleet Services Ltd,"3,007.00",R3200,Hire of Vehicles,03/08/2023,191175454,Fleet Services,Fleet Management
724720,DOTS For Children Ltd,190.00,R6310,Direct Work With Children,09/08/2023,130398367,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724725,Pyschlarity Consultancy,"1,200.00",R6310,Direct Work With Children,15/08/2023,130396744,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724725,Pyschlarity Consultancy,"1,650.00",R6310,Direct Work With Children,15/08/2023,130396745,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724725,Pyschlarity Consultancy,"1,800.00",R6310,Direct Work With Children,15/08/2023,130396746,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724725,Pyschlarity Consultancy,"1,350.00",R6310,Direct Work With Children,15/08/2023,130396747,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724725,Pyschlarity Consultancy,900.00,R6310,Direct Work With Children,15/08/2023,130396748,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724725,Pyschlarity Consultancy,"1,650.00",R6310,Direct Work With Children,15/08/2023,130396749,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724725,Pyschlarity Consultancy,"2,700.00",R6310,Direct Work With Children,15/08/2023,130396750,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724726,RSBG Limited,350.00,R4701,Subscriptions,15/08/2023,130397722,Transportation,Advisory Road Markings and Disabled Bays
724737,Plant & Safety Limited,78.50,R4003,Equipment - R & M,16/08/2023,130388048,Older People Provider Services,"ILS Stores			"
724737,Plant & Safety Limited,"3,477.00",R4003,Equipment - R & M,16/08/2023,130394585,Older People Provider Services,"ILS Stores			"
724737,Plant & Safety Limited,"1,202.00",R4003,Equipment - R & M,15/08/2023,130398602,Older People Provider Services,"ILS Stores			"
724786,Midland Therapy,715.00,R6310,Direct Work With Children,02/08/2023,130397523,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
724834,"Taybar  Security Ltd		","6,240.00",R4401,Services - Fees and Charges,29/08/2023,130397879,Housing Revenue Account,HRA General
724834,"Taybar  Security Ltd		","14,098.80",C1100,Construction and Conversion,23/08/2023,130398740,,HRA - WVL Units
724834,"Taybar  Security Ltd		","13,871.40",C1100,Construction and Conversion,14/08/2023,130398739,,HRA - WVL Units
724834,"Taybar  Security Ltd		","7,959.00",C1100,Construction and Conversion,15/08/2023,130398741,,HRA - WVL Units
724984,Wolverhampton North Network,840.00,R5060,TPP - Public Health Contracts,21/08/2023,191179153,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,496.00,R5060,TPP - Public Health Contracts,21/08/2023,191179154,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,400.00,R5060,TPP - Public Health Contracts,21/08/2023,191179155,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,56.00,R5060,TPP - Public Health Contracts,21/08/2023,191179156,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,84.00,R5060,TPP - Public Health Contracts,21/08/2023,191179157,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,"1,400.00",R5060,TPP - Public Health Contracts,21/08/2023,191179158,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,50.00,R5060,TPP - Public Health Contracts,21/08/2023,191179159,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,145.00,R5060,TPP - Public Health Contracts,21/08/2023,191179160,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,800.00,R5060,TPP - Public Health Contracts,21/08/2023,191179161,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,50.00,R5060,TPP - Public Health Contracts,21/08/2023,191179162,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,15.00,R5060,TPP - Public Health Contracts,21/08/2023,191179163,Starting and Developing Well,Sexual Health
724984,Wolverhampton North Network,112.00,R5060,TPP - Public Health Contracts,21/08/2023,191179164,Starting and Developing Well,Sexual Health
724991,Vivedia Limited,"2,156.00",R4531,Computing - Purchase of Software,07/08/2023,130397524,Bereavement Services,Crematorium
724991,Vivedia Limited,"1,502.00",R4531,Computing - Purchase of Software,16/08/2023,130398955,Bereavement Services,Crematorium
725035,Centennial PropertyLtd TA-Housing N/work,"6,107.00",R5024,TPP - B&B payments to landlords,03/08/2023,191175491,Homelessness and New Communities,Homeless Families
725035,Centennial PropertyLtd TA-Housing N/work,"2,015.00",R6403,Section 17,07/08/2023,130397880,Strengthening Families,EI Area 5 - Whitmore Reans
725053,Sky UK Ltd,"1,254.36",C1100,Construction and Conversion,29/08/2023,130399814,,GF - Future High Street Fund
725062,Stephen Cox,250.00,R4401,Services - Fees and Charges,30/08/2023,130399907,Specialist Support,Upper Pendeford Farm Short Breaks Centre
725112,Reach & Unite Outreach &Empowerment CIC,"1,800.00",R4970,"Education trips, Holidays, Outings & Activities",11/08/2023,191177169,Strengthening Families,EI Area 2- Bilston/Rocket pool
725112,Reach & Unite Outreach &Empowerment CIC,"1,770.00",R4970,"Education trips, Holidays, Outings & Activities",11/08/2023,191177170,Strengthening Families,EI Area 2- Bilston/Rocket pool
725112,Reach & Unite Outreach &Empowerment CIC,450.00,R6403,Section 17,11/08/2023,191177175,Strengthening Families,CP Area 1 - Eastfield
725112,Reach & Unite Outreach &Empowerment CIC,580.00,R6403,Section 17,14/08/2023,191177354,Strengthening Families,CP Area 1 - Eastfield
