,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,392.16,R2001,R&M - Departmental planned (external),07/03/2024,130419478,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,58.45,R2001,R&M - Departmental planned (external),07/03/2024,130419481,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,72.12,R2001,R&M - Departmental planned (external),07/03/2024,130419482,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,131.01,R2001,R&M - Departmental planned (external),07/03/2024,130419587,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,152.94,R2001,R&M - Departmental planned (external),07/03/2024,130419589,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,69.77,R2001,R&M - Departmental planned (external),07/03/2024,130419738,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,117.14,R2001,R&M - Departmental planned (external),07/03/2024,130419591,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,537.04,R2001,R&M - Departmental planned (external),07/03/2024,130419597,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,85.61,R2001,R&M - Departmental planned (external),07/03/2024,130419736,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,131.02,R2001,R&M - Departmental planned (external),07/03/2024,130419737,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,42.68,R2001,R&M - Departmental planned (external),07/03/2024,130419740,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,88.72,R2001,R&M - Departmental planned (external),07/03/2024,130419741,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,170.13,R2001,R&M - Departmental planned (external),07/03/2024,130419743,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),07/03/2024,130419980,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,89.61,R2001,R&M - Departmental planned (external),07/03/2024,130419981,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,85.99,R2001,R&M - Departmental planned (external),07/03/2024,130419982,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,50.04,R2001,R&M - Departmental planned (external),07/03/2024,130419984,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,6.11,R2001,R&M - Departmental planned (external),07/03/2024,130419985,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,6.89,R2001,R&M - Departmental planned (external),07/03/2024,130419985,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,44.40,R2001,R&M - Departmental planned (external),07/03/2024,130419985,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,57.40,R2001,R&M - Departmental planned (external),07/03/2024,130419989,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,42.68,R2001,R&M - Departmental planned (external),07/03/2024,130419990,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,56.55,R2001,R&M - Departmental planned (external),07/03/2024,130419992,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,78.21,R2001,R&M - Departmental planned (external),07/03/2024,130419993,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,56.55,R2001,R&M - Departmental planned (external),07/03/2024,130419994,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,42.68,R2001,R&M - Departmental planned (external),07/03/2024,130419996,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,131.00,R2001,R&M - Departmental planned (external),07/03/2024,130419997,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,42.68,R2001,R&M - Departmental planned (external),07/03/2024,130419999,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,64.76,R2001,R&M - Departmental planned (external),07/03/2024,130420000,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,42.68,R2001,R&M - Departmental planned (external),07/03/2024,130420003,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,99.86,R2001,R&M - Departmental planned (external),07/03/2024,130417300,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,227.84",R2001,R&M - Departmental planned (external),07/03/2024,130409763,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,103.72,R2001,R&M - Departmental planned (external),07/03/2024,130414964,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,42.68,R2001,R&M - Departmental planned (external),07/03/2024,130420001,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"2,362.72",C1100,Construction and Conversion,25/03/2024,130420259,,Corporate Asset Management
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"40,000.00",C1100,Construction and Conversion,25/03/2024,130420261,,Corporate Asset Management
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,298.32,R2001,R&M - Departmental planned (external),25/03/2024,130422539,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,99.86,R2001,R&M - Departmental planned (external),25/03/2024,130422506,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,131.12,R2001,R&M - Departmental planned (external),25/03/2024,130421514,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,42.68,R2001,R&M - Departmental planned (external),25/03/2024,130421103,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"11,516.76",C1100,Construction and Conversion,25/03/2024,130419476,,Corporate Asset Management
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,526.50,R2001,R&M - Departmental planned (external),25/03/2024,130417280,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,215.24,R2001,R&M - Departmental planned (external),25/03/2024,130419356,Facilities Management,Management of Vacant Properties
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,143.17,R2001,R&M - Departmental planned (external),25/03/2024,130421501,Skills,Wolves at Work
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"7,373.72",C1100,Construction and Conversion,25/03/2024,130422103,,Corporate Asset Management
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"31,888.00",C1100,Construction and Conversion,25/03/2024,130422107,,Corporate Asset Management
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,189.82",C1100,Construction and Conversion,25/03/2024,130422112,,Corporate Asset Management
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,56.55,R2001,R&M - Departmental planned (external),25/03/2024,130422120,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,000.00",C1100,Construction and Conversion,25/03/2024,130422125,,Capital Maintenance - Structural Works
INSERTED DETAIL,705543,Arnold Clark Autoparts,50.00,R4000,Equipment - Purchase,25/03/2024,191265689,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,302.89,R4000,Equipment - Purchase,12/03/2024,191258268,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,1.86,R4000,Equipment - Purchase,25/03/2024,191265675,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,15.44,R4000,Equipment - Purchase,25/03/2024,191265675,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,5.10,R4000,Equipment - Purchase,25/03/2024,191265675,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,21.18,R4000,Equipment - Purchase,18/03/2024,191261975,Fleet Services,Fleet Management
INSERTED DETAIL,705609,Mobile Mini UK Limited,50.00,R4001,Equipment - Hire,13/03/2024,130419229,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,705609,Mobile Mini UK Limited,308.00,C1100,Construction and Conversion,22/03/2024,130414987,,GF - Brewers Yard Phase 1 - Culwell Street
INSERTED DETAIL,705609,Mobile Mini UK Limited,308.00,C1100,Construction and Conversion,22/03/2024,130418255,,GF - Brewers Yard Phase 1 - Culwell Street
INSERTED DETAIL,705609,Mobile Mini UK Limited,60.00,R4001,Equipment - Hire,22/03/2024,130422310,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,705609,Mobile Mini UK Limited,50.00,R4000,Equipment - Purchase,01/03/2024,130416245,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,705609,Mobile Mini UK Limited,50.00,R4001,Equipment - Hire,04/03/2024,130419483,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,705634,Morelock Signs Limited,"1,032.40",R5710,TPP - Maintenance on Other Roads,05/03/2024,130419485,Street Lighting,Signs Illuminated
INSERTED DETAIL,705634,Morelock Signs Limited,"1,600.00",R5710,TPP - Maintenance on Other Roads,05/03/2024,130419485,Street Lighting,Signs Illuminated
INSERTED DETAIL,705634,Morelock Signs Limited,900.00,R5710,TPP - Maintenance on Other Roads,05/03/2024,130419485,Street Lighting,Signs Illuminated
INSERTED DETAIL,705634,Morelock Signs Limited,80.09,R4009,Signage and Labels,07/03/2024,130419484,Street Lighting,Signs Illuminated
INSERTED DETAIL,705634,Morelock Signs Limited,18.00,R4503,Comms - Postage,07/03/2024,130419484,Street Lighting,Signs Illuminated
INSERTED DETAIL,705634,Morelock Signs Limited,199.32,C1100,Construction and Conversion,12/03/2024,130420961,,"GF - Highway Structures (bridges, subways, retaining walls)	"
INSERTED DETAIL,705634,Morelock Signs Limited,52.00,R4009,Signage and Labels,07/03/2024,130419139,Highways Maintenance,Patching
INSERTED DETAIL,705634,Morelock Signs Limited,203.30,C1100,Construction and Conversion,21/03/2024,130421934,,Safety Programme
INSERTED DETAIL,705653,Mott Macdonald Limited,"9,500.00",R4400,Services - Professional Fees,22/03/2024,130422127,Black Country Transport,Black Country Transport Director
INSERTED DETAIL,705680,M-R-S Communications Limited,250.00,R4508,Comms - Radios,08/03/2024,130419140,Cleaning,Public Conveniences
INSERTED DETAIL,705680,M-R-S Communications Limited,43.33,R4001,Equipment - Hire,04/03/2024,130419746,Arts and Culture,Art Gallery
INSERTED DETAIL,705680,M-R-S Communications Limited,150.00,R4000,Equipment - Purchase,22/03/2024,130422547,Markets,Wolverhampton Indoor and Open Market
INSERTED DETAIL,705680,M-R-S Communications Limited,150.00,R4000,Equipment - Purchase,22/03/2024,130422547,Markets,Bilston Market and Licensed Operations
INSERTED DETAIL,705680,M-R-S Communications Limited,15.00,R4000,Equipment - Purchase,22/03/2024,130422547,Markets,Wolverhampton Indoor and Open Market
INSERTED DETAIL,705680,M-R-S Communications Limited,130.00,R4003,Equipment - R & M,04/03/2024,130419747,Operation & Maintenance of Existing Network,UTC Wolverhampton
INSERTED DETAIL,705680,M-R-S Communications Limited,195.00,R4001,Equipment - Hire,18/03/2024,130421553,Markets,Wolverhampton Indoor and Open Market
INSERTED DETAIL,705706,Music & Travel Tour Consultants Limited,"18,000.00",R4970,"Education trips, Holidays, Outings & Activities",21/03/2024,130422311,Educational Excellence,Music Support Team
INSERTED DETAIL,705720,Mvis Limited:Municipal Vehicle Insp.Svs.,60.00,R4400,Services - Professional Fees,01/03/2024,191253860,Fleet Services,Fleet Management
INSERTED DETAIL,705720,Mvis Limited:Municipal Vehicle Insp.Svs.,60.00,R4400,Services - Professional Fees,25/03/2024,191265724,Fleet Services,Fleet Management
INSERTED DETAIL,705748,Nacro,"10,137.18",R5060,TPP - Public Health Contracts,19/03/2024,130414706,Specialist Support,"Future Steps Project			"
INSERTED DETAIL,705748,Nacro,"333,333.33",R5060,TPP - Public Health Contracts,25/03/2024,130420005,Healthy Life Expectancy,Alcohol and Drug
INSERTED DETAIL,705748,Nacro,"215,899.50",R5060,TPP - Public Health Contracts,25/03/2024,130422312,Healthy Life Expectancy,Alcohol and Drug
INSERTED DETAIL,705748,Nacro,"215,900.50",R5060,TPP - Public Health Contracts,07/03/2024,130414707,Healthy Life Expectancy,PH - Supplementary Substance Misuse Grant
