Organisation name,Organisation Code,Effective date,Directorate / service where expenditure incurred,Service Category label,Service category URI,Supplier (Beneficiary) name,Local supplier (beneficiary) internal reference,Supplier,Supplier registered charity number,VCSE grant,Payment date - G/L Date,Transaction number,Net Amount,Irrecoverable VAT,purpose_of_spend,Procurement classification / merchant category: Council’s procurement category name,Procurement classification / merchant category: CPV label,Procurement classification / merchant category: CPV code,Procurement classification / merchant category: Proclass label,Procurement classification / merchant category: Proclass code,card_transaction
The Royal Borough of Kensington and Chelsea,RBKC,,Substance Misuse/Offender Hlth Commissng,Substance Misuse/Offender Hlth Commissng,,Trainline,0,,,,25/08/2023,9058700244,£116.67,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Business Improvement,,PAYBYPHONE RE RBKC,0,,,,26/08/2023,9058700314,£12.87,,Purchase of IT Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,LISTER GLASS CO,0,,,,25/08/2023,9058700378,£162.00,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,LBHF PARK RINGO,0,,,,25/08/2023,9058700384,£24.50,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMKTPLACE AMAZON.CO,0,,,,25/08/2023,9058700362,£151.13,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,LBHF PARK RINGO,0,,,,25/08/2023,9058700390,£7.50,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,UBER    EATS,0,,,,24/08/2023,9058700368,£25.94,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,LBHF PARK RINGO,0,,,,25/08/2023,9058700396,£1.25,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Oyster Online,0,,,,25/08/2023,9058700412,£33.33,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,WOWCHER,0,,,,25/08/2023,9058700410,£24.99,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,WWW.RIVERFORD.CO.UK,0,,,,27/08/2023,9058700398,£39.20,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Trainline,0,,,,25/08/2023,9058700436,£26.13,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Chessington Adventures,0,,,,25/08/2023,9058700406,£58.33,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,PAYPAL  ARGOSDIRECT,0,,,,23/08/2023,9058700514,£227.00,,Furniture,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Libraries & Archives,Commercial and Business Support,,MARKS&SPENCER PLC,0,,,,26/08/2023,9058700550,£33.00,,Day Activities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,AMAZON  204-5150493-91,0,,,,26/08/2023,9058700640,£51.32,,Telephone : Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Libraries & Archives,Commercial and Business Support,,MARKS&SPENCER PLC,0,,,,26/08/2023,9058700562,£16.50,,Day Activities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,AMAZON  204-8841317-71,0,,,,25/08/2023,9058700636,-£54.98,,Telephone : Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,HAUTECATERS LTD,0,,,,25/08/2023,9058700818,£4.40,,Section 17 : Other,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TESCO GIFT CARD,0,,,,25/08/2023,9058700838,£50.00,,Section 17 : Other,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Family and Care Resources,,TVLICENSING.CO.UK,0,,,,24/08/2023,9058700896,£159.00,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Libraries & Archives,Commercial and Business Support,,MARKS&SPENCER PLC,0,,,,26/08/2023,9058700552,£33.00,,Day Activities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Temporary Accommodation & Resettlement,,COPTHORNE TARA,0,,,,24/08/2023,9058700566,"£1,750.00",,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TFL TRAVEL CH,0,,,,25/08/2023,9058700824,£9.00,,Section 17 : Travel,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Trainline,0,,,,25/08/2023,9058700842,-£126.70,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Customer Delivery,Assessments & Benefits,,GEN REGISTER OFFICE,0,,,,25/08/2023,9058700912,£14.00,,Payment to Government Departments,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Amazon Prime 1M3HS30B4,0,,,,26/08/2023,9058700460,£3.74,,Marketing costs,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,LBHF PARK RINGO,0,,,,25/08/2023,9058700480,£1.56,,Payment to Government Departments,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,SWRAILWAYSELFSERVE,0,,,,27/08/2023,9058700520,£11.80,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Libraries & Archives,Commercial and Business Support,,MARKS&SPENCER PLC,0,,,,26/08/2023,9058700554,£16.50,,Day Activities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Children With Disabilities,,UBER    TRIP,0,,,,25/08/2023,9058700598,£25.90,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Customer Delivery,Assessments & Benefits,,TFL TRAVEL CH,0,,,,27/08/2023,9058700650,£5.40,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,PRET A MANGER,0,,,,25/08/2023,9058700828,£9.80,,Section 17 : Other,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Temporary Accommodation & Resettlement,,TRAVELODG TRAVELODGE G,0,,,,25/08/2023,9058700878,"£2,304.54",,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Director Integrated Commissioning,Head of Provider Services,,SumUp   W11 Builders M,0,,,,25/08/2023,9058700656,£11.47,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Trainline,0,,,,25/08/2023,9058700744,£101.38,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Centralised Emergency Response,,AMZNMktplace,0,,,,25/08/2023,9058700706,£67.45,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Temporary Accommodation & Resettlement,,AO RETAIL LIMITED,0,,,,26/08/2023,9058700780,-£10.00,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Libraries & Archives,Commercial and Business Support,,MARKS&SPENCER PLC,0,,,,26/08/2023,9058700558,£33.00,,Day Activities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TESCO GIFT CARD,0,,,,25/08/2023,9058700616,£50.00,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,WATERSTONES,0,,,,25/08/2023,9058700814,£20.98,,Section 17 : Clothing and Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TESCO GIFT CARD,0,,,,25/08/2023,9058700836,£50.00,,Section 17 : Other,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Family and Care Resources,,IKEA LTD SHOP ONLINE,0,,,,25/08/2023,9058700894,£368.33,,Furniture,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Communities,Community Safety,,Scribbler Kensington,0,,,,25/08/2023,9058700796,£3.50,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,SQ  JOSTEC LTD,0,,,,25/08/2023,9058700678,£480.00,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,POST OFFICE COUNTER,0,,,,25/08/2023,9058700760,£45.14,,Postage and Delivery,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Waste and Street Enforcement,,WWW.BRANDALLEY.CO.UK,0,,,,24/08/2023,9051947262,£104.99,,Clothing and Uniforms,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Waste and Street Enforcement,,SP PAULJAMESKNITWEAR,0,,,,24/08/2023,9051947260,£50.00,,Clothing and Uniforms,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Waste and Street Enforcement,,Redact Details,0,,,,24/08/2023,9051947264,£104.13,,Clothing and Uniforms,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,VCN SANDIEGOCORECORDER,0,,,,23/08/2023,9051947272,£67.47,,Payment to Government Departments,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Fostering and Adoption,,Trainline,0,,,,24/08/2023,9051947256,£11.51,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Waste and Street Enforcement,,MARKS&SPENCER PLC,0,,,,24/08/2023,9051947268,£399.58,,Clothing and Uniforms,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,OVO ENERGY,0,,,,24/08/2023,9051947258,£41.67,,Utilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Amazon.co.uk 1M5VK3ZO4,0,,,,24/08/2023,9051947224,£159.99,,Marketing costs,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TRAVELODG TRAVELODGE G,0,,,,24/08/2023,9051947214,£83.27,,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,WOWCHER,0,,,,24/08/2023,9051947212,£4.16,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,PARKHOLIDAYS.COM,0,,,,24/08/2023,9051947220,£639.00,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Education,Early Years Service,,WWW.ARGOS.CO.UK,0,,,,24/08/2023,9051947228,£42.95,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,HOLIDAY INN KENSINGTON,0,,,,23/08/2023,9051947222,£121.01,,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,AMAZON  203-2631169-09,0,,,,24/08/2023,9051947230,£42.21,,Fixtures and Fittings,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TESCO GIFT CARD,0,,,,24/08/2023,9051947226,£30.00,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,WWW.ARGOS.CO.UK,0,,,,24/08/2023,9051947218,£517.95,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TFL TRAVEL CH,0,,,,23/08/2023,9051947216,£7.95,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,Zettle_ orange cafe,0,,,,24/08/2023,9051947246,£11.25,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,AMZNMktplace,0,,,,24/08/2023,9051947234,£41.65,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,TFL TRAVEL CH,0,,,,22/08/2023,9051947242,£10.40,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Youth Offending Service,,Chessington Adventures,0,,,,24/08/2023,9051947250,£74.00,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Temporary Accommodation & Resettlement,,HOLIDAY INN LONDON,0,,,,24/08/2023,9051947238,£271.60,,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Substance Misuse/Offender Hlth Commissng,Substance Misuse/Offender Hlth Commissng,,Trainline,0,,,,24/08/2023,9051947334,£120.54,,Pupil / Client Travel Reimbursement,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,Trainline,0,,,,24/08/2023,9051947314,£141.33,,Staff Non:Travel Subsistence,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,ZAGROS FOOD CENTRE,0,,,,24/08/2023,9051947330,£29.19,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,TESCO GIFT CARD,0,,,,24/08/2023,9051947322,£50.00,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,GAILS - NOTTING HILL,0,,,,24/08/2023,9051947318,£7.95,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Director Adult Social Care,Head of Service - MH BiBorough,,GETT,0,,,,24/08/2023,9051947326,£23.59,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,ICELAND FOODS,0,,,,24/08/2023,9051947332,-£1.80,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Planning and Place,Support and Systems,,RINGGO PARKING,0,,,,24/08/2023,9051947320,£1.49,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,ICELAND FOODS,0,,,,21/08/2023,9051947328,£76.89,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,MAKAN CAFE,0,,,,24/08/2023,9051947316,£21.50,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Fostering and Adoption,,PRET A MANGER,0,,,,24/08/2023,9051947324,£11.79,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,AMAZON  204-9862389-02,0,,,,24/08/2023,9051947232,£29.17,,Fixtures and Fittings,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Legal,Governance & Member Services",Governance,,Trainline,0,,,,24/08/2023,9051947240,£41.06,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Director Adult Social Care,Head of Service Care and Assessment RBKC,,VOUCHER EXPRESS,0,,,,24/08/2023,9051947248,£43.00,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,Abode Window Films,0,,,,24/08/2023,9051947186,£413.33,,"Educational Supplies, Stationery & Mater",,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,TOOLSTATION UK,0,,,,24/08/2023,9051947236,£30.60,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,KFC LADBROKE GROVE,0,,,,24/08/2023,9051947244,£20.82,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,WWW.SCREWFIX.COM,0,,,,24/08/2023,9051947188,£12.97,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,T K MAXX,0,,,,24/08/2023,9051947254,£20.97,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Fostering and Adoption,,Oyster Online,0,,,,24/08/2023,9051947354,£30.00,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Clinical Practice,,TESCO STORES     2765,0,,,,24/08/2023,9051947270,£4.40,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Waste and Street Enforcement,,MARKS&SPENCER PLC,0,,,,24/08/2023,9051947266,£370.83,,Clothing and Uniforms,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Fostering and Adoption,,Oyster Online,0,,,,24/08/2023,9051947352,£30.00,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,AMZNMktplace,0,,,,24/08/2023,9051947344,£13.32,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,GETT,0,,,,24/08/2023,9051947304,£34.79,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,BLUE MOUNTAIN PEAK,0,,,,24/08/2023,9051947296,£91.56,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Family and Care Resources,,MARKS&SPENCER PLC,0,,,,24/08/2023,9051947312,£13.05,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,WWW.PIZZAHUT.CO.UK,0,,,,24/08/2023,9051947298,£86.96,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Communities,Registrars Births Deaths and Marriages,,ANC Ancestry.co.uk,0,,,,24/08/2023,9051947306,£58.33,,Stationery,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,SAINSBURYS S/MKTS,0,,,,24/08/2023,9051947300,£13.45,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,KOOSA KIDS LTD,0,,,,24/08/2023,9051947308,£57.00,,Section 17 : Other,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,AMZNMktplace,0,,,,24/08/2023,9051947342,£7.93,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TESCO GIFT CARD,0,,,,24/08/2023,9051947350,£30.00,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,24/08/2023,9051947294,£3.47,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,AMZNMKTPLACE AMAZON.CO,0,,,,23/08/2023,9051947302,£43.24,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Family and Care Resources,,LUL TICKET MACHINE,0,,,,24/08/2023,9051947310,£5.00,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Substance Misuse/Offender Hlth Commissng,Substance Misuse/Offender Hlth Commissng,,LUL TICKET MACHINE,0,,,,24/08/2023,9051947336,£50.00,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,AMZNMktplace,0,,,,24/08/2023,9051947338,£7.90,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,AMZNMktplace,0,,,,24/08/2023,9051947346,£47.50,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Fostering and Adoption,,Oyster Online,0,,,,24/08/2023,9051947356,£30.00,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,AMZNMktplace,0,,,,24/08/2023,9051947340,£4.96,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,AMZNMktplace,0,,,,24/08/2023,9051947348,£12.90,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Libraries & Archives,Libraries,,AMZNMKTPLACE AMAZON.CO,0,,,,24/08/2023,9051947276,£30.82,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Communities,Registrars Births Deaths and Marriages,,AMZNMKTPLACE AMAZON.CO,0,,,,24/08/2023,9051947278,£73.07,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,24/08/2023,9051947292,£17.42,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Director Adult Social Care,Head of Service Care and Assessment RBKC,,PREZZEE/GB2F5C8E24,0,,,,24/08/2023,9051947284,£25.00,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Communities,Registrars Births Deaths and Marriages,,AMZNMKTPLACE AMAZON.CO,0,,,,24/08/2023,9051947280,£25.18,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,JOHN LEWIS,0,,,,24/08/2023,9051947274,£62.97,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,AMZNMktplace,0,,,,24/08/2023,9051947282,£189.89,,S24 Support allowance  : Leaving Care Gr,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,UBER    TRIP,0,,,,24/08/2023,9051947290,£13.71,,LAC Contact,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TRAVELODG TRAVELODGE G,0,,,,24/08/2023,9051947196,£499.73,,Section 17 : Other,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,LBHF PARK RINGO,0,,,,24/08/2023,9051947204,£7.50,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,WORLD OF GOLF LONDON,0,,,,24/08/2023,9051947190,£54.00,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Bolt,0,,,,24/08/2023,9051947198,£28.20,,S24 Support allowance : Other Allowances,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,LBHF PARK RINGO,0,,,,24/08/2023,9051947206,£24.50,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,SAINSBURYS S/MKTS,0,,,,24/08/2023,9051947192,£20.95,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Amazon Prime 1M4BV1ZH4,0,,,,24/08/2023,9051947200,£7.49,,Marketing costs,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,LBHF PARK RINGO,0,,,,24/08/2023,9051947208,£17.50,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,WWW.SCREWFIX.COM,0,,,,24/08/2023,9051947202,£105.99,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,WOWCHER,0,,,,24/08/2023,9051947210,£157.50,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,CASA DESSERT,0,,,,24/08/2023,9051947194,£3.50,,Day Activities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Children With Disabilities,,TUTTI BAMBINI,0,,,,24/08/2023,9051947252,£84.95,,Furniture,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TESCO STORES 4393,0,,,,23/08/2023,9046400154,£1.25,,Section 17 : Other,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,KFC LADBROKE GROVE,0,,,,23/08/2023,9046400156,£24.16,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,LBHF PARK RINGO,0,,,,23/08/2023,9046400120,£8.12,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,ACE CLOTHING COMPANY,0,,,,23/08/2023,9046400128,£170.39,,Clothing and Uniforms,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,ICELAND,0,,,,23/08/2023,9046400250,£28.50,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,24/08/2023,9046400258,£1.16,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,UBER    TRIP,0,,,,23/08/2023,9046400132,£36.96,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,HOLIDAY INN KENSINGTON,0,,,,22/08/2023,9046400140,£6.50,,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Communities,Community Safety,,CHICKEN VALLEY,0,,,,23/08/2023,9046400150,£4.49,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,LNE RAILWAY PBO SST,0,,,,23/08/2023,9046400186,£41.80,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Housing Solutions,,Over Under  West Brom,0,,,,23/08/2023,9046400194,£5.75,,Catering,,,,,,Yes
