Directorate,Service,Supplier,Transaction Number,Transaction Date,Payment Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Neighbourhood Services and Resources,Building Services,YESSS ELECTRICAL,55592170,09/12/2024,07/01/2025,972.48,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,YESSS ELECTRICAL,55593078,02/09/2024,14/01/2025,574.48,Repairs - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,Chief Executive,GLOBAL MEDIA GROUP SERVICES LTD,55591099,17/01/2024,22/01/2025,983,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,Chief Executive,LISA SOPEKAN,55592157,09/12/2024,14/01/2025,500,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Chief Executive,NEWSQUEST MEDIA GROUP,55593595,23/12/2024,21/01/2025,"1,585.63",Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Chief Executive,SMART DISTRIBUTION SOLUTIONS,55594175,01/01/2025,29/01/2025,"7,890.00",Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Neighbourhood Services and Resources,Chief Executive,ZUBAIDAH MOORE (NEMOTION),55592041,06/12/2024,14/01/2025,500,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,75 MEDIA LIMITED,55593096,08/10/2024,10/01/2025,585,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,COMMUNITY SERVICES,ACORN DAIRY,57731803,25/12/2024,16/01/2025,"1,205.46",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,AEBI SCHMIDT UK LIMITED,57733408,17/01/2025,31/01/2025,523.97,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,AEBI SCHMIDT UK LIMITED,57733409,24/01/2025,31/01/2025,523.97,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,AJ PRODUCTS (UK) LTD,55591877,28/08/2024,14/01/2025,849,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ANDEL LTD,55593152,19/12/2024,16/01/2025,690,Engineers Programmed Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ARTISTES INTERNATIONAL MANAGEMENT,55594054,31/12/2024,21/01/2025,"9,430.00",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ASKEWS & HOLTS LIBRARY SERVICES LTD,57731775,12/12/2024,16/01/2025,579.85,Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ASKEWS & HOLTS LIBRARY SERVICES LTD,57731776,16/12/2024,16/01/2025,523.51,Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ASKEWS & HOLTS LIBRARY SERVICES LTD,57731778,20/12/2024,17/01/2025,641.62,Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,AVAPRINT,55593749,24/12/2024,17/01/2025,"1,690.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BARCHAM TREES PLC,55593628,28/10/2024,17/01/2025,"1,286.00","Plantpots, Trees & Shrubs",PREMISES,GROUNDS MAINTENANCE
Neighbourhood Services and Resources,COMMUNITY SERVICES,BAUER MEDIA GROUP,55592118,08/12/2024,07/01/2025,952.59,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,COMMUNITY SERVICES,BELL TRUCK SALES LTD,57732285,03/01/2025,22/01/2025,"1,658.53",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57731800,24/12/2024,21/01/2025,865.52,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57731800,24/12/2024,21/01/2025,"1,795.79",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57731376,17/12/2024,15/01/2025,686.84,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57731376,17/12/2024,15/01/2025,546.16,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57732275,02/01/2025,30/01/2025,714.73,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,BOBBIE CONNA,55594327,31/12/2024,24/01/2025,"1,108.26",Production Costs,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BOBBIE CONNA,55592011,18/12/2024,03/01/2025,"2,088.45",Production Costs,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BUNZL CATERING SUPPLIES,57731339,19/12/2024,16/01/2025,576.23,Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES
Neighbourhood Services and Resources,COMMUNITY SERVICES,BUNZL CLEANING & HYGIENE SUPPLIES,55592765,12/12/2024,09/01/2025,561.53,Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES
Neighbourhood Services and Resources,COMMUNITY SERVICES,CARRS BILLINGTON AGRICULTURE,57731325,19/12/2024,10/01/2025,"2,612.23",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,CARRS BILLINGTON AGRICULTURE,57731325,19/12/2024,10/01/2025,929.4,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,CARRS BILLINGTON AGRICULTURE,57731316,05/12/2024,10/01/2025,"1,505.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,CHEVIOT TREES,55592947,17/12/2024,14/01/2025,"4,128.00","Plantpots, Trees & Shrubs",PREMISES,GROUNDS MAINTENANCE
Neighbourhood Services and Resources,COMMUNITY SERVICES,CRAIG KEITH CHISMAN,55593605,18/12/2024,17/01/2025,"1,800.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,CROSSROADS PANTOMIMES LTD,55593789,14/01/2025,17/01/2025,"137,068.44",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,CURIOUS ARTS,55592014,20/12/2024,03/01/2025,"1,666.67",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DEMENTIA FRIENDLY DARLINGTON EVENTS GROUP,55594740,22/01/2025,22/01/2025,509,Programme Sales Paid To Others,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DEMENTIA FRIENDLY DARLINGTON EVENTS GROUP,55594740,22/01/2025,22/01/2025,"5,507.50",Ticket Sales Paid To Others,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DEMENTIA FRIENDLY DARLINGTON EVENTS GROUP,55594910,22/01/2025,30/01/2025,"5,507.50",Ticket Sales Paid To Others,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DEMENTIA FRIENDLY DARLINGTON EVENTS GROUP,55594910,22/01/2025,30/01/2025,509,Ticket Sales Paid To Others,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DENNIS EAGLE LTD,57731851,13/01/2025,17/01/2025,675.52,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DENNIS EAGLE LTD,57733410,24/01/2025,31/01/2025,525.1,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DENNIS EAGLE LTD,57733407,27/01/2025,31/01/2025,500,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DR CARTER AND PARTNERS,55592141,03/01/2025,07/01/2025,"1,534.50",Medical,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,COMMUNITY SERVICES,EDEN FARM HULLEYS,57732255,31/12/2024,28/01/2025,630,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,EDEN FARM HULLEYS,57731363,17/12/2024,15/01/2025,682.68,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,EDEN FARM HULLEYS,57731364,20/12/2024,17/01/2025,828,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,EDEN FARM HULLEYS,57731790,27/12/2024,24/01/2025,"1,508.24",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,EDF ENERGY CUSTOMERS LTD,57730689,02/12/2024,07/01/2025,598.84,Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,COMMUNITY SERVICES,ELITE SPORTING AGENCIES,55594401,17/01/2025,24/01/2025,"17,306.69",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55593885,30/12/2024,24/01/2025,842.58,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Neighbourhood Services and Resources,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55593886,30/12/2024,24/01/2025,759.5,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Neighbourhood Services and Resources,COMMUNITY SERVICES,FLOWERS BY NATTRASS,55593825,31/12/2024,28/01/2025,672.92,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,FORD AND SLATER STOCKTON,57731812,08/01/2025,17/01/2025,630.87,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,FREEMAN CATERING BUTCHERS,57732871,10/01/2025,28/01/2025,558.3,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,FURNITURE @ WORK LTD,55592398,12/12/2024,09/01/2025,968,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,G & A SECURITY,55594170,01/01/2025,22/01/2025,"3,211.10",Security Services,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,G & A SECURITY,55594169,01/01/2025,29/01/2025,"3,143.18",Repairs - Intruder Alarms,PREMISES,FIXTURES & FITTINGS
Neighbourhood Services and Resources,COMMUNITY SERVICES,GLOBAL MARKETING GROUP LIMITED,55594065,25/11/2024,22/01/2025,"5,048.04",Items For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,GLOBAL MEDIA GROUP SERVICES LTD,55593516,18/12/2024,16/01/2025,"1,526.00",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,COMMUNITY SERVICES,GUSTHARTS,55593106,18/12/2024,15/01/2025,921.66,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,HEMISPHERE WEST EUROPE LTD,55593487,02/12/2024,15/01/2025,954,Ict Hardware Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57732271,03/01/2025,31/01/2025,"1,058.82",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57732272,30/12/2024,24/01/2025,646.86,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57731805,23/12/2024,17/01/2025,821.62,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57731806,27/12/2024,24/01/2025,645.33,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57731389,20/12/2024,17/01/2025,937.87,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57732866,06/01/2025,31/01/2025,"1,339.44",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,INSEEGO LTD,55594149,31/12/2024,22/01/2025,"1,201.56",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,COMMUNITY SERVICES,INSEEGO LTD,55593986,31/12/2024,28/01/2025,"1,500.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,INSIGHT MEDIA INTERNET LIMITED,55592260,10/12/2024,07/01/2025,"1,210.00",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,COMMUNITY SERVICES,IPL PLASTICS (UK) T/A IPL HULL,55592584,11/12/2024,08/01/2025,"4,800.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,IPL PLASTICS (UK) T/A IPL HULL,55593520,18/12/2024,17/01/2025,"4,181.40",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,JET AIRE (DC) LTD,55593346,20/12/2024,17/01/2025,"1,900.00",Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,JM MARKETING LTD,55593074,07/01/2025,10/01/2025,"1,823.00",Misc. Insurances,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,LEEDS COMMERCIAL LIMITED,55593507,23/12/2024,17/01/2025,"4,356.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,LONTON COFFEE COMPANY LTD,57731786,18/12/2024,16/01/2025,"1,150.10",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,LTD TALENT LTD T/A THE DIXON AGENCY,55592251,10/12/2024,07/01/2025,"1,000.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LTD TALENT LTD T/A THE DIXON AGENCY,55592253,10/12/2024,07/01/2025,"1,000.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LTD TALENT LTD T/A THE DIXON AGENCY,55592916,17/12/2024,14/01/2025,"1,000.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LTD TALENT LTD T/A THE DIXON AGENCY,55592917,17/12/2024,14/01/2025,"1,200.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57731793,23/12/2024,17/01/2025,"1,764.55",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57731794,27/12/2024,24/01/2025,"1,793.74",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57731368,13/12/2024,15/01/2025,"1,592.14",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57731369,18/12/2024,15/01/2025,"1,197.41",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57732253,30/12/2024,24/01/2025,"1,728.16",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57731381,18/12/2024,15/01/2025,947.35,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57732264,31/12/2024,28/01/2025,783.34,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165647,05/01/2025,31/01/2025,546.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165571,29/12/2024,24/01/2025,535.8,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165571,29/12/2024,24/01/2025,525.95,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165647,05/01/2025,31/01/2025,648.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165647,05/01/2025,31/01/2025,648.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165647,05/01/2025,31/01/2025,708.33,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165647,05/01/2025,31/01/2025,708.33,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165647,05/01/2025,31/01/2025,516.96,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165647,05/01/2025,31/01/2025,508.59,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MANCHESTER CAMERATA LIMITED,55592086,17/12/2024,14/01/2025,"13,116.00",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,MANCHESTER CAMERATA LIMITED,55592086,17/12/2024,14/01/2025,"1,350.00",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAPLE TREE ENTERTAINMENT LTD,55594316,21/01/2025,24/01/2025,"14,087.26",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,MARIO PRODUCTIONS,55594052,31/12/2024,21/01/2025,"12,316.03",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,MARIO PRODUCTIONS,55594052,31/12/2024,21/01/2025,641,Merchandise Sales Paid To Others,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,MRS C E M WRIGHT M.B.E,55592886,15/12/2024,09/01/2025,550,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,N.E.TRUCK SPARES LTD,57730849,19/12/2024,08/01/2025,597.12,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NIGEL DENT GARAGE SERVICES,57731826,09/01/2025,17/01/2025,"1,730.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NORTH EAST TRUCK & VAN LTD,57731288,13/12/2024,10/01/2025,867.6,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NORTH EAST TRUCK & VAN LTD,57733354,17/01/2025,31/01/2025,530.39,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NORTHERN MUNICIPAL SPARES LIMITED (PROBRUSH),55593060,17/12/2024,14/01/2025,"2,320.29",Sweeper Brushes,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NORTHGATE VEHICLE HIRE LIMITED,55593756,24/12/2024,21/01/2025,675.08,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,PALMERS TYRES LTD,57731891,12/12/2024,21/01/2025,555,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PHIL MCINTYRE LIVE LTD,55594774,02/01/2025,30/01/2025,"16,074.07",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PHS GROUP,55594161,01/01/2025,29/01/2025,592.28,Refuse Services,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,POINT NORTH COMMUNITY FOUNDATION,55593430,14/01/2025,15/01/2025,"15,282.18",Sponsorship,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ROLLOVER LTD,57731396,19/12/2024,16/01/2025,701.58,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,RUNNING IMP INTERNATIONAL SPORTS LTD,55591824,03/12/2024,07/01/2025,"1,755.99",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,SEWELL & CARR,55593706,01/01/2025,17/01/2025,640,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,SEWELL & CARR,55593171,19/12/2024,16/01/2025,575,Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,SEWELL & CARR,55592084,09/12/2024,07/01/2025,800,Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,SEWELL & CARR,55592967,18/12/2024,15/01/2025,560,Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,SILVER BELLS DESIGNS LTD,55592844,16/12/2024,10/01/2025,"8,500.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,SPORTMAX,55593488,18/12/2024,15/01/2025,751.4,Items For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55594733,30/11/2024,28/01/2025,"4,403.34",Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55594662,30/11/2024,28/01/2025,"348,430.09",Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55593736,31/12/2024,28/01/2025,"1,200.00",Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Neighbourhood Services and Resources,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55593737,30/04/2024,28/01/2025,"1,200.00",Ground Maintenance,PREMISES,GROUNDS MAINTENANCE
Neighbourhood Services and Resources,COMMUNITY SERVICES,TECHNOGYM UK LTD,55593857,24/12/2024,24/01/2025,"3,038.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,TERBERG MATEC UK LTD,55593001,17/12/2024,14/01/2025,"4,500.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,TERBERG MATEC UK LTD,57731828,06/01/2025,17/01/2025,507.78,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,TERBERG MATEC UK LTD,57732767,15/01/2025,24/01/2025,"1,598.17",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
