Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PREMIER INN,,29/10/2024,42239476,117.50,,,,,yes,REVENUE,SAFEGUARDING,4037,"Professional, Consultancy and Hired Services",30187,TV EMERGENCY DUTY TEAM,29/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS1192,,02/11/2024,42239476,17.30,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30100,TILERY / OAK VIEW HUB,02/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,IDDLESBROUGH JUDO,,03/11/2024,42239476,100.00,,,,,yes,REVENUE,CIOC and Care Leavers,5010,Payments to Other Agencies,30100,TILERY / OAK VIEW HUB,03/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,07/11/2024,42239476,-10.10,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,07/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LEEDS CITY COUNCIL,,29/10/2024,42239476,38.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,29/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NATWEST BANK,,30/10/2024,42239476,70.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,30/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,07/11/2024,42239476,172.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,07/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,COSTA COFFEE STOCKTON,,10/11/2024,42239476,11.25,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30100,TILERY / OAK VIEW HUB,10/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOME BARGAINS THORNABY,,08/11/2024,42239476,5.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,08/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,08/11/2024,42239476,87.46,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30434,CIOC-SBC FOSTERING,08/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PIXIE POTS,,01/11/2024,42239476,49.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30434,CIOC-SBC FOSTERING,01/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,02/11/2024,42239476,15.17,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30100,TILERY / OAK VIEW HUB,02/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS1192,,02/11/2024,42239476,4.38,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30100,TILERY / OAK VIEW HUB,02/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NINJA WARRIOR UK TEESS,,03/11/2024,42239476,4.42,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30100,TILERY / OAK VIEW HUB,03/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE T13LF6OT4,,08/11/2024,42239476,26.98,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,08/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS ROSEWORTH,,08/11/2024,42239476,36.93,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,08/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,10/11/2024,42239476,12.78,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,10/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,09/11/2024,42239476,146.59,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,09/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TGI FRIDAY S,,09/11/2024,42239476,15.95,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,09/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CAKES N SHAKES BILLING,,17/11/2024,42239476,12.25,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,17/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA  STORES LTD 5001,,07/11/2024,42239476,221.37,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,07/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RBS,,28/11/2024,42239476,2.95,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,28/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RBS,,28/11/2024,42239476,2.95,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,28/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,29/10/2024,42239476,-21.40,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,29/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,29/10/2024,42239476,-21.90,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,29/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 2188,,17/11/2024,42239476,11.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,17/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,17/11/2024,42239476,7.90,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,17/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B M 481 - HS PORTRACK,,30/10/2024,42239476,36.79,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,30/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,30/10/2024,42239476,4.16,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,30/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 44 774,,01/11/2024,42239476,9.76,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,01/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,03/11/2024,42239476,4.07,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,03/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE T11QV4U44,,13/11/2024,42239476,66.66,,,,,yes,REVENUE,CIOC and Care Leavers,4021,ICT Costs,30098,ROSE HOUSE,13/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NORTH TEES HOSPITAL,,31/10/2024,42239476,5.45,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NORTH TEES HOSPITAL,,31/10/2024,42239476,5.05,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ONE STOP 3034,,08/11/2024,42239476,15.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,08/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,INKREDIBLE CO UK,,01/11/2024,42239476,105.42,,,,,yes,REVENUE,CIOC and Care Leavers,4036,Printing & Stationery,30100,TILERY / OAK VIEW HUB,01/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ARGOS MIDDLEHAVEN,,27/11/2024,42239476,111.25,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,27/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,31/10/2024,42239476,5807.35,,,,,yes,REVENUE,CIOC and Care Leavers,1140,Pay - Agency Staff & External Salary Contributions,30433,CIOC-EXTERNAL RESIDENTIAL,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  TP6UJ56L4,,27/11/2024,42239476,65.03,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,27/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUMUP   TEESSIDE INTER,,27/11/2024,42239476,208.33,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,27/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,27/10/2024,42239476,7.82,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,27/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 774 087,,25/11/2024,42239476,16.62,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,25/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,28/10/2024,42239476,4.58,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,28/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,26/11/2024,42239476,54.47,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,26/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON PRIME TP6XU3064,,26/11/2024,42239476,8.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,26/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,26/11/2024,42239476,13.98,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,26/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,21/11/2024,42239476,-10.10,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,21/11/2024,42239476,11.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,29/10/2024,42239476,38.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,29/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,09/11/2024,42239476,15.68,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,09/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,08/11/2024,42239476,10.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,08/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,08/11/2024,42239476,0.10,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,08/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,21/11/2024,42239476,10.10,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,21/11/2024,42239476,11.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,21/11/2024,42239476,11.40,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA  STORES LTD 5001,,07/11/2024,42239476,66.40,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,07/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/11/2024,42239476,12.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,22/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/11/2024,42239476,12.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,22/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/11/2024,42239476,12.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,22/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,10/11/2024,42239476,67.55,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,10/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,09/11/2024,42239476,6.91,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,09/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA SUPERSTORE,,08/11/2024,42239476,10.77,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,08/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,26/11/2024,42239476,-1.85,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,26/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PETS AT HOME LTD,,09/11/2024,42239476,12.22,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,09/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,09/11/2024,42239476,6.77,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,09/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,26/11/2024,42239476,7.24,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,26/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PPOINT  LIFESTYLE EXPR,,07/11/2024,42239476,2.40,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,07/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 2188,,07/11/2024,42239476,5.60,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,07/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,COSTA COFFEE 43010713,,07/11/2024,42239476,4.20,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,07/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,19/11/2024,42239476,25.20,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,19/11/2024,42239476,12.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,19/11/2024,42239476,25.20,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,19/11/2024,42239476,12.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,06/11/2024,42239476,5113.57,,,,,yes,REVENUE,CIOC and Care Leavers,1140,Pay - Agency Staff & External Salary Contributions,30433,CIOC-EXTERNAL RESIDENTIAL,06/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,11/11/2024,42239476,70.12,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30100,TILERY / OAK VIEW HUB,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MIDDLESBROUGH FOOTBALL,,28/10/2024,42239476,64.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,28/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI STORES 774 13,,18/11/2024,42239476,8.38,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,18/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/11/2024,42239476,12.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,22/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE RANGE,,31/10/2024,42239476,29.16,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE T91A70KQ4,,19/11/2024,42239476,7.17,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE T93F027H4,,19/11/2024,42239476,16.55,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,19/11/2024,42239476,12.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,19/11/2024,42239476,10.69,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,19/11/2024,42239476,2.55,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,19/11/2024,42239476,124.70,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,19/11/2024,0,0,2024,202409,SBC,
