Transaction Date,Cost Centre,Cost Centre (T),Merchant Name, Gross Amount ,Account,Account (T),MCC,MCC Description
08/11/2023,MT65,Community Safety Grant Funded,Amazon.Co.Uk*hb05n8cb4,15.98,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
08/11/2023,MT65,Community Safety Grant Funded,Rawlins Paints,86.86,H10,Equipment Purchase,5198,"Paints, Varnishes, and Supplies"
08/11/2023,SFRG,Social Fund Reform Grant,Currys Online,334.00,H16,Furniture,5732,Electronic Sales
09/11/2023,MJ20,Civic & Mayoral Costs,Tesco Stores 2668,18.00,J46,Other Expenses,5411,Grocery Stores and Supermarkets
09/11/2023,MT65,Community Safety Grant Funded,Amznmktplace,20.01,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
10/11/2023,EC26,"Information, Advice and Support Service",Eig*constantcontact.Com,40.80,H80,Communication,5968,Direct Marketing Continuity Subscription Merchants
10/11/2023,MA30,HR Strategic,C2e871500426k Ukvi,"1,239.00",J46,Other Expenses,9399,Government Services
12/11/2023,MT65,Community Safety Grant Funded,Amznmktplace,21.92,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
12/11/2023,MT65,Community Safety Grant Funded,Amznmktplace,23.05,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
13/11/2023,LR10,Braywick Nature Centre,Co-Op Group 500603,12.25,J46,Other Expenses,5411,Grocery Stores and Supermarkets
13/11/2023,LT80,Guildhall-Meetings & Events,Laithwaites,796.95,H30,Catering (taxable benefit),5921,"Package Stores, Beer, Wine, Liquor"
13/11/2023,MB01,Centralised Stationery,Stationeryu,139.19,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
14/11/2023,MJ20,Civic & Mayoral Costs,Boots 2241,14.00,J46,Other Expenses,5912,"Drug Stores, Pharmacies"
14/11/2023,ML15,Public Relations,Eig*constantcontact.Com,196.00,A77,Professional Subscriptions,5968,Direct Marketing Continuity Subscription Merchants
15/11/2023,EC26,"Information, Advice and Support Service",Firstaid4less,15.48,H10,Equipment Purchase,5046,Other Commercial Equipment
15/11/2023,LB18,Libraries-Maidenhead,Amznmktplace,41.24,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
15/11/2023,LC10,Cemeteries & Churchyards,Amazon.Co.Uk*hb4ud82x4,37.32,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
16/11/2023,EC37,PPS Independent Support,Marks&spencer Plc Saca,4.30,H10,Equipment Purchase,5411,Grocery Stores and Supermarkets
16/11/2023,LB18,Libraries-Maidenhead,Baker Ross,79.40,J47,Events & Activities,5970,"Artist Supply Stores, Craft Shops"
16/11/2023,MC36,Pensions Administration,Www.Cipfa.Org.Uk,380.00,A77,Professional Subscriptions,8699,"Organizations, Membership"
16/11/2023,MT49,Community Warden Scheme,Amazon.Co.Uk*hb6wr2i44,16.77,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
16/11/2023,PD18,CCTV,Amazon.Co.Uk*hb16w7ia4,59.66,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
16/11/2023,PD18,CCTV,Amazon.Co.Uk*hb5ez89j4,84.99,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
17/11/2023,MA74,Digital Printing IGEN,Stationeryu,212.50,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
17/11/2023,MB01,Centralised Stationery,Stationeryu,116.71,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
19/11/2023,LB18,Libraries-Maidenhead,Amazon Prime*hi5bk7n94,8.99,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
20/11/2023,LR10,Braywick Nature Centre,Wm Morrisons Store,4.50,J46,Other Expenses,5411,Grocery Stores and Supermarkets
20/11/2023,LR10,Braywick Nature Centre,Vmo*vimeo Plus+ Monthl,9.54,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
20/11/2023,MB01,Centralised Stationery,The Works,3.00,H45,Stationery,5310,Discount Stores
21/11/2023,LB18,Libraries-Maidenhead,Wh Smith Maidenhead,7.98,H10,Equipment Purchase,5994,News Dealers and Newsstands
21/11/2023,LR10,Braywick Nature Centre,Lidl Gb Maidenhead,4.69,J46,Other Expenses,5411,Grocery Stores and Supermarkets
21/11/2023,MB01,Centralised Stationery,Poundland - 2807,10.00,H45,Stationery,5310,Discount Stores
21/11/2023,MC36,Pensions Administration,Bkg*hotel At Booking.C,106.20,K77,Client Temporary Accommodation,4722,Travel Agencies and Tour Operators
22/11/2023,EC26,"Information, Advice and Support Service",Sainsburys S/mkts,4.35,H35,Refreshments,5411,Grocery Stores and Supermarkets
22/11/2023,MA69,Facilities Management,Robert Dyas Maidenhead,19.98,H10,Equipment Purchase,5251,Hardware Stores
22/11/2023,MA69,Facilities Management,Radio Solutions,585.55,H10,Equipment Purchase,5065,Electrical Parts and Equipment
22/11/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
22/11/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
23/11/2023,LB18,Libraries-Maidenhead,Co-Op Group 500603,37.80,J47,Events & Activities,5411,Grocery Stores and Supermarkets
23/11/2023,LE10,Economic Development,Booker Ltd - 38603524,40.97,H31,Catering (non-taxable benefit),5411,Grocery Stores and Supermarkets
23/11/2023,LE10,Economic Development,Booker Ltd - 38603524,134.77,H30,Catering (taxable benefit),5411,Grocery Stores and Supermarkets
23/11/2023,LT80,Guildhall-Meetings & Events,Laithwaites Wine,308.00,H30,Catering (taxable benefit),5921,"Package Stores, Beer, Wine, Liquor"
23/11/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
23/11/2023,MC36,Pensions Administration,Bkg*hotel At Booking.C,116.90,K77,Client Temporary Accommodation,4722,Travel Agencies and Tour Operators
23/11/2023,MJ20,Civic & Mayoral Costs,Powerbell Services Limite,989.87,G10,Vehicle Servicing & Repairs,7538,Automotive Service Shops
23/11/2023,SFRG,Social Fund Reform Grant,Dunelm Softfurnishings,138.95,H16,Furniture,5712,"Equipment, Furniture, and Home Furnishings Stores "
23/11/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,206.95,H16,Furniture,5311,Department Stores
23/11/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,534.95,H16,Furniture,5311,Department Stores
23/11/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,534.95,H16,Furniture,5311,Department Stores
24/11/2023,LT80,Guildhall-Meetings & Events,Nisbets Ltd,103.15,H10,Equipment Purchase,5964,Direct Marketing Catalog Merchants
24/11/2023,MA51,Democratic Services,Zoom.Us 888-799-9666,129.93,H92,Software,4814,Telecommunication Services
24/11/2023,SFRG,Social Fund Reform Grant,Paypal *argosdirect,-90.00,H16,Furniture,5331,Variety Stores
24/11/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,165.95,H16,Furniture,5311,Department Stores
24/11/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,206.95,H16,Furniture,5311,Department Stores
24/11/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,206.95,H16,Furniture,5311,Department Stores
25/11/2023,LB18,Libraries-Maidenhead,Amznmktplace,11.98,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
25/11/2023,LB18,Libraries-Maidenhead,Amznmktplace,154.91,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
26/11/2023,MT65,Community Safety Grant Funded,Amazon.Co.Uk*hw3w45z04,20.31,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
27/11/2023,MB01,Centralised Stationery,Amznmktplace,26.32,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
27/11/2023,MC36,Pensions Administration,Trainline,41.09,G39,Client Public Transport,4112,Passenger Railways
27/11/2023,MC36,Pensions Administration,Trainline,65.79,G39,Client Public Transport,4112,Passenger Railways
27/11/2023,MT10,Legal Services,Stationeryu,475.10,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
28/11/2023,LB80,Libraries-Replacement System,Contstant Contact,69.50,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
29/11/2023,LB18,Libraries-Maidenhead,Sainsburys.Co.Uk,147.97,J47,Events & Activities,5411,Grocery Stores and Supermarkets
29/11/2023,MJ20,Civic & Mayoral Costs,Waitrose 177,170.81,J46,Other Expenses,5411,Grocery Stores and Supermarkets
29/11/2023,MJ20,Civic & Mayoral Costs,Laithwaites,238.80,J46,Other Expenses,5921,"Package Stores, Beer, Wine, Liquor"
30/11/2023,LB18,Libraries-Maidenhead,Amznmktplace,15.80,J46,Other Expenses,5999,Miscellaneous and Specialty Retail Stores
30/11/2023,MC36,Pensions Administration,Gwr Maidenhead To,35.00,G39,Client Public Transport,4112,Passenger Railways
30/11/2023,NA11,Town Hall- Operations,Bt Business Bill,194.16,H80,Communication,4814,Telecommunication Services
30/11/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,-200.00,H16,Furniture,5311,Department Stores
01/12/2023,LB18,Libraries-Maidenhead,Baker Ross,98.81,J47,Events & Activities,5970,"Artist Supply Stores, Craft Shops"
01/12/2023,LB70,Libraries-Stock Fund,Amznmktplace,85.89,J55,Book Stock Fund,5999,Miscellaneous and Specialty Retail Stores
03/12/2023,ML15,Public Relations,Axate,2.00,A77,Professional Subscriptions,5968,Direct Marketing Continuity Subscription Merchants
04/12/2023,LB82,S E Library Management,Se Online Web,46.20,G40,Staff Public Transport,4112,Passenger Railways
04/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,3.00,J46,Other Expenses,9399,Government Services
04/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
05/12/2023,LB70,Libraries-Stock Fund,Amazon.Co.Uk*ce7yo8di5,86.35,J55,Book Stock Fund,5969,Other Direct Marketing-Other Direct Marketers
05/12/2023,MA53,Mayoral & Civic,Gwr Windsor To,19.20,G39,Client Public Transport,4112,Passenger Railways
05/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
05/12/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,-200.00,H16,Furniture,5311,Department Stores
05/12/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,-6.95,H16,Furniture,5311,Department Stores
06/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/12/2023,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
06/12/2023,MC36,Pensions Administration,Sq *crosscountry Trains,4.00,G39,Client Public Transport,5814,Quick Payment Service-Fast-Food Restaurants
06/12/2023,MC36,Pensions Administration,Sumup *kader Taxi,10.00,G40,Staff Public Transport,4121,Taxi Services
08/12/2023,LB82,S E Library Management,Se Strood Sst,57.30,G40,Staff Public Transport,4112,Passenger Railways
08/12/2023,MC36,Pensions Administration,Tfl Travel Ch,2.70,G39,Client Public Transport,4111,Local and Suburban Commuter Transportation
08/12/2023,MC36,Pensions Administration,Curb Mobility Limited,8.00,G40,Staff Public Transport,4121,Taxi Services
10/12/2023,EC26,"Information, Advice and Support Service",Eig*constantcontact.Com,21.60,H80,Communication,5968,Direct Marketing Continuity Subscription Merchants
11/12/2023,LB18,Libraries-Maidenhead,Paypal *halfords 1621.,23.58,J46,Other Expenses,5940,Bicycle Shops-Sales and Service
11/12/2023,MA69,Facilities Management,Halfords 0371,14.99,G11,Vehicle Supplies,5940,Bicycle Shops-Sales and Service
11/12/2023,MC36,Pensions Administration,Tfl Travel Ch,6.20,G40,Staff Public Transport,4111,Local and Suburban Commuter Transportation
12/12/2023,LB18,Libraries-Maidenhead,Www.Anyvan.Com,20.00,J46,Other Expenses,4214,Motor Freight Carriers
12/12/2023,LB18,Libraries-Maidenhead,Www.Anyvan.Com,76.00,J46,Other Expenses,4214,Motor Freight Carriers
12/12/2023,MT10,Legal Services,Eb *delivering Custom,80.00,A70,Training - Non-Taxable Benefit,7399,Other Business Services
12/12/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,-159.00,H16,Furniture,5311,Department Stores
12/12/2023,SFRG,Social Fund Reform Grant,Www.Argos.Co.Uk,-6.95,H16,Furniture,5311,Department Stores
13/12/2023,EC26,"Information, Advice and Support Service",Tesco Stores 4395,10.65,H35,Refreshments,5411,Grocery Stores and Supermarkets
13/12/2023,LB18,Libraries-Maidenhead,Amznmktplace,4.29,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,LB18,Libraries-Maidenhead,Amznmktplace,7.99,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,LB18,Libraries-Maidenhead,Amznmktplace,9.95,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,LB18,Libraries-Maidenhead,Amznmktplace,12.99,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,LB18,Libraries-Maidenhead,Amznmktplace,13.70,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,LB18,Libraries-Maidenhead,Amznmktplace,13.98,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,LB18,Libraries-Maidenhead,Amznmktplace,15.98,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,LB18,Libraries-Maidenhead,Amznmktplace,15.99,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,LB18,Libraries-Maidenhead,Amazon.Co.Uk*gn3l229r5,18.00,J47,Events & Activities,5969,Other Direct Marketing-Other Direct Marketers
13/12/2023,LB18,Libraries-Maidenhead,B&q Ltd,27.00,J46,Other Expenses,5211,Lumber & Building Materials Stores
13/12/2023,LB18,Libraries-Maidenhead,Amznmktplace,39.96,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,MB01,Centralised Stationery,Robert Dyas Maidenhead,14.98,H45,Stationery,5251,Hardware Stores
13/12/2023,MB38,Aboricultural / Tree Team (Planning),Land Registry Ecom Ccc,3.00,J46,Other Expenses,9399,Government Services
13/12/2023,MJ41,Elections -Parliamentary,Amznmktplace,368.86,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
13/12/2023,MY37,Corporate I.T. - Networks,Digicert,"2,050.04",H95,IT Maintenance Charges,5734,Computer Software Stores
14/12/2023,MA69,Facilities Management,Sq *wycombe Wanderers Foo,264.00,J46,Other Expenses,7929,"Bands, Orchestras, and Miscellaneous Entertainers"
14/12/2023,ML15,Public Relations,Amazon.Co.Uk*z53de6vv5,7.26,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
14/12/2023,ML15,Public Relations,Eig*constantcontact.Com,196.00,A77,Professional Subscriptions,5968,Direct Marketing Continuity Subscription Merchants
15/12/2023,MY37,Corporate I.T. - Networks,Foreign Exchange Fee,56.38,H95,IT Maintenance Charges,,
18/12/2023,LB18,Libraries-Maidenhead,Sainsburys.Co.Uk,-16.60,J47,Events & Activities,5411,Grocery Stores and Supermarkets
18/12/2023,LB18,Libraries-Maidenhead,Sainsburys.Co.Uk,329.61,J47,Events & Activities,5411,Grocery Stores and Supermarkets
19/12/2023,LB18,Libraries-Maidenhead,Amazon Prime*2n15l4lx5,8.99,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
19/12/2023,MJ41,Elections -Parliamentary,Paypal *lgcomms2018,180.00,A70,Training - Non-Taxable Benefit,8699,"Organizations, Membership"
19/12/2023,PT70,Road Safety,Www.Gocustomclothing.Com,124.09,J01,Clothing & Uniforms,5691,Mens and Womens Clothing Stores
20/12/2023,LR10,Braywick Nature Centre,Vmo*vimeo Plus+ Monthl,9.54,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
20/12/2023,LR10,Braywick Nature Centre,Www.Ciria.Org,720.00,J46,Other Expenses,7399,Other Business Services
20/12/2023,MC36,Pensions Administration,Cartridge Save,570.16,H45,Stationery,5111,"Stationery, Office Supplies and Writing Paper"
21/12/2023,LB01,LAHS-Continuing Professional Development,Eb *bics Edi For Libra,21.23,A70,Training - Non-Taxable Benefit,7399,Other Business Services
24/12/2023,MA51,Democratic Services,Zoom.Us 888-799-9666,129.93,H92,Software,4814,Telecommunication Services
03/01/2024,LB18,Libraries-Maidenhead,Amznmktplace,5.99,J47,Events & Activities,5999,Miscellaneous and Specialty Retail Stores
03/01/2024,LB18,Libraries-Maidenhead,Baker Ross,18.40,J47,Events & Activities,5970,"Artist Supply Stores, Craft Shops"
03/01/2024,LT80,Guildhall-Meetings & Events,Booker Ltd - 38603524,45.98,H31,Catering (non-taxable benefit),5411,Grocery Stores and Supermarkets
03/01/2024,LT80,Guildhall-Meetings & Events,Booker Ltd - 38603524,63.20,H30,Catering (taxable benefit),5411,Grocery Stores and Supermarkets
03/01/2024,ML15,Public Relations,Axate,2.00,A77,Professional Subscriptions,5968,Direct Marketing Continuity Subscription Merchants
03/01/2024,ML15,Public Relations,Trainline,85.44,G39,Client Public Transport,4112,Passenger Railways
04/01/2024,LB18,Libraries-Maidenhead,Amznmktplace,4.39,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
04/01/2024,LB18,Libraries-Maidenhead,Amznmktplace,26.99,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
04/01/2024,LB18,Libraries-Maidenhead,Amznmktplace,26.99,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
04/01/2024,LR10,Braywick Nature Centre,Lidl Gb Maidenhead,17.88,J46,Other Expenses,5411,Grocery Stores and Supermarkets
04/01/2024,LT80,Guildhall-Meetings & Events,Tesco Stores Plc,9.75,H31,Catering (non-taxable benefit),5411,Grocery Stores and Supermarkets
04/01/2024,MA53,Mayoral & Civic,Mace-Bearers Subs,10.00,A77,Professional Subscriptions,8641,"Associations-Civic, Social, and Fraternal"
04/01/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
04/01/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
04/01/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
05/01/2024,MC36,Pensions Administration,London Stock Exchange Lei,120.00,J42,Legal Fees,8999,Professional Services
05/01/2024,MJ20,Civic & Mayoral Costs,Powerbell Services Limite,206.90,G10,Vehicle Servicing & Repairs,7538,Automotive Service Shops
08/01/2024,LE10,Economic Development,Travelodge Gb0000,41.80,K77,Client Temporary Accommodation,3615,Travelodge
08/01/2024,LE10,Economic Development,Travelodge Gb0000,41.80,K77,Client Temporary Accommodation,3615,Travelodge
08/01/2024,LE10,Economic Development,Travelodge Gb0000,41.80,K77,Client Temporary Accommodation,3615,Travelodge
08/01/2024,LF10,Sustainability and Climate Strategy,Travelodge Gb0000,41.80,K77,Client Temporary Accommodation,3615,Travelodge
08/01/2024,LF10,Sustainability and Climate Strategy,Travelodge Gb0000,41.80,J46,Other Expenses,3615,Travelodge
08/01/2024,LF10,Sustainability and Climate Strategy,Travelodge Gb0000,41.80,J46,Other Expenses,3615,Travelodge
08/01/2024,LF10,Sustainability and Climate Strategy,Travelodge Gb0000,41.80,J46,Other Expenses,3615,Travelodge
08/01/2024,LF10,Sustainability and Climate Strategy,Travelodge Gb0000,41.80,K77,Client Temporary Accommodation,3615,Travelodge
08/01/2024,LF10,Sustainability and Climate Strategy,Travelodge Gb0000,41.80,J46,Other Expenses,3615,Travelodge
08/01/2024,LF10,Sustainability and Climate Strategy,Travelodge Gb0000,41.80,K77,Client Temporary Accommodation,3615,Travelodge
08/01/2024,LF10,Sustainability and Climate Strategy,Travelodge Gb0000,41.80,J46,Other Expenses,3615,Travelodge
09/01/2024,LB18,Libraries-Maidenhead,Amznmktplace,179.97,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
09/01/2024,LF10,Sustainability and Climate Strategy,Premier Inn,730.00,J46,Other Expenses,3811,Premier Inn
09/01/2024,LR10,Braywick Nature Centre,Www.Argos.Co.Uk,433.95,J46,Other Expenses,5311,Department Stores
09/01/2024,LT80,Guildhall-Meetings & Events,Windsor And Eton Brewery,78.65,H30,Catering (taxable benefit),5921,"Package Stores, Beer, Wine, Liquor"
09/01/2024,LT80,Guildhall-Meetings & Events,Laithwaites,587.28,H30,Catering (taxable benefit),5921,"Package Stores, Beer, Wine, Liquor"
09/01/2024,MJ41,Elections -Parliamentary,Amznmktplace,90.60,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
10/01/2024,EC26,"Information, Advice and Support Service",Eig*constantcontact.Com,21.60,H80,Communication,5968,Direct Marketing Continuity Subscription Merchants
10/01/2024,EC26,"Information, Advice and Support Service",Www.Weprintlanyards.Co,34.67,H10,Equipment Purchase,5947,"Card, Gift, Novelty, and Souvenir Shops"
10/01/2024,MA74,Digital Printing IGEN,Stationeryu,457.79,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
10/01/2024,MB01,Centralised Stationery,Stationeryu,6.64,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
10/01/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
10/01/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
10/01/2024,MY74,Learning and Development,Wp*edge Training Ltd,180.00,A70,Training - Non-Taxable Benefit,8999,Professional Services
10/01/2024,MY74,Learning and Development,Wp*edge Training Ltd,180.00,A70,Training - Non-Taxable Benefit,8999,Professional Services
11/01/2024,LB18,Libraries-Maidenhead,Amazon.Co.Uk*548yt08u5,34.99,H10,Equipment Purchase,5969,Other Direct Marketing-Other Direct Marketers
12/01/2024,AK81,Postage - Rechargeable,Stationeryu,954.99,H45,Stationery,5943,"Office, School Supply, and Stationery Stores"
12/01/2024,CA19,Network Hardware Replacement,Ebay O*25-11032-33402,109.03,Q05,Purchase of IT Equipment (P & R) (Capital Only),5311,Department Stores
12/01/2024,NA11,Town Hall- Operations,Stationeryu,238.62,H10,Equipment Purchase,5943,"Office, School Supply, and Stationery Stores"
12/01/2024,NA28,Refuse Collection Contract-Council Buildings,Restore Datashred,141.96,F81,Cleaning,1799,Special Trade Contractors
12/01/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,79.95,H16,Furniture,5331,Variety Stores
12/01/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,95.00,H16,Furniture,5331,Variety Stores
12/01/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,99.95,H16,Furniture,5331,Variety Stores
12/01/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,99.95,H16,Furniture,5331,Variety Stores
12/01/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,120.00,H16,Furniture,5331,Variety Stores
12/01/2024,SFRG,Social Fund Reform Grant,Paypal *argosdirect,120.00,H16,Furniture,5331,Variety Stores
12/01/2024,SFRG,Social Fund Reform Grant,Currys Online,373.00,H16,Furniture,5732,Electronic Sales
12/01/2024,SFRG,Social Fund Reform Grant,Currys Online,438.00,H16,Furniture,5732,Electronic Sales
12/01/2024,SFRG,Social Fund Reform Grant,Currys Online,438.00,H16,Furniture,5732,Electronic Sales
14/01/2024,ML15,Public Relations,Eig*constantcontact.Com,196.00,A77,Professional Subscriptions,5968,Direct Marketing Continuity Subscription Merchants
15/01/2024,LB18,Libraries-Maidenhead,Enterprise Rent A Car,193.63,G18,Vehicle Hire Charges,3405,Enterprise Rent-A-Car
16/01/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
17/01/2024,LB18,Libraries-Maidenhead,Sq *chartmedia,81.50,J46,Other Expenses,5399,Miscellaneous General Merchandise
17/01/2024,MJ20,Civic & Mayoral Costs,The Zipyard,15.00,J01,Clothing & Uniforms,5697,"Alterations, Mending, Seamstresses, Tailors  "
17/01/2024,MJ20,Civic & Mayoral Costs,Gwr Maidenhead Sst,35.00,G40,Staff Public Transport,4112,Passenger Railways
18/01/2024,EC26,"Information, Advice and Support Service",Marks&spencer Plc Saca,4.25,H35,Refreshments,5411,Grocery Stores and Supermarkets
18/01/2024,LR10,Braywick Nature Centre,Halfords 0371,7.49,J46,Other Expenses,5940,Bicycle Shops-Sales and Service
18/01/2024,MB06,Planning Enforcement,Land Registry Ecom Ccc,6.00,J46,Other Expenses,9399,Government Services
18/01/2024,MC36,Pensions Administration,Tfl Travel Ch,2.70,G40,Staff Public Transport,4111,Local and Suburban Commuter Transportation
18/01/2024,MC36,Pensions Administration,Wrights Brothers,82.18,J20,Conference Fees,5812,"Eating Places, Restaurants"
18/01/2024,SVHM,Homelessness,Same Day Couriers,88.61,H10,Equipment Purchase,4214,Motor Freight Carriers
18/01/2024,SVHM,Homelessness,Trp7 Ltd,297.50,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
18/01/2024,SVHM,Homelessness,Trp7 Ltd,905.00,H10,Equipment Purchase,5999,Miscellaneous and Specialty Retail Stores
19/01/2024,LB18,Libraries-Maidenhead,Amazon Prime*ju3f10t45,8.99,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
19/01/2024,LB18,Libraries-Maidenhead,Amazon.Co.Uk*uo7nm8ch5,30.83,J47,Events & Activities,5969,Other Direct Marketing-Other Direct Marketers
19/01/2024,MT10,Legal Services,Www.Wildy.Com,218.24,J46,Other Expenses,5942,Book Stores
19/01/2024,MT10,Legal Services,Www.Wildy.Com,278.10,J46,Other Expenses,5942,Book Stores
20/01/2024,LR10,Braywick Nature Centre,Vmo*vimeo Plus+ Monthl,9.54,J46,Other Expenses,5968,Direct Marketing Continuity Subscription Merchants
22/01/2024,LR10,Braywick Nature Centre,Www.Screwfix.Com,363.98,J46,Other Expenses,5211,Lumber & Building Materials Stores
22/01/2024,MC36,Pensions Administration,Tfl Travel Ch,1.75,G40,Staff Public Transport,4111,Local and Suburban Commuter Transportation
22/01/2024,PB10,Planning Development Control,The Chartered Institute O,"3,200.00",J20,Conference Fees,7011,"Hotels, Motels, Resorts"
24/01/2024,LR10,Braywick Nature Centre,Wickes Building,52.00,H10,Equipment Purchase,5211,Lumber & Building Materials Stores
24/01/2024,MA51,Democratic Services,Zoom.Us 888-799-9666,129.93,H92,Software,4814,Telecommunication Services
24/01/2024,MJ20,Civic & Mayoral Costs,Beaconsfield Sstp,34.20,G40,Staff Public Transport,4112,Passenger Railways
24/01/2024,SVHM,Homelessness,Dri*autodesk,444.00,H92,Software,5734,Computer Software Stores
25/01/2024,LB18,Libraries-Maidenhead,Amznmktplace,14.99,J46,Other Expenses,5999,Miscellaneous and Specialty Retail Stores
