Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,NHS Healthchecks,AP0010,Services,Purchased Services,19/11/2024,3714542,Revenue - General Fund,Living Well Partnership,45431,2918.02
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Smoking Cessation Secondary Care,AP0440,Services,Purchased Services,03/10/2024,3706254,Revenue - General Fund,Solutions 4 Health Limited,39402,19958.33
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Smoking Cessation Secondary Care,AP0440,Services,Purchased Services,03/12/2024,3719965,Revenue - General Fund,No Limits,20091,3000
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Smoking Cessation Secondary Care,AP0440,Services,Purchased Services,04/11/2024,3712907,Revenue - General Fund,Solutions 4 Health Limited,39402,5822.67
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Smoking Cessation Secondary Care,AP0440,Services,Purchased Services,04/12/2024,3719803,Revenue - General Fund,Solutions 4 Health Limited,39402,19958.33
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Smoking Cessation Secondary Care,AP0440,Services,Purchased Services,15/11/2024,3716050,Revenue - General Fund,Healthy Dialogues LTD,54143,8166.66
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Smoking Cessation Secondary Care,AP0440,Services,Purchased Services,17/12/2024,3722909,Revenue - General Fund,Change Grow Live (CGL) Services Ltd,15040,1000
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Smoking Cessation Secondary Care,AP0440,Services,Purchased Services,24/10/2024,3711226,Revenue - General Fund,Solutions 4 Health Limited,39402,34936
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Smoking Cessation Secondary Care,AP0440,Services,Purchased Services,24/12/2024,3725335,Revenue - General Fund,University Hospital Southampton NHS FT,18221,30000
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,5 - 19 Public Health Nursing services,AP0170,Services,Purchased Services,13/12/2024,3711057,Revenue - General Fund,Hampshire & IOW Healthcare NHS FT,54160,7221.17
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,5 - 19 Public Health Nursing services,AP0170,Services,Purchased Services,20/12/2024,3724500,Revenue - General Fund,Hampshire & IOW Healthcare NHS FT,54160,31558.33
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,5 - 19 Public Health Nursing services,AP0170,Services,Purchased Services,20/12/2024,3724920,Revenue - General Fund,Hampshire & IOW Healthcare NHS FT,54160,126256.32
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Emergency (EHC) and short term contraception programmes,AP0150,Services,Purchased Services,11/10/2024,3708152,Revenue - General Fund,Bassil Pharmacy,16320,618.2
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Emergency (EHC) and short term contraception programmes,AP0150,Services,Purchased Services,11/10/2024,3708154,Revenue - General Fund,Boots UK Ltd,17384,1878.03
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Emergency (EHC) and short term contraception programmes,AP0150,Services,Purchased Services,13/11/2024,3714660,Revenue - General Fund,Bassil Pharmacy,16320,661.44
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Emergency (EHC) and short term contraception programmes,AP0150,Services,Purchased Services,13/11/2024,3714973,Revenue - General Fund,Boots UK Ltd,17384,596.21
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Emergency (EHC) and short term contraception programmes,AP0150,Services,Purchased Services,16/12/2024,3722574,Revenue - General Fund,Boots UK Ltd,17384,2466.5
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Emergency (EHC) and short term contraception programmes,AP0150,Services,Purchased Services,16/12/2024,3722577,Revenue - General Fund,Bassil Pharmacy,16320,621.06
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,HIV - locally enhancing HIV screening programmes,AP0130,Services,Purchased Services,29/10/2024,3711681,Revenue - General Fund,SH:24 CIC,26349,982.77
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Long Acting Reversible Contraception (LARC) activity,AP0160,Services,Purchased Services,08/10/2024,3708096,Revenue - General Fund,Southampton Primary Care Ltd,16861,2232.1
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Long Acting Reversible Contraception (LARC) activity,AP0160,Services,Purchased Services,24/10/2024,3710780,Revenue - General Fund,Southampton Primary Care Ltd,16861,36501.4
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Solent Integrated and Out of Area Integrated Sexual Health Service,AP0120,Miscellaneous and Initiative Expenses,Other Expenses,07/10/2024,3707514,Revenue - General Fund,University Hospitals Sussex NHS Foundation Trust,19511,608.99
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Solent Integrated and Out of Area Integrated Sexual Health Service,AP0120,Miscellaneous and Initiative Expenses,Other Expenses,29/11/2024,3719391,Revenue - General Fund,Chelsea & Westminster Hospital NHS Foundation Trust,17022,4658.94
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Solent Integrated and Out of Area Integrated Sexual Health Service,AP0120,Services,Purchased Services,01/10/2024,3701550,Revenue - General Fund,Solent NHS Trust,17298,192471
Adult Social Care & Public Health,ADULPUB,Public Health - Health Protection and Surveillance,PH2,Solent Integrated and Out of Area Integrated Sexual Health Service,AP0120,Services,Purchased Services,07/10/2024,3697660,Revenue - General Fund,Solent NHS Trust,17298,577413
Adult Social Care & Public Health,ADULPUB,Public Health - Non-ringfenced,PH5,Public Health - Non-PH Grant Expenditure,AP0600,Interview & Training Expenses,Staff Training,01/10/2024,3705332,Revenue - General Fund,SUPPLIER NAME REDACTED,52853,1700
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Shared Care LCS,AP0290,Services,Purchased Services,10/12/2024,3714488,Revenue - General Fund,Alma Medical Centre - Dr Ord-Hume & Partners,21586,1932.5
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Shared Care LCS,AP0290,Services,Purchased Services,10/12/2024,3714534,Revenue - General Fund,Stoneham Lane Surgery,18856,732.5
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Shared Care LCS,AP0290,Services,Purchased Services,10/12/2024,3714536,Revenue - General Fund,Shirley Health Partnership,19639,852.5
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Shared Care LCS,AP0290,Services,Purchased Services,10/12/2024,3714541,Revenue - General Fund,Living Well Partnership,45431,1692.5
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Substance use drugs (FP10s),AP0230,Services,Purchased Services,13/12/2024,3722463,Revenue - General Fund,NHS Hampshire and Isle of Wight ICB,19743,62418.96
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Supervised Consumption,AP0300,Services,Purchased Services,10/12/2024,3708182,Revenue - General Fund,Caseys Chemist Ltd T/A Regents Park Pharmacy,20536,788.4
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Supervised Consumption,AP0300,Services,Purchased Services,10/12/2024,3708187,Revenue - General Fund,Day Lewis Pharmacy (BR97),15855,711
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Supervised Consumption,AP0300,Services,Purchased Services,10/12/2024,3709706,Revenue - General Fund,Day Lewis Pharmacy (BR97),15855,1403.4
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Supervised Consumption,AP0300,Services,Purchased Services,10/12/2024,3714648,Revenue - General Fund,Bassil Pharmacy,16320,3288.6
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Supervised Consumption,AP0300,Services,Purchased Services,10/12/2024,3714684,Revenue - General Fund,Caseys Chemist Ltd T/A Regents Park Pharmacy,20536,712.8
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Supervised Consumption,AP0300,Services,Purchased Services,10/12/2024,3714690,Revenue - General Fund,Milborne Port Pharmacy Ltd T/A The Precinct Pharmacy,52186,797.4
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Supervised Consumption,AP0300,Services,Purchased Services,10/12/2024,3714693,Revenue - General Fund,LPSD One Hundred Twenty T/A Kingsland Pharmacy,52807,1193.4
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Supervised Consumption,AP0300,Services,Purchased Services,16/12/2024,3722591,Revenue - General Fund,Bassil Pharmacy,16320,3011.4
Adult Social Care & Public Health,ADULPUB,Public Health - Population Healthcare,PH3,Supervised Consumption,AP0300,Services,Purchased Services,27/12/2024,3722599,Revenue - General Fund,LPSD One Hundred Twenty T/A Kingsland Pharmacy,52807,761.4
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,01/10/2024,3705952,Revenue - General Fund,Kogitas (MCPC) Limited,15837,2750
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,07/11/2024,3711797,Revenue - General Fund,Cabinet Office - NFI Billing,16626,1727.22
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,09/12/2024,3721491,Revenue - General Fund,Gladstone Mrm,21629,1260
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,10/12/2024,3717855,Revenue - General Fund,OneAdvanced Limited,20872,90805
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,11/10/2024,3707292,Revenue - General Fund,MRI Community Software Limited,53928,30000
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,11/12/2024,3722235,Revenue - General Fund,Renovotec Ltd,49625,9441.4
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,16/10/2024,3709647,Revenue - General Fund,Virgin Media Business Ltd,20516,3130
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,18/11/2024,3715754,Revenue - General Fund,Bottomline Technologies  Limited,16691,24711.11
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,22/11/2024,3717266,Revenue - General Fund,1 Spatial Group Ltd,14028,2960
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,24/10/2024,3710547,Revenue - General Fund,Flexera Software Limited,45597,12604.58
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,26/11/2024,3703024,Revenue - General Fund,Alemba Ltd,17080,126189
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,28/12/2024,3725748,Revenue - General Fund,Boxxe,35078,99837
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Software & Licences,30/10/2024,3709900,Revenue - General Fund,Trustmarque Solutions Ltd,16183,1076.68
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Telephone Charges,22/10/2024,3710830,Revenue - General Fund,BT Uk Business Accounts,16695,4583.53
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Telephone Charges,27/12/2024,3722316,Revenue - General Fund,Telefonica O2 (UK) Limited,15825,6498.22
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Telephone Charges,27/12/2024,3722337,Revenue - General Fund,Telefonica O2 (UK) Limited,15825,4245.9
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Telephone Charges,27/12/2024,3722340,Revenue - General Fund,Telefonica O2 (UK) Limited,15825,4187.35
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Telephone Charges,27/12/2024,3722342,Revenue - General Fund,Telefonica O2 (UK) Limited,15825,4200.22
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Telephone Charges,27/12/2024,3722344,Revenue - General Fund,Telefonica O2 (UK) Limited,15825,4172
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Telephone Charges,27/12/2024,3722345,Revenue - General Fund,Telefonica O2 (UK) Limited,15825,4208.35
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Telephone Charges,27/12/2024,3722346,Revenue - General Fund,Telefonica O2 (UK) Limited,15825,4247.72
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Telephone Charges,27/12/2024,3722347,Revenue - General Fund,Telefonica O2 (UK) Limited,15825,4530.93
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,"Printing, Stationery & General Office Expenses",Photocopier Charges,04/11/2024,3712953,Revenue - General Fund,Konica Minolta Business Solutions (UK)Ltd,20702,4485.15
Finance & Resources,FINRES,Energy Team,ED21,Carbon Reduction Commitment and Energy Services,AG0120,Energy Costs,Electricity,09/10/2024,3706709,Revenue - General Fund,Npower Ltd,14333,90978.08
Finance & Resources,FINRES,Energy Team,ED21,Carbon Reduction Commitment and Energy Services,AG0120,Energy Costs,Gas,08/11/2024,3714716,Revenue - General Fund,TotalEnergies,18895,45133.48
Finance & Resources,FINRES,Energy Team,ED21,Carbon Reduction Commitment and Energy Services,AG0120,Energy Costs,Gas,09/10/2024,3706684,Revenue - General Fund,TotalEnergies,18895,30174.57
Finance & Resources,FINRES,Energy Team,ED21,Carbon Reduction Commitment and Energy Services,AG0120,Water Services,Water Services,09/10/2024,3706702,Revenue - General Fund,Anglian Water Business (National) t/as Wave  Utilities,49712,53064.52
Finance & Resources,FINRES,Energy Team,ED21,Carbon Reduction Commitment and Energy Services,AG0120,Water Services,Water Services,21/11/2024,3714722,Revenue - General Fund,Anglian Water Business (National) t/as Wave  Utilities,49712,59069.27
Finance & Resources,FINRES,Energy Team,ED21,Sustainability (EN320),AG0110,Services,Payments To Contractors,18/11/2024,3716194,Revenue - General Fund,Cablefrog Electrical T/A PV Plus Ltd,51687,4970
Finance & Resources,FINRES,Facilities,FACI,Facilities Management,AI0070,Cleaning & Domestic Supplies,Contract Cleaning,09/12/2024,3713478,Revenue - General Fund,Total Support Services Ltd,18563,776.86
Finance & Resources,FINRES,Facilities,FACI,Facilities Management,AI0070,Cleaning & Domestic Supplies,Contract Cleaning,10/10/2024,3706871,Revenue - General Fund,Total Support Services Ltd,18563,970.89
Finance & Resources,FINRES,Facilities,FACI,Facilities Management,AI0070,Cleaning & Domestic Supplies,Contract Cleaning,17/10/2024,3709865,Revenue - General Fund,Total Support Services Ltd,18563,31968.56
Finance & Resources,FINRES,Facilities,FACI,Facilities Management,AI0070,Cleaning & Domestic Supplies,Contract Cleaning,20/12/2024,3723500,Revenue - General Fund,Total Support Services Ltd,18563,31968.56
