Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,"Legl Disburs-Med,etc",Professional Fees,1700048315,45188,****REDACTED COMMERCIALLY SENSITIVE****,-666.33
Chief Operating Offi,Specialist Consult.-,Computing,5101080183,45189,8x8 UK LIMITED,498688.8
Capital Education,Capital Education,Main contract,1906001576,45189,SEDDON CONSTRUCTION LTD,281170.91
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101080191,45189,SWANSTAFF RECRUITMENT LTD,116000
Capital Regen,Capital Regen,Main contract,5101080239,45189,NEXT ENERGY SOLUTIONS LIMITED,71917.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002704,45189,COMMUNITY INTEGRATED CARE,23503.2
Adult Services & Hea,Software (General),Computing,5101080217,45189,LIQUIDLOGIC LTD,13600
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002410,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,10236.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101080195,45189,ALWAYS BE CONTENT,9375
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080167,45189,LAKESIDE SCHOOL,9075.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002706,45189,COMMUNITY INTEGRATED CARE,8839.32
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080169,45189,LAKESIDE SCHOOL,7573.17
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101080257,45189,DERAND LTD,7209.5
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080168,45189,LAKESIDE SCHOOL,6683.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002277,45189,MOUNTBATTON CARE LIMITED,6682.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002957,45189,ALTERNATIVE FUTURES GROUP,6320.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002956,45189,ALTERNATIVE FUTURES GROUP,6282.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002433,45189,GRAY HEALTHCARE LTD,6198.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002275,45189,NEW START LIVING LTD,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002409,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002934,45189,AUTISM INITIATIVES,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002949,45189,AUTISM INITIATIVES,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002948,45189,AUTISM INITIATIVES,5506.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002097,45189,GLENELG SUPPORT LIMITED,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002376,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002943,45189,AUTISM INITIATIVES,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002951,45189,AUTISM INITIATIVES,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002789,45189,OPTIONS FOR SUPPORTED LIVING,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002098,45189,GLENELG SUPPORT LIMITED,4826.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002394,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,4700.64
City Development,Private Security Fir,Security & Insurance,5101080270,45189,ISLE OF MAN STEAM PACKET CO LTD,4625
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002966,45189,ALTERNATIVE FUTURES GROUP,4610.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002963,45189,ALTERNATIVE FUTURES GROUP,4526.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002273,45189,NEW START LIVING LTD,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002371,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002391,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002954,45189,AUTISM INITIATIVES,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002432,45189,GRAY HEALTHCARE LTD,4219.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002434,45189,GRAY HEALTHCARE LTD,4219.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002099,45189,GLENELG SUPPORT LIMITED,4198.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002710,45189,COMMUNITY INTEGRATED CARE,4175.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002762,45189,OPTIONS FOR SUPPORTED LIVING,4137.14
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080171,45189,TURNING POINT NW LTD,4090.91
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080172,45189,TURNING POINT NW LTD,4090.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906001907,45189,****REDACTED PERSONAL INFO****,3952.76
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080170,45189,TURNING POINT NW LTD,3951.82
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080173,45189,TURNING POINT NW LTD,3951.82
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080175,45189,TURNING POINT NW LTD,3951.82
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080176,45189,TURNING POINT NW LTD,3951.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002422,45189,AFFINITY SUPPORTING PEOPLE LTD,3865.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906001905,45189,****REDACTED PERSONAL INFO****,3796.76
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080177,45189,TURNING POINT NW LTD,3762.7
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080178,45189,TURNING POINT NW LTD,3762.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002746,45189,COMMUNITY INTEGRATED CARE,3684.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002684,45189,COMMUNITY INTEGRATED CARE,3642.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002591,45189,NATURAL BREAKS MERSEYSIDE,3634.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002101,45189,GLENELG SUPPORT LIMITED,3631.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002276,45189,NEW START LIVING LTD,3621.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002940,45189,AUTISM INITIATIVES,3621.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002967,45189,ALTERNATIVE FUTURES GROUP,3509.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002621,45189,MEDILINE SUPPORTED LIVING LTD,3383.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002716,45189,COMMUNITY INTEGRATED CARE,3370.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002926,45189,AUTISM INITIATIVES,3369.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002380,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,3258.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002396,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,3251.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002364,45189,ASPIRATIONS CARE LTD,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002384,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002407,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002719,45189,COMMUNITY INTEGRATED CARE,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002761,45189,OPTIONS FOR SUPPORTED LIVING,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002937,45189,AUTISM INITIATIVES,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002942,45189,AUTISM INITIATIVES,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002412,45189,SPECIAL NEEDS CARE LIMITED,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002100,45189,GLENELG SUPPORT LIMITED,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906003002,45189,SLC RAGLIN LTD,3162.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002681,45189,MEDILINE SUPPORTED LIVING LTD,3149.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002463,45189,MENCAP,3078.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002378,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,3006.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002640,45189,MEDILINE SUPPORTED LIVING LTD,2899.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002773,45189,OPTIONS FOR SUPPORTED LIVING,2899.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002642,45189,MEDILINE SUPPORTED LIVING LTD,2896.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002769,45189,OPTIONS FOR SUPPORTED LIVING,2888.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002939,45189,AUTISM INITIATIVES,2879.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002377,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2846.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002887,45189,WIRRAL AUTISTIC SOCIETY,2800.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002071,45189,L'ARCHE LIVERPOOL,2791.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002850,45189,BROTHERS OF CHARITY SERVICES MERSEY,2763.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002996,45189,LEONARD CHESHIRE NORTH WEST,2755.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002369,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2706.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002442,45189,MENCAP,2681.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002374,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2642.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002612,45189,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002675,45189,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002096,45189,GLENELG SUPPORT LIMITED,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002272,45189,NEW START LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002274,45189,NEW START LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002308,45189,COOPER NOBLE CARE LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002324,45189,COOPER NOBLE CARE LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002365,45189,ASPIRATIONS CARE LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002372,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002383,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002386,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002388,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002406,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002579,45189,NATURAL BREAKS MERSEYSIDE,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002587,45189,NATURAL BREAKS MERSEYSIDE,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002646,45189,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002654,45189,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002751,45189,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002753,45189,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002768,45189,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002784,45189,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002785,45189,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002935,45189,AUTISM INITIATIVES,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002958,45189,ALTERNATIVE FUTURES GROUP,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002643,45189,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002660,45189,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002749,45189,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002965,45189,ALTERNATIVE FUTURES GROUP,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002960,45189,ALTERNATIVE FUTURES GROUP,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002930,45189,AUTISM INITIATIVES,2623.45
Children & Young Peo,ProfessionalServices,Professional Fees,1906001886,45189,D A LANGUAGES LTD,2592.96
Children & Young Peo,ProfessionalServices,Professional Fees,1906001899,45189,D A LANGUAGES LTD,2579.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002950,45189,AUTISM INITIATIVES,2575.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002299,45189,TRANSITION CARE,2528.33
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002927,45189,AUTISM INITIATIVES,2421.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002686,45189,COMMUNITY INTEGRATED CARE,2395.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002095,45189,GLENELG SUPPORT LIMITED,2354.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002102,45189,GLENELG SUPPORT LIMITED,2290.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002397,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2107.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002381,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,2043.33
City Development,Events,General Services Expenses,1906001565,45189,****REDACTED PERSONAL INFO****,2000
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080174,45189,TURNING POINT NW LTD,1975.91
Children & Young Peo,ProfessionalServices,Professional Fees,1906001870,45189,D A LANGUAGES LTD,1974.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002759,45189,OPTIONS FOR SUPPORTED LIVING,1972.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002933,45189,AUTISM INITIATIVES,1957.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002592,45189,NATURAL BREAKS MERSEYSIDE,1888.79
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080179,45189,TURNING POINT NW LTD,1881.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002023,45189,LOCAL SOLUTIONS,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002535,45189,THE FRANCES TAYLOR FOUNDATION LIVER,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002703,45189,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002743,45189,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002973,45189,ALTERNATIVE FUTURES GROUP,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002745,45189,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002747,45189,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002826,45189,BROTHERS OF CHARITY SERVICES MERSEY,1818.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002945,45189,AUTISM INITIATIVES,1810.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002379,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1805.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002600,45189,NATURAL BREAKS MERSEYSIDE,1748.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002794,45189,BROTHERS OF CHARITY SERVICES MERSEY,1682.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002572,45189,UNITED RESPONSE SERVICES LTD,1617.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002470,45189,NUGENT CARE - CHILDWALL,1615.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002792,45189,OPTIONS FOR SUPPORTED LIVING,1600.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002300,45189,TRANSITION CARE,1596.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002925,45189,AUTISM INITIATIVES,1592.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002578,45189,NATURAL BREAKS MERSEYSIDE,1587.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002072,45189,L'ARCHE LIVERPOOL,1511.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002750,45189,OPTIONS FOR SUPPORTED LIVING,1505.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002387,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1501.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002713,45189,COMMUNITY INTEGRATED CARE,1450.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002721,45189,COMMUNITY INTEGRATED CARE,1450.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002298,45189,TRANSITION CARE,1444.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002805,45189,BROTHERS OF CHARITY SERVICES MERSEY,1439.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002536,45189,THE FRANCES TAYLOR FOUNDATION LIVER,1427
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002812,45189,BROTHERS OF CHARITY SERVICES MERSEY,1390.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002839,45189,BROTHERS OF CHARITY SERVICES MERSEY,1378.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002872,45189,BROTHERS OF CHARITY SERVICES MERSEY,1374.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002763,45189,OPTIONS FOR SUPPORTED LIVING,1368.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002822,45189,BROTHERS OF CHARITY SERVICES MERSEY,1368.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002977,45189,NUGENT CARE - IDS PROJECT,1367.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002992,45189,NUGENT CARE - IDS PROJECT,1367.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002398,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1359.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002929,45189,AUTISM INITIATIVES,1349.71
Chief Operating Offi,ProfessionalServices,Professional Fees,1906001786,45189,D A LANGUAGES LTD,1333.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002627,45189,MEDILINE SUPPORTED LIVING LTD,1330.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002430,45189,PINEHIRST,1327.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002460,45189,MENCAP,1311.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002870,45189,BROTHERS OF CHARITY SERVICES MERSEY,1311.69
Children & Young Peo,Housekeeping Allces,General Services Exp Social Svs Clients,1700048333,45189,****REDACTED PERSONAL INFO****,1299.77
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002266,45189,GRACEFIELD HEALTH CARE LTD,1293.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002075,45189,L'ARCHE LIVERPOOL,1292.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002632,45189,MEDILINE SUPPORTED LIVING LTD,1286.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002408,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1285.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002674,45189,MEDILINE SUPPORTED LIVING LTD,1276.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002619,45189,MEDILINE SUPPORTED LIVING LTD,1273.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002629,45189,MEDILINE SUPPORTED LIVING LTD,1273.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002705,45189,COMMUNITY INTEGRATED CARE,1267.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002744,45189,COMMUNITY INTEGRATED CARE,1267.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002748,45189,COMMUNITY INTEGRATED CARE,1264.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002715,45189,COMMUNITY INTEGRATED CARE,1264.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002563,45189,THE FRANCES TAYLOR FOUNDATION LIVER,1260.83
Children & Young Peo,ProfessionalServices,Professional Fees,1906001884,45189,D A LANGUAGES LTD,1253.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002480,45189,MERSEYSIDE SOCIETY FOR DEAF PEOPLE,1248.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002368,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1245.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002404,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1245.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002941,45189,AUTISM INITIATIVES,1241.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002846,45189,BROTHERS OF CHARITY SERVICES MERSEY,1235.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002146,45189,JUST ONE RECRUITMENT,1218.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002829,45189,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002868,45189,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002848,45189,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002528,45189,PSS UK,1210.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002696,45189,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002800,45189,BROTHERS OF CHARITY SERVICES MERSEY,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002712,45189,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002720,45189,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002533,45189,PSS UK,1191.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002688,45189,COMMUNITY INTEGRATED CARE,1191.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002353,45189,LIVER CARE LTD,1178.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002082,45189,L'ARCHE LIVERPOOL,1167.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002607,45189,NATURAL BREAKS MERSEYSIDE,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002403,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002851,45189,BROTHERS OF CHARITY SERVICES MERSEY,1134.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002290,45189,HOMEBIRD CARE,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002253,45189,POTENSIAL LIMITED T/A POTENS,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002471,45189,NUGENT CARE - CHILDWALL,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002814,45189,BROTHERS OF CHARITY SERVICES MERSEY,1125.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002871,45189,BROTHERS OF CHARITY SERVICES MERSEY,1121.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002445,45189,MENCAP,1121.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002864,45189,BROTHERS OF CHARITY SERVICES MERSEY,1115.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002566,45189,THE FRANCES TAYLOR FOUNDATION LIVER,1108.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002454,45189,MENCAP,1096.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002828,45189,BROTHERS OF CHARITY SERVICES MERSEY,1093.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002539,45189,THE FRANCES TAYLOR FOUNDATION LIVER,1092.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002542,45189,THE FRANCES TAYLOR FOUNDATION LIVER,1092.09
Children & Young Peo,ProfessionalServices,Professional Fees,1906001890,45189,D A LANGUAGES LTD,1084.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002458,45189,MENCAP,1084.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002852,45189,BROTHERS OF CHARITY SERVICES MERSEY,1083.57
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002809,45189,BROTHERS OF CHARITY SERVICES MERSEY,1077.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002699,45189,COMMUNITY INTEGRATED CARE,1075.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002866,45189,BROTHERS OF CHARITY SERVICES MERSEY,1064.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002553,45189,THE FRANCES TAYLOR FOUNDATION LIVER,1055.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002086,45189,L'ARCHE LIVERPOOL,1053.15
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101080256,45189,ITSA LTD,1052
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002861,45189,BROTHERS OF CHARITY SERVICES MERSEY,1046.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002835,45189,BROTHERS OF CHARITY SERVICES MERSEY,1045.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002845,45189,BROTHERS OF CHARITY SERVICES MERSEY,1045.55
