Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
City Development,Events,General Services Expenses,5101074843,45133,ACCOR HOTELSERVICES UK LTD,1583.33
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101074890,45133,QUICK STAY PROPERTY SOLUTIONS,1575
Neighbourhoods,Misc. Expenses - Gen,General Services Expenses,5101074818,45133,AMEY OW LTD,1471.61
City Development,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,5101074868,45133,WRAY BROS LTD,1078
Neighbourhoods,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,5101074880,45133,BRENNTAG UK GROUP LTD,885
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101074851,45133,BLISS RECRUITMENT LTD (QUBA SOLUTIO,806
City Development,R&M - Building Works,R&M Technical Support,5101074826,45133,RSM AIR CONDITIONING & REFRIGERATIO,792.3
Adult Services & Hea,Adaptations (General,General Services Exp Social Svs Clients,5101074772,45133,STAIRLIFT SPECIALISTS LTD,744
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1905928900,45133,DIXONS ACADEMIES TRUST LTD,649.34
Children & Young Peo,Private Contractors,Agency & Contract Services,5101074894,45133,MERSEYTRAVEL,567
Children & Young Peo,Private Contractors,Agency & Contract Services,5101074894,45133,MERSEYTRAVEL,567
Children & Young Peo,General Legal Fees,Professional Fees,5101074876,45133,****REDACTED COMMERCIALLY SENSITIVE****,552
Children & Young Peo,Private Contractors,Agency & Contract Services,5101074887,45133,E4LAW LTD t/a LEXTOX,549
Children & Young Peo,Private Contractors,Agency & Contract Services,5101074894,45133,MERSEYTRAVEL,486
Chief Operating Offi,Postages (General),Communications,5101074899,45133,ROYAL MAIL,-535.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905929139,45133,****REDACTED PERSONAL INFO****,-1863
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101074829,45133,ASSESS EDUCATION,-1918.8
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101074844,45133,QUALITY EDUCATION WITH CARE LTD,-4583.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101074875,45133,KEYS GROUP (CONSIDERATE CARE),-9075.35
Adult Services & Hea,Other Accounts (Gene,Agency & Contract Services,1905930463,45134,LIVERPOOL UNIVERSITY HOSPITALS NHS,527694.1
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905930462,45134,WE ARE WITH YOU - FORMERLY ADDACTIO,334048.63
Neighbourhoods,Agency Admin/Cleric,Professional,1905930429,45134,MATRIX SCM LTD,47667.02
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905930467,45134,THE FORWARD TRUST,43200
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905930469,45134,PSS UK,36854
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101074923,45134,COMPUTER CAB (LIVERPOOL) LTD,20454.85
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905930468,45134,BHA FOR EQUALITY,16166.67
Neighbourhoods,HotelBookingsUK,Expenses,1905930093,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,10020.83
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905930465,45134,THE BIG ISSUE IN THE NORTH TRUST,9993.92
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101074975,45134,R&R RECRUITMENT NORTHWEST LTD,8400
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101074939,45134,INSIGHT DIRECT (UK) LIMITED,8173.5
City Development,"Misc Supp, Tool, Equ",General Supplies,5101074958,45134,TENSATOR LTD,7316.2
Adult Services & Hea,Other Accounts (Gene,Agency & Contract Services,1905930464,45134,BROWNLOW HEALTH,6995.67
Capital Regen,Capital Regen,Misc- General,5101074922,45134,BESPOKE CONCRETE PRODUCTS LTD,6952.68
Neighbourhoods,HotelBookingsUK,Expenses,1905930270,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6825
Neighbourhoods,HotelBookingsUK,Expenses,1905930287,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6720
Adult Services & Hea,Other Accounts (Gene,Agency & Contract Services,1905930461,45134,LIVERPOOL JOHN MOORES UNIVERSITY,6642
Neighbourhoods,HotelBookingsUK,Expenses,1905929992,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6200
Neighbourhoods,HotelBookingsUK,Expenses,1905930269,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6200
Neighbourhoods,HotelBookingsUK,Expenses,1905930346,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6200
Neighbourhoods,HotelBookingsUK,Expenses,1905930405,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6200
Neighbourhoods,HotelBookingsUK,Expenses,1905930388,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6195
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905930900,45134,MERSEYCARE JULIE ANN,5854.8
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101074924,45134,PERSONNEL CHECKS LIMITED,5707.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905932134,45134,CRG HOMECARE LTD,5647.19
Adult Services & Hea,Agency Admin/Cleric,Professional,1905932790,45134,MATRIX SCM LTD,5060.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905930969,45134,COMFORT CALL LTD,5034.08
City Development,General Legal Fees,Professional Fees,5101074919,45134,****REDACTED COMMERCIALLY SENSITIVE****,4792
Neighbourhoods,HotelBookingsUK,Expenses,1905930344,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4725
Neighbourhoods,HotelBookingsUK,Expenses,1905930141,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4707.5
Neighbourhoods,HotelBookingsUK,Expenses,1905930147,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4686
Neighbourhoods,Agency Admin/Cleric,Professional,1905932832,45134,MATRIX SCM LTD,4540.8
Neighbourhoods,HotelBookingsUK,Expenses,1905930103,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4462.5
Neighbourhoods,HotelBookingsUK,Expenses,1905930037,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4363.33
Children & Young Peo,"Misc Supp, Tool, Equ",General Supplies,5101075004,45134,MAJAS SWITCHGEAR LTD,4320
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101074941,45134,EASYWAY UMBRELLA LTD,4250
Neighbourhoods,Agency Admin/Cleric,Professional,1905932764,45134,MATRIX SCM LTD,4230.95
Adult Services & Hea,Agency Admin/Cleric,Professional,1905932942,45134,MATRIX SCM LTD,4158.3
Neighbourhoods,HotelBookingsUK,Expenses,1905930347,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3966.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905932262,45134,HOMECARERS (LIVERPOOL) LTD,3669.71
Neighbourhoods,Agency Admin/Cleric,Professional,1905932866,45134,MATRIX SCM LTD,3595.25
Adult Services & Hea,HotelBookingsUK,Expenses,1905930184,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3501.9
Finance & Resources,Agency Admin/Cleric,Professional,1905932749,45134,MATRIX SCM LTD,3383.55
Chief Operating Offi,Repair & Maintenance,Fixtures & Fittings,5101074959,45134,THE DOCUMENT MANAGEMENT GROUP LTD,3138
Children & Young Peo,Publications (Genera,Printing & Office Expenses,5101075002,45134,BLACKWELL'S UNIVERSITY BOOKSHOP,3115.57
Neighbourhoods,HotelBookingsUK,Expenses,1905930189,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3025
Neighbourhoods,HotelBookingsUK,Expenses,1905930293,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3025
Neighbourhoods,HotelBookingsUK,Expenses,1905930073,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905930262,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2916.67
Children & Young Peo,Agency Admin/Cleric,Professional,1905932821,45134,MATRIX SCM LTD,2897.55
Neighbourhoods,HotelBookingsUK,Expenses,1905929979,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905929984,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905929995,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930001,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930002,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930023,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930028,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930036,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930039,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930041,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930055,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930087,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930088,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930090,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930102,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930109,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930139,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930152,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930160,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930167,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930171,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930172,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930177,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930180,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930197,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930199,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930201,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930215,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930228,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930235,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930247,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930256,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930277,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930292,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930316,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930317,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930338,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930345,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930354,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930357,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930358,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930376,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930385,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930393,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930406,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930411,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2800
Neighbourhoods,HotelBookingsUK,Expenses,1905930216,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2719.17
Children & Young Peo,Agency Admin/Cleric,Professional,1905932980,45134,MATRIX SCM LTD,2694.35
Children & Young Peo,Publications (Genera,Printing & Office Expenses,5101075001,45134,BLACKWELL'S UNIVERSITY BOOKSHOP,2674.65
Neighbourhoods,HotelBookingsUK,Expenses,1905930373,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2625
City Law & Governanc,Agency Admin/Cleric,Professional,1905932852,45134,MATRIX SCM LTD,2601.56
City Development,Conference (General),Expenses,5101074963,45134,VISITBRITAIN,2600
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101074978,45134,FACULTATIEVE TECHNOLOGIES LTD,2452.08
Children & Young Peo,Agency Admin/Cleric,Professional,1905932819,45134,MATRIX SCM LTD,2397.9
City Development,"Misc Supp, Tool, Equ",General Supplies,5101074961,45134,SOUTHAMPTON CARGO HANDLING LTD,2367.25
City Development,"Misc Supp, Tool, Equ",General Supplies,5101074913,45134,SOUTHAMPTON CARGO HANDLING LTD,2364.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905932807,45134,MATRIX SCM LTD,2322.92
Neighbourhoods,HotelBookingsUK,Expenses,1905930377,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2262.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905930970,45134,COMFORT CALL LTD,2253.05
Children & Young Peo,Publications (Genera,Printing & Office Expenses,5101075000,45134,BLACKWELL'S UNIVERSITY BOOKSHOP,2230.3
City Development,"Misc Supp, Tool, Equ",General Supplies,5101074915,45134,SOUTHAMPTON CARGO HANDLING LTD,2199
Neighbourhoods,HotelBookingsUK,Expenses,1905929982,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2166.67
Neighbourhoods,HotelBookingsUK,Expenses,1905930249,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2166.67
Neighbourhoods,HotelBookingsUK,Expenses,1905930414,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2166.67
Children & Young Peo,Agency Admin/Cleric,Professional,1905932921,45134,MATRIX SCM LTD,2147.28
Children & Young Peo,Agency Admin/Cleric,Professional,1905932893,45134,MATRIX SCM LTD,2118
Neighbourhoods,HotelBookingsUK,Expenses,1905930319,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2083.33
Neighbourhoods,HotelBookingsUK,Expenses,1905930397,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2083.33
Children & Young Peo,Agency Admin/Cleric,Professional,1905932787,45134,MATRIX SCM LTD,2068.67
Children & Young Peo,Agency Admin/Cleric,Professional,1905932982,45134,MATRIX SCM LTD,2068.67
City Law & Governanc,Agency Admin/Cleric,Professional,1905932820,45134,MATRIX SCM LTD,2060.8
Children & Young Peo,Agency Admin/Cleric,Professional,1905932757,45134,MATRIX SCM LTD,2056.16
Neighbourhoods,Agency Admin/Cleric,Professional,1905932960,45134,MATRIX SCM LTD,2050.08
Children & Young Peo,Agency Admin/Cleric,Professional,1905932918,45134,MATRIX SCM LTD,2049.84
Neighbourhoods,Agency Admin/Cleric,Professional,1905932741,45134,MATRIX SCM LTD,2048.88
Neighbourhoods,Agency Admin/Cleric,Professional,1905932742,45134,MATRIX SCM LTD,2048.88
Neighbourhoods,HotelBookingsUK,Expenses,1905930054,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2036.83
Children & Young Peo,Agency Admin/Cleric,Professional,1905932993,45134,MATRIX SCM LTD,2005.5
Neighbourhoods,HotelBookingsUK,Expenses,1905930014,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,2000
Children & Young Peo,Agency Admin/Cleric,Professional,1905932768,45134,MATRIX SCM LTD,1996.64
Children & Young Peo,Agency Admin/Cleric,Professional,1905933001,45134,MATRIX SCM LTD,1965.44
Children & Young Peo,Agency Admin/Cleric,Professional,1905932806,45134,MATRIX SCM LTD,1962.38
Neighbourhoods,HotelBookingsUK,Expenses,1905930015,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1959.77
Children & Young Peo,Agency Admin/Cleric,Professional,1905933019,45134,MATRIX SCM LTD,1959.58
Children & Young Peo,Agency Admin/Cleric,Professional,1905932972,45134,MATRIX SCM LTD,1954.38
Children & Young Peo,Agency Admin/Cleric,Professional,1905932805,45134,MATRIX SCM LTD,1943.98
Children & Young Peo,Agency Admin/Cleric,Professional,1905932802,45134,MATRIX SCM LTD,1918.32
Children & Young Peo,HotelBookingsUK,Expenses,1905930153,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1907.5
Neighbourhoods,HotelBookingsUK,Expenses,1905930369,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1900
Neighbourhoods,HotelBookingsUK,Expenses,1905930252,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1876.7
Children & Young Peo,Agency Admin/Cleric,Professional,1905932923,45134,MATRIX SCM LTD,1858.7
City Development,"Misc Supp, Tool, Equ",General Supplies,5101074971,45134,SOUTHAMPTON CARGO HANDLING LTD,1850.25
Children & Young Peo,Agency Admin/Cleric,Professional,1905932779,45134,MATRIX SCM LTD,1820.4
City Development,Agency Admin/Cleric,Professional,1905932822,45134,MATRIX SCM LTD,1804.15
Children & Young Peo,Agency Admin/Cleric,Professional,1905932758,45134,MATRIX SCM LTD,1793.06
Children & Young Peo,Agency Admin/Cleric,Professional,1905932755,45134,MATRIX SCM LTD,1793.05
Neighbourhoods,HotelBookingsUK,Expenses,1905930145,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1750
Neighbourhoods,HotelBookingsUK,Expenses,1905930162,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1750
Neighbourhoods,HotelBookingsUK,Expenses,1905930409,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1750
Adult Services & Hea,Agency Admin/Cleric,Professional,1905933009,45134,MATRIX SCM LTD,1742.19
Children & Young Peo,Agency Admin/Cleric,Professional,1905932995,45134,MATRIX SCM LTD,1729.6
Children & Young Peo,Agency Admin/Cleric,Professional,1905932974,45134,MATRIX SCM LTD,1687.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905930880,45134,MERSEYCARE JULIE ANN,1672.8
City Development,"Misc Supp, Tool, Equ",General Supplies,5101074912,45134,SOUTHAMPTON CARGO HANDLING LTD,1671.5
Children & Young Peo,Agency Admin/Cleric,Professional,1905932939,45134,MATRIX SCM LTD,1670.2
Neighbourhoods,HotelBookingsUK,Expenses,1905930003,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1666.67
Children & Young Peo,Agency Admin/Cleric,Professional,1905932780,45134,MATRIX SCM LTD,1666
Neighbourhoods,HotelBookingsUK,Expenses,1905930239,45134,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,1639.98
City Development,Agency Admin/Cleric,Professional,1905932850,45134,MATRIX SCM LTD,1628
City Development,Agency Admin/Cleric,Professional,1905932983,45134,MATRIX SCM LTD,1627.26
Chief Operating Offi,Agency Admin/Cleric,Professional,1905932950,45134,MATRIX SCM LTD,1604.65
Neighbourhoods,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101074957,45134,MARY SEACOLE HOUSE,1600
Children & Young Peo,Agency Admin/Cleric,Professional,1905932823,45134,MATRIX SCM LTD,1588.15
City Development,"Misc Supp, Tool, Equ",General Supplies,5101074960,45134,SOUTHAMPTON CARGO HANDLING LTD,1566
City Development,Agency Admin/Cleric,Professional,1905932877,45134,MATRIX SCM LTD,1562.38
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101074945,45134,TRANSPORT SOLUTIONS GROUP UK LTD,1550.6
