Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description,,
5775,2025-03-18 00:00:00,0017540836,INV,1828.8,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5776,2025-03-18 00:00:00,0017540838,INV,284.48,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5777,2025-03-18 00:00:00,0017540819,INV,955.04,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5778,2025-03-18 00:00:00,0017540822,INV,609.6,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5779,2025-03-18 00:00:00,0017540823,INV,1219.2,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5780,2025-03-18 00:00:00,0017540824,INV,1198.88,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5781,2025-03-18 00:00:00,0017540825,INV,782.32,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5782,2025-03-18 00:00:00,0017540826,INV,284.48,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5783,2025-03-18 00:00:00,0017540810,INV,1300.48,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5784,2025-03-18 00:00:00,0017540813,INV,1584.96,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5785,2025-03-18 00:00:00,0017540814,INV,284.48,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5786,2025-03-18 00:00:00,0017540815,INV,325.12,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5787,2025-03-18 00:00:00,0017540816,INV,1280.16,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5788,2025-03-18 00:00:00,0017540818,INV,1097.28,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5789,2025-03-18 00:00:00,0017540709,INV,756,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5790,2025-03-18 00:00:00,0017540711,INV,4003.04,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5791,2025-03-18 00:00:00,0017540803,INV,396.24,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5792,2025-03-18 00:00:00,0017540805,INV,426.72,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5793,2025-03-18 00:00:00,0017540807,INV,365.76,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5794,2025-03-18 00:00:00,0017540809,INV,1137.92,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5795,2025-03-18 00:00:00,0017540702,INV,985.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5796,2025-03-18 00:00:00,0017540703,INV,1890,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5797,2025-03-18 00:00:00,0017540704,INV,3510,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5798,2025-03-18 00:00:00,0017540705,INV,252,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5799,2025-03-18 00:00:00,0017540706,INV,1620,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5800,2025-03-18 00:00:00,0017540708,INV,1008,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5801,2025-03-18 00:00:00,0017540692,INV,2115,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5802,2025-03-18 00:00:00,0017540695,INV,252,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5803,2025-03-18 00:00:00,0017540696,INV,1170,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5804,2025-03-18 00:00:00,0017540698,INV,540,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5805,2025-03-18 00:00:00,0017540700,INV,702,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5806,2025-03-18 00:00:00,0017540701,INV,2187,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5807,2025-03-18 00:00:00,0017540685,INV,756,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5808,2025-03-18 00:00:00,0017540686,INV,792,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5809,2025-03-18 00:00:00,0017540687,INV,1080,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5810,2025-03-18 00:00:00,0017540688,INV,1134,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5811,2025-03-18 00:00:00,0017540689,INV,2088,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5812,2025-03-18 00:00:00,0017540690,INV,630,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5813,2025-03-18 00:00:00,0017540663,INV,900,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5814,2025-03-18 00:00:00,0017540664,INV,738,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5815,2025-03-18 00:00:00,0017540665,INV,414,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5816,2025-03-18 00:00:00,0017540666,INV,1386,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5817,2025-03-18 00:00:00,0017540667,INV,1008,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5818,2025-03-18 00:00:00,0017540675,INV,2772,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5819,2025-03-18 00:00:00,0017540655,INV,504,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5820,2025-03-18 00:00:00,0017540656,INV,252,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5821,2025-03-18 00:00:00,0017540657,INV,967.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5822,2025-03-18 00:00:00,0017540658,INV,252,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5823,2025-03-18 00:00:00,0017540659,INV,621,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5824,2025-03-18 00:00:00,0017540662,INV,1278,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5825,2025-03-18 00:00:00,0017540644,INV,504,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5826,2025-03-18 00:00:00,0017540645,INV,3528,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5827,2025-03-18 00:00:00,0017540646,INV,2016,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5828,2025-03-18 00:00:00,0017540648,INV,2268,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5829,2025-03-18 00:00:00,0017540653,INV,450,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5830,2025-03-18 00:00:00,0017540654,INV,1080,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5831,2025-03-18 00:00:00,0017540635,INV,850.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5832,2025-03-18 00:00:00,0017540636,INV,2736,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5833,2025-03-18 00:00:00,0017540637,INV,612,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5834,2025-03-18 00:00:00,0017540638,INV,486,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5835,2025-03-18 00:00:00,0017540639,INV,882,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5836,2025-03-18 00:00:00,0017540641,INV,3982.72,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5837,2025-03-18 00:00:00,0017540628,INV,1917,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5838,2025-03-18 00:00:00,0017540629,INV,787.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5839,2025-03-18 00:00:00,0017540630,INV,495,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5840,2025-03-18 00:00:00,0017540631,INV,508.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5841,2025-03-18 00:00:00,0017540633,INV,877.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5842,2025-03-18 00:00:00,0017540634,INV,630,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5843,2025-03-18 00:00:00,0017540618,INV,252,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5844,2025-03-18 00:00:00,0017540619,INV,378,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5845,2025-03-18 00:00:00,0017540620,INV,378,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5846,2025-03-18 00:00:00,0017540621,INV,1066.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5847,2025-03-18 00:00:00,0017540624,INV,504,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5848,2025-03-18 00:00:00,0017540626,INV,499.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5849,2025-03-17 00:00:00,0017540579,INV,650.24,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5850,2025-03-17 00:00:00,0017540581,INV,426.72,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5851,2025-03-17 00:00:00,0017540583,INV,1188.72,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5852,2025-03-17 00:00:00,0017540584,INV,934.72,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5853,2025-03-17 00:00:00,0017540585,INV,995.68,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5854,2025-03-17 00:00:00,0017540586,INV,1584.96,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5855,2025-03-10 00:00:00,0017540527,INV,585.2,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5856,2025-03-10 00:00:00,0017540528,INV,706.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5857,2025-03-13 00:00:00,0017540536,INV,2072.64,UMOYA TRUST (UK) TA - CONNECT AND CARE,14252700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5858,2025-03-13 00:00:00,0017540537,INV,2072.64,UMOYA TRUST (UK) TA - CONNECT AND CARE,14252700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5859,2025-03-17 00:00:00,0017540539,INV,568.96,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5860,2025-03-17 00:00:00,0017540578,INV,843.28,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5861,2025-03-10 00:00:00,0017540477,INV,1134,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5862,2025-03-10 00:00:00,0017540478,INV,382.5,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5863,2025-03-10 00:00:00,0017540518,INV,756,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5864,2025-03-10 00:00:00,0017540519,INV,518.32,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5865,2025-03-10 00:00:00,0017540520,INV,1872.64,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5866,2025-03-10 00:00:00,0017540521,INV,1396.12,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5867,2025-03-17 00:00:00,0017540572,INV,863.6,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5868,2025-03-17 00:00:00,0017540573,INV,853.44,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5869,2025-03-17 00:00:00,0017540574,INV,1706.88,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5870,2025-03-17 00:00:00,0017540575,INV,1386.84,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5871,2025-03-17 00:00:00,0017540576,INV,436.88,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5872,2025-03-17 00:00:00,0017540577,INV,1137.92,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5873,2025-03-17 00:00:00,0017540561,INV,1503.68,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5874,2025-03-17 00:00:00,0017540564,INV,264.16,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5875,2025-03-17 00:00:00,0017540565,INV,2560.32,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5876,2025-03-17 00:00:00,0017540566,INV,2560.32,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5877,2025-03-17 00:00:00,0017540567,INV,934.72,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5878,2025-03-17 00:00:00,0017540568,INV,2275.84,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5879,2025-03-17 00:00:00,0017540552,INV,447.04,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5880,2025-03-17 00:00:00,0017540553,INV,2092.96,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5881,2025-03-17 00:00:00,0017540557,INV,1127.76,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5882,2025-03-17 00:00:00,0017540558,INV,604.52,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5883,2025-03-17 00:00:00,0017540559,INV,2560.32,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5884,2025-03-17 00:00:00,0017540560,INV,960.12,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
5885,2025-03-28 00:00:00,0014903302,INV,21873.09,ASH TREE HOMECARE LTD,04118900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Payments to Private Contractor,EF87N46000000000,OP - HOME CARE Priv Contract
