Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269676-117499,"œ2,084.40",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,15/05/2024,4269676-117500,"œ1,843.20",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269676-117501,"œ2,386.56",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269676-117502,"œ1,993.60",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269676-117503,"œ2,257.92",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,15/05/2024,4269679-INV-0328,œ630.00,D & L HOPPS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269681-DI202404,œ875.00,D&I TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,15/05/2024,4269682-635,"œ1,397.52",DA TRAVEL.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338066,Services,15/05/2024,4269683-LP12145,"œ224,500.00",DAC BEACHCROFT LLP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269685-APR2024TOPUP-9,"œ1,159.00",DARLINGTON COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269686-3917,"œ2,293.15",DAVES MINIBUSES.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,15/05/2024,4269690-O0618260-24,"œ2,970.00",DAWSONGROUP ENVIRONMENTAL MUNICIAPL CIVIL LTD (EMC).
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,15/05/2024,4269690-O0618261-24,"œ4,596.60",DAWSONGROUP ENVIRONMENTAL MUNICIAPL CIVIL LTD (EMC).
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,15/05/2024,4269691-672833F,œ720.00,DAWSONGROUP VANS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,15/05/2024,4269691-672834,œ534.00,DAWSONGROUP VANS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,15/05/2024,4269691-672836,œ534.00,DAWSONGROUP VANS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,15/05/2024,4269691-672839F,œ900.00,DAWSONGROUP VANS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,15/05/2024,4269691-672840F,"œ1,470.00",DAWSONGROUP VANS LTD.
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,15/05/2024,4269693-7403002315,"œ6,219.10",DELL COMPUTER CORPORATION LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,15/05/2024,4269694-96457809,œ559.79,DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,15/05/2024,4269696-399367/INVCSM665,œ775.00,DERE STREET BARRISTERS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,15/05/2024,4269710-007-APR24,"œ2,566.24",DURHAM DALES PRIVATE HIRE.
Adult and Health Services,Public Health CC0450,Supplies and Services,338089,Services,15/05/2024,4269712-306185,"œ1,116.00",DURHAM UNIVERSITY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269713-APR2024TOPUP-4,"œ3,220.00",DURHAM UTC LTD (UNIVERSITY TECHNICAL COLLEGE).
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269714-APR2024TOPUP-1,"œ44,933.00",EAST DURHAM COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,15/05/2024,4269717-1871,"œ1,764.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269719-INV0347,"œ1,537.62",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Dedicated Schools Grant BG0015,Dedicated Schools Grant CG0050,Central Support and Other Recharges,615208,Support Services,15/05/2024,4269720-RES-05-2024-111,"œ3,521.92",EDEN LEARNING TRUST T/A FERRYHILL BUSINESS & ENTERPRISE COLLEGE.
Dedicated Schools Grant BG0015,Dedicated Schools Grant CG0050,Central Support and Other Recharges,615208,Support Services,15/05/2024,4269720-RES-05-2024-112,"œ1,248.40",EDEN LEARNING TRUST T/A FERRYHILL BUSINESS & ENTERPRISE COLLEGE.
Dedicated Schools Grant BG0015,Dedicated Schools Grant CG0050,Central Support and Other Recharges,615208,Support Services,15/05/2024,4269722-RES-05-2024-110,œ577.93,EDEN LEARNING TRUST T/A WOODHAM ACADEMY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,15/05/2024,4269723-059-333362,œ582.74,EDMUNDSON ELECTRICAL LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269726-APR2024TOPUP-2,"œ3,500.00",EDUCATION VILLAGE ACADEMY TRUST LTD.*
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,15/05/2024,4269727-14260,"œ4,959.00",EFS (EMERGENCY FOOD STORAGE) LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,15/05/2024,4269732-6953460,"œ4,290.00",ESE WORLD LTD.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,15/05/2024,4269733-181949,"œ368,934.47",ESH CONSTRUCTION LTD FORMERLY LUMSDEN & CARROLL CONSTRUCTION LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,15/05/2024,4269734-VOUCHERPOTR03-24,œ600.00,ETHERLEY PARISH COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269738-F189-008,œ852.00,FERRYHILL VILLAGE TRAVEL & BROOM ROAD GARAGE LIMITED.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269738-N340-006-APR24,"œ1,742.00",FERRYHILL VILLAGE TRAVEL & BROOM ROAD GARAGE LIMITED.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269738-W068-008,"œ1,941.84",FERRYHILL VILLAGE TRAVEL & BROOM ROAD GARAGE LIMITED.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,338099,Services,15/05/2024,4269740-3717,"œ1,500.00",FIREFLY NEW MEDIA UK.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269741-2658/APR-24,œ900.00,FMR SILVA PITA.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,15/05/2024,4269742-451710,œ534.00,FORD & SLATER LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,15/05/2024,4269743-116051,œ559.80,FORENSIC TESTING SERVICE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269749-103994-A016APR24,"œ2,808.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269749-103998APR24,œ853.00,G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304357,Equipment and Materials,15/05/2024,4269753-DCC210424,"œ22,098.69",GAP GROUP LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269757-6592,"œ1,728.24",GEM TRAVEL.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,15/05/2024,4269761-219437,"œ2,134.00",GLOBAL1PARTNERS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,15/05/2024,4269761-219438,"œ4,066.00",GLOBAL1PARTNERS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269764-007-F114APR24,"œ1,273.92",GMC TAXIS NORTH EAST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269764-008-2024,"œ1,654.00",GMC TAXIS NORTH EAST.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430106,Rendered by Private Contractors,15/05/2024,4269765-84423,"œ3,900.00",GO GATESHEAD LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,235005,Public Transport,15/05/2024,4269765-84687,"œ3,039.00",GO GATESHEAD LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269766-112/APRIL2024,"œ1,800.00",GP TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269773-007-F369APR24,œ840.00,GUY`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269776-209,"œ1,100.00",HAMLET TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,15/05/2024,4269778-005-24,"œ1,229.06",HANNAH`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269781-SI-355,"œ2,340.00",HEPWORTHS TRAVEL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269786-APR2024TOPUP-8,"œ31,297.00",HOPE WOOD ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384999,Miscellaneous Expenses,15/05/2024,4269789-RES-05-2024-130,"œ1,750.00",HOUSE OF EDEN LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269793-3256,"œ2,870.00",IAN C LIDDLE T/A IC LIDDLE SERVICES.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269793-3258,"œ1,520.00",IAN C LIDDLE T/A IC LIDDLE SERVICES.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269793-3259,"œ3,255.00",IAN C LIDDLE T/A IC LIDDLE SERVICES.
Neighbourhoods and Climate Change,Highways,Third Party Payments,460109,Contract Payments,15/05/2024,4269796-INS2829,"œ12,000.00",INSPECTORATE LTD T/A ROCH NDT SERVICES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,15/05/2024,4269797-35722,"œ1,854.85",INTERPLAN SIGN SYSTEMS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,15/05/2024,4269802-0062/2024,œ600.00,J & JG GILL & SONS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,15/05/2024,4269803-5307195,"œ1,584.00",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,15/05/2024,4269803-5307205,"œ1,106.00",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,15/05/2024,4269803-5307206,œ544.00,JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,15/05/2024,4269804-1046,œ744.00,JACKSON`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269804-1049,"œ1,763.40",JACKSON`S TAXI.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269807-30725,"œ2,108.00",JC MAINTENANCE SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269809-INV3331,"œ1,186.90",JEFF ANDERSON COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269809-INV3332,"œ1,438.90",JEFF ANDERSON COACHES LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,15/05/2024,4269812-180799,œ570.16,JG PAXTON & SONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,15/05/2024,4269812-180904,"œ2,681.47",JG PAXTON & SONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,15/05/2024,4269813-44746,"œ3,539.40",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269813-44749,"œ3,839.40",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269813-44751,"œ7,798.80",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269813-44752,"œ3,954.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269813-44756,"œ4,740.00",JIM HUGHES COACHES LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,108099,Service Repairs and Maintenance,15/05/2024,4269815-1123,"œ1,942.80",JN KEARTON (DRY STONE WALLING).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269820-M00969,"œ2,276.64",JOVIAL PRIVATE HIRE.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,15/05/2024,4269821-213755,œ719.71,JP LENNARD LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,15/05/2024,4269823-0113/00059793,œ507.58,JT DOVE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269825-1525,"œ1,728.00",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269825-1526,"œ2,167.00",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269825-1528,"œ2,352.00",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,15/05/2024,4269825-1529,"œ3,253.68",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269825-1530,"œ1,584.00",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230013,Contract Hire,15/05/2024,4269836-4025-2024,"œ1,320.00",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269836-4026-2024,œ941.28,L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,15/05/2024,4269836-4027-2024,"œ1,080.00",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269836-4030-2024,"œ1,895.65",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269836-4031-2024,"œ1,140.00",L&D TAXIS NE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,15/05/2024,4269839-132723,œ657.95,LANDSCAPE SUPPLY COMPANY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269847-PEACO-012,"œ1,680.00",LETS TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269851-5325,"œ2,235.60",LINCAB TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269851-5327,"œ2,483.64",LINCAB TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269851-5328,"œ1,788.00",LINCAB TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,15/05/2024,4269855-INV-15325,œ592.20,LONTON COFFEE COMPANY LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,338094,Services,15/05/2024,4269857-EVNT019296,"œ2,543.05",LUMLEY CASTLE LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Employees,080025,Agency Staff,15/05/2024,4269860-2482249,"œ147,682.77",MAGNIT GLOBAL GRI LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479111,Purchase of Care,15/05/2024,4269861-13873,"œ12,084.00",MAIN - TAKING AUTISM PERSONALLY.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479111,Purchase of Care,15/05/2024,4269861-13874,"œ11,757.00",MAIN - TAKING AUTISM PERSONALLY.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304337,Equipment and Materials,15/05/2024,4269864-4236182293,"œ2,570.80",MARES SPA.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304337,Equipment and Materials,15/05/2024,4269864-4236182309,"œ1,107.96",MARES SPA.
Non-Service Specific,Insurances,Expenditure 8INSEX,810001,Insurance Expenditure,15/05/2024,4269868-8431256,œ869.92,MARSH LTD UK.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,15/05/2024,4269876-435285,œ735.50,MINSTER SELF DRIVE.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269914-16386,œ598.77,N1 JETTING SYSTEMS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,15/05/2024,4269920-176298,"œ2,396.24",ND BROWN LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269921-49659,œ648.00,NE & C WINDOWS & DOORS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269922-APR2024TOPUP-7,"œ11,952.00",NEW COLLEGE DURHAM.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269923-APR2024TOPUP-10,"œ2,170.00",NEWCASTLE COLLEGE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269929-APR2024TOPUP-5,"œ4,992.00",NHS ENGLAND.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,15/05/2024,4269933-SI/04428655,"œ4,385.75",NOMIX ENVIRO LTD.
Resources BK0010,HR & Employee Services,Supplies and Services,338064,Services,15/05/2024,4269937-33599,"œ13,598.00",NORTH EAST REGIONAL EMPLOYERS ORGANISATION (NEREO).
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384237,Miscellaneous Expenses,15/05/2024,4269941-2024/03,œ500.00,NORTHERN CHILDRENS BOOK FESTIVAL (NCBF).
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,15/05/2024,4269942-NEI-EXP-05-2024-016,œ770.00,NORTHERN GAS NETWORKS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269943-DI20425580,"œ4,962.72",NORTHERN POWERGRID (NORTHEAST) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304259,Equipment and Materials,15/05/2024,4269944-1182976,"œ1,976.00",NORTHERN TOOLS & ACCESSORIES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304259,Equipment and Materials,15/05/2024,4269944-1182977,"œ4,046.00",NORTHERN TOOLS & ACCESSORIES.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338060,Services,15/05/2024,4269950-SINCC3F68957,"œ4,117.00",OFSTED.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,15/05/2024,4269954-OASI0095101,"œ27,742.60",ORIGIN AMENITY SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,15/05/2024,4269959-DT234082,œ581.41,PARK ELECTRICAL DISTRIBUTORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,15/05/2024,4269959-DT234083,"œ1,053.99",PARK ELECTRICAL DISTRIBUTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269972-876,"œ1,200.00",PETERLEE EXECUTIVE CARS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269972-878,"œ1,800.00",PETERLEE EXECUTIVE CARS LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,15/05/2024,4269975-23/24-08,œ660.00,PGI SMITH SOLUTIONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269976-INV0060,"œ2,626.28",PHIL BELL EXECUTIVE TRAVEL.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6716,"œ6,697.68",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6717,"œ8,400.48",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6718,"œ8,187.63",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6719,"œ8,400.48",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6720,"œ8,187.63",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6721,"œ8,400.48",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6722,"œ7,988.97",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6723,"œ8,400.48",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6724,"œ7,776.12",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6728,"œ6,697.68",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,15/05/2024,4269979-6729,"œ6,697.68",PINKNEY BUILDING CONTRACTORS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269982-APR2024TOPUP-21,"œ1,083.00",PORTLAND ACADEMY.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672608,"œ5,770.86",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672624,"œ6,629.21",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672627,"œ2,588.46",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672630,"œ5,399.66",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672631,"œ3,817.67",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672638,"œ1,986.06",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672642,"œ4,503.80",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672645,"œ2,895.97",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672646,"œ4,100.77",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,15/05/2024,4269984-SIN2672649,"œ4,998.06",PPL PRS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,150005,Apportioned Exps of Operational Blds,15/05/2024,4269985-LINV554436,"œ6,146.20",PRIMARY HEALTH INVESTMENT PROPERTIES LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338366,Services,15/05/2024,4269987-5627459,œ509.47,PRISM MEDICAL UK WESTHOLME DIVISION.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,15/05/2024,4269989-APR2024TOPUP-14,"œ19,099.00",PROVIDENCE LEARNING PARTNERSHIP.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269991-SI-3929,"œ2,250.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269991-SI-3930,"œ1,177.26",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269991-SI-3931,"œ1,153.38",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4269991-SI-3933,œ792.00,PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269991-SI-3935,"œ1,200.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269991-SI-3936,œ600.00,PTL TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,15/05/2024,4269997-SI-22246,"œ1,680.00",RAPID MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,15/05/2024,4269999-8-2024,"œ1,788.00",RAYNERS COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,15/05/2024,4269999-8-N023APR24,"œ1,872.00",RAYNERS COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,15/05/2024,4270000-RDS100,œ573.54,RDS TAXI.
