Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Public Health CC0450,Premises,145050,Cleaning and Domestic Supplies,24/07/2024,4296108-418111,"œ1,609.87",BETTAKLEEN LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,24/07/2024,4296110-RES-07-2024-438,"œ21,630.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Non-Service Specific,Non Service Specific-Financing,Supplies and Services,338066,Services,24/07/2024,4296112-SIN053645,"œ126,270.18",BLOOM PROCUREMENT SERVICES LTD (FORMERLY NEPRO LTD).
Regeneration Economy and Growth,Business Durham,Supplies and Services,338066,Services,24/07/2024,4296112-SIN053659,"œ8,000.00",BLOOM PROCUREMENT SERVICES LTD (FORMERLY NEPRO LTD).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296114-FCPT/00000360,œ920.73,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296119-FHRN/00000408,"œ1,480.50",BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296124-DZJM/00000479,"œ1,035.31",BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296124-DZJM/00000480,œ823.00,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296126-FNHN/00000337,œ759.00,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296127-DRJY/00000451,"œ1,253.50",BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296128-FTCJ/00000355,œ981.50,BOOTS THE CHEMISTS LTD.*
Resources BK0010,Resources Management CK0450,Supplies and Services,384197,Miscellaneous Expenses,24/07/2024,4296136-0042146,œ572.57,BOX IT NORTH.
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,24/07/2024,4296136-0042147,œ702.55,BOX IT NORTH.
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,24/07/2024,4296136-0042148,"œ1,947.06",BOX IT NORTH.
Regeneration Economy and Growth,Economic Development CL0150,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,24/07/2024,4296138-VOUCHER24NB-MDUR009,"œ10,000.00",BRANDON COMMUNITY ASSOCIATON.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296139-DWZN/00000148,œ558.74,BRANDON PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296139-DWZN/00000149,œ785.50,BRANDON PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296144-DXNF/00000406,œ947.77,BRITTON & ROBSON LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338108,Services,24/07/2024,4296147-C-KD-PMS-JUNE-2024,"œ3,063.30",C&K DIAGNOSTICS LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,24/07/2024,4296150-INV067617,"œ25,416.67",CAREHOME SELECTION LTD (CHS HEALTHCARE).
Neighbourhoods and Climate Change,Highways,Supplies and Services,342053,Computers and Communications,24/07/2024,4296153-PS81397,"œ32,775.00",CAUSEWAY TECHNOLOGIES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,342053,Computers and Communications,24/07/2024,4296153-SP81396,"œ2,850.00",CAUSEWAY TECHNOLOGIES LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296154-DVQC/00000381,œ509.98,CENTRECHEM LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296154-DVQC/00000382,œ908.50,CENTRECHEM LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,24/07/2024,4296155-INV-0497,œ898.00,CHAMELEON CONNECTION CIC.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296156-FDDM/00000377,œ704.93,CHEAPSIDE PHARMACY.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296156-FDDM/00000378,œ522.50,CHEAPSIDE PHARMACY.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296157-DYJV/00000471,œ597.70,CHILTON CHEMISTS LTD.*
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,24/07/2024,4296161-CN30374592,"œ1,444.20",CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,24/07/2024,4296161-CN30376006,œ853.98,CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296162-CC148627,œ924.00,CITY CLEAN NORTHERN LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,24/07/2024,4296170-F2260624,"œ1,179.50",CLOVER TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304252,Equipment and Materials,24/07/2024,4296175-SI-207813,œ638.50,CONTINENTAL SPORTS LTD.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,340001,Postages E340,24/07/2024,4296184-RES-07-2024-412,"œ5,998.80",CREDITSAFE BUSINESS SOLUTIONS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296185-FBGG/00000424,œ867.00,CRISPIN (PHARMACY) LTD T/A SHOTTON PHARMACY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,24/07/2024,4296186-211595,"œ3,772.48",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,24/07/2024,4296199-388966/INVAP367,œ775.00,DERE STREET BARRISTERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,24/07/2024,4296199-393822/INVMMC88,œ550.00,DERE STREET BARRISTERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,24/07/2024,4296199-397894/INVREB257,œ725.00,DERE STREET BARRISTERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,24/07/2024,4296199-400093/INVCSM677,œ775.00,DERE STREET BARRISTERS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,24/07/2024,4296201-INV-0921,"œ2,109.00",DIFFERENT NARRATIVE INTEGRATED MARKETING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,24/07/2024,4296212-INV0371,"œ1,634.92",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,24/07/2024,4296213-000019658666,"œ4,705.70",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,24/07/2024,4296219-CONTINGENCYP1,"œ4,915.20",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,24/07/2024,4296219-KINGSWAYP1,œ618.20,EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,24/07/2024,4296219-MANORGRANGEP1,"œ2,522.40",EMBRACING CARE.
Resources BK0010,Digital Services,Supplies and Services,332029,Printing Stationery and Gen Off Exps,24/07/2024,4296221-782226,"œ3,370.00",ENCORE ENVELOPES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384956,Miscellaneous Expenses,24/07/2024,4296223-H00173354,"œ4,520.00",ENVIRONMENT AGENCY.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479101,Purchase of Care,24/07/2024,4296229-JUL24-0005,"œ19,423.33",FAMILY ACTION T/A PAC-UK LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479101,Purchase of Care,24/07/2024,4296229-JUL24-0013,"œ12,500.00",FAMILY ACTION T/A PAC-UK LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,24/07/2024,4296233-VOUCHERATKP02-24,œ999.00,FERRYHILL TOWN COUNCIL.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430120,Rendered by Private Contractors,24/07/2024,4296236-SINV0285198,"œ12,865.55",FINNING (UK) LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,344033,Telephones,24/07/2024,4296240-DERW01-0073,"œ1,150.93",FREEDOM COMMUNICATIONS (UK) LTD (NASSTAR).
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338025,Services,24/07/2024,4296242-S44997-01393,œ650.00,FUNERAL SERVICES LTD T/A CO-OPERATIVE FUNERAL CARE.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338025,Services,24/07/2024,4296243-S44995-02556,œ990.00,FUNERAL SERVICES LTD T/A CO-OPERATIVE FUNERAL CARE.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296246-FNCW/00000533,œ622.50,G WHITFIELD LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296251-FBFN/00000429,œ702.50,GILL & SCHOFIELD PHARMACEUTICAL CHEMISTS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,24/07/2024,4296252-NEBS0248/0009,œ950.00,GLEEDS COST MANAGEMENT LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296256-DYCH/00000285,œ965.00,GORGEMEAD LTD T/A COHENS CHEMIST.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/07/2024,4296258-06/278325,"œ2,955.76",GREENHAM TRADING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,24/07/2024,4296264-INV-5877,œ857.60,GYM TECH NORTH EAST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296265-CJLKF/00000032,"œ1,302.50",HA HEALTHCARE LTD T/A BISHOP AUCKLAND PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296268-FFFR/00000302,œ576.27,HANCOCK & AINSLEY CHEMIST LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,24/07/2024,4296270-VOUCHERHOOC02-24,œ999.00,HASWELL PARISH COUNCIL.
Resources BK0010,HR & Employee Services,Supplies and Services,338221,Services,24/07/2024,4296271-SF-215158,"œ1,904.43",HEALTH ASSURED LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,24/07/2024,4296275-SI-427,"œ2,584.00",HEPWORTHS TRAVEL.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296277-3679,"œ9,780.00",HIGHWAY CONSTRUCTION SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296277-3680,"œ9,780.00",HIGHWAY CONSTRUCTION SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,24/07/2024,4296278-006138,œ800.00,HILARITY BITES COMEDY CLUB.
Adult and Health Services,Adults Excluded,Supplies and Services,338099,Services,24/07/2024,4296279-IRFGRANT-FEB24-19.,"œ2,500.00",HILLCARE LTD T/A THE GABLES CARE HOME.
Adult and Health Services,Adults Excluded,Supplies and Services,338099,Services,24/07/2024,4296280-IRFGRANT-FEB24-26.,"œ2,500.00",HILLCARE T/A WILLOWDENE CARE HOME.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,24/07/2024,4296282-25419,"œ4,400.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,24/07/2024,4296282-25423,"œ3,722.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,24/07/2024,4296282-25425,"œ3,156.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,24/07/2024,4296282-25426,"œ3,840.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,24/07/2024,4296282-25429,"œ3,500.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,24/07/2024,4296282-25430,"œ3,500.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,24/07/2024,4296282-25431,"œ1,900.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,24/07/2024,4296282-25433,"œ1,140.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,24/07/2024,4296282-25436,"œ3,700.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440100,Other third party payments E440,24/07/2024,4296283-68617-80011767,"œ3,346.95",HOME GROUP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296287-A38/0184602,œ875.76,HOWDENS JOINERY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296287-A38/0184603,"œ2,519.34",HOWDENS JOINERY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296290-15975,"œ3,444.00",INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,338066,Services,24/07/2024,4296291-9529,"œ3,040.00",INGRAM AV LTD T/A INGRAMSOUNDS.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296292-8660,"œ1,026.66",INLEAF LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384302,Miscellaneous Expenses,24/07/2024,4296294-TPSI011397,œ902.50,INTERNATIONAL CENTRE FOR LIFE TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296295-DQPW/00000474,œ955.00,INTRAHEALTH LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,24/07/2024,4296306-45548,"œ5,899.00",JIM HUGHES COACHES LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296310-FRCN/00000131,œ653.50,JS LOCUM SERVICES LTD T/A KAILA PHARMACY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296311-0113/00063447,œ628.58,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/07/2024,4296311-0113/00063448,œ727.50,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/07/2024,4296311-0113/00063449,"œ1,340.28",JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296311-0303/01248849,"œ1,768.46",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296311-0303/01305552,œ947.96,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,342051,Computers and Communications,24/07/2024,4296315-1355-07/07/2024,"œ3,750.00",KAINOS SOFTWARE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,24/07/2024,4296317-N036-JUNE24,"œ2,952.68",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,24/07/2024,4296317-N090-JUN24,"œ3,826.52",KINGSWAY CABS LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,377015,County Durham Development,24/07/2024,4296322-DURHAM010,"œ3,225.00",LEC CONSULTANCY LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,24/07/2024,4296325-1810,"œ1,295.00",LETS CIRCUS LLP.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,24/07/2024,4296326-325939,œ662.00,LEXTOX.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308013,Furniture,24/07/2024,4296329-6201828,œ989.82,LONDON GENERAL SALES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,24/07/2024,4296330-INV-15933,œ511.20,LONTON COFFEE COMPANY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296331-FQVV/00000062,œ721.50,LP SD THIRTY NINE LTD T/A NEWTON PHARMACY.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Employees,080025,Agency Staff,24/07/2024,4296343-2484469,"œ169,726.75",MAGNIT GLOBAL GRI LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,24/07/2024,4296347-INV250194,œ666.68,MARTON GEOTECHNICAL SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,24/07/2024,4296348-004883,"œ6,150.00",MATHER & CO LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,336005,Advertising E336,24/07/2024,4296353-INV-3460,"œ5,000.00",MEDIA PARTNERSHIP LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,440999,Other third party payments E440,24/07/2024,4296371-63299,"œ3,434.10",NATIONAL YOUTH ADVOCACY SERVICE.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338035,Services,24/07/2024,4296373-SI00147255,"œ1,117.50",NCFE.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296374-50813,"œ1,696.98",NE & C WINDOWS & DOORS LTD.
Neighbourhoods and Climate Change,Highways,Fees,901004,Capital - Detailed Design,24/07/2024,4296376-1343302,"œ1,214.08",NETWORK RAIL.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384199,Miscellaneous Expenses,24/07/2024,4296377-NAS10,œ900.00,NEWCASTLE 2 DOMICILIARY SPECSAVERS LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,108099,Service Repairs and Maintenance,24/07/2024,4296382-INV-4662,"œ10,010.00",NORTH EAST DOOR SYSTEMS LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,108099,Service Repairs and Maintenance,24/07/2024,4296382-INV-4824,œ500.00,NORTH EAST DOOR SYSTEMS LTD.
Resources BK0010,HR & Employee Services,Supplies and Services,338064,Services,24/07/2024,4296384-33697,"œ16,012.00",NORTH EAST REGIONAL EMPLOYERS ORGANISATION (NEREO).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296387-DTXL/00000476,"œ1,067.00",NORTHERN PHARMACY GROUP LTD T/A CROOK PHARMACY.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296389-DI20429367,œ509.36,NORTHERN POWERGRID (NORTHEAST) LTD.
Neighbourhoods and Climate Change,Highways,Fees,901001,Internal fees,24/07/2024,4296390-915675358,œ799.50,NORTHUMBRIAN WATER LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296393-DZTR/00000499,œ904.96,OMICARE HEALTHCARE LTD T/A DERWENT VALLEY PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296393-DZTR/00000500,œ566.00,OMICARE HEALTHCARE LTD T/A DERWENT VALLEY PHARMACY.
Resources BK0010,HR & Employee Services,Third Party Payments,479112,Purchase of Care,24/07/2024,4296404-0000145475,"œ3,437.50",PEOPLE ASSET MANAGEMENT LTD (PAM).
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,312009,Newspapers books and periodicals E312,24/07/2024,4296406-2081228,"œ1,814.09",PETERS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430101,Rendered by Private Contractors,24/07/2024,4296413-6759,"œ7,594.83",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430101,Rendered by Private Contractors,24/07/2024,4296413-6764,"œ8,451.39",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430101,Rendered by Private Contractors,24/07/2024,4296413-6771,"œ8,451.39",PINKNEY BUILDING CONTRACTORS LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,24/07/2024,4296414-14810,"œ1,545.00",PIONEER DIGITAL SOLUTIONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,24/07/2024,4296416-901034213,"œ11,786.63",PORTAKABIN LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,24/07/2024,4296416-901035282,"œ27,437.00",PORTAKABIN LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296419-15867,"œ6,254.99",QUANTUM POWER CONNECTIONS LTD.
Chief Executives Office,Communications Management,Supplies and Services,332029,Printing Stationery and Gen Off Exps,24/07/2024,4296422-21958,"œ2,115.00",RADECAL SIGNS GRAPHICS & ADVERTISING.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296423-10100/240646,"œ155,520.34",RAINTON CONSTRUCTION LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430101,Rendered by Private Contractors,24/07/2024,4296423-10100/240647,"œ53,408.57",RAINTON CONSTRUCTION LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296431-DXGC/00000380,œ541.48,ROBERT & ROBERTS LTD T/A BEWICK PHARMACY.*
Chief Executives Office,Legal & Democratic Services,Supplies and Services,340001,Postages E340,24/07/2024,4296436-9070727961,"œ18,650.66",ROYAL MAIL GROUP PLC.
Regeneration Economy and Growth,Business Durham,Construction work A908,908105,Construction work,24/07/2024,4296438-015304,"œ165,959.00",RYDER ARCHITECTURE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,24/07/2024,4296441-SINV114016,"œ6,120.78",SALIX RIVER & WETLAND SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296447-4437,"œ1,039.92",SCH SITE SERVICES LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,24/07/2024,4296448-VOUCHERBATK01-24,œ800.00,SEAHAM PARK CRICKET CLUB.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296462-CHZCW/00000088,œ706.00,SRI KANAPARTHY LTD T/A CLIFFORD ROAD PHARMACY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,24/07/2024,4296467-10714,œ901.20,STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,24/07/2024,4296467-10743,"œ1,380.36",STANLEY TRAVEL (NORTH EAST) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,24/07/2024,4296467-65709,"œ24,781.00",STANLEY TRAVEL (NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296470-50491,"œ1,244.40",STONEGRAVE AGGREGATES LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296473-INV-0735,"œ1,102.50",SUPAMOLE DIRECTIONAL DRILLING SPECIALISTS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296473-INV-0737,œ750.00,SUPAMOLE DIRECTIONAL DRILLING SPECIALISTS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296473-INV-0738,"œ1,113.00",SUPAMOLE DIRECTIONAL DRILLING SPECIALISTS.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384999,Miscellaneous Expenses,24/07/2024,4296476-6WOODHORN,"œ1,500.00",SUPERIOR HOMES NORTH EAST.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,24/07/2024,4296480-INV-006909,"œ3,465.00",SYRENIS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296481-LQPJ/00000495,œ857.60,T & J HEALTHCARE LTD T/A STATION ROAD PHARMACY..
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/07/2024,4296481-LQPJ/00000496,œ839.00,T & J HEALTHCARE LTD T/A STATION ROAD PHARMACY..
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296482-1216877,œ651.27,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296482-1216912,"œ13,185.24",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296482-1216928,"œ3,157.07",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296483-INV-39863,"œ1,708.71",T3 SECURITY LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,24/07/2024,4296483-INV-39864,"œ2,167.50",T3 SECURITY LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296485-9048568879,œ586.29,TARMAC TRADING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/07/2024,4296485-9048596987,œ699.54,TARMAC TRADING LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486054,Service level agreements E486,24/07/2024,4296489-4810022444,"œ4,604.83",TEES ESK & WEAR VALLEYS NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,479102,Purchase of Care,24/07/2024,4296489-4810024717,"œ4,808.50",TEES ESK & WEAR VALLEYS NHS FOUNDATION TRUST.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,24/07/2024,4296492-INV-51671,œ540.30,TEVALIS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338089,Services,24/07/2024,4296494-INV-0364,"œ19,400.00",THE CARE LEADERS LTD.
