Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116143-0000069063,"œ1,836.20",RINNAI UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,340001,Postages E340,27/03/2023,4116149-9066897009,"œ16,570.42",ROYAL MAIL GROUP PLC.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116153-2023-1000005224,"œ3,128.21",SCARAB SWEEPERS LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,27/03/2023,4116155-VOUCHER22NB-EDUR050,"œ2,000.00",SEAHAM TOWN COUNCIL.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,372009,Subscriptions E372,27/03/2023,4116163-12907,"œ2,750.00",SIGNIS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,27/03/2023,4116166-INV453214,œ863.29,SNOWBALLS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,27/03/2023,4116172-INV-3247,"œ1,522.00",SPARE CRIB T/A DICKINSON CONSULTING LTD.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,27/03/2023,4116173-OP/N338363,"œ28,121.46",SPECIALIST COMPUTER CENTRES PLC.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,27/03/2023,4116175-ADDCLAPPSPRING23/55,"œ1,150.00",ST AIDAN`S CE ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,27/03/2023,4116179-ADDCLAPPSPRING23/67,"œ1,100.00",ST ROBERTS NEWMINSTER RC SCHOOL & 6TH FORM COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,27/03/2023,4116182-07936,"œ1,017.37",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,27/03/2023,4116182-08167,œ720.07,STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,27/03/2023,4116182-08188,œ960.00,STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230031,Contract Hire,27/03/2023,4116182-61551/61552,"œ2,260.00",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230031,Contract Hire,27/03/2023,4116182-61780,"œ2,060.97",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,27/03/2023,4116189-ADDCLAPPSPRING23/61,œ750.00,STOCKTON ON TEES BOROUGH COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,27/03/2023,4116189-ADDCLAPPSPRING23/8,"œ3,900.00",STOCKTON ON TEES BOROUGH COUNCIL.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116191-36609,"œ1,248.56",STONEGRAVE AGGREGATES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,27/03/2023,4116196-ADDCLAPPSPRING23/37,œ900.00,SYNERGY MULTI ACADEMY TRUST.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116197-9046626099,"œ1,036.24",TARMAC TRADING LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,27/03/2023,4116197-9046627640,œ523.51,TARMAC TRADING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,27/03/2023,4116201-ADDCLAPPSPRING23/39,"œ1,050.00",TELFORD & WREKIN COUNCIL..
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,372009,Subscriptions E372,27/03/2023,4116207-DHT08006,"œ15,000.00",THE DARTINGTON HALL TRUST.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,324117,Provisions E324,27/03/2023,4116208-7030,œ650.00,THE DURHAM CENTRE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,27/03/2023,4116219-113021,"œ2,934.00",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,27/03/2023,4116219-113023,"œ3,375.00",TOTAL RENTAL SOLUTIONS LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,27/03/2023,4116226-303046/INVRSH126,"œ1,030.00",TRINITY CHAMBERS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,27/03/2023,4116227-IN0239794,œ691.20,TUDOR (UK) LTD T/A TUDOR ENVIRONMENTAL.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,304245,Equipment and Materials,27/03/2023,4116228-CD970011133,"œ2,496.00",TUNSTALL HEALTHCARE (UK) LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,27/03/2023,4116229-SI-TPL-00070497,"œ1,855.00",TURNING POINT (SERVICES) LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,27/03/2023,4116229-SI-TPL-00070678,"œ7,420.00",TURNING POINT (SERVICES) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116232-243747,"œ1,960.50",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116232-243748,"œ1,276.24",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116232-243750,œ786.19,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116232-243752,"œ1,144.55",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116232-243753,œ805.40,TYNEDALE ROADSTONE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106083,Centrally Controlled Rep and Maint,27/03/2023,4116247-16508,"œ1,236.00",WATERMAN ENVIRONMENTAL SERVICES.
Adult and Health Services,Head of Adults,Supplies and Services,338365,Services,27/03/2023,4116250-SOCIAL,œ560.00,WEST HALL BOARDING KENNELS.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,27/03/2023,4116252-ADDCLAPPSPRING23/85,œ750.00,WESTGATE HILL PRIMARY ACADEMY.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116256-N124037,œ546.10,WILLIAMSON CONSTRUCTION EQUIPMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338076,Services,27/03/2023,4116261-0519,"œ2,890.00",WORLD ALTERNATIVE EDUCATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338076,Services,27/03/2023,4116261-0520,"œ2,500.00",WORLD ALTERNATIVE EDUCATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338076,Services,27/03/2023,4116261-0521,"œ9,945.00",WORLD ALTERNATIVE EDUCATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338076,Services,27/03/2023,4116261-0522,"œ6,630.00",WORLD ALTERNATIVE EDUCATION LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,27/03/2023,4116262-0000047794,œ584.99,WYBONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,27/03/2023,4116263-ASCDISCHARGEFUND1/135/MAR,"œ2,457.29",YESHUA HEALTHCARE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,27/03/2023,4116267-145515966,"œ3,348.00",ZG LIGHTING (UK) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,28/03/2023,4116924-GALATHEATREMARCH2023,œ569.31,REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Supplies and Services,338099,Services,28/03/2023,4116928-INV0604,œ800.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Economic Development Level C,Supplies and Services,338094,Services,28/03/2023,4117009-301072,"œ1,050.00",THE AUCKLAND PROJECT.*
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384199,Miscellaneous Expenses,28/03/2023,4116889-FEBRUARY2023,"œ2,760.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,28/03/2023,4116958-FEB23-N041,"œ2,680.44",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Planning & Housing,Cap Exp on Grants & Other Financial Assistance (REFCUS),918501,Exp assets not owned by authority,28/03/2023,4117003-RES-03-2023-551,"œ10,644.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,28/03/2023,4116845-94580,"œ2,791.67",24X7LTD.
Adult and Health Services,Head of Adults,Supplies and Services,304259,Equipment and Materials,28/03/2023,4116848-177436,"œ1,045.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338099,Services,28/03/2023,4116850-200155058,"œ3,413.41",ANCHOR HANOVER GROUP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,615092,Support Services,28/03/2023,4116860-RES-03-2023-547,"œ3,029.00",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,28/03/2023,4116862-21138700,œ895.60,BREEDON TRADING LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460305,Contract Payments,28/03/2023,4116871-CN30144520,œ833.04,CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460305,Contract Payments,28/03/2023,4116871-CN30169202,œ833.04,CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460305,Contract Payments,28/03/2023,4116871-CN30215244,œ833.04,CITRON HYGIENE UK LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,304259,Equipment and Materials,28/03/2023,4116871-CN30248690,œ966.12,CITRON HYGIENE UK LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338108,Services,28/03/2023,4116875-3910021374,"œ17,771.64",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,308011,Furniture,28/03/2023,4116876-RLS0056,"œ3,558.00",COUNTY DURHAM FURNITURE HELP SCHEME (CDFHS).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,28/03/2023,4116880-4139,"œ9,000.00",CURIOUS 12 LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-373871/INVCM240,œ875.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-373871/INVCSM618,"œ5,600.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-374260/INVCGI354,œ875.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-374745/INVHT73,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-374745/INVSEB1X329,"œ1,400.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-374844/INVPM344,"œ2,800.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-374913/INVCSM612,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-375137/INVCSM619,œ875.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-375137/INVSPA500,œ875.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-375157/INVCGI355,œ875.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-375331/INVCF456,œ875.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-375331/INVCF457,"œ4,200.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-376067/INVJS70,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-376067/INVNR273,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-376912/INVEJ263,œ725.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-377088/INVNC565,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-377102/INVSEB1X328,œ875.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-378390/INVSU507,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-379292/INVEMC562,œ875.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-379292/INVEMC566,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-379292/INVEMC573,œ615.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-379534/INVSRG260,"œ1,400.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-380662/INVEMC567,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-380662/INVEMC569,"œ1,840.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4116885-380667/INVJS73,"œ1,400.00",DERE STREET BARRISTERS.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,28/03/2023,4116886-64024034,"œ2,041.00",DESCO (DESIGN & CONSULTANCY) LTD.
Neighbourhoods and Climate Change,Environmental Services,Fees,901002,Consultants fees 901002,28/03/2023,4116886-64024845,"œ5,000.00",DESCO (DESIGN & CONSULTANCY) LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,28/03/2023,4116886-64024860,"œ2,043.71",DESCO (DESIGN & CONSULTANCY) LTD.
Neighbourhoods and Climate Change,Environmental Services,Fees,901002,Consultants fees 901002,28/03/2023,4116886-64025215,"œ5,000.00",DESCO (DESIGN & CONSULTANCY) LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,28/03/2023,4116896-8196519,"œ1,372.37",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,28/03/2023,4116897-8196388,"œ1,372.37",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304252,Equipment and Materials,28/03/2023,4116904-007130486,"œ9,691.20",GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304252,Equipment and Materials,28/03/2023,4116904-007131404,"œ2,081.00",GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304252,Equipment and Materials,28/03/2023,4116904-007131733,œ619.89,GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304252,Equipment and Materials,28/03/2023,4116904-413625670,œ942.00,GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304252,Equipment and Materials,28/03/2023,4116904-413625892,"œ3,794.00",GAP GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,28/03/2023,4116906-I304474,"œ35,995.00",GEMCO SERVICE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,235005,Public Transport,28/03/2023,4116907-81319,"œ4,800.00",GO GATESHEAD LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,28/03/2023,4116907-81419,"œ285,202.57",GO GATESHEAD LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,28/03/2023,4116913-22658,"œ80,317.01",HODGSONS COACH OPERATORS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,28/03/2023,4116916-SI-HK-000658,œ931.68,HUMANKIND CHARITY.
Adult and Health Services,Public Health CC0450,Supplies and Services,342033,Computers and Communications,28/03/2023,4116918-2100546827,œ695.28,INSIGHT DIRECT (UK) LTD.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,28/03/2023,4116920-1422,"œ5,321.38",J & K TRAINING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,28/03/2023,4116923-NEI-HCL-03-2023-011,"œ1,000.00",JACK DRUM ARTS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,28/03/2023,4116929-XX/8533,"œ2,179.16",JANET PLATER MANAGEMENT LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,28/03/2023,4116935-INV-4419,"œ1,358.00",JUBILEE SEEDS & TURF LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,28/03/2023,4116941-8043,"œ3,460.00",KTD NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,28/03/2023,4116944-32238,"œ1,687.05",LEE`S COACHES LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,440999,Other third party payments E440,28/03/2023,4116951-RES-03-2023-573,"œ8,044.40",MEDEQUIP ASSISTIVE TECHNOLOGY LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,108099,Service Repairs and Maintenance,28/03/2023,4116965-42443,"œ1,578.80",NE & C WINDOWS & DOORS LTD.
Adult and Health Services,Head of Adults,Supplies and Services,344033,Telephones,28/03/2023,4116969-3894,œ554.00,ONECOM LTD T/A 9 GROUP PART RE RUSSELL TELECOM LTD.
Resources BK0010,Digital Services,Intangible Assets,917001,Software capitalised licence fees,28/03/2023,4116974-92912448,"œ5,399.00",QUADIENT FINANCE UK LTD FORMERLY NEOPOST LTD.
Resources BK0010,Digital Services,Intangible Assets,917001,Software capitalised licence fees,28/03/2023,4116974-92933117,œ854.40,QUADIENT FINANCE UK LTD FORMERLY NEOPOST LTD.
Resources BK0010,Digital Services,Intangible Assets,917001,Software capitalised licence fees,28/03/2023,4116974-92939815,"œ7,591.50",QUADIENT FINANCE UK LTD FORMERLY NEOPOST LTD.
Resources BK0010,Digital Services,Intangible Assets,917001,Software capitalised licence fees,28/03/2023,4116974-92970241,"œ21,790.50",QUADIENT FINANCE UK LTD FORMERLY NEOPOST LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338066,Services,28/03/2023,4116991-SHAH387,œ700.00,SHAH MEDICAL SERVICES LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338066,Services,28/03/2023,4116991-SHAH388,œ550.20,SHAH MEDICAL SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,28/03/2023,4116994-2023-016,"œ8,577.00",SOLMEK LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384540,Miscellaneous Expenses,28/03/2023,4117001-INV-6524,"œ12,420.00",STEVE DAVIDSON ADVERTISING LTD T/A SD ADVERTISING LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,240045,Car allowances E240,28/03/2023,4117007-12300,"œ16,103.03",SUPPORTIVE SRC LTD.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,384540,Miscellaneous Expenses,28/03/2023,4117012-RES-03-2023-545,"œ1,349.00",THREE MOTION MEDIA LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4117017-301525/INVFP655,œ785.00,TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4117017-301525/INVFP657,"œ1,030.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4117017-301525/INVGR546,œ720.00,TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4117017-301525/INVGR555,"œ9,030.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4117017-301525/INVGR559,œ785.00,TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4117017-301525/INVGR564,"œ2,500.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4117017-302916/INVFP659,œ720.00,TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4117017-302916/INVGR556,"œ1,815.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,28/03/2023,4117017-305057/INVPG425,œ720.00,TRINITY CHAMBERS.
Regeneration Economy and Growth,Planning & Housing,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,28/03/2023,4117018-II9700996A,"œ15,596.30",TUNSTALL HEALTHCARE (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,28/03/2023,4117022-INV-56282,"œ1,557.05",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,28/03/2023,4117022-INV-56283,"œ3,607.20",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,28/03/2023,4117022-INV-56284,œ610.90,VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,28/03/2023,4117022-INV-56285,"œ1,341.00",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,28/03/2023,4117022-INV-56286,"œ1,788.00",VISTECH SERVICES LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338043,Services,28/03/2023,4117024-882515,"œ2,595.00",WARD HADAWAY.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338043,Services,28/03/2023,4117024-882516,œ867.50,WARD HADAWAY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,28/03/2023,4117025-NT66494,œ625.00,WARDELL ARMSTRONG LLP.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5621,"œ1,750.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5623,"œ1,750.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5681,œ968.40,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5698,"œ1,525.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5700,"œ1,750.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5741,œ500.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5766,"œ1,550.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5768,"œ1,750.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5781,œ500.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/03/2023,4117028-INV-5811,œ600.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Resources BK0010,Digital Services,Premises,120037,Energy Costs,28/03/2023,4117033-1061585,"œ1,133.56",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,28/03/2023,4117033-1091175,"œ23,205.60",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,28/03/2023,4117033-1120862,"œ12,216.00",YOUR NRG LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,28/03/2023,4117033-1121674,œ850.92,YOUR NRG LTD.
Regeneration Economy and Growth,Planning & Housing,Cap Exp on Grants & Other Financial Assistance (REFCUS),918501,Exp assets not owned by authority,29/03/2023,4117100-RES-03-2023-582,"œ10,250.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,29/03/2023,4117138-20032023-02,"œ1,413.59",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,29/03/2023,4117056-139286,"œ2,632.00",ALTRON COMMUNICATIONS EQUIPMENT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Fees,901002,Consultants fees 901002,29/03/2023,4117061-11,"œ66,444.18",ANSON HOUSE 14 LTD.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,304999,Equipment and Materials,29/03/2023,4117093-76616,"œ5,861.00",CIRRUS RESEARCH PLC.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,384899,Miscellaneous Expenses,29/03/2023,4117105-RES-03-2023-594,"œ2,240.00",COREHAUS LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,29/03/2023,4117146-VOUCHERBIHC02-22,œ500.00,FERRYHILL DYNAMOS FC.
Regeneration Economy and Growth,Corporate Property and Land,Fees,901001,Internal fees,29/03/2023,4117176-RES-03-2023-569,"œ15,050.00",HOMES ENGLAND.
