Body,Expense Area,Supplier,Expense Type,Reference,Date,Amount
Rotherham Metropolitan Borough Council,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11816988,45328,334.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,Kingkraft Ltd,Domestic And Commerical Appliances,11816993,45329,11070
Rotherham Metropolitan Borough Council,Assistant Chief Executive,St Joseph'S Catholic Primary School,Levy Charges Or Fees,11817118,45338,15184.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,James Burrell Ltd,Re-Instatement Materials,11817134,45335,46.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,James Burrell Ltd,Re-Instatement Materials,11817135,45335,46.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,James Burrell Ltd,Re-Instatement Materials,11817136,45335,11.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,James Burrell Ltd,Re-Instatement Materials,11817137,45335,11.64
Rotherham Metropolitan Borough Council,Finance & Customer Services,Simon Pallo,Legal Services,11817141,45334,350
Rotherham Metropolitan Borough Council,Adult Care & Housing,Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11817376,45329,736.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Redfern Travel,Transport Operations And Logistics,11817406,45341,168
Rotherham Metropolitan Borough Council,Regeneration & Environment,Edmundson Electrical Ltd,Domestic And Commerical Appliances,11817513,45330,723
Rotherham Metropolitan Borough Council,Finance & Customer Services,Jane Wheatley,Legal Services,11817563,45331,600
Rotherham Metropolitan Borough Council,Finance & Customer Services,Jane Wheatley,Legal Services,11817565,45331,500
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sharrock Ltd,Landscaping,11817636,45328,121.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sharrock Ltd,Landscaping,11817637,45328,121.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Industrial Door Solutions Limited,Repair And Maintenance,11817692,45330,169.45
Rotherham Metropolitan Borough Council,Regeneration & Environment,Lodge Tyre Co Ltd,Transport Operations And Logistics,11818010,45329,1626.29
Rotherham Metropolitan Borough Council,Adult Care & Housing,Nisbets,Catering Equipment,11818050,45336,549.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11818065,45330,1371.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11818123,45345,1291
Rotherham Metropolitan Borough Council,Regeneration & Environment,Pell Frischmann Consultants Ltd,Consultancy,11818127,45338,1830.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,Lightmain Company Ltd,"Recreation, Playground, Swimmi",11818180,45328,4729.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11818184,45330,1727.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11818190,45348,1784.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11818191,45344,1597.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Reed Talent Solutions Ltd,Agency Staff Services,11818249,45344,2109.23
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11818258,45330,516.12
Rotherham Metropolitan Borough Council,Adult Care & Housing,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11818829,45330,174.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11818853,45356,447.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11819382,45348,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11819384,45348,86
Rotherham Metropolitan Borough Council,Adult Care & Housing,Jonathan C Bellamy,Legal Services,11819458,45344,742.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Industrial Door Solutions Limited,Repair And Maintenance,11819496,45330,165.5
Rotherham Metropolitan Borough Council,Central Services,Ics Ai Ltd,Technology,11819527,45350,19231.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,Nhs Derby & Derbyshire Icb,Supporting People - Mental Health,11819529,45331,37441.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819538,45341,31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819540,45341,34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819548,45341,37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819550,45341,43
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819551,45341,50
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11819553,45335,111.9
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11819553,45335,34.07
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819579,45341,37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Shefflock,Security,11819581,45337,370.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819582,45341,50
Rotherham Metropolitan Borough Council,Adult Care & Housing,Hsl Compliance Ltd,Repair And Maintenance,11819583,45341,43
Rotherham Metropolitan Borough Council,Adult Care & Housing,Hsl Compliance Ltd,Repair And Maintenance,11819584,45341,43
Rotherham Metropolitan Borough Council,Adult Care & Housing,Hsl Compliance Ltd,Repair And Maintenance,11819586,45341,43
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819587,45341,31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819588,45341,31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819591,45345,674
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819597,45345,154.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819598,45344,643.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819600,45344,422.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11819603,45341,513
Rotherham Metropolitan Borough Council,Regeneration & Environment,Industrial Door Solutions Limited,Repair And Maintenance,11819641,45330,165.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arrow Commercial Centre Huddersfield Ltd,Fleet Hire And Purchase Financing,11819654,45328,-28.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arrow Commercial Centre Huddersfield Ltd,Fleet Hire And Purchase Financing,11819654,45328,6.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11820869,45341,34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11820870,45341,34
Rotherham Metropolitan Borough Council,Adult Care & Housing,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11820871,45330,20.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11820872,45330,160.23
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11820874,45341,397.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11821247,45341,60
Rotherham Metropolitan Borough Council,Adult Care & Housing,Oakley Fencing Contractors Ltd,Landscaping,11821285,45331,450
Rotherham Metropolitan Borough Council,Regeneration & Environment,Brytone Ltd,Catering Equipment,11821402,45330,90
Rotherham Metropolitan Borough Council,Regeneration & Environment,Brytone Ltd,Catering Equipment,11821417,45330,90
Rotherham Metropolitan Borough Council,Regeneration & Environment,Brytone Ltd,Catering Equipment,11821418,45330,98.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Classic Lifts Ltd,Repair And Maintenance,11821512,45328,12.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Classic Lifts Ltd,Repair And Maintenance,11821516,45328,12.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Classic Lifts Ltd,Repair And Maintenance,11821518,45328,12.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11821525,45342,550
Rotherham Metropolitan Borough Council,Adult Care & Housing,Oakley Fencing Contractors Ltd,Landscaping,11821532,45331,1790
Rotherham Metropolitan Borough Council,Adult Care & Housing,Rotherham Doncaster & South Humber,Public Health & Care Services,11824612,45328,78566.17
Rotherham Metropolitan Borough Council,Adult Care & Housing,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11824674,45337,78.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11824676,45344,123.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11824691,45345,2130.59
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11824699,45328,840
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dennis Eagle Ltd,Transport Operations And Logistics,11824751,45328,710
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11824760,45335,6.17
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11824761,45335,5.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11824762,45335,9.57
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11824763,45335,11.07
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11824764,45335,3.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dennis Eagle Ltd,Transport Operations And Logistics,11824771,45328,1745.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11824812,45341,71.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sure Maintenance Ltd,Repair And Maintenance,11824813,45341,80
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11824843,45335,3.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11825084,45328,320
Rotherham Metropolitan Borough Council,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11825085,45328,230
Rotherham Metropolitan Borough Council,Regeneration & Environment,Versalift Distributors (Uk) Ltd,Vehicle Recovery Maintenance Repair,11825092,45349,809.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dennis Eagle Ltd,Transport Operations And Logistics,11825096,45328,3261.51
Rotherham Metropolitan Borough Council,Regeneration & Environment,Brytone Ltd,Catering Equipment,11825099,45330,90
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Lynne Jackson Ltd,Licence & Professional Fees,11825132,45344,2099.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,Insight Direct (Uk) Ltd,Technology,11825174,45336,5.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,Technical Utilities Services Uk Ltd,New Build & Major Refurb Trades,11825199,45355,850
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sevenairs Consulting Ltd,Consultancy,11825201,45350,600
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Partnership,Training Services,11825206,45328,465
Rotherham Metropolitan Borough Council,Regeneration & Environment,Redfern Travel,Vehicle Recovery Maintenance Repair,11825228,45341,148
Rotherham Metropolitan Borough Council,Central Services,Cae Technology Services,Technology,11825316,45350,24043.59
Rotherham Metropolitan Borough Council,Regeneration & Environment,George Mudford & Sons Ltd,Sporting Entertainment & Culture,11825325,45344,3500
Rotherham Metropolitan Borough Council,Regeneration & Environment,Specialised Movers,Removal Services,11825331,45341,510.82
Rotherham Metropolitan Borough Council,Adult Care & Housing,Eco Plastic Wood Ltd,Landscaping,11825862,45336,1093.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sunbelt Rentals Ltd,Plant Hire,11825865,45330,-0.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11825878,45341,1603.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11825879,45328,2321.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11825880,45328,30
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11825881,45348,1784.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11825882,45344,1597.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11825883,45329,1057.23
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11825884,45328,75
