Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,29-Aug-23,51400342521,"£9,020.63",20-Aug-23,Xperience Recruitment Ltd,COMPANY,285,E7150,SPV,AP VAT Spreadsheet Import - Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,29-Aug-23,51400341838,"£9,285.00",07-Aug-23,J & D Mobility Services Ltd,COMPANY,J&D016269,XB000,II,Incoming Invoice Posting,,DFG's Owner Occupiers,DFG's Owner Occupiers,Housing and Communities Capital,Disabled Facilities Grants [NBC],"New Construction, Conversion and Renovation"
West Northamptonshire Council,29-Aug-23,51400331974,"£9,600.00",01-Aug-23,Soniza,COMPANY,INV-0442,XD110,II,Incoming Invoice Posting,,Replacement of End of Life Local Area Network Equipment,Next Generation Network,IT and CIO (Capital),IT Infrastructure & Development -Service Delivery,IT Licenses
West Northamptonshire Council,29-Aug-23,51400340175,"£10,968.00",21-Aug-23,Alderman Roofing Ltd,COMPANY,10703,XB000,II,Incoming Invoice Posting,,Schools Minor Works 2022-23,Schools Minor Works 2022-23,"Children, Families and Education",School Schemes - NCC Delivery,"New Construction, Conversion and Renovation"
West Northamptonshire Council,29-Aug-23,51400336553,"£11,186.00",01-Aug-23,House To Home Lettings Ltd,COMPANY,140559997,D4140,II,Incoming Invoice Posting,,Homelessness,Short Term Leased Accommodation (STLA),Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,29-Aug-23,51400337835,"£11,273.90",14-Aug-23,Opus People Solutions Limited,COMPANY,11995,A4000,II,Incoming Invoice Posting,,Shared Services Programme Team,Support Services Programme Team,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Agency Staff
West Northamptonshire Council,29-Aug-23,51400332535,"£12,150.00",01-Aug-23,EGC Management Limited,COMPANY,REF109,XB020,II,Incoming Invoice Posting,,Economic Development,Northampton Market Square,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,29-Aug-23,51400333478,"£12,280.74",01-Aug-23,Vix Technology UK Ltd,COMPANY,SIN-C38-005836,E7200,II,Incoming Invoice Posting,,Traffic Signals WNC,Traffic Signals WNC,Highways & Transport Service WNC,Commisioning & Contract Management WNC,Highways Contract Payments
West Northamptonshire Council,29-Aug-23,51400332242,"£14,000.00",02-Aug-23,TeleAlarm Europe GmbH,COMPANY,900061519,D0000,II,Incoming Invoice Posting,,Sensory Equipment & Rehabilitation Team [NCC],Sensory Equipment & Rehabilitation Team - In House,Safeguarding and Wellbeing,Prevention & Occupational Therapy,Equipment and Tools
West Northamptonshire Council,29-Aug-23,51400332275,"£14,041.80",01-Aug-23,VEOLIA ENVIRONMENTAL SERVICES,COMPANY,INV0022563,E7005,II,Incoming Invoice Posting,,Refuse and recycling [NBC],Bulky Collections,Waste Service,"Refuse, Recycling & Collection [NBC]",Other Contract Payments
West Northamptonshire Council,29-Aug-23,51400341941,"£16,094.64",22-Aug-23,"LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,E8953874,B1010,II,Incoming Invoice Posting,,Utility Services,Utility Services [DDC],Assets and Environment,A&E Works,Electricity
West Northamptonshire Council,29-Aug-23,51400341930,"£17,234.24",22-Aug-23,"LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,E8953905,B1010,II,Incoming Invoice Posting,,Utility Services,Utility Services [DDC],Assets and Environment,A&E Works,Electricity
West Northamptonshire Council,29-Aug-23,51400341916,"£17,598.08",22-Aug-23,"LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,G8953880,B1015,II,Incoming Invoice Posting,,Utility Services,Utility Services [NBC],Assets and Environment,A&E Works,Gas
West Northamptonshire Council,29-Aug-23,51400332208,"£18,846.91",02-Aug-23,Lexica,COMPANY,INV10278,D4100,II,Incoming Invoice Posting,,OPE Partnership Programme,Partnership Programme- NCAMG,Assets and Environment,A&E Property and Estates Management,Consultancy
West Northamptonshire Council,29-Aug-23,51400332873,"£20,672.50",04-Aug-23,North Northamptonshire Council,OTHER PUBLIC BODIES,4.22001E+11,E6000,II,Incoming Invoice Posting,,Countywide Traveller Unit Partnership [NCC],Countywide Traveller Unit Partnership,Regulatory Services,Countywide Traveller Unit Partnership,Payments to Other Establishments
West Northamptonshire Council,29-Aug-23,51400333054,"£21,252.07",02-Aug-23,WSP UK Limited,COMPANY,64635840,XB020,II,Incoming Invoice Posting,,Active Travel Fund Tranche 2,Active Travel Fund Tranche 2,Highways and Waste Capital,Transport and Highways,Construction - External Professional Fees
West Northamptonshire Council,29-Aug-23,51400342403,"£22,436.72",25-Aug-23,Redacted Personal Data,SERVICE USER,N1622453 P138274-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,29-Aug-23,51400342495,"£22,650.00",16-Aug-23,Weston Favell Retail Properties Limited Rent Account T/A Ashdown Phillips & Partners Ltd,COMPANY,267545,B2000,SPV,AP VAT Spreadsheet Import - Payments,,PS&E Operational Property Running Costs,Premise Running Costs,Assets and Environment,A&E Property and Estates Management,Rents and Leases
West Northamptonshire Council,29-Aug-23,51400335230,"£25,408.52",10-Aug-22,Leica Geosystems Limited,COMPANY,GB - 903299606,D0015,II,Incoming Invoice Posting,,Northampton Schools PFI,Northampton PFI Contract,Assets and Environment,A&E Works,Specialist Equipment For Service Delivery
West Northamptonshire Council,29-Aug-23,51400333377,"£28,424.50",04-Aug-23,Soil Association Limited,CHARITY,43347,D4110,II,Incoming Invoice Posting,,Public Health Grant Reserve and Reinvestment [NCC],PH - Reserve Expenditure,Public Health,PH - Management and Admin [NCC],Professional Fees and Hired Services
West Northamptonshire Council,29-Aug-23,51400342496,"£29,174.16",16-Aug-23,Weston Favell Retail Properties Limited Charge Account T/A Ashdown Phillips & Partners Ltd,COMPANY,267544,B2010,SPV,AP VAT Spreadsheet Import - Payments,,PS&E Operational Property Running Costs,Premise Running Costs,Assets and Environment,A&E Property and Estates Management,Service Charges
West Northamptonshire Council,29-Aug-23,51400341928,"£36,241.03",22-Aug-23,"LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,G8953867,B1015,II,Incoming Invoice Posting,,Utility Services,Utility Services [NCC],Assets and Environment,A&E Works,Gas
West Northamptonshire Council,29-Aug-23,51400331915,"£37,141.13",01-Aug-23,NETWORK RAIL LTD,COMPANY,1324363,XB020,II,Incoming Invoice Posting,,Northampton North West Relief Road,Northampton North West Relief Road,Highways and Waste Capital,Transport and Highways,Construction - External Professional Fees
West Northamptonshire Council,29-Aug-23,51400342159,"£40,410.58",22-Aug-23,1ST REACTION SECURITY LIMITED,TRADE SUPPLIER,88121,B3105,II,Incoming Invoice Posting,,Soft FM,Soft Facilities Management,Assets and Environment,A&E Facilities Management,Security Equipment
West Northamptonshire Council,29-Aug-23,51400339195,"£84,592.32",01-Aug-23,NORTHAMPTON SCHOOLS LTD,EDUCATION,2023-64,D1100,II,Incoming Invoice Posting,,Northampton Schools PFI,Northampton PFI Contract - SCHOOL FREE MEALS,Assets and Environment,A&E Works,Catering Provisions
West Northamptonshire Council,29-Aug-23,51400341929,"£85,621.87",22-Aug-23,"LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,E8953866,B1010,II,Incoming Invoice Posting,,Utility Services,Utility Services [NCC],Assets and Environment,A&E Works,Electricity
West Northamptonshire Council,29-Aug-23,51400341915,"£88,780.34",22-Aug-23,"LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,E8953879,B1010,II,Incoming Invoice Posting,,Utility Services,Utility Services [NBC],Assets and Environment,A&E Works,Electricity
West Northamptonshire Council,29-Aug-23,51400337475,"£188,166.00",01-Aug-23,CENTENNIAL PROPERTY LTD,TRADE SUPPLIER,CEN-202307055,D4140,II,Incoming Invoice Posting,,Homelessness,Short Term Leased Accommodation (STLA),Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,29-Aug-23,51400342321,"£225,000.00",25-Aug-23,ROYAL & DERNGATE,TRADE SUPPLIER,91400004285,D7005,NCP,AP Non-Commercial Payments,,Voluntary sector support,N´pton Theatres Trust Ltd,Housing and Communities,Community Sector,Grants
West Northamptonshire Council,29-Aug-23,51400342455,"£245,264.45",24-Aug-23,OPUS LGSS (PEOPLE SOLUTIONS) LTD,TRADE SUPPLIER,12221,A4000,II,Incoming Invoice Posting,,Control Accounts [NCC],Control Accounts - Payables,Balance Sheet,NCC Balance Sheet Cost Centres [NCC],Agency Staff
West Northamptonshire Council,29-Aug-23,51400330468,"£292,924.55",25-Jul-23,North Northamptonshire Council,OTHER PUBLIC BODIES,4.22001E+11,E7000,II,Incoming Invoice Posting,,Parking and Bus Lane Enforcement,Parking,Highways & Transport Service WNC,Highways Network WNC,Private Contractors
West Northamptonshire Council,29-Aug-23,51400342361,"£1,032,418.68",24-Aug-23,CONNECT ROADS NORTHAMPTONSHIRE LTD,TRADE SUPPLIER,143,E7265,II,Incoming Invoice Posting,,Street Lights,Streetlighting PFI,Highways & Transport Service WNC,Commisioning & Contract Management WNC,Street Lighting Maintenance
West Northamptonshire Council,30-Aug-23,51400342407,"-£35,929.04",10-Jul-23,JEAKINS WEIR LTD,COMPANY,SRCF41/CONSTRUCTION WORKS/07.CR,XB020,II,Incoming Invoice Posting,,Economic Development,Former Co-op Site Purchase and Enhanceme,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,30-Aug-23,51400342409,"-£35,413.05",03-Aug-23,DWF Law LLP Client Account,COMPANY,91400004150.REFUND,XA030,II,Incoming Invoice Posting,,Economic Development,Market Walk,Economic Growth & Regeneration,Economic Development,Acquistions - External Professional Fees
West Northamptonshire Council,30-Aug-23,51400342885,£510.00,02-Aug-23,Tamara Enterprise Limited,TRADE SUPPLIER,4232-1,D4140,II,Incoming Invoice Posting,,Homelessness,Temporary Accomodation - B&B,Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,30-Aug-23,51400341809,£546.83,21-Aug-23,THOMAS RIDLEY & SON LTD,TRADE SUPPLIER,41613D,D1100,II,Incoming Invoice Posting,,Catering,Canteen - Expenditure,Assets and Environment,A&E Facilities Management,Catering Provisions
West Northamptonshire Council,30-Aug-23,51400342668,£565.37,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342667,£565.37,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342676,£565.37,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342663,£565.37,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342940,£576.00,17-Jul-23,CANTO LTD,TRADE SUPPLIER,N1425775 3167-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342936,£576.00,17-Jul-23,CANTO LTD,TRADE SUPPLIER,N0329855 3163-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342984,£576.00,22-Aug-23,SPECTRUM NORTHANTS LIMITED,CARE ESTABLISHMENT,NT861014 1826-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Physical Support CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Day Care
West Northamptonshire Council,30-Aug-23,51400342888,£595.00,02-Aug-23,Tamara Enterprise Limited,TRADE SUPPLIER,4234-1,D4140,II,Incoming Invoice Posting,,Homelessness,Temporary Accomodation - B&B,Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,30-Aug-23,51400342702,£600.00,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/Daysupport/SEP23/WM,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342669,£623.87,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342916,£630.24,26-May-23,LIVABILITY,CARE ESTABLISHMENT,DS860602 165589-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,30-Aug-23,51400342917,£630.24,26-May-23,LIVABILITY,CARE ESTABLISHMENT,DS860602 165591-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,30-Aug-23,51400342692,£630.80,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/Respite/SEP23/TM,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342878,£650.00,30-Aug-23,Redacted Personal Data,INDIVIDUAL,91400004293,B2000,NCP,AP Non-Commercial Payments,,Homelessness,Private Sector Leasing,Housing and Communities,Housing Solutions,Rents and Leases
West Northamptonshire Council,30-Aug-23,51400342674,£661.07,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342978,£672.00,14-Aug-23,NORTHAMPTONSHIRE COUNTRY CENTRE,TRADE SUPPLIER,NT837847 6461-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342943,£672.00,20-Jul-23,CANTO LTD,TRADE SUPPLIER,DS891971 3170-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342960,£720.00,20-Jul-23,CANTO LTD,TRADE SUPPLIER,N0534106 3181-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342970,£720.00,14-Aug-23,NORTHAMPTONSHIRE COUNTRY CENTRE,TRADE SUPPLIER,WN15332 6449-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - South,Mental Health CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Day Care
West Northamptonshire Council,30-Aug-23,51400342921,£720.00,01-Aug-23,TEAMWORK KETTERING,TRUST (OTHER),DS965762 13329-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342951,£720.00,20-Jul-23,CANTO LTD,TRADE SUPPLIER,N0620569 3174-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342968,£720.00,14-Aug-23,NORTHAMPTONSHIRE COUNTRY CENTRE,TRADE SUPPLIER,CK998697 6448-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342683,£747.77,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342679,£747.77,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342672,£747.77,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342678,£747.77,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342879,£750.00,30-Aug-23,Redacted Personal Data,INDIVIDUAL,91400004294,B2000,NCP,AP Non-Commercial Payments,,Homelessness,Private Sector Leasing,Housing and Communities,Housing Solutions,Rents and Leases
West Northamptonshire Council,30-Aug-23,51400342855,£751.20,02-Mar-23,Pathfinder Legal Services Limited,TRADE SUPPLIER,268853,D4705,II,Incoming Invoice Posting,,Insurance - Claims [NCC],Liability Claims,Insurance (Non Shared Service),Insurance [NCC],Insurance Claims Paid
West Northamptonshire Council,30-Aug-23,51400342671,£792.43,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342664,£796.90,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342680,£806.27,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342925,£806.40,01-Aug-23,TEAMWORK KETTERING,TRUST (OTHER),P0010301 13370-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342923,£806.40,01-Aug-23,TEAMWORK KETTERING,TRUST (OTHER),P0010301 13365-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,30-Aug-23,51400342919,£806.40,01-Aug-23,TEAMWORK KETTERING,TRUST (OTHER),P0010301 13322-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,30-Aug-23,51400342910,£840.32,26-May-23,LIVABILITY,CARE ESTABLISHMENT,DS860602 165573-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,30-Aug-23,51400342911,£840.32,26-May-23,LIVABILITY,CARE ESTABLISHMENT,DS860602 165574-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,30-Aug-23,51400342909,£840.32,23-Dec-22,LIVABILITY,CARE ESTABLISHMENT,DS860602 159486-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,30-Aug-23,51400342930,£864.00,17-Jul-23,CANTO LTD,TRADE SUPPLIER,M9812128 3157-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342928,£872.00,17-Jul-23,CANTO LTD,TRADE SUPPLIER,NT848040 3155-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342912,£882.08,26-May-23,LIVABILITY,CARE ESTABLISHMENT,DS860602 165581-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,30-Aug-23,51400342934,£900.00,17-Jul-23,CANTO LTD,TRADE SUPPLIER,N0533235 3161-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342937,£928.00,17-Jul-23,CANTO LTD,TRADE SUPPLIER,N2210451 3164-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342670,£930.17,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342945,£960.00,20-Jul-23,CANTO LTD,TRADE SUPPLIER,NT902155 3171-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342649,£983.96,25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/CP,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342703,"£1,000.00",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/Daysupport/SEP23/AS,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342694,"£1,083.92",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/Respite/SEP23/SP,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342977,"£1,092.32",14-Aug-23,NORTHAMPTONSHIRE COUNTRY CENTRE,TRADE SUPPLIER,N1011427 6460-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - South,Mental Health CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Day Care
West Northamptonshire Council,30-Aug-23,51400342894,"£1,105.00",02-Aug-23,Tamara Enterprise Limited,TRADE SUPPLIER,4215 -2,D4140,II,Incoming Invoice Posting,,Homelessness,Temporary Accomodation - B&B,Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,30-Aug-23,51400342666,"£1,130.74",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342675,"£1,130.74",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342665,"£1,130.74",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342681,"£1,143.53",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342966,"£1,200.00",14-Aug-23,NORTHAMPTONSHIRE COUNTRY CENTRE,TRADE SUPPLIER,WN15584 6447-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342949,"£1,200.00",20-Jul-23,CANTO LTD,TRADE SUPPLIER,CK977308 3173-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342933,"£1,200.00",17-Jul-23,CANTO LTD,TRADE SUPPLIER,N0097661 3160-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
