Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,26-Apr-23,51400296300,"£2,864.32",25-Apr-23,Admire Healthcare Limited -Apollo House,CARE ESTABLISHMENT,N1424016 P133707-00009,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400296302,"£2,864.32",25-Apr-23,Admire Healthcare Limited -Apollo House,CARE ESTABLISHMENT,N1716706 P133707-00011,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400296306,"£2,864.32",25-Apr-23,Admire Healthcare Limited -Apollo House,CARE ESTABLISHMENT,N2011767 P133707-00015,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400296295,"£2,864.32",25-Apr-23,Admire Healthcare Limited -Apollo House,CARE ESTABLISHMENT,N0131552 P133707-00004,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400296293,"£2,864.32",25-Apr-23,Admire Healthcare Limited -Apollo House,CARE ESTABLISHMENT,N0031908 P133707-00002,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295693,"£2,868.00",25-Apr-23,Hampton Burlington Court Care,CARE ESTABLISHMENT,N2020830 P133557-00031,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295594,"£2,868.00",25-Apr-23,RUGBY CARE CENTRE,CARE ESTABLISHMENT,N0631098 P133541-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296461,"£2,868.00",25-Apr-23,FOUR SEASONS (BAMFORD) LIMITED,CARE ESTABLISHMENT,N2210161 P133616-00007,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296457,"£2,868.00",25-Apr-23,FOUR SEASONS (BAMFORD) LIMITED,CARE ESTABLISHMENT,N1516688 P133616-00003,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400296151,"£2,868.00",25-Apr-23,RATHGAR CARE HOME LTD,CARE ESTABLISHMENT,P0012698 P133683-00008,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295698,"£2,868.00",25-Apr-23,Hampton Burlington Court Care,CARE ESTABLISHMENT,N2211880 P133557-00036,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295872,"£2,868.00",25-Apr-23,Crown Care X Ltd,CARE ESTABLISHMENT,N2210537 P133714-00018,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296022,"£2,868.00",25-Apr-23,SYMPHONY HOUSE NURSING HOME,CARE ESTABLISHMENT,N2210775 P133586-00004,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295859,"£2,868.00",25-Apr-23,Crown Care X Ltd,CARE ESTABLISHMENT,N0312386 P133714-00005,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295706,"£2,868.00",25-Apr-23,Hampton Burlington Court Care,CARE ESTABLISHMENT,WN15664 P133557-00044,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296144,"£2,868.00",25-Apr-23,RATHGAR CARE HOME LTD,CARE ESTABLISHMENT,N0130656 P133683-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295685,"£2,868.00",25-Apr-23,Hampton Burlington Court Care,CARE ESTABLISHMENT,N1720982 P133557-00022,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296148,"£2,868.00",25-Apr-23,RATHGAR CARE HOME LTD,CARE ESTABLISHMENT,N2210045 P133683-00005,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295873,"£2,868.00",25-Apr-23,Crown Care X Ltd,CARE ESTABLISHMENT,N2210920 P133714-00019,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295671,"£2,868.24",25-Apr-23,Hampton Burlington Court Care,CARE ESTABLISHMENT,N1025529 P133557-00007,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296184,"£2,873.40",25-Apr-23,MERRIFIELD HOUSE,CARE ESTABLISHMENT,N1376302 P133582-00004,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295915,"£2,880.00",25-Apr-23,Minster Care Services Ltd,CARE ESTABLISHMENT,N2032182 P133713-00013,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296288,"£2,880.00",25-Apr-23,RESTGATE LTD T/A OAK LODGE,CARE ESTABLISHMENT,N2210460 P133607-00007,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296646,"£2,880.00",25-Apr-23,The Ridings,CARE ESTABLISHMENT,WN16433 P133636-00003,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296525,"£2,888.00",25-Apr-23,Hengoed Court Care Home,CARE ESTABLISHMENT,N2038027 P133751-00001,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400296272,"£2,889.40",25-Apr-23,NAZARETH HOUSE RESIDENTIAL CRE,CARE ESTABLISHMENT,NT832261 P133583-00018,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296117,"£2,892.00",25-Apr-23,ST CHRISTOPHERS HOME,CARE ESTABLISHMENT,DS965967 P133584-00002,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295554,"£2,900.00",25-Apr-23,LIFEWAYS SIL LTD,CARE ESTABLISHMENT,N0127205 P133445-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400296145,"£2,900.00",25-Apr-23,RATHGAR CARE HOME LTD,CARE ESTABLISHMENT,N0216985 P133683-00002,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296128,"£2,900.00",25-Apr-23,GOLDEN CARE UK LTD T/A ABINGTON PARK VIEW CARE HOME,CARE ESTABLISHMENT,N1930251 P133575-00006,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296131,"£2,900.00",25-Apr-23,GOLDEN CARE UK LTD T/A ABINGTON PARK VIEW CARE HOME,CARE ESTABLISHMENT,WN15384 P133575-00009,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296617,"£2,900.64",25-Apr-23,HALLATON MANOR LTD,CARE ESTABLISHMENT,NT841806 P133539-00006,E7145,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health RES LT [NCC],Mental Health Support Res Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296267,"£2,908.24",25-Apr-23,NAZARETH HOUSE RESIDENTIAL CRE,CARE ESTABLISHMENT,N1933705 P133583-00013,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296338,"£2,908.24",25-Apr-23,HC-ONE LIMITED,CARE ESTABLISHMENT,N1616610 P133608-00011,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296662,"£2,908.80",25-Apr-23,Wellington Support Ltd,CARE ESTABLISHMENT,N0417951 P133421-00008,E7170,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400294963,"£2,908.80",25-Apr-23,NOTTINGHAM COMMUNITY HOUSING ASSOC,TRADE SUPPLIER,N1535327 P133502-00007,E7170,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400296016,"£2,918.40",25-Apr-23,Salutem Shared Services Limited,CARE ESTABLISHMENT,NT983768 P133739-00015,E7145,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health RES LT [NCC],Mental Health Support Res Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295276,"£2,919.88",25-Apr-23,Mentaur Community Support Ltd,CARE ESTABLISHMENT,NT892980 P133450-00008,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400295430,"£2,919.88",25-Apr-23,BETTER LIVES NORTHANTS LTD,CARE ESTABLISHMENT,N1435828 P133464-00019,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400296670,"£2,919.88",25-Apr-23,PERSONALISED 4 AUTISM,CARE ESTABLISHMENT,NT977214 P133438-00014,E7170,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400295478,"£2,919.88",25-Apr-23,SUNFLOWER CARE HOMES,CARE ESTABLISHMENT,N0133661 P133423-00002,E7170,CPN,Social Care West Northampton Council CareCost Payments,,TR Transitions CCP LT [NCC],Learning Disability Support CCP Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400294898,"£2,919.88",25-Apr-23,Accomplish Group Ltd,CARE ESTABLISHMENT,NT972160 P133491-00007,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400295496,"£2,919.88",25-Apr-23,CREATIVE SUPPORT,CARE ESTABLISHMENT,N1622336 P133411-00014,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400295200,"£2,919.88",25-Apr-23,VOGUE FUTURE LIVING LTD,TRADE SUPPLIER,N2210547 P133432-00025,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400294896,"£2,919.88",25-Apr-23,Accomplish Group Ltd,CARE ESTABLISHMENT,N0425618 P133491-00005,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400295244,"£2,919.88",25-Apr-23,THE ELMS,CARE ESTABLISHMENT,N1421210 P133416-00018,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400295506,"£2,919.88",25-Apr-23,CREATIVE SUPPORT,CARE ESTABLISHMENT,NT950374 P133411-00024,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400296224,"£2,920.00",25-Apr-23,B & M CARE  (Templemore),CARE ESTABLISHMENT,N1725585 P133585-00010,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296060,"£2,920.76",25-Apr-23,BETHANY HOMESTEAD,CARE ESTABLISHMENT,N0715599 P133601-00004,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295703,"£2,921.16",25-Apr-23,Hampton Burlington Court Care,CARE ESTABLISHMENT,NT844719 P133557-00041,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP North Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400288267,"£2,924.21",31-Mar-23,Stor-A-File,COMPANY,135793,D3110,II,Incoming Invoice Posting,,"Complaints, FOI, GDPR and information governance [SNC]",Information Governance,Legal and Democratic Services,Information Governance [SNC],Storage and Archiving
West Northamptonshire Council,26-Apr-23,51400294488,"£2,951.00",24-Apr-23,BADBY ACADEMY,EDUCATION,22MONTHLYTRANSFERSAPR23 CFR I03,E6000,SPS,AP Spreadsheet Import - Payments,,Academies [NCC],Badby Primary Academy,Schools Block,Schools Block [NCC],Payments to Other Establishments
West Northamptonshire Council,26-Apr-23,51400294530,"£2,951.00",24-Apr-23,ST GREGORY'S RC PRIMARY SCHOOL,EDUCATION,23MONTHLYTRANSFERSAPR23 CFR I03,E6000,SPS,AP Spreadsheet Import - Payments,,Academies [NCC],St Gregory's RC Primary Academy,Schools Block,Schools Block [NCC],Payments to Other Establishments
West Northamptonshire Council,26-Apr-23,51400295596,"£2,958.00",25-Apr-23,PINNACLE CARE LTD (Wolston Grange),CARE ESTABLISHMENT,N0112513 P133668-00002,E7145,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability RES LT [NCC],Support with Memory & Cognition Res Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295188,"£2,958.16",25-Apr-23,VOGUE FUTURE LIVING LTD,TRADE SUPPLIER,N0726476 P133432-00013,E7170,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400295906,"£2,959.24",25-Apr-23,Minster Care Services Ltd,CARE ESTABLISHMENT,N1526462 P133713-00004,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP North Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295912,"£2,959.24",25-Apr-23,Minster Care Services Ltd,CARE ESTABLISHMENT,N1912578 P133713-00010,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295091,"£2,960.00",25-Apr-23,Accomplish Group Limited,CARE ESTABLISHMENT,N1515651 P133509-00002,E7170,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400295480,"£2,961.84",25-Apr-23,SUNFLOWER CARE HOMES,CARE ESTABLISHMENT,N1431670 P133423-00004,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Apr-23,51400295631,"£2,969.52",25-Apr-23,HALLATON MANOR LTD,CARE ESTABLISHMENT,N1021978 P133539-00003,E7145,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health RES LT [NCC],Mental Health Support Res Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296547,"£2,974.96",25-Apr-23,Interhaze Contracts Ltd,COMPANY,N1713263 P133738-00008,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400296546,"£2,985.88",25-Apr-23,Interhaze Contracts Ltd,COMPANY,N1627219 P133738-00007,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296400,"£2,986.68",25-Apr-23,ST MATTHEWS LIMITED,CARE ESTABLISHMENT,N1021340 P133578-00004,E7130,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability RES LT [NCC],Support with Memory & Cognition Res Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400295993,"£2,987.00",25-Apr-23,COUNTRY VIEW NURSING HOME,CARE ESTABLISHMENT,NT852999 P133623-00002,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296248,"£2,989.40",25-Apr-23,B & M CARE  (Templemore),CARE ESTABLISHMENT,NT983031 P133585-00034,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400288438,"£3,000.00",31-Mar-23,Cushman & Wakefield Debenham Tie Leung Limited,COMPANY,GB3002-CI-23-03361,D4110,II,Incoming Invoice Posting,,Enterprise Zone,Enterprise Zone,Communities and Regeneration,Regeneration,Professional Fees and Hired Services
West Northamptonshire Council,26-Apr-23,51400288793,"£3,000.00",31-Mar-23,The CDS Group,COMPANY,74125,XB020,II,Incoming Invoice Posting,,Death Management Services,Death Management Services,Assets and Environment Capital,Property Services,Construction - External Professional Fees
West Northamptonshire Council,26-Apr-23,51400296147,"£3,000.00",25-Apr-23,RATHGAR CARE HOME LTD,CARE ESTABLISHMENT,N0621333 P133683-00004,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296086,"£3,000.00",25-Apr-23,ST MATTHEWS LIMITED - (KINGSTHORPE GRANGE),CARE ESTABLISHMENT,N1815824 P133619-00005,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP North Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400296157,"£3,000.00",25-Apr-23,AVERY HEALTHCARE,CARE ESTABLISHMENT,N0728914 P133678-00004,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,26-Apr-23,51400296049,"£3,000.00",25-Apr-23,HOLLYBERRY CARE LTD,CARE ESTABLISHMENT,N2212186 P133581-00016,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296048,"£3,000.00",25-Apr-23,HOLLYBERRY CARE LTD,CARE ESTABLISHMENT,N2211955 P133581-00015,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES ST [NCC],Physical Support Res other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296438,"£3,000.00",25-Apr-23,WENDLEBERRIE HOUSE,CARE ESTABLISHMENT,WN15152 P133594-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296255,"£3,000.00",25-Apr-23,NAZARETH HOUSE RESIDENTIAL CRE,CARE ESTABLISHMENT,N0546414 P133583-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296050,"£3,000.00",25-Apr-23,HOLLYBERRY CARE LTD,CARE ESTABLISHMENT,N2310114 P133581-00017,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES ST [NCC],Physical Support Res other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295654,"£3,000.00",25-Apr-23,OXENDON HOUSE CARE HOME LTD,CARE ESTABLISHMENT,N2034281 P133618-00004,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296130,"£3,000.00",25-Apr-23,GOLDEN CARE UK LTD T/A ABINGTON PARK VIEW CARE HOME,CARE ESTABLISHMENT,N2033794 P133575-00008,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295689,"£3,000.00",25-Apr-23,Hampton Burlington Court Care,CARE ESTABLISHMENT,N1926796 P133557-00027,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400295832,"£3,000.00",25-Apr-23,BROWNLANDS NURSING HOME,CARE ESTABLISHMENT,N2114234 P133626-00008,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,26-Apr-23,51400296046,"£3,000.00",25-Apr-23,HOLLYBERRY CARE LTD,CARE ESTABLISHMENT,N2211442 P133581-00013,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
