Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,20-Sep-23,51400351177,"£3,693.69",14-Sep-23,ELDEAN PRE SCHOOL,NURSERY,1140000856-130923-HC FE 3 ID-11220-122,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351115,"£1,691.69",14-Sep-23,ELKINGTON ROAD MONTESSORI SCHOOL,EDUCATION,1140000857-130923-HC FE 3 ID-3333-60,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350818,"£36,324.96",31-Jul-23,Enigma CCTV Ltd,COMPANY,4234,D4110,II,Incoming Invoice Posting,,Car parks management Daventry,Closed Circuit TV,Assets and Environment,A&E Public Realm & Heritage,Professional Fees and Hired Services
West Northamptonshire Council,20-Sep-23,51400352167,£752.50,11-Sep-23,Exceed Support Sevices,CARE ESTABLISHMENT,02-171,E7150,SPV,AP VAT Spreadsheet Import - Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Domiciliary Care
West Northamptonshire Council,20-Sep-23,51400350950,£660.59,14-Sep-23,FAVOURS DAY NURSERY LTD,NURSERY,1140000873-130923-HC 2 ID-3295-46,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351397,"£5,767.19",15-Sep-23,FAVOURS DAY NURSERY LTD,NURSERY,1140000873-140923-HC Ext ID-3295-54,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351111,"£7,212.21",14-Sep-23,FAVOURS DAY NURSERY LTD,NURSERY,1140000873-130923-HC FE 3 ID-3295-56,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351419,"£2,882.88",15-Sep-23,FLORE DAY NURSERY,NURSERY,1140000878-140923-HC Ext ID-3594-76,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351135,"£4,487.34",14-Sep-23,FLORE DAY NURSERY,NURSERY,1140000878-130923-HC FE 3 ID-3594-80,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351521,"£1,527.24",15-Sep-23,FOOTSTEPS DAYCARE 2018 LTD,CARE ESTABLISHMENT,1140002912-140923-HC Ext ID-12913-178,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351247,"£4,859.86",14-Sep-23,FOOTSTEPS DAYCARE 2018 LTD,CARE ESTABLISHMENT,1140002912-130923-HC FE 3 ID-12913-192,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351018,"£5,973.43",14-Sep-23,FOOTSTEPS DAYCARE 2018 LTD,CARE ESTABLISHMENT,1140002912-130923-HC 2 ID-12913-114,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350955,£694.37,14-Sep-23,FOUNTAIN OF KNOWLEDGE MONT LTD,TRADE SUPPLIER,1140000882-130923-HC 2 ID-3355-51,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351405,"£2,080.65",15-Sep-23,FOUNTAIN OF KNOWLEDGE MONT LTD,TRADE SUPPLIER,1140000882-140923-HC Ext ID-3355-62,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351120,"£2,609.75",14-Sep-23,FOUNTAIN OF KNOWLEDGE MONT LTD,TRADE SUPPLIER,1140000882-130923-HC FE 3 ID-3355-65,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350721,"£3,375.96",28-Feb-23,Freeths LLP,PARTNERSHIP,378486,D4105,II,Incoming Invoice Posting,,Legal services [NBC],Legal Team,Legal and Democratic Services,Legal Services [NBC],External Legal Fees
West Northamptonshire Council,20-Sep-23,51400352334,"£1,054.98",17-Aug-23,G M LAWRENCE ELECTRICAL LTD,COMPANY,INV-6099,B0000,SPV,AP VAT Spreadsheet Import - Payments,,Non Functioning Estate [NCC],Non Functioning Estate,Assets and Environment,A&E Facilities Management,Building Repair and Maintenance
West Northamptonshire Council,20-Sep-23,51400352158,£834.00,18-Sep-23,GIGGLES PRE-SCHOOL,NURSERY,1140003598-180923-HC HNFID-2925-37,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare HNF [NCC],High Needs Funding (HNF),Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350940,"£1,199.19",14-Sep-23,GIGGLES PRE-SCHOOL,NURSERY,1140003598-130923-HC 2 ID-2925-36,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351384,"£2,977.26",15-Sep-23,GIGGLES PRE-SCHOOL,NURSERY,1140003598-140923-HC Ext ID-2925-41,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351097,"£7,546.11",14-Sep-23,GIGGLES PRE-SCHOOL,NURSERY,1140003598-130923-HC FE 3 ID-2925-42,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352124,£828.00,18-Sep-23,GLOUCESTER NURSERY SCHOOL,NURSERY,1140000905-180923-HC HNFID-6364-3,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare HNF [NCC],High Needs Funding (HNF),Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350971,"£1,784.71",14-Sep-23,GLOUCESTER NURSERY SCHOOL,NURSERY,1140000905-130923-HC 2 ID-6364-67,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351424,"£6,001.71",15-Sep-23,GLOUCESTER NURSERY SCHOOL,NURSERY,1140000905-140923-HC Ext ID-6364-81,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351140,"£15,611.31",14-Sep-23,GLOUCESTER NURSERY SCHOOL,NURSERY,1140000905-130923-HC FE 3 ID-6364-85,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352287,"£1,195.08",14-Sep-23,Goodfellows Builders Ltd,COMPANY,3756,B0010,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,A&E Works,Building Structural Maintenance - Reactive
West Northamptonshire Council,20-Sep-23,51400351408,"£1,021.02",15-Sep-23,GRANGE PARK PRE-SCHOOL,NURSERY,1140000909-140923-HC Ext ID-3463-65,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351123,"£3,603.60",14-Sep-23,GRANGE PARK PRE-SCHOOL,NURSERY,1140000909-130923-HC FE 3 ID-3463-68,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400348901,"£1,380.00",24-Aug-23,Granicus-Firmstep Ltd,COMPANY,170144,D4100,II,Incoming Invoice Posting,,Business Systems Portfolio Projects,Income Management Solution Project,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Consultancy
West Northamptonshire Council,20-Sep-23,51400351398,"£2,243.67",15-Sep-23,GREATWORTH PLAYGROUP,NURSERY,1140000911-140923-HC Ext ID-3307-55,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351112,"£4,933.50",14-Sep-23,GREATWORTH PLAYGROUP,NURSERY,1140000911-130923-HC FE 3 ID-3307-57,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351394,"£2,153.58",15-Sep-23,GREENACRES DAY NURSERY,NURSERY,1140000912-140923-HC Ext ID-3263-51,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351108,"£2,468.18",14-Sep-23,GREENACRES DAY NURSERY,NURSERY,1140000912-130923-HC FE 3 ID-3263-53,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351679,£505.76,14-Sep-23,Growing Together Northampton,CHARITY,1140000615-140923-HC FE Dep ID-12196-73,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare Deprivation [NCC],Deprivation,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351488,"£2,666.24",15-Sep-23,Growing Together Northampton,CHARITY,1140000615-140923-HC Ext ID-12196-145,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351006,"£5,114.86",14-Sep-23,Growing Together Northampton,CHARITY,1140000615-130923-HC 2 ID-12196-102,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351211,"£7,616.90",14-Sep-23,Growing Together Northampton,CHARITY,1140000615-130923-HC FE 3 ID-12196-156,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351589,"£1,149.01",15-Sep-23,HACKLETON PRE-SCHOOL PLAYGROUP,NURSERY,1140000923-140923-HC Ext ID-295-246,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351315,"£2,049.91",14-Sep-23,HACKLETON PRE-SCHOOL PLAYGROUP,NURSERY,1140000923-130923-HC FE 3 ID-295-260,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350968,£799.46,14-Sep-23,HAPPY DAYS CHILDCARE,NURSERY,1140000930-130923-HC 2 ID-3620-64,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351421,£860.86,15-Sep-23,HAPPY DAYS CHILDCARE,NURSERY,1140000930-140923-HC Ext ID-3620-78,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351137,"£7,187.18",14-Sep-23,HAPPY DAYS CHILDCARE,NURSERY,1140000930-130923-HC FE 3 ID-3620-82,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351414,£509.08,15-Sep-23,HAPPY DAYS DAY NURSERY,NURSERY,1140000931-140923-HC Ext ID-3539-71,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351130,£763.62,14-Sep-23,HAPPY DAYS DAY NURSERY,NURSERY,1140000931-130923-HC FE 3 ID-3539-75,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351662,£537.60,14-Sep-23,HAPPY HANDS LTD,NURSERY,1140003372-140923-HC FE Dep ID-11313-56,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare Deprivation [NCC],Deprivation,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350989,"£3,152.80",14-Sep-23,HAPPY HANDS LTD,NURSERY,1140003372-130923-HC 2 ID-11313-85,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351462,"£3,208.92",15-Sep-23,HAPPY HANDS LTD,NURSERY,1140003372-140923-HC Ext ID-11313-119,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351182,"£10,510.50",14-Sep-23,HAPPY HANDS LTD,NURSERY,1140003372-130923-HC FE 3 ID-11313-127,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352224,£532.00,19-Sep-23,HARDINGSTONE DAY NURSERY,NURSERY,1140000933-190923-Manual PaymentID-11979-7,E5000,SPS,AP Spreadsheet Import - Payments,,LSE - Early Education and Childcare Expenditure [NCC],EY Advisory Team,Early Years Block,Early Years - LSE [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352225,£532.00,19-Sep-23,HARDINGSTONE DAY NURSERY,NURSERY,1140000933-190923-Manual PaymentID-11979-8,E5000,SPS,AP Spreadsheet Import - Payments,,LSE - Early Education and Childcare Expenditure [NCC],EY Advisory Team,Early Years Block,Early Years - LSE [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352226,£532.00,19-Sep-23,HARDINGSTONE DAY NURSERY,NURSERY,1140000933-190923-Manual PaymentID-11979-9,E5000,SPS,AP Spreadsheet Import - Payments,,LSE - Early Education and Childcare Expenditure [NCC],EY Advisory Team,Early Years Block,Early Years - LSE [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351478,"£8,151.72",15-Sep-23,HARDINGSTONE DAY NURSERY,NURSERY,1140000933-140923-HC Ext ID-11979-135,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351201,"£9,254.25",14-Sep-23,HARDINGSTONE DAY NURSERY,NURSERY,1140000933-130923-HC FE 3 ID-11979-146,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351551,£900.90,15-Sep-23,HARDINGSTONE PRIMARY ACADEMY,EDUCATION,1140003482-140923-HC Ext ID-13681-208,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351277,"£2,728.44",14-Sep-23,HARDINGSTONE PRIMARY ACADEMY,EDUCATION,1140003482-130923-HC FE 3 ID-13681-222,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350916,£925.20,14-Sep-23,HARPOLE PRE-SCHOOL,NURSERY,1140000935-130923-HC 2 ID-205-12,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351356,"£3,324.04",15-Sep-23,HARPOLE PRE-SCHOOL,NURSERY,1140000935-140923-HC Ext ID-205-13,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351068,"£10,839.04",14-Sep-23,HARPOLE PRE-SCHOOL,NURSERY,1140000935-130923-HC FE 3 ID-205-13,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351401,"£1,928.36",15-Sep-23,HARTWELL PRESCHOOL PLAYGROUP,NURSERY,1140000937-140923-HC Ext ID-3341-58,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351116,"£4,204.20",14-Sep-23,HARTWELL PRESCHOOL PLAYGROUP,NURSERY,1140000937-130923-HC FE 3 ID-3341-61,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351025,"£2,244.49",14-Sep-23,HEAD START DAY NURSERY,NURSERY,1140000950-130923-HC 2 ID-13641-121,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351540,"£4,167.74",15-Sep-23,HEAD START DAY NURSERY,NURSERY,1140000950-140923-HC Ext ID-13641-197,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351266,"£5,859.43",14-Sep-23,HEAD START DAY NURSERY,NURSERY,1140000950-130923-HC FE 3 ID-13641-211,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352147,£840.00,18-Sep-23,HEADLANDS PRIMARY SCHOOL,EDUCATION,1140000951-180923-HC HNFID-12238-26,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare HNF [NCC],High Needs Funding (HNF),Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351217,"£4,204.20",14-Sep-23,HEADLANDS PRIMARY SCHOOL,EDUCATION,1140000951-130923-HC FE 3 ID-12238-162,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350990,£788.20,14-Sep-23,HEDGEHOG HILL NURSERY & PRE-SCHOOL,NURSERY,1140000955-130923-HC 2 ID-11320-86,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351463,"£3,374.80",15-Sep-23,HEDGEHOG HILL NURSERY & PRE-SCHOOL,NURSERY,1140000955-140923-HC Ext ID-11320-120,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351183,"£4,234.23",14-Sep-23,HEDGEHOG HILL NURSERY & PRE-SCHOOL,NURSERY,1140000955-130923-HC FE 3 ID-11320-128,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351349,"£1,861.86",15-Sep-23,HELMDON ACORNS PRE SCHOOL,NURSERY,1140000960-140923-HC Ext ID-33-6,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351061,"£2,762.76",14-Sep-23,HELMDON ACORNS PRE SCHOOL,NURSERY,1140000960-130923-HC FE 3 ID-33-6,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400343017,£996.00,26-Aug-23,Hetleys Ltd,COMPANY,IN-11137,D0100,II,Incoming Invoice Posting,,Business Rates Collection (WNC),Cost of Collection NNDR (WNC),Revenue & Benefits,Revenues and Benefits,Furniture
West Northamptonshire Council,20-Sep-23,51400343016,£996.00,26-Aug-23,Hetleys Ltd,COMPANY,IN-11136,D0100,II,Incoming Invoice Posting,,Business Rates Collection (WNC),Cost of Collection NNDR (WNC),Revenue & Benefits,Revenues and Benefits,Furniture
West Northamptonshire Council,20-Sep-23,51400352139,£840.00,18-Sep-23,HICKORY HOUSE DAY NURSERY,NURSERY,1140000963-180923-HC HNFID-2911-18,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare HNF [NCC],High Needs Funding (HNF),Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350939,"£3,941.00",14-Sep-23,HICKORY HOUSE DAY NURSERY,NURSERY,1140000963-130923-HC 2 ID-2911-35,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351383,"£4,204.20",15-Sep-23,HICKORY HOUSE DAY NURSERY,NURSERY,1140000963-140923-HC Ext ID-2911-40,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351096,"£6,221.93",14-Sep-23,HICKORY HOUSE DAY NURSERY,NURSERY,1140000963-130923-HC FE 3 ID-2911-41,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351280,"£3,839.55",14-Sep-23,HIGHFIELD PRE-SCHOOL,NURSERY,1140003260-130923-HC FE 3 ID-6310-225,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
