Report of all payments made by GLA & GLA Land & Property for value equal to or greater than £ 250.00 Excl. VAT,,,,,,,,,
Reporting Period : ,Period 1 - 13,,,,,Step 1,,,
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900085713,"21,090.00",14/12/2023,HOUSING & LAND,CAPITAL,
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900085714,"525,000.00",14/12/2023,HOUSING & LAND,CAPITAL,
18000089,LONDON BOROUGH OF HILLINGDON,536000,MANAGE IT SERVICES,1900085719,"7,996.42",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000089,LONDON BOROUGH OF HILLINGDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085718,"161,184.75",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000089,LONDON BOROUGH OF HILLINGDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085992,"1,408,753.00",19/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000091,LB TOWER HAMLETS,536000,MANAGE IT SERVICES,1900085721,"7,496.64",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000091,LB TOWER HAMLETS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085720,"219,091.16",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000091,LB TOWER HAMLETS,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900085850,"110,000.00",15/12/2023,HOUSING & LAND,CAPITAL,
18000092,WANDSWORTH COUNCIL,536000,MANAGE IT SERVICES,1900085723,"9,590.03",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000092,WANDSWORTH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085722,"158,035.09",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000092,WANDSWORTH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086091,"833,927.00",21/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000092,WANDSWORTH COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900086108,"70,000.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000093,CROYDON COUNCIL,536000,MANAGE IT SERVICES,1900085724,"12,486.92",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000093,CROYDON COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085725,"377,081.94",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000093,CROYDON COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085666,"1,441,315.00",13/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000094,ISLINGTON COUNCIL,536000,MANAGE IT SERVICES,1900085726,"5,452.49",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000094,ISLINGTON COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085727,"98,171.13",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,536000,MANAGE IT SERVICES,1900085729,"6,545.26",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,542500,MISCELLANEOUS COSTS,1900086054,"2,000.00",20/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,542500,MISCELLANEOUS COSTS,1900086055,"126,572.97",20/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,542500,MISCELLANEOUS COSTS,1900086102,"36,844.43",22/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,542500,MISCELLANEOUS COSTS,1900086103,"34,900.85",22/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,542500,MISCELLANEOUS COSTS,1900086104,"86,941.85",22/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,542500,MISCELLANEOUS COSTS,1900086105,"92,111.08",22/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085728,"288,323.37",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086423,"1,112,258.00",04/01/2024,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900085993,"14,040,313.00",19/12/2023,HOUSING & LAND,CAPITAL,
18000096,LB OF HACKNEY LEARNING TRUST,536000,MANAGE IT SERVICES,1900085730,"7,558.21",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000096,LB OF HACKNEY LEARNING TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085731,"197,939.21",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000096,LB OF HACKNEY LEARNING TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085872,"695,607.00",18/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000097,LONDON BOROUGH OF EALING,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085653,"1,425,246.00",13/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000098,L B SOUTHWARK,536000,MANAGE IT SERVICES,1900085732,"6,514.43",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000098,L B SOUTHWARK,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085733,"137,956.80",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000098,L B SOUTHWARK,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085654,"908,594.00",13/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000098,L B SOUTHWARK,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900085851,"120,000.00",15/12/2023,HOUSING & LAND,CAPITAL,
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086073,"1,104,409.00",21/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000102,LB NEWHAM,536000,MANAGE IT SERVICES,1900085735,"14,882.39",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000102,LB NEWHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085734,"348,076.46",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000104,LB CAMDEN,536000,MANAGE IT SERVICES,1900085736,"5,228.08",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000104,LB CAMDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085737,"120,485.04",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000104,LB CAMDEN,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086078,"1,155,000.00",21/12/2023,HOUSING & LAND,CAPITAL,
18000136,THE ADULT COLLEGE OF BARKING AND,536000,MANAGE IT SERVICES,1900085739,"9,772.92",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000136,THE ADULT COLLEGE OF BARKING AND,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085738,"153,224.27",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000146,LONDON BOROUGH HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086092,"966,079.00",21/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000146,LONDON BOROUGH HARINGEY,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086173,"1,312,500.00",27/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,536000,MANAGE IT SERVICES,1900085741,"5,457.01",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000147,LONDON BOROUGH OF HAVERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085740,"95,217.81",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000147,LONDON BOROUGH OF HAVERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085875,"1,206,822.00",18/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900085857,"11,200.00",15/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086133,"45,495.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086134,"57,987.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086135,"46,883.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086136,"50,669.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086137,"54,094.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086138,"48,309.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086139,"48,377.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086140,"39,161.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086142,"54,580.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086143,"56,592.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086144,"82,986.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086145,"54,687.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086146,"53,589.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000149,LONDON BOROUGH OF LAMBETH,536000,MANAGE IT SERVICES,1900085742,"8,638.32",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000149,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085743,"212,781.35",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000150,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085863,"1,075,675.00",18/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900086046,"38,229.44",20/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900086047,"27,633.49",20/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900086048,"80,180.85",20/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900086049,"102,879.84",20/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900086050,"152,917.09",20/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900086051,"25,720.08",20/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900086079,"20,868.87",21/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900086080,"20,232.06",21/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900086081,"-9,814.53",21/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085873,"1,475,860.00",18/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900085744,"10,000.00",15/12/2023,HOUSING & LAND,CAPITAL,
18000151,LONDON BOROUGH OF REDBRIDGE,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900086106,"10,000.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000151,LONDON BOROUGH OF REDBRIDGE,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900086112,"7,500.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000157,LONDON BOROUGH OF HOUNSLOW,536000,MANAGE IT SERVICES,1900086147,"6,209.47",22/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000157,LONDON BOROUGH OF HOUNSLOW,536000,MANAGE IT SERVICES,1900085746,"7,811.71",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000157,LONDON BOROUGH OF HOUNSLOW,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085745,"220,184.47",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000157,LONDON BOROUGH OF HOUNSLOW,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085994,"1,139,192.00",19/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1700004498,"-1,000,000.00",27/12/2023,HOUSING & LAND,CAPITAL,
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1700004499,"-100,000.00",27/12/2023,HOUSING & LAND,CAPITAL,
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1700004500,"-700,000.00",27/12/2023,HOUSING & LAND,CAPITAL,
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900086174,"2,000,000.00",27/12/2023,HOUSING & LAND,CAPITAL,
18000171,LONDON BOROUGH OF BROMLEY,536000,MANAGE IT SERVICES,1900085748,"7,390.77",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000171,LONDON BOROUGH OF BROMLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085747,"148,700.58",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000171,LONDON BOROUGH OF BROMLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085680,"1,509,105.00",14/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000176,LONDON BOROUGH OF BRENT,536000,MANAGE IT SERVICES,1900085750,"16,731.15",02/01/2024,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000176,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085749,"283,566.44",02/01/2024,AEB,CHILDREN'S & EDUCATION SERVICES,
18000176,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086074,"1,303,015.00",02/01/2024,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000176,LONDON BOROUGH OF BRENT,544077,HSG GRANTS TO LOCAL AUTHORITIES,1700004476,"-8,716,500.00",02/01/2024,HOUSING & LAND,CAPITAL,
18000176,LONDON BOROUGH OF BRENT,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900086330,"8,550,000.00",02/01/2024,HOUSING & LAND,CAPITAL,
18000181,LONDON BOROUGH OF BEXLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085995,"1,175,576.00",19/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000202,HARROW COUNCIL,536000,MANAGE IT SERVICES,1900085752,"3,044.44",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000202,HARROW COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085751,"83,761.23",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000202,HARROW COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086075,"1,130,120.00",21/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000207,LONDON BOROUGH OF MERTON,536000,MANAGE IT SERVICES,1900085753,"4,518.53",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000207,LONDON BOROUGH OF MERTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085754,"130,532.60",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000207,LONDON BOROUGH OF MERTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086076,"756,789.00",21/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000246,NETWORK HOMES LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086097,"360,000.00",22/12/2023,HOUSING & LAND,CAPITAL,
18000277,CITY OF LONDON CORPORATION,536000,MANAGE IT SERVICES,1900085756,"10,959.97",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000277,CITY OF LONDON CORPORATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085755,"50,414.08",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000277,CITY OF LONDON CORPORATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086077,"12,835.00",21/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,536000,MANAGE IT SERVICES,1900085757,"3,192.24",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085758,"137,448.25",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085864,"287,650.00",18/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000284,WORKING MEN'S COLLEGE,536000,MANAGE IT SERVICES,1900085759,"23,031.37",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000284,WORKING MEN'S COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085760,"421,417.12",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000291,BSIX BROOKE HOUSE SIXTH FORM COLL.,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085761,"56,436.58",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000292,MORLEY COLLEGE LONDON,536000,MANAGE IT SERVICES,1900085762,"31,638.04",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000292,MORLEY COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085763,"929,797.93",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000293,NEWHAM SIXTH FORM COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085764,"11,977.37",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000294,LAMBETH COLLEGE,536000,MANAGE IT SERVICES,1900085765,"28,496.03",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000294,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085766,"879,271.07",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000295,CITY OF WESTMINSTER COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085670,"347,619.00",13/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,536000,MANAGE IT SERVICES,1900085768,"35,598.85",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085767,"1,174,784.73",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000298,BIG CREATIVE TRAINING LTD,542500,MISCELLANEOUS COSTS,1900086030,"51,161.04",20/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000300,SUTTON COLLEGE,536000,MANAGE IT SERVICES,1900085770,"10,158.36",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000300,SUTTON COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085769,"207,088.13",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000301,EALING HAMMERSMITH & WEST LON COLL,536000,MANAGE IT SERVICES,1900085772,"26,644.31",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000301,EALING HAMMERSMITH & WEST LON COLL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085771,"773,540.29",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000303,LB OF HAMMERSMITH AND FULHAM,536000,MANAGE IT SERVICES,1900085773,"5,863.90",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000303,LB OF HAMMERSMITH AND FULHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085774,"260,107.83",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000303,LB OF HAMMERSMITH AND FULHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086179,"168,623.00",27/12/2023,GOOD GROWTH,CAPITAL,
18000303,LB OF HAMMERSMITH AND FULHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086180,"28,264.46",27/12/2023,GOOD GROWTH,CAPITAL,
18000306,CROYDON COLLEGE,536000,MANAGE IT SERVICES,1900085775,"20,413.47",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000306,CROYDON COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085776,"447,463.78",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000310,CITY LITERARY INSTITUTE,536000,MANAGE IT SERVICES,1900085778,"14,048.80",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000310,CITY LITERARY INSTITUTE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085777,"637,120.47",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000311,CAPEL MANOR COLLEGE,536000,MANAGE IT SERVICES,1900085779,"12,477.06",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000311,CAPEL MANOR COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085780,"187,530.37",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000317,WALTHAM FOREST COLLEGE,536000,MANAGE IT SERVICES,1900085781,"46,930.28",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000317,WALTHAM FOREST COLLEGE,542500,MISCELLANEOUS COSTS,1700004474,"-27,915.00",11/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000317,WALTHAM FOREST COLLEGE,542500,MISCELLANEOUS COSTS,1900085499,"49,378.44",11/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000317,WALTHAM FOREST COLLEGE,542500,MISCELLANEOUS COSTS,1900085500,"34,287.26",11/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000317,WALTHAM FOREST COLLEGE,542500,MISCELLANEOUS COSTS,1900085501,"85,718.14",11/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000317,WALTHAM FOREST COLLEGE,542500,MISCELLANEOUS COSTS,1900085502,"19,751.38",11/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000317,WALTHAM FOREST COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085782,"837,703.45",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086026,"2,205,000.00",20/12/2023,HOUSING & LAND,CAPITAL,
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086027,"2,520,000.00",20/12/2023,HOUSING & LAND,CAPITAL,
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086028,"1,848,000.00",20/12/2023,HOUSING & LAND,CAPITAL,
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900086029,"2,112,000.00",20/12/2023,HOUSING & LAND,CAPITAL,
18000332,BARKING AND DAGENHAM COLLEGE,536000,MANAGE IT SERVICES,1900085783,"32,118.75",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000332,BARKING AND DAGENHAM COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085784,"542,990.80",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000341,OPTIVO,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900085507,"60,000.00",11/12/2023,HOUSING & LAND,CAPITAL,
18000366,LONDON BOROUGH OF BARNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085681,"482,158.00",14/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000386,ADULT LEARNING LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085785,"304,658.42",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000392,AYLESBURY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085786,"39,840.31",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000393,BARNET SOUTHGATE COLLEGE,536000,MANAGE IT SERVICES,1900085787,"49,689.90",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085788,"1,274,639.02",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000398,BROMLEY COLG OF FURTHER&HIGHER EDUC,536000,MANAGE IT SERVICES,1900085790,"29,905.59",15/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000398,BROMLEY COLG OF FURTHER&HIGHER EDUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900085789,"596,550.28",15/12/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000398,BROMLEY COLG OF FURTHER&HIGHER EDUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900086124,"1,458.00",22/12/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
