Supplier Name, Net Amount ,Spend Type,Service,Department,Account,Entry Date,Payment type
Gen Register Office,14,Client Equipment & Supplies,Historic Legal Enquiries,Corporate Resources,General Fund,16-Jan-24,Purchase Card
Travelodge London Mano,14.07,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Royal Mail Group Ltd,6.37,Franking-Postage Costs,Commercial & Env Law Team,Resources,General Fund,16-Jan-24,Purchase Card
Travelodge Gb0000,"2,718.81",Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Oyster Online,-45,Travel By Public Transpt,Noise Pollution,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Amznmktplace,3.96,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,16-Jan-24,Purchase Card
Marks&spencer Plc,100,Purchases General,Fairer Together Projects,Community Engagement & Wellbeing,General Fund,16-Jan-24,Purchase Card
Amznmktplace,56.22,Purchases General,Daylight -Highbury  Day Centre,Adult Social Services,General Fund,16-Jan-24,Purchase Card
Lul Ticket Machine,42,Travel By Public Transpt,Noise Pollution,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Domino S Pizza,58.44,Recreation,Child Active Involvement Serv,Children & Young People,General Fund,16-Jan-24,Purchase Card
Bagci Food Centre,1.69,Stationery,Bright Start Islington South,Children & Young People,General Fund,16-Jan-24,Purchase Card
Screwfix Dir Ltd,56.6,Consumable Materials,Public Realm Reactive Maint,Environment & Climate Change,General Fund,16-Jan-24,Purchase Card
Amznmktplace,24.19,Purchases General,Trainee Social Workers,Adult Social Services,General Fund,16-Jan-24,Purchase Card
Locks 4 Vans,189,Purchases General,In-house Repairs Contract Mgt,Homes & Neighbourhoods,HRA,16-Jan-24,Purchase Card
Www.Britishgas.Co.,327.8,Electricity Supply,HRA Commercial Property,Homes & Neighbourhoods,HRA,16-Jan-24,Purchase Card
Pret A Manger,6.3,Purchases General,PAUSE,Children & Young People,General Fund,15-Jan-24,Purchase Card
Ao Retail Limited,270,Purchases General,Residential Management Exp,Homes & Neighbourhoods,HRA,16-Jan-24,Purchase Card
Royal Mail Group Ltd,5.54,Franking-Postage Costs,Office Services Supplies,Children & Young People,General Fund,16-Jan-24,Purchase Card
Travelodge Gb0000,"3,001.57",Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Coffee Republic,4.99,Purchases General,NRPF Network,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Amznmktplace,17.06,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,16-Jan-24,Purchase Card
Trainline,65.21,Training - External Courses,Members Allowances,Resources,General Fund,16-Jan-24,Purchase Card
Starbucks,8.15,Purchases General,PAUSE,Children & Young People,General Fund,16-Jan-24,Purchase Card
Barbican Centre,94,Activities,Development Control,Community Wealth Building,General Fund,16-Jan-24,Purchase Card
Hire It,130.8,Purchases General,Islington Assembly Hall,Community Wealth Building,General Fund,16-Jan-24,Purchase Card
Nandos Euston,29.35,Purchases General,PAUSE,Children & Young People,General Fund,16-Jan-24,Purchase Card
The Colour Centre,15,Materials,In-house Repairs Service,Homes & Neighbourhoods,HRA,16-Jan-24,Purchase Card
Amznbusiness,11.99,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,16-Jan-24,Purchase Card
Sainsburys.Co.Uk,71.23,Provisions,Child Active Involvement Serv,Children & Young People,General Fund,16-Jan-24,Purchase Card
Sainsburys S/Mkts,3.25,Purchases General,Repairs Integration Costs,Homes & Neighbourhoods,HRA,16-Jan-24,Purchase Card
Wh Smith Euston,4.99,Purchases General,PAUSE,Children & Young People,General Fund,16-Jan-24,Purchase Card
Lul Ticket Machine,50,Travel By Public Transpt,In-house Repairs Service,Homes & Neighbourhoods,HRA,16-Jan-24,Purchase Card
Www.Argos.Co.Uk,-10.66,Purchases General,Rough Sleeping,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Travelodge Gb0000,"2,588.18",Commissioning Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Bhn*morrisonsgcuk,83.33,Purchases General,Willow Children's Centre,Children & Young People,General Fund,16-Jan-24,Purchase Card
Www.Argos.Co.Uk,13.5,Purchases General,Rough Sleeping,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Tesco Stores 6014,5,Purchases General,NRPF Network,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Https://Islington.Civi,10,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,16-Jan-24,Purchase Card
Tesco Stores 3222,2.9,Purchases General,Daylight -Highbury  Day Centre,Adult Social Services,General Fund,15-Jan-24,Purchase Card
Marks&spencer Plc,38.5,Purchases General,Partners In Practice,Children & Young People,General Fund,15-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Amznmktplace,19.13,Purchases General,PAUSE,Children & Young People,General Fund,16-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Beam,7.1,Purchases General,PAUSE,Children & Young People,General Fund,15-Jan-24,Purchase Card
Www.Deceasedonline.Com,5,Activities,Clerkenwell Project,Community Engagement & Wellbeing,General Fund,15-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
McDonalds 2,3.78,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Land Registry Ecom Ccc,6,Purchases General,Highways - Maintenance,Environment & Climate Change,General Fund,15-Jan-24,Purchase Card
Se Gillingham To,29,Travel By Public Transpt,Islington Afghan,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Zettle_*castle Climbin,61.2,Purchases General,Bright Start Islington Central,Children & Young People,General Fund,15-Jan-24,Purchase Card
Land Registry Ecom Ccc,6,Purchases General,Highways - Maintenance,Environment & Climate Change,General Fund,15-Jan-24,Purchase Card
Amznmktplace,82.57,Purchases General,Environmental Ser Holding A/C,Environment & Climate Change,General Fund,16-Jan-24,Purchase Card
High Street Vouchers,15,Purchases General,Bright Start Islington South,Children & Young People,General Fund,15-Jan-24,Purchase Card
Tvlicensing.Co.Uk,159,I.T. Networking,Mgt & Specialist Servcies,Community Engagement & Wellbeing,General Fund,13-Jan-24,Purchase Card
Shalom Serviced Accomm,625,Accommodation Costs,Development Control,Community Wealth Building,General Fund,15-Jan-24,Purchase Card
Ebay O*18-11050-02623,23.92,Purchases General,Purchases General,Corporate Resources,General Fund,15-Jan-24,Purchase Card
Sumup *sj Mobile Ltd,65,Client Expenses,Rough Sleeping,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Asap Stamps Ltd,12.95,Stationery,Mgt & Specialist Servcies,Community Engagement & Wellbeing,General Fund,15-Jan-24,Purchase Card
Www.Argos.Co.Uk,9,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Facebk Gawlrxxlr2,39.56,ADVERT-OTHER ADVERTISEMENTS,Communications,Community Engagement & Wellbeing,General Fund,15-Jan-24,Purchase Card
High Street Vouchers,15,Purchases General,Bright Start Islington South,Children & Young People,General Fund,15-Jan-24,Purchase Card
Lul Ticket Machine,20,Travel By Public Transpt,COMMUNITY SAFETY - E&R,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Lul Ticket Machine,20,Travel By Public Transpt,COMMUNITY SAFETY - E&R,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Costa Coffee,10.5,Purchases General,PAUSE,Children & Young People,General Fund,15-Jan-24,Purchase Card
Www.Argos.Co.Uk,70.43,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Toolstation Uk,130.82,Grounds Maintenance,GROUNDS MAINTENANCE,Environment & Climate Change,General Fund,15-Jan-24,Purchase Card
Tesco Stores 6803,56.9,Purchases General,Purchases General,Corporate Resources,General Fund,15-Jan-24,Purchase Card
Tesco Stores 5453,7.3,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Garnash Ltd,6.6,Purchases General,Islington Town Hall,Community Wealth Building,General Fund,15-Jan-24,Purchase Card
Co-Op Group 500909,6,Consumable Materials,Bright Start Islington South,Children & Young People,General Fund,15-Jan-24,Purchase Card
Www.Bearingboys.Co.Uk,115.56,Consumable Materials,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,15-Jan-24,Purchase Card
Sp Bad Workwear,91.67,Consumable Materials,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,16-Jan-24,Purchase Card
Amznbusiness,11.6,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,16-Jan-24,Purchase Card
Travelodge Gb0000,757.35,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Amznmktplace,-80.97,Purchases General,Daylight Autism Day Centre,Adult Social Services,General Fund,15-Jan-24,Purchase Card
Travelodge London Mano,18.52,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,14-Jan-24,Purchase Card
Gen Register Office,7,Activities,Clerkenwell Project,Community Engagement & Wellbeing,General Fund,15-Jan-24,Purchase Card
Ikea Ltd Shop Online,20,Purchases General,Purchases General,Corporate Resources,General Fund,15-Jan-24,Purchase Card
Amznbusiness,15.41,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,15-Jan-24,Purchase Card
Land Registry Ecom Ccc,6,Purchases General,Highways - Maintenance,Environment & Climate Change,General Fund,15-Jan-24,Purchase Card
Stk*shutterstock,22.8,Printing,North London Adoption Consorti,Children & Young People,General Fund,15-Jan-24,Purchase Card
Travelodge Gb0000,675.15,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Tesco Stores 5648,100,Purchases General,PAUSE,Children & Young People,General Fund,15-Jan-24,Purchase Card
Land Registry Ecom Ccc,6,Purchases General,Highways - Maintenance,Environment & Climate Change,General Fund,15-Jan-24,Purchase Card
Rabbit Hole Cafe,38.3,Purchases General,PAUSE,Children & Young People,General Fund,15-Jan-24,Purchase Card
Amznmktplace,37.05,Activities,Daylight -Highbury  Day Centre,Adult Social Services,General Fund,15-Jan-24,Purchase Card
Land Registry Ecom Ccc,6,Purchases General,Highways - Maintenance,Environment & Climate Change,General Fund,15-Jan-24,Purchase Card
Trainline,40.19,Travel By Public Transpt,Comm Safety - Crime Vic & Off,Children & Young People,General Fund,15-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Dvla Vehicle Tax,167.5,Purchases General,Camden & Isl Cemetery Operatio,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Trainline,59.89,Travel By Public Transpt,Transition Team,Adult Social Services,General Fund,15-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Land Registry Ecom Ccc,6,Purchases General,Highways - Maintenance,Environment & Climate Change,General Fund,15-Jan-24,Purchase Card
Www.Argos.Co.Uk,85.94,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Oyster Mobile App,45,Travel By Public Transpt,Noise Pollution,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Lul Ticket Machine,10,Travel By Public Transpt,COMMUNITY SAFETY - E&R,Homes & Neighbourhoods,General Fund,15-Jan-24,Purchase Card
Dbscheckonline,84,Client Equipment & Supplies,Historic Legal Enquiries,Corporate Resources,General Fund,15-Jan-24,Purchase Card
Gen Register Office,22,Purchases General,Housing Investigations Team,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Amznmktplace,5.41,Stationery,Islington Town Hall,Community Wealth Building,General Fund,15-Jan-24,Purchase Card
Disclosure And Barring,18,Purchases General,South Team - Caretakers,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Tvlicensing.Co.Uk,159,General Fees & Services,Repairs Service - Buildings,Homes & Neighbourhoods,HRA,13-Jan-24,Purchase Card
Tvlicensing.Co.Uk,159,I.T. Networking,Mgt & Specialist Servcies,Community Engagement & Wellbeing,General Fund,13-Jan-24,Purchase Card
Amznmktplace,89.97,Purchases General,Daylight Autism Day Centre,Adult Social Services,General Fund,15-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Trainline,21.79,Travel By Public Transpt,Transition Team,Adult Social Services,General Fund,15-Jan-24,Purchase Card
Tvlicensing.Co.Uk,159,I.T. Networking,Mgt & Specialist Servcies,Community Engagement & Wellbeing,General Fund,13-Jan-24,Purchase Card
High Street Vouchers,15,Purchases General,Bright Start Islington South,Children & Young People,General Fund,15-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Www.Cityoflondon.Gov.U,65,Purchases General,Refuse Collection,Environment & Climate Change,General Fund,15-Jan-24,Purchase Card
Oyster Online,20,Travel By Public Transpt,Parking Control,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Westminster Forum Proj,520,General Fees & Services,Constructn & Fire Safety Team,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Amznbusiness,7.35,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,15-Jan-24,Purchase Card
High Street Vouchers,15,Purchases General,Bright Start Islington South,Children & Young People,General Fund,15-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,15-Jan-24,Purchase Card
Amznbusiness,4,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Www.Better.Org.Uk,56.6,Activities,Young Black Men Mental Health,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Rspbshop.Co.Uk,248,Purchases General,Bemerton Children's Centre,Children & Young People,General Fund,12-Jan-24,Purchase Card
Travelodge Gb0000,"-2,580.27",Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,10-Jan-24,Purchase Card
Asda Groceries Online,256.67,Purchases General,Purchases General,Corporate Resources,General Fund,13-Jan-24,Purchase Card
Oyster Bus Autoload,40,Activities,Energy Doctor,Environment & Climate Change,General Fund,14-Jan-24,Purchase Card
Sainsburys S/Mkts,12.1,Purchases General,PAUSE,Children & Young People,General Fund,12-Jan-24,Purchase Card
Garnash Ltd,10,Purchases General,Islington Telecare,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Amznmktplace,100.87,Purchases General,Bright Start Islington North,Children & Young People,General Fund,14-Jan-24,Purchase Card
Amznbusiness,7.35,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Paypal,26.58,Taxi / MiniCab Fares,Bright Start Islington North,Children & Young People,General Fund,12-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Www.Argos.Co.Uk,162,Purchases General,ACT Education,Environment & Climate Change,General Fund,12-Jan-24,Purchase Card
Paypal,93.38,Provisions,Bright Start Islington North,Children & Young People,General Fund,11-Jan-24,Purchase Card
Aroma,14.9,Purchases General,PAUSE,Children & Young People,General Fund,12-Jan-24,Purchase Card
Wf Education Group Ltd,27.5,Purchases General,Mgt & Specialist Servcies,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Www.Argos.Co.Uk,279.96,Purchases General,Willow Children's Centre,Children & Young People,General Fund,12-Jan-24,Purchase Card
Amznbusiness,11.85,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,13-Jan-24,Purchase Card
Amznmktplace,6.75,Consumable Materials,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,14-Jan-24,Purchase Card
Tesco Stores 6440,142.38,Purchases General,28a King Henry's Walk Respite,Adult Social Services,General Fund,13-Jan-24,Purchase Card
Flix,48.96,Purchases General,PAUSE,Children & Young People,General Fund,12-Jan-24,Purchase Card
Travelodge London Mano,19.55,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,13-Jan-24,Purchase Card
Oyster Bus Autoload,20,Travel By Public Transpt,Income Recovery,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Amznmktplace,27.57,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Amznmktplace,12.47,Purchases General,Islington Outlook,Adult Social Services,General Fund,13-Jan-24,Purchase Card
Amznbusiness,33.2,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Tfl Oyster Auto Topup,20,Travel By Public Transpt,Discharge to Assess,Adult Social Services,General Fund,13-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Homebase Ltd,10.42,Purchases General,New River Green Childrens Ctre,Children & Young People,General Fund,13-Jan-24,Purchase Card
Tfl Oyster Auto Topup,20,Travel By Public Transpt,Bright Start Islington North,Children & Young People,General Fund,14-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Oyster Bus Autoload,20,Travel By Public Transpt,Cap Prog Delivery - Revenue,Homes & Neighbourhoods,HRA,13-Jan-24,Purchase Card
Amznmktplace,232.7,Purchases General,Admin - Comm Care Team Archway,Adult Social Services,General Fund,14-Jan-24,Purchase Card
Testing Exam Vue*microsof,34.5,Purchases General,Operational Services,Resources,General Fund,12-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Viking,14.42,Purchases General,Islington Outlook,Adult Social Services,General Fund,12-Jan-24,Purchase Card
Ikea Ltd Shop Online,5.83,Purchases General,Willow Children's Centre,Children & Young People,General Fund,12-Jan-24,Purchase Card
Oyster Bus Autoload,10,Travel By Public Transpt,Bright Start Islington North,Children & Young People,General Fund,13-Jan-24,Purchase Card
Amznmktplace,199.9,Purchases General,Laycock Building,Community Wealth Building,General Fund,14-Jan-24,Purchase Card
Archway,19.15,Purchases General,PAUSE,Children & Young People,General Fund,12-Jan-24,Purchase Card
Oyster Bus Autoload,10,Travel By Public Transpt,PASS,Resources,General Fund,14-Jan-24,Purchase Card
Oyster Bus Autoload,40,Activities,Energy Doctor,Environment & Climate Change,General Fund,13-Jan-24,Purchase Card
Oyster Online,-25,Travel By Public Transpt,Safeguarding Quality Assurance,Children & Young People,General Fund,12-Jan-24,Purchase Card
Oyster Online,-10,Travel By Public Transpt,Contact,Children & Young People,General Fund,12-Jan-24,Purchase Card
Land Registry Ecom Ccc,3,Sundry Subscriptions,Strategic Procurement,Community Wealth Building,General Fund,12-Jan-24,Purchase Card
Amznmktplace,21.65,Purchases General,Westbourne Children's Centre,Children & Young People,General Fund,14-Jan-24,Purchase Card
Tfl Oyster Auto Topup,20,Travel By Public Transpt,Housing Investigations Team,Homes & Neighbourhoods,HRA,13-Jan-24,Purchase Card
Travelodge London Dock,5.42,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,12-Jan-24,Purchase Card
Travelodge London Mano,10.61,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,11-Jan-24,Purchase Card
Buffer Plan,46.74,Purchases General,North London Adoption Consorti,Children & Young People,General Fund,12-Jan-24,Purchase Card
Amznmktplace,5.42,Stationery,Mgt & Specialist Servcies,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Oyster Bus Autoload,10,Travel By Public Transpt,PASS,Resources,General Fund,14-Jan-24,Purchase Card
Travelodge Gb0000,"-2,580.27",Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,10-Jan-24,Purchase Card
Amznmktplace,73.37,Purchases General,Admin - Comm Care Team Archway,Adult Social Services,General Fund,13-Jan-24,Purchase Card
Oyster Bus Autoload,20,Travel By Public Transpt,Income Recovery,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,12-Jan-24,Purchase Card
Oyster Bus Autoload,10,Travel By Public Transpt,Daylight -Highbury  Day Centre,Adult Social Services,General Fund,13-Jan-24,Purchase Card
Tfl Oyster Auto Topup,20,Travel By Public Transpt,Income Recovery,Homes & Neighbourhoods,HRA,13-Jan-24,Purchase Card
Amznmktplace,9.99,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Tfl Oyster Auto Topup,40,Travel By Public Transpt,BSL Unit,Adult Social Services,General Fund,13-Jan-24,Purchase Card
Asda Groceries Online,-5.44,Purchases General,Purchases General,Corporate Resources,General Fund,13-Jan-24,Purchase Card
Interflora British Uni,49.5,Grounds Maintenance,South Team - Caretakers,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Amznmktplace,9.57,Consumable Materials,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,12-Jan-24,Purchase Card
Travelodge London Mano,17.73,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,12-Jan-24,Purchase Card
Amznmktplace,7.99,Purchases General,Laycock Building,Community Wealth Building,General Fund,14-Jan-24,Purchase Card
L B Camden Int,46,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Costa Coffee 43010423,11.4,Purchases General,Young Black Men Mental Health,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Poundland Ltd - 1954,5.25,Purchases General,ACT Education,Environment & Climate Change,General Fund,13-Jan-24,Purchase Card
Travelodge London Mano,18.07,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,13-Jan-24,Purchase Card
Amznmktplace,-8.49,Purchases General,PAUSE,Children & Young People,General Fund,14-Jan-24,Purchase Card
Amznbusiness,5.03,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,13-Jan-24,Purchase Card
Its - Www.Its.Co.Uk,87.12,Purchases General,1 Cottage Road,Community Wealth Building,General Fund,12-Jan-24,Purchase Card
The Works,11.25,Purchases General,PAUSE,Children & Young People,General Fund,12-Jan-24,Purchase Card
Amznmktplace,17.56,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
London Overground Sst,27,Travel By Public Transpt,Bright Start Islington North,Children & Young People,General Fund,12-Jan-24,Purchase Card
Pret A Manger,4.15,Purchases General,PAUSE,Children & Young People,General Fund,12-Jan-24,Purchase Card
Sq *headstrong Counsellin,35,Purchases General,PAUSE,Children & Young People,General Fund,12-Jan-24,Purchase Card
Moj Ospt Ecom,40,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Pret A Manger,7.1,Client Equipment & Supplies,Historic Legal Enquiries,Corporate Resources,General Fund,11-Jan-24,Purchase Card
Www.Argos.Co.Uk,213.29,Purchases General,Residential Management Exp,Homes & Neighbourhoods,HRA,12-Jan-24,Purchase Card
Amznmktplace,6.69,Consumable Materials,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,13-Jan-24,Purchase Card
Sp Habitat Aid Ltd,95.63,Purchases General,Bright Start Islington Central,Children & Young People,General Fund,12-Jan-24,Purchase Card
Amznmktplace,15.8,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,12-Jan-24,Purchase Card
Independent Fleet Care Lt,124.5,Vehicle-Other Maintenance,ACT Education,Environment & Climate Change,General Fund,13-Jan-24,Purchase Card
Www.Britishgas.Co.,325.03,Electricity Supply,13/14 Arlington Square,Adult Social Services,General Fund,11-Jan-24,Purchase Card
Land Registry Ecom Ccc,6,Purchases General,Highways - Maintenance,Environment & Climate Change,General Fund,11-Jan-24,Purchase Card
Tesco Stores 5487,0.8,Purchases General,PAUSE,Children & Young People,General Fund,11-Jan-24,Purchase Card
Amznmktplace,10.48,Purchases General,New River Green Childrens Ctre,Children & Young People,General Fund,11-Jan-24,Purchase Card
Amazon.Co.Uk,27.99,Purchases General,Trainee Social Workers,Adult Social Services,General Fund,12-Jan-24,Purchase Card
Oyster Bus Autoload,20,Travel By Public Transpt,Income Recovery,Homes & Neighbourhoods,HRA,11-Jan-24,Purchase Card
Edf UK Card Payments,96.19,Electricity Supply,13/14 Arlington Square,Adult Social Services,General Fund,11-Jan-24,Purchase Card
Amznbusiness,6.89,Library Books,Education Library Service,Community Engagement & Wellbeing,General Fund,11-Jan-24,Purchase Card
Travelodge London Dock,6.87,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,10-Jan-24,Purchase Card
Eventbrite.Com Org Fee,7.99,General Fees & Services,LLL,Community Wealth Building,General Fund,11-Jan-24,Purchase Card
Nandos Kilburn,29.45,Purchases General,PAUSE,Children & Young People,General Fund,11-Jan-24,Purchase Card
Amznmktplace,182.05,Purchases General,Prisons,Community Engagement & Wellbeing,General Fund,11-Jan-24,Purchase Card
Amznmktplace, -   ,Purchases General,Prisons,Community Engagement & Wellbeing,General Fund,11-Jan-24,Purchase Card
Pera Restaurant,85.53,Purchases General,PAUSE,Children & Young People,General Fund,11-Jan-24,Purchase Card
Amazon.Co.Uk,13.74,Purchases General,3 Elwood Street,Community Wealth Building,General Fund,11-Jan-24,Purchase Card
Garnash Ltd,21.23,Purchases General,Equalities Team,Community Engagement & Wellbeing,General Fund,11-Jan-24,Purchase Card
Lul Ticket Machine,50,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,11-Jan-24,Purchase Card
Zaco Convenience Store,7.96,Purchases General,Islington Town Hall,Community Wealth Building,General Fund,11-Jan-24,Purchase Card
Find A Will,1.5,General Fees & Services,Income Control - Operations,Homes & Neighbourhoods,HRA,11-Jan-24,Purchase Card
Www.Gov.Uk/Pay-Dartford-,6,Parking Fees & Fines,Fleet,Environment & Climate Change,General Fund,11-Jan-24,Purchase Card
Oyster Online,7,Travel By Public Transpt,London Regional Adoption Agenc,Children & Young People,General Fund,10-Jan-24,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,11-Jan-24,Purchase Card
Oyster Online,20,Travel By Public Transpt,Reablement & Homecare Support,Adult Social Services,General Fund,11-Jan-24,Purchase Card
Amznmktplace,9.99,Activities,GROUNDS MAINTENANCE,Environment & Climate Change,General Fund,11-Jan-24,Purchase Card
Sp Viking Tapes,58.5,Purchases General,Income Control - Operations,Homes & Neighbourhoods,HRA,11-Jan-24,Purchase Card
Oyster Online,20,Travel By Public Transpt,Direct Payments Team,Adult Social Services,General Fund,11-Jan-24,Purchase Card
Travelodge London Mano,11.67,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,10-Jan-24,Purchase Card
Marston Book Ltd,-74.95,Purchases General,EYFST/WORKFORCE DEVELOPMENT,Children & Young People,General Fund,11-Jan-24,Purchase Card
