Supplier Name,Supplier Number,Invoice Number,Description,Invoice Date,Payment Date,Invoice Amount (Gross),,
ATOC Ltd,13249,ATOC3033,Travel facilitation - Visa or auxiliary doc. Service,45301,45328,1261729.83,,
Atos IT Services UK Ltd,12563,5584434107,Computer Equip. & Accessories,45259,45328,30207.66,,
Atos IT Services UK Ltd,12563,5584436554,Computer Equip. & Accessories,45300,45328,-1286.39,,
Atos IT Services UK Ltd,12563,5584436555,Computer Equip. & Accessories,45300,45328,447.05,,
Atos IT Services UK Ltd,12563,5584432626,Computer Equip. & Accessories,45230,45328,1286.39,,
Atos IT Services UK Ltd,12563,5584433349,Computer Equip. & Accessories,45253,45328,3288.8,,
AVR Group Ltd,13059,83498,Computer Equip. & Accessories,45260,45328,3060,,
Axis Europe Plc,10465,9000032498,Building/Construct/Maintenance - Services ,45307,45328,71983.39,,
Axis Europe Plc,10465,9000032365,Construction & Manufacturing - Components/Supplies ,45281,45328,102242.52,,
Best Grass Ltd,79915,1680,Animal feed - Hay,45316,45328,500,,
BMT Ltd,68420,CD970000403,Management Consulting - Business & corporate ,45300,45328,59586,,
BMT Ltd,68420,CD970000405,Management Consulting - Business & corporate ,45300,45328,59586,,
BMT Ltd,68420,CD970000404,Management Consulting - Business & corporate ,45300,45328,59586,,
BMT Ltd,68420,CD970000400,Management Consulting - Business & corporate ,45300,45328,25326,,
BMT Ltd,68420,CD970000394,Management Consulting - Business & corporate ,45300,45328,26532,,
BMT Ltd,68420,CD970000401,Management Consulting - Business & corporate ,45300,45328,26532,,
BMT Ltd,68420,CD970000402,Management Consulting - Business & corporate ,45300,45328,26532,,
BMT Ltd,68420,CD970000399,Management Consulting - Business & corporate ,45300,45328,21708,,
BMT Ltd,68420,CD970000398,Management Consulting - Business & corporate ,45300,45328,24120,,
BMT Ltd,68420,CD970000397,Management Consulting - Business & corporate ,45300,45328,25326,,
Boing Rapid Secure Ltd,16707,8067,Emergency Boarding Up,45300,45328,3636,,
Boing Rapid Secure Ltd,16707,8068,Emergency Boarding Up,45301,45328,11154.6,,
Bounce Agency Ltd,37657,Z1346,Human resources (HR) services,45322,45328,23040,,
British Airways Plc,12691,100076045,Air travel,45301,45328,290.03,,
British Airways Plc,12691,100074472,Air travel,45268,45328,715.98,,
Bromley Specsavers Hearcare Ltd,79730,57234,Furniture,45309,45328,2795,,
BT Global Services,13013,647044,Multimedia Network Equipment - Call mgt systems,45300,45328,379077.37,,
Buddi Ltd,15335,64402,Human resources (HR) services,45291,45328,254400,,
Cabinet Office,13701,3833473,Air travel,45222,45328,6881.72,,
Calibration Engineering Services Ltd,19549,76428,Vehicle repair or maint. serv. - repair/maintainance ,45260,45328,330,,
Calibration Engineering Services Ltd,19549,76424,Vehicle repair or maint. serv. - repair/maintainance ,45260,45328,330,,
Calibration Engineering Services Ltd,19549,76425,Vehicle repair or maint. serv. - repair/maintainance ,45260,45328,330,,
Calibration Engineering Services Ltd,19549,76422,Vehicle repair or maint. serv. - repair/maintainance ,45260,45328,330,,
Calibration Engineering Services Ltd,19549,76441,Vehicle repair or maint. serv. - repair/maintainance ,45260,45328,330,,
Calibration Engineering Services Ltd,19549,76421,Vehicle repair or maint. serv. - repair/maintainance ,45260,45328,330,,
Calibration Engineering Services Ltd,19549,76423,Vehicle repair or maint. serv. - repair/maintainance ,45260,45328,330,,
Calibration Engineering Services Ltd,19549,76420,Vehicle repair or maint. serv. - repair/maintainance ,45258,45328,330,,
Calibration Engineering Services Ltd,19549,76426,Vehicle repair or maint. serv. - repair/maintainance ,45260,45328,330,,
Calibration Engineering Services Ltd,19549,76427,Vehicle repair or maint. serv. - repair/maintainance ,45260,45328,330,,
Calor Gas Ltd,19943,91110663,Utilities - Electric utilities ,45281,45328,1454.48,,
Cambium Advisory Ltd,57289,3938,Defence/Law Enforce./Security - Safety Equip/Supplies,45309,45328,411.6,,
Cambium Advisory Ltd,57289,3964,Light weapons & ammunition - Firearms ,45317,45328,251.41,,
Cambium Advisory Ltd,57289,3963,Light weapons & ammunition - Firearms ,45317,45328,287.23,,
Cambium Advisory Ltd,57289,3941,Light weapons & ammunition - Firearms ,45280,45328,2009.86,,
Cambium Advisory Ltd,57289,3952,Personal Protective Equipment - Insulated clothing for cold,45313,45328,1231.38,,
Capgemini UK Plc,12301,2600110392310,Office Equipment & supplies - Toner,45211,45328,843.2,,
Capgemini UK Plc,12301,2600110403994,Computer Equip. & Accessories,45287,45328,2159.59,,
Capgemini UK Plc,12301,2600110397591,IT Broadcasting & Telecom.,45250,45328,1726.26,,
Capgemini UK Plc,12301,2600110388779,IT Broadcasting & Telecom.,45191,45328,1853.02,,
Capgemini UK Plc,12301,2600110393613,IT Broadcasting & Telecom.,45223,45328,1853.02,,
Capgemini UK Plc,12301,2600110379075,IT Software ,45114,45328,507.97,,
Capgemini UK Plc,12301,2600110384313,IT Software ,45159,45328,507.97,,
Capgemini UK Plc,12301,2600110384332,IT Software - Business spec s/ware ,45159,45328,2056.64,,
Capgemini UK Plc,12301,2600110403337,Computer Equip. & Accessories,45279,45328,504.72,,
Capgemini UK Plc,12301,2600110404150,Computer Equip. & Accessories,45287,45328,1863.49,,
Capgemini UK Plc,12301,2600110399562,Computer Equip. & Accessories,45260,45328,1783.46,,
Capgemini UK Plc,12301,2600110404097,Computer Equip. & Accessories,45287,45328,2134.84,,
Capgemini UK Plc,12301,2600110404135,Computer Equip. & Accessories,45287,45328,7218.72,,
Capgemini UK Plc,12301,2600110393417,Computer Equip. & Accessories,45222,45328,8440.34,,
Capgemini UK Plc,12301,2600110397824,Computer Equip. & Accessories,45250,45328,10955.14,,
Capgemini UK Plc,12301,2600110388052,IT Equip. & Accessories - Keyboards,45176,45328,1834.26,,
Castrol UK Ltd,11823,9070423777,Vehicle Components & Systems ,45301,45328,496.51,,
CDW Ltd,41728,UKSI04187295,Computer Equip. & Accessories,45280,45328,18634.02,,
CDW Ltd,41728,UKSI04191600,Computer Equip. & Accessories,45293,45328,1602.95,,
CDW Ltd,41728,UKSI04183830,Computer Equip. & Accessories,45278,45328,18231.97,,
CDW Ltd,41728,UKSI04191601,Computer Equip. & Accessories,45293,45328,84283.14,,
CDW Ltd,41728,UKSI04192650,Electronic hardware - Component parts,45294,45328,39060.77,,
CDW Ltd,41728,UKSI04191689,Electronic hardware - Component parts,45293,45328,98947.06,,
Cellnex Connectivity Solutions Ltd,78616,2404/21/00135|#|2404/21/00135,Other IT Costs,44376,45328,2465.16,,
Cellnex Connectivity Solutions Ltd,78616,2404/23/00526|#|2404/23/00526,Other IT Costs,45042,45328,26167.97,,
Chelton Ltd,19808,306511,Multimedia Network Equipment - Aircraft antennas,45301,45328,26443.01,,
Churchill Contract Services Ltd,74495,566539,Reactive Maintenance,45301,45328,42789.58,,
Cinos Ltd,20000,UK17898,Security Surveillance ,45279,45328,8506.62,,
City of London,12173,4354582,Education & Training - Services ,45299,45328,479,,
Civil Nuclear Police Authority,17307,11593000501,Defence/Law Enforce./Security - Safety Equip/Supplies,45299,45328,100783.6,,
Clarion Interpreting Ltd,20410,CLA-240131-5LE,Interpreters Fees,45288,45328,413.4,,
Clay10 Creative Ltd,76529,INV-2453,Management Consulting - IT consultation services,45299,45328,5160,,
Clearway Environmental Services Ltd,19157,593173,Other Operational Expenses,45320,45328,735,,
College of Policing Ltd,12763,21262,Vocational training ,45299,45328,261,,
College of Policing Ltd,12763,21131,Vocational training ,45299,45328,11804,,
College of Policing Ltd,12763,24092,Vocational training ,45301,45328,3331.5,,
College of Policing Ltd,12763,24054,Vocational training ,45301,45328,14964,,
College of Policing Ltd,12763,21125,Vocational training ,45299,45328,3174.5,,
College of Policing Ltd,12763,24046,Vocational training ,45301,45328,3331.5,,
College of Policing Ltd,12763,21195,Vocational training ,45299,45328,2951,,
College of Policing Ltd,12763,24059,Vocational training ,45301,45328,5574,,
College of Policing Ltd,12763,21026,Vocational training ,45299,45328,3018,,
College of Policing Ltd,12763,24067,Vocational training ,45301,45328,3248.9,,
College of Policing Ltd,12763,21091,Vocational training ,45299,45328,4144,,
College of Policing Ltd,12763,21092,Vocational training ,45299,45328,12434,,
College of Policing Ltd,12763,21228,Vocational training ,45299,45328,3166.8,,
Computacenter UK Ltd,12186,3884364518,IT Services - Maintenance or support fees,45299,45328,6604.9,,
Computacenter UK Ltd,12186,3884366855,Components for IT or Telecoms - Hard disk drives,45300,45328,850.56,,
Computacenter UK Ltd,12186,3884364517,IT Equip. & Accessories - Computer switch boxes,45299,45328,612.17,,
Computacenter UK Ltd,12186,3884393013,IT Equip. & Accessories - Docking stations,45321,45328,-451.32,,
Computacenter UK Ltd,12186,3884361570,IT Equip. & Accessories - Docking stations,45295,45328,451.32,,
Computacenter UK Ltd,12186,3884364519,Components for IT or Telecoms - Flash memory storage devices,45299,45328,1408.2,,
Computacenter UK Ltd,12186,3884367675,IT Equip. & Accessories - PDAs or organizers,45300,45328,442.92,,
Computacenter UK Ltd,12186,3884364529,Components for IT or Telecoms - Flash memory storage devices,45299,45328,422.83,,
Computacenter UK Ltd,12186,3884366857,Components for IT or Telecoms - Hard disk drives,45300,45328,517.85,,
Computacenter UK Ltd,12186,3884266298,IT Equip. & Accessories -  LCD panels or monitors,45215,45328,1885.73,,
Computacenter UK Ltd,12186,3884368840,IT Equip. & Accessories - High end computer servers,45301,45328,8111.17,,
Computacenter UK Ltd,12186,3884364526,IT Equip. & Accessories - Plotter printers,45299,45328,7592.4,,
Computacenter UK Ltd,12186,3884368849,Electrical equip. & components - Signal converters,45301,45328,575.52,,
Computacenter UK Ltd,12186,3884366856,Components for IT or Telecoms - Flash memory storage devices,45300,45328,560.88,,
Computacenter UK Ltd,12186,3884368828,IT Equip. & Accessories - Multimedia kits,45301,45328,673.44,,
Computacenter UK Ltd,12186,3884368827,Phone & Comms devices - Phone headsets,45301,45328,251.52,,
Computacenter UK Ltd,12186,3884366863,Phone & Comms devices - Phone headsets,45300,45328,341.28,,
Computacenter UK Ltd,12186,3884368841,Office - Equipment/Supplies ,45301,45328,491.15,,
Computacenter UK Ltd,12186,3884368847,IT Equip. & Accessories - Keyboards,45301,45328,362.5,,
Computacenter UK Ltd,12186,3884368830,Photographic or filming equip. - Web cameras,45301,45328,42754.5,,
Computacenter UK Ltd,12186,3884186715,Electrical wire/cable/harness - Insulated or covered cable,45152,45328,914.76,,
Computacenter UK Ltd,12186,3884330562,Components for IT or Telecoms ,45261,45328,447.01,,
Computacenter UK Ltd,12186,3884355350,Components for IT or Telecoms - Network interface cards,45281,45328,2453.11,,
Computacenter UK Ltd,12186,3884349001,Components for IT or Telecoms - Network interface cards,45275,45328,2998.25,,
Computacenter UK Ltd,12186,3884368843,IT Equip. & Accessories - High end computer servers,45301,45328,7096.32,,
Computacenter UK Ltd,12186,3884366865,IT Equip. & Accessories - PDAs or organizers,45300,45328,3340.3,,
Computacenter UK Ltd,12186,3884368826,IT Equip. & Accessories - Plotter printers,45301,45328,3556.02,,
Computacenter UK Ltd,12186,3884364531,IT Services - System installation,45299,45328,7913.81,,
Computacenter UK Ltd,12186,3884368831,Luggage/handbags/packs/cases - Computer bags,45301,45328,12627.89,,
Constantine Ltd,16740,224.0045,Professional Fees,45316,45328,816,,
Corporate Traveller,16301,7393802431,Air travel,45289,45328,-3180.11,,
Corporate Traveller,16301,7393802430,Air travel,45289,45328,-3012.4,,
Corporate Traveller,16301,7393015825,Air travel,45282,45328,3719.19,,
Corporate Traveller,16301,7393015827,Air travel,45282,45328,5701.19,,
Crown Pet Foods Ltd,13061,0000001789,Animal feed - Dog & cat food ,45301,45328,2730.21,,
EDF Energy Customers Ltd,11794,11174883,Construction & Manufacturing - Components/Supplies ,45313,45328,276.58,,
Endeavour Automotive Ltd,11891,75300248,Vehicle Components & Systems ,45300,45328,429.3,,
Endeavour Automotive Ltd,11891,75300193,Vehicle Components & Systems ,45299,45328,495.29,,
Enterprise Flex E Rent,61397,FLEXETV1223,Passenger transport - Vehicle rental or leasing,45301,45328,1060,,
Enterprise Flex E Rent,61397,FLEXETV0124,Passenger transport - Vehicle rental or leasing,45299,45328,3682,,
Enterprise Rent A Car UK Ltd,11732,U1VDJAN24,Passenger transport - Vehicle rental or leasing,45299,45328,16786.5,,
Epiq Europe Ltd,14004,EINV37918,Political sys. & institutions - Legislative hearings services,45315,45328,343.2,,
Epiq Europe Ltd,14004,EINV37917,Political sys. & institutions - Legislative hearings services,45315,45328,343.2,,
Epiq Europe Ltd,14004,EINV37913,Political sys. & institutions - Legislative hearings services,45315,45328,514.8,,
Epiq Europe Ltd,14004,EINV37916,Political sys. & institutions - Legislative hearings services,45315,45328,514.8,,
Epiq Europe Ltd,14004,EINV37914,Political sys. & institutions - Legislative hearings services,45315,45328,686.4,,
Epiq Europe Ltd,14004,EINV37915,Political sys. & institutions - Legislative hearings services,45315,45328,858,,
Equans E and S Solutions Ltd,13590,1349074298,IT Services ,45176,45328,22392.97,,
Ernst and Young LLP,43049,GB01G000488110,Management Consulting - Business & corporate ,45271,45328,15140.4,,
Ernst and Young LLP,43049,GB01G000493070,Management Consulting - Business & corporate ,45280,45328,21400.8,,
Ernst and Young LLP,43049,GB01G000488117,Management Consulting - Business & corporate ,45271,45328,34573.5,,
Ernst and Young LLP,43049,GB01G000488121,Management Consulting - Business & corporate ,45271,45328,35407.8,,
Ernst and Young LLP,43049,GB01G000492913,Management Consulting - Business & corporate ,45280,45328,38507.7,,
Ernst and Young LLP,43049,GB01G000505389,Computer Equip. & Accessories,45323,45328,-454452,,
Ernst and Young LLP,43049,GB01G000497813,Computer Equip. & Accessories,45301,45328,55850.4,,
Ernst and Young LLP,43049,GB01G000489596,Computer Equip. & Accessories,45273,45328,588000,,
Ernst and Young LLP,43049,GB01G000489595,IT Software ,45273,45328,454452,,
Eternal Wedding Films Ltd,48628,01/2024,Print/Photographic/AudioVisual - Equipment/Supplies ,45321,45328,600,,
Eurofins Forensic Services Ltd,17848,0000080169,Laboratory & scientific equip.,45281,45328,14659.44,,
Eurofins Forensic Services Ltd,17848,0000077200,Laboratory & scientific equip.,45238,45328,20974.78,,
Eurofins Forensic Services Ltd,17848,0000081678,Laboratory & scientific equip.,45322,45328,450.96,,
Expert Court Reports Ltd,73941,INV-2191,Building Maintenance - Day to Day,45184,45328,1200,,
Farm and Stable Supplies LLP,14467,27483,Animal feed ,45299,45328,2280,,
Ford Motor Company Ltd Trading As Parts Plus UK,43808,25514511,Vehicle Components & Systems ,45301,45328,1890.07,,
Foreign and Commonwealth Development Office,12170,20012606,Air travel,45299,45328,762.69,,
Four Communications Ltd,77537,FC048925,Consultants Fees,45300,45328,6780,,
Geoff Smith Associates Ltd,33319,5235,IT Services ,45292,45328,20663.2,,
Geoff Smith Associates Ltd,33319,5237,IT Services ,45292,45328,-1516.5,,
Geoff Smith Associates Ltd,33319,5184,IT Services ,45232,45328,1516.5,,
Geoff Smith Associates Ltd,33319,5229,IT Services ,45301,45328,2858.24,,
Goodyear Dunlop Tyres UK Ltd,12185,5070206699,Vehicle repair or maint. serv. - repair/maintainance ,45299,45328,257.11,,
Goodyear Dunlop Tyres UK Ltd,12185,5070209145,Vehicle repair or maint. serv. - repair/maintainance ,45301,45328,258.72,,
Goodyear Dunlop Tyres UK Ltd,12185,5070209149,Vehicle repair or maint. serv. - repair/maintainance ,45301,45328,268.64,,
Goodyear Dunlop Tyres UK Ltd,12185,5070209133,Vehicle repair or maint. serv. - repair/maintainance ,45301,45328,274.39,,
Goodyear Dunlop Tyres UK Ltd,12185,5070209148,Vehicle repair or maint. serv. - repair/maintainance ,45301,45328,329.69,,
Goodyear Dunlop Tyres UK Ltd,12185,5070209147,Vehicle repair or maint. serv. - repair/maintainance ,45301,45328,427.34,,
Goodyear Dunlop Tyres UK Ltd,12185,5070209144,Vehicle repair or maint. serv. - repair/maintainance ,45301,45328,529.39,,
Goodyear Dunlop Tyres UK Ltd,12185,5070207652,Vehicle Components & Systems ,45300,45328,320.26,,
Goodyear Dunlop Tyres UK Ltd,12185,5070207653,Vehicle Components & Systems ,45300,45328,1013.38,,
Groundwork London,51577,0000010478,Human resources (HR) services,45321,45328,20180.25,,
H H B Communications Ltd,77324,SI104798,Hardware ,45299,45328,431.88,,
H H B Communications Ltd,77324,SI104867,Office - Equipment/Supplies ,45300,45328,2039.04,,
H H B Communications Ltd,77324,SI104799,Office - Equipment/Supplies ,45299,45328,2902.9,,
Haringey Learning Partnership,72515,SI-00570,Human resources (HR) services,45110,45328,33500,,
Heathrow Airports Ltd,12159,1001316143,Utilities - Electric utilities ,45317,45328,254.13,,
Heathrow Airports Ltd,12159,1001315983,Utilities - Electric utilities ,45317,45328,305.99,,
Heathrow Airports Ltd,12159,1001315931,Utilities - Electric utilities ,45317,45328,398.22,,
Heathrow Airports Ltd,12159,1001316202,Utilities - Electric utilities ,45317,45328,576.82,,
Heathrow Airports Ltd,12159,1001315886,Utilities - Electric utilities ,45317,45328,1623.66,,
Heathrow Airports Ltd,12159,1001316247,Utilities - Electric utilities ,45317,45328,2304.53,,
Heathrow Truck Centre Ltd,11878,60146178,Vehicle Components & Systems ,45300,45328,372,,
Highland Outdoors Ltd,67559,IN247427,Light weapons & ammunition - Firearms ,45112,45328,1078.8,,
Hill and Smith Infrastructure Ltd,43482,IN122151,Law enforcement - Barriers,45300,45328,19393.3,,
Hill and Smith Infrastructure Ltd,43482,IN122152,Law enforcement - Barriers,45300,45328,144460.14,,
Hill and Smith Infrastructure Ltd,43482,IN122153,Law enforcement - Barriers,45300,45328,12914.29,,
Interface Enterprises Ltd,62277,1506,Human resources (HR) services,45291,45328,6000,,
Intralinks Language and Business,12650,CLA-240102-HJG,Interpreters Fees,45293,45328,263.97,,
Intralinks Language and Business,12650,CLA-240102-PKR,Interpreters Fees,45293,45328,1260.48,,
Jaguar Land Rover Ltd,11927,901648416,Vehicles & Accessories/Comp,45300,45328,48755.2,,
JNE Security Ltd,12462,54750,Security & personal safety,45299,45328,1230,,
JNE Security Ltd,12462,54755,Security & personal safety,45300,45328,327,,
JNE Security Ltd,12462,54751,Security & personal safety,45299,45328,408,,
JNE Security Ltd,12462,54753,Security & personal safety,45299,45328,520.8,,
JNE Security Ltd,12462,54759,Security & personal safety,45300,45328,1376.4,,
JNE Security Ltd,12462,54760,Security & personal safety,45300,45328,1554,,
Kawasaki Motors Europe NV,19040,6458268,Vehicle Components & Systems ,45323,45328,382.16,,
Keela International Ltd,12418,230210,Clothing ,45320,45328,380.34,,
Keela International Ltd,12418,229043,Mail Services - Postal/courier serv. ,45306,45328,321.6,,
Landguard Systems Ltd,15742,SI/5381,Consumer electronics - Radio transmitter or receivers,45321,45328,16290,,
London Borough of Camden,12319,25102128,Corporate Hospitality,45320,45328,720,,
London Borough of Croydon,11778,3024974,Human resources (HR) services,45310,45328,13242.96,,
London Borough of Ealing,13834,17373946,Human resources (HR) services,45307,45328,50600,,
London Borough of Ealing,13834,17369703,Human resources (HR) services,45293,45328,50700,,
London Borough of Enfield,12467,85548114,Human resources (HR) services,45322,45328,50000,,
London Borough of Enfield,12467,85548130,Human resources (HR) services,45322,45328,50000,,
London Borough of Hammersmith and Fulham,11786,3760020793,Human resources (HR) services,45215,45328,-50000,,
London Borough of Hammersmith and Fulham,11786,3660133553,Human resources (HR) services,45322,45328,34221,,
London Borough of Hammersmith and Fulham,11786,3660130659,Human resources (HR) services,45244,45328,45700,,
London Borough of Havering,19296,9140361572,Human resources (HR) services,45315,45328,1743.78,,
London Borough of Hillingdon,11789,121719,Human resources (HR) services,45204,45328,-91993.17,,
London Borough of Hillingdon,11789,90944542,Human resources (HR) services,45190,45328,91993.17,,
London Borough of Hillingdon,11789,90971493,Human resources (HR) services,45303,45328,5199.36,,
London Borough of Lambeth,13123,2601389453,Human resources (HR) services,45317,45328,5000,,
London Borough of Newham,19812,614000018822,Human resources (HR) services,45275,45328,22313,,
London Borough of Newham,19812,614000019376,Human resources (HR) services,45317,45328,47295.83,,
London Borough of Richmond upon Thames,12565,3001663727A|#|3001663727A,Service Charge,44980,45328,7651.76,,
London Borough of Waltham Forest,19437,1810000966,Human resources (HR) services,45322,45328,9932.21,,
Lyons Presentation Group Ltd Trading As Rocket,13776,1106315,Signage & accessories - Badges or badge holders,45308,45328,10994.4,,
MBL Interpreters Ltd,11742,CLA-240105-BHG,Interpreters Fees,45296,45328,3478.06,,
Mental Health First Aid England CIC,16247,INV185411,Vocational training ,45294,45328,3000,,
Mental Health First Aid England CIC,16247,INV185428,Vocational training ,45299,45328,3000,,
Mercedes Benz Cars UK Ltd,41611,326754196,Vehicle repair or maint. serv. - repair/maintainance ,45300,45328,2832,,
Metropolitan Police Bushey Sports Club,12528,I-26251,Education & Training - Services ,45317,45328,358,,
Metropolitan Police Choir,20822,2324-16,Musical Instruments - Whistle,45312,45328,450,,
Metropolitan Police Choir,20822,2324-15,Musical Instruments - Whistle,45310,45328,1800,,
Motus Group UK Ltd Vauxhall,72708,113730,Vehicles & Accessories/Comp,44942,45328,-23877.16,,
Motus Group UK Ltd Vauxhall,72708,1140828,Vehicles & Accessories/Comp,45250,45328,25133.14,,
MOVAC Group Ltd,54806,12811510,Vehicle Components & Systems ,45320,45328,1110.38,,
NEC Software Solutions UK Ltd,11852,91475263,IT Software - Expert system software,45107,45328,5046.3,,
NEC Software Solutions UK Ltd,11852,91479901,IT Software - Expert system software,45260,45328,21000,,
NEC Software Solutions UK Ltd,11852,91480887,IT Software - Expert system software,45296,45328,135000,,
NEC Software Solutions UK Ltd,11852,91480888,IT Software - Expert system software,45296,45328,135000,,
NEC Software Solutions UK Ltd,11852,91480423,IT Software - Expert system software,45279,45328,47000.34,,
NEC Software Solutions UK Ltd,11852,91479903,IT Software - Expert system software,45260,45328,57359.32,,
NEC Software Solutions UK Ltd,11852,91480422,IT Software - Expert system software,45279,45328,57722.06,,
NEC Software Solutions UK Ltd,11852,91479543,IT Software - Expert system software,45252,45328,85367.7,,
OCS Uk and I Ltd,16937,056222,AUC - Property - Purchases,45317,45328,311310.34,,
Office Plus Ltd,13230,SI00128989,Stationery and Office Consumables,45322,45328,332.83,,
OMD Group Ltd,74382,F34032,Marketing & distribution ,45244,45328,30117.17,,
OMG Training and Development CIC,71091,OMGM07,Human resources (HR) services,45313,45328,12500,,
On Tower UK Ltd,62999,2406/23/01997|#|2406/23/01997,Rent,45258,45328,4988.11,,
On Tower UK Ltd,62999,2406/23/01890|#|2406/23/01890,Rent,45225,45328,18161.88,,
One Stop Language Services,15691,CLA-240123-0YM,Interpreters Fees,45288,45328,1004.1,,
One Stop Language Services,15691,CLA-240123-2SJ,Interpreters Fees,45283,45328,1151.1,,
Open Road Visions,16785,3575,Human resources (HR) services,45293,45328,20000,,
OpenView Security Solutions Ltd,13640,0000830872,Reactive Mechanical and Engineering Works,45317,45328,9812.27,,
OpenView Security Solutions Ltd,13640,0000831017,Security Surveillance ,45321,45328,3217.32,,
PCC for Cheshire,12145,64002194,Vehicles & Accessories/Comp,45238,45328,133184.95,,
PCC for Hampshire,12382,3680024991,Human resources (HR) services - Staff Recruitment ,45300,45328,17544.07,,
PCC for Kent,11842,1800043153,Education & Training - Services ,45300,45328,9339.03,,
Penna Plc,13604,683058,Human resources (HR) services,45321,45328,5899.8,,
Port of London Authority,11679,5096059|#|5096059,Rent,44299,45328,616.55,,
Port of London Authority,11679,5088219|#|5088219,Rent,44204,45328,616.55,,
Port of London Authority,11679,5103512|#|5103512,Rent,44382,45328,616.55,,
Port of London Authority,11679,5111695|#|5111695,Rent,44477,45328,616.55,,
Port of London Authority,11679,5085681|#|5085681,Rent,44169,45328,1085.51,,
Port of London Authority,11679,5119054|#|5119054,Rent,44566,45328,1742.54,,
Port of London Authority,11679,5126760|#|5126760,Rent,44656,45328,1742.54,,
Port of London Authority,11679,5157638|#|5157638,Rent,45020,45328,1977.4,,
Port of London Authority,11679,5165387|#|5165387,Rent,45112,45328,1977.4,,
Port of London Authority,11679,5173541|#|5173541,Rent,45205,45328,1977.4,,
Port of London Authority,11679,5149989|#|5149989,Rent,44932,45328,1977.4,,
Port of London Authority,11679,5116760|#|5116760,Rent,44536,45328,2129.38,,
Port of London Authority,11679,5180884|#|5180884,Rent,45296,45328,3303.43,,
Port of London Authority,11679,5147595|#|5147595,Rent,44932,45328,3367.04,,
Port of London Authority,11679,5175300|#|5175300,Rent,45223,45328,9649.19,,
Port of London Authority,11679,5178584|#|5178584,Rent,45264,45328,17184.9,,
PRCA,19904,76244,Other IT Costs,45047,45328,2640,,
Quadient UK Ltd,27821,210245245/05-JAN-2024,Mail Services - Postal/courier serv. ,45296,45328,65000,,
Rabbit In The Window Ltd,16741,CLA-240130-Z5B,Interpreters Fees,45321,45328,294.71,,
RDM Trading As Infinity Motorcycles,43453,6592,Clothing ,45273,45328,440.97,,
Redo Print and Design Ltd,63728,2219,Corporate Hospitality,44736,45328,276,,
Reed Specialist Recruitment Ltd,11770,CE0239751673C1,Human resources (HR) services,45317,45328,1159933.09,,
Reed Specialist Recruitment Ltd,11770,CE0239750935,Human resources (HR) services,45317,45328,38147.56,,
Restore Records Management,32214,1438789,Material packing & handling - File archive storage,45299,45328,4234.93,,
Restore Records Management,32214,1438763,Material packing & handling - File archive storage,45299,45328,84063.9,,
Rohde and Schwarz UK Ltd,11702,9140022950,Measuring & testing instrument - Electronic & comms,45321,45328,56445.91,,
Royal Borough of Kensington and Chelsea,12249,3660093251,Human resources (HR) services,45324,45328,15000,,
Royston Ltd,20884,SIN-007944,Vehicle Components & Systems ,45313,45328,2303.1,,
Royston Ltd,20884,SIN-008030,Vehicle Components & Systems ,45321,45328,656.35,,
Royston Ltd,20884,SIN-007945,Vehicle Components & Systems ,45313,45328,3557.53,,
S W Bruce and Co Ltd,10483,0000118871,Construction & Manufacturing - Components/Supplies ,45260,45328,16850.72,,
Safequip Ltd,15220,71461,Personal Protective Equipment - Lifelines or lifeline equip.,45321,45328,1240.8,,
Seduced by Art Ltd,78826,4024024738A,Human resources (HR) services,45307,45328,2310,,
Shared Services Connected Ltd,16912,100042595,Management & Business - Prof. & Admin. Serv.,45291,45328,-37838.44,,
Shared Services Connected Ltd,16912,100042596,Management & Business - Prof. & Admin. Serv.,45291,45328,2786883.54,,
Sodexo Ltd,23772,9900761308,Building Maintenance - Support services ,45301,45328,18816,,
Sodexo Ltd,23772,9900761309,Building Maintenance - Support services ,45301,45328,23614.04,,
Speciality Oxygen Service Ltd,71682,11400448796,Emergency & medical products - Life support kits,45316,45328,540,,
Speciality Oxygen Service Ltd,71682,123588,Emergency & medical products - Oxygen or resuscitation kits,45306,45328,41400,,
Sportsafe UK Ltd,10471,612643,Planned Maintenance,45313,45328,268.2,,
Sportsafe UK Ltd,10471,613457,Reactive Maintenance,45322,45328,284.21,,
Sportsafe UK Ltd,10471,613057,Reactive Maintenance,45321,45328,1003.65,,
Sportsafe UK Ltd,10471,612179,Reactive Maintenance,45293,45328,1178.63,,
Sportsafe UK Ltd,10471,613431,Reactive Maintenance,45322,45328,1266.06,,
Sportsafe UK Ltd,10471,612700,Reactive Maintenance,45316,45328,4098.67,,
Sportsafe UK Ltd,10471,612426,Reactive Maintenance,45308,45328,4742.58,,
Sportsafe UK Ltd,10471,613428,Reactive Maintenance,45322,45328,5745.46,,
SSS Public Safety Ltd,65177,6060062522,Vehicles & Accessories/Comp,45299,45328,13885.68,,
St Giles Trust,37660,SIN009896,Human resources (HR) services,45317,45328,199563.84,,
SYS Systems Ltd,61787,27430,Engineering/Research/Tech. - Based Services ,45301,45328,3786,,
The Leadership Centre For Local Government,77315,64013836,Human resources (HR) services,45281,45328,3544.06,,
The Leadership Centre For Local Government,77315,64013837,Human resources (HR) services,45281,45328,3544.04,,
