Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  8,,,,,,,,,
Start Date: 15 October 2023,,,,,,,,,
End Date: 11 November 2023,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194528,01/11/2023,"£2,712.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195901,08/11/2023,"£2,712.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192787,18/10/2023,"£2,710.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193202,25/10/2023,"£2,710.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194745,01/11/2023,"£2,710.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196327,08/11/2023,"£2,710.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192639,18/10/2023,"£2,710.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196019,08/11/2023,"£2,710.20",,,,
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008442,18/10/2023,"£2,709.67",,,,
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008454,25/10/2023,"£2,709.67",,,,
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008477,01/11/2023,"£2,709.67",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192048,18/10/2023,"£2,706.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192761,18/10/2023,"£2,706.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193259,25/10/2023,"£2,706.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193579,25/10/2023,"£2,706.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194728,01/11/2023,"£2,706.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194948,01/11/2023,"£2,706.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196323,08/11/2023,"£2,706.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192388,18/10/2023,"£2,706.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193706,25/10/2023,"£2,706.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194895,01/11/2023,"£2,706.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195360,08/11/2023,"£2,706.05",,,,
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110347335,20/10/2023,"£2,705.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193432,25/10/2023,"£2,704.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194246,01/11/2023,"£2,704.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195399,08/11/2023,"£2,704.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192684,18/10/2023,"£2,704.10",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195044,01/11/2023,"£2,704.10",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195046,01/11/2023,"£2,704.10",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195818,08/11/2023,"£2,704.10",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191962,18/10/2023,"£2,703.45",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193502,25/10/2023,"£2,703.45",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194747,01/11/2023,"£2,703.45",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196330,08/11/2023,"£2,703.45",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270900,08/11/2023,"£2,703.18",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Computer Hardware,1005/5110333133,16/10/2023,"£2,702.93",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270812,08/11/2023,"£2,700.18",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270813,08/11/2023,"£2,700.18",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270892,08/11/2023,"£2,700.18",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270993,08/11/2023,"£2,700.18",,,,
LONDON BUS SERVICES LTD,Trapeze ITS Switzerland GmbH,Manage IT Services,1006/5110346115,10/11/2023,"£2,700.00",,,,
LONDON UNDERGROUND LTD,PRIORITY FIRE & ELECTRICAL LTD,Goods Received / Invoice Received,1005/5110355981,07/11/2023,"£2,700.00",,,,
RAIL FOR LONDON LIMITED,Keltbray Limited,Staff Training,1020/5110334899,18/10/2023,"£2,700.00",,,,
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110355924,08/11/2023,"£2,700.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192101,18/10/2023,"£2,698.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194419,01/11/2023,"£2,698.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194513,01/11/2023,"£2,698.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195730,08/11/2023,"£2,698.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192377,18/10/2023,"£2,697.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194001,25/10/2023,"£2,697.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194157,01/11/2023,"£2,697.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195371,08/11/2023,"£2,697.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270923,08/11/2023,"£2,697.75",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193562,25/10/2023,"£2,697.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192446,18/10/2023,"£2,696.31",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193382,25/10/2023,"£2,696.31",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194175,01/11/2023,"£2,696.31",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195601,08/11/2023,"£2,696.31",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110334463,23/10/2023,"£2,695.40",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110334464,23/10/2023,"£2,695.40",,,,
DOCKLANDS LIGHT RAILWAY,POWER PRODUCTS (INTERNATIONAL),Electrical Equipment Maintenance,1012/5110356007,07/11/2023,"£2,695.00",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110334434,23/10/2023,"£2,694.72",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110334466,23/10/2023,"£2,694.72",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192337,18/10/2023,"£2,693.96",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195089,01/11/2023,"£2,693.96",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195961,08/11/2023,"£2,693.96",,,,
LONDON BUS SERVICES LTD,Logistics UK,Management & Support Consultancy,1006/5110350006,08/11/2023,"£2,692.68",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192051,18/10/2023,"£2,692.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193143,25/10/2023,"£2,692.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194626,01/11/2023,"£2,692.15",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195398,08/11/2023,"£2,692.15",,,,
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,Signalling Systems,1031/5110336484,23/10/2023,"£2,691.04",,,,
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,Signalling Systems,1031/5110342752,06/11/2023,"£2,691.04",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191968,18/10/2023,"£2,690.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192706,18/10/2023,"£2,690.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193187,25/10/2023,"£2,690.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193723,25/10/2023,"£2,690.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194316,01/11/2023,"£2,690.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194890,01/11/2023,"£2,690.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196128,08/11/2023,"£2,690.80",,,,
SURFACE TRANSPORT CORP,Murphy Geospatial UK Ltd,Professional Engineering Services,1002/5110355689,07/11/2023,"£2,690.00",,,,
LONDON UNDERGROUND LTD,DIRECT TRACK SOLUTIONS LTD,N/A,1005/5110348912,25/10/2023,"£2,689.12",,,,
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008435,18/10/2023,"£2,688.96",,,,
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008501,08/11/2023,"£2,688.96",,,,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,N/A,1005/5110342222,18/10/2023,"£2,687.76",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193830,25/10/2023,"£2,686.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194913,01/11/2023,"£2,686.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196164,08/11/2023,"£2,686.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192209,18/10/2023,"£2,684.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192509,18/10/2023,"£2,684.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193849,25/10/2023,"£2,684.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195250,01/11/2023,"£2,684.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196303,08/11/2023,"£2,684.05",,,,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110338102,18/10/2023,"£2,682.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191825,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191830,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191860,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191882,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191884,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191926,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191935,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191936,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191937,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191943,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191951,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900191954,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192037,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192102,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192127,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192192,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192356,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192371,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192375,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192393,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192396,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192435,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192443,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192549,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192663,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192686,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192689,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192707,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192727,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192831,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192889,18/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193031,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193045,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193048,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193049,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193051,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193054,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193074,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193091,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193092,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193158,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193241,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193285,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193345,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193359,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193385,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193400,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193413,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193452,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193461,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193557,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193660,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193662,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193673,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193678,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193684,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193718,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193726,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193728,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193736,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193763,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193779,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193781,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193834,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193841,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193846,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193959,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194048,25/10/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194151,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194164,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194168,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194169,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194173,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194182,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194194,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194213,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194254,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194256,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194259,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194277,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194280,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194281,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194309,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194370,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194371,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194420,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194465,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194563,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194564,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194584,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194608,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194620,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194754,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194886,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194892,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194898,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194909,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194914,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195049,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195095,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195167,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195261,01/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195339,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195366,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195379,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195380,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195448,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195459,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195558,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195570,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195582,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195593,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195594,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195599,08/11/2023,"£2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900195630,08/11/2023,"£2,682.20",,,,
