Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  09,,,,,,,,,
Start Date:  12 November 2023,,,,,,,,,
End Date: 09 December 2023,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
TTL PROPERTIES LTD,MONTAGU EVANS LLP,Property Management Fees,1040/5110366359,28 November 2023,"5,000.00",,,,
LONDON UNDERGROUND LTD,PANDROL LTD,Stock Of Track,1005/5110370525,05 December 2023,"5,000.00",,,,
LONDON UNDERGROUND LTD,The British Quality Foundation,Corporate Subscriptions,1005/5110362860,22 November 2023,"5,000.00",,,,
SURFACE TRANSPORT CORP,The TESS Group,Staff Training,1002/5110347206,14 November 2023,"5,000.00",,,,
SURFACE TRANSPORT CORP,The TESS Group,Staff Training,1002/5110361062,06 December 2023,"5,000.00",,,,
LONDON UNDERGROUND LTD,TYLER BROS LTD,Stock of Signals and Electricals,1005/5110359818,13 November 2023,"5,000.00",,,,
LONDON UNDERGROUND LTD,Will Baxter Limited,LTM Design & Presentation Consultancy,1005/5110362676,21 November 2023,"5,000.00",,,,
SURFACE TRANSPORT CORP,Hay & Tay Limited,Professional Engineering Services,1002/5110373742,08 December 2023,"4,999.40",,,,
SURFACE TRANSPORT CORP,Hay & Tay Limited,Professional Engineering Services,1002/5110361101,15 November 2023,"4,999.40",,,,
LONDON UNDERGROUND LTD,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1005/1900270202,15 November 2023,"4,998.93",,,,
TFL CORPORATE,A J WELLS & SONS LTD,Street Furniture,1001/5110367519,29 November 2023,"4,994.40",,,,
LONDON UNDERGROUND LTD,BRYEN & LANGLEY LTD,Building Maintenance & Repairs,1005/5110351282,21 November 2023,"4,992.24",,,,
TRANSPORT TRADING LTD,Nyetimber Ltd,Caterers Service Charges,1004/5110352529,22 November 2023,"4,990.70",,,,
LUL NOMINEE SSL LIMITED,CIRCET (UK) LIMITED,Signalling Systems,1031/5110361895,16 November 2023,"4,989.90",,,,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110364861,29 November 2023,"4,980.00",,,,
LONDON UNDERGROUND LTD,RJC (UK) LTD,Escalators,1005/5110359226,05 December 2023,"4,979.00",,,,
LONDON UNDERGROUND LTD,Alba Power Limited,Electrical Equipment Maintenance,1005/5110359798,16 November 2023,"4,978.98",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200909,06 December 2023,"4,963.63",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198294,22 November 2023,"4,963.63",,,,
LONDON TRANSPORT MUSEUM,Magnitude Quantity Surveyors Ltd,Professional Engineering Services,1011/5110371167,06 December 2023,"4,961.00",,,,
LONDON UNDERGROUND LTD,GRINSTY RAIL LTD,Stock of Fleet,1005/5110350484,21 November 2023,"4,960.60",,,,
LONDON UNDERGROUND LTD,GRINSTY RAIL LTD,Stock of Fleet,1005/5110368683,01 December 2023,"4,960.60",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110361922,17 November 2023,"4,951.36",,,,
TTL PROPERTIES LTD,HartDixon LLP,Building Maintenance & Repairs,1040/5110372308,06 December 2023,"4,950.00",,,,
SURFACE TRANSPORT CORP,Pindar Creative,Franchise/Concession Fixed Fee,1002/5110353910,28 November 2023,"4,950.00",,,,
LONDON UNDERGROUND LTD,BROWNINGS ELECTRIC CO LTD,Escalators,1005/5110366104,23 November 2023,"4,947.00",,,,
LONDON UNDERGROUND LTD,Abellio London Ltd,Franchise/Concession Fixed Fee,1005/5110359100,01 December 2023,"4,942.57",,,,
LUL NOMINEE BCV LIMITED,Motivair Compressors Ltd,Equipment Repairs & Maintenance,1033/5110367987,28 November 2023,"4,940.17",,,,
VICTORIA COACH STATN LTD,MITIE FM LIMITED,Security Services (Guards),1008/5110345908,13 November 2023,"4,937.87",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Radio Systems Equipment & Maintenance,1005/5110360449,06 December 2023,"4,924.00",,,,
LONDON UNDERGROUND LTD,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1005/1900270203,15 November 2023,"4,923.27",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF BARNET,Rates,1004/1901699309,29 November 2023,"4,919.00",,,,
LONDON UNDERGROUND LTD,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1005/5110358991,16 November 2023,"4,916.39",,,,
LONDON UNDERGROUND LTD,Tidyco Ltd,Stock of Fleet,1005/5110360680,06 December 2023,"4,912.00",,,,
LONDON UNDERGROUND LTD,BRYEN & LANGLEY LTD,Escalators,1005/5110352588,22 November 2023,"4,911.42",,,,
TTL PROPERTIES LTD,E.ON Next Energy Ltd,Electricity,1040/1900006782,01 December 2023,"4,901.69",,,,
TTL PROPERTIES LTD,E.ON Next Energy Ltd,Electricity,1040/1900006718,21 November 2023,"4,901.69",,,,
TFL CORPORATE,Archirest Ltd,Street Furniture,1001/5110360198,16 November 2023,"4,900.00",,,,
TFL CORPORATE,Archirest Ltd,Street Furniture,1001/5110360212,16 November 2023,"4,900.00",,,,
LONDON UNDERGROUND LTD,Brush Traction DIV OF WABTEC UK LTD,Plant & Equipment Purchases,1005/5110350695,20 November 2023,"4,896.30",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110367944,08 December 2023,"4,894.94",,,,
LONDON UNDERGROUND LTD,Derlin Construction Ltd,Vehicle Repairs & Maintenance,1005/5110357357,21 November 2023,"4,890.25",,,,
LONDON UNDERGROUND LTD,Derlin Construction Ltd,Vehicle Repairs & Maintenance,1005/5110365282,27 November 2023,"4,890.25",,,,
LONDON UNDERGROUND LTD,Derlin Construction Ltd,Vehicle Repairs & Maintenance,1005/5110358909,21 November 2023,"4,890.25",,,,
RFL (IINFRASTRUCTURE) LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1025/5110360450,06 December 2023,"4,880.64",,,,
LONDON BUS SERVICES LTD,Turnamms,Fleet stock issues,1006/1900049621,01 December 2023,"4,880.12",,,,
LONDON UNDERGROUND LTD,Gardner Mawdsley Print Ltd,Stock of Fleet,1005/5110359506,14 November 2023,"4,880.00",,,,
LONDON UNDERGROUND LTD,Will Baxter Limited,LTM Design & Presentation Consultancy,1005/5110362677,21 November 2023,"4,875.00",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Maintenance Materials,1005/5110361306,06 December 2023,"4,872.53",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197891,22 November 2023,"4,870.32",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199198,29 November 2023,"4,870.32",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF BRENT,Rates,1004/1901699314,29 November 2023,"4,870.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199654,29 November 2023,"4,864.20",,,,
LUL NOMINEE BCV LIMITED,ABBEY PRECISION ENGINEERING,Plant & Equipment Purchases,1033/5110358503,29 November 2023,"4,858.00",,,,
LUL NOMINEE BCV LIMITED,PARKSIDE STEEL (STOCKHOLDERS),Track General Maintenance,1033/5110365866,27 November 2023,"4,850.00",,,,
LONDON UNDERGROUND LTD,RJC (UK) LTD,Escalators,1005/5110355528,28 November 2023,"4,849.95",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110357858,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110359063,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110359021,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110358375,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110359058,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110359023,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110357871,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110357867,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110357868,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110357887,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110357873,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110357866,29 November 2023,"4,848.00",,,,
LONDON UNDERGROUND LTD,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1005/1900270204,15 November 2023,"4,835.52",,,,
RAIL FOR LONDON LIMITED,Abellio London Ltd,Franchise/Concession Fixed Fee,1020/5110359097,01 December 2023,"4,832.00",,,,
LONDON UNDERGROUND LTD,Derlin Construction Ltd,Fleet,1005/5110368676,01 December 2023,"4,830.00",,,,
LONDON UNDERGROUND LTD,Derlin Construction Ltd,Fleet,1005/5110368736,01 December 2023,"4,830.00",,,,
LONDON UNDERGROUND LTD,PRECISION CHAINS LTD,Stock of Lifts and Escalators,1005/5110328791,23 November 2023,"4,830.00",,,,
LONDON UNDERGROUND LTD,CABLE SERVICES LTD,Electrical Equipment Maintenance,1005/5110358217,23 November 2023,"4,817.76",,,,
LONDON UNDERGROUND LTD,UNIPART RAIL LTD,Stock Of Track,1005/5110348858,15 November 2023,"4,812.80",,,,
SURFACE TRANSPORT CORP,Yunex Limited,Computer Software,1002/5110353476,22 November 2023,"4,801.43",,,,
LONDON TRANSPORT MUSEUM,AMAZON,Management & Support Consultancy,1011/5110362756,22 November 2023,"4,800.00",,,,
TFL CORPORATE,Pen Test Partners LLP,Computer Hardware,1001/5110368286,28 November 2023,"4,800.00",,,,
TFL CORPORATE,white willow consulting Ltd,Professional Engineering Services,1001/5110367317,29 November 2023,"4,800.00",,,,
LONDON UNDERGROUND LTD,Point of Rental Software,Computer Software,1005/5110355481,28 November 2023,"4,796.00",,,,
LONDON UNDERGROUND LTD,BLAKLEY ELECTRICS LTD,Civil Engineering Construction Works,1005/5110353479,22 November 2023,"4,792.05",,,,
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Connect PFI Service Costs,1002/5110349821,15 November 2023,"4,791.08",,,,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005/5110369616,04 December 2023,"4,790.35",,,,
TFL CORPORATE,DeepStore Limited,Document Archive & Storage,1001/5110373846,07 December 2023,"4,787.48",,,,
LUL NOMINEE SSL LIMITED,VOITH TURBO LTD,Stock of Fleet,1031/5110360496,14 November 2023,"4,787.18",,,,
TRANSPORT TRADING LTD,Essex Industrial Supplies Ltd,Furniture & Equipment,1004/5110368216,28 November 2023,"4,785.00",,,,
DOCKLANDS LIGHT RAILWAY,Track and Build Ltd.,Civil Engineering Construction Works,1012/5110374223,08 December 2023,"4,781.56",,,,
LUL NOMINEE SSL LIMITED,CREACTIVE DESIGN LTD,Stock Issues - Repairables,1031/5110368778,01 December 2023,"4,777.20",,,,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901699377,29 November 2023,"4,776.00",,,,
LONDON UNDERGROUND LTD,THORLUX LIGHTING,Building Maintenance & Repairs,1005/5110357704,29 November 2023,"4,773.90",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004/1901699363,29 November 2023,"4,770.01",,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110353149,22 November 2023,"4,763.25",,,,
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110348618,15 November 2023,"4,762.07",,,,
PUBLIC CARRIAGE OFFICE,CLARKE TINKLER LLP,Licence Fee Refunds,1003/1900062475,30 November 2023,"4,750.00",,,,
LONDON UNDERGROUND LTD,DPH Management Services Ltd,Civil Engineering Construction Works,1005/5110346477,24 November 2023,"4,750.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199173,29 November 2023,"4,748.56",,,,
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Stock of Fleet,1031/5110364312,22 November 2023,"4,746.00",,,,
LUL NOMINEE BCV LIMITED,PeopleScout Limited,Recruitment Expenses,1033/5110347124,14 November 2023,"4,735.80",,,,
LONDON UNDERGROUND LTD,MODULAR DISTRIBUTION SYSTEMS,Stock of Lifts and Escalators,1005/5110359057,28 November 2023,"4,734.20",,,,
LONDON UNDERGROUND LTD,BRYEN & LANGLEY LTD,Escalators,1005/5110352645,22 November 2023,"4,726.80",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110349538,15 November 2023,"4,724.00",,,,
LUL NOMINEE BCV LIMITED,TRACKWORK RESOURCES LTD,Track General Maintenance,1033/5110354901,27 November 2023,"4,717.82",,,,
LONDON UNDERGROUND LTD,FOUR COUNTIES TRAINING LTD,Staff Training,1005/5110369434,05 December 2023,"4,715.00",,,,
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110359775,24 November 2023,"4,709.60",,,,
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110362911,17 November 2023,"4,709.60",,,,
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110364955,24 November 2023,"4,709.60",,,,
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110368941,01 December 2023,"4,709.60",,,,
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110360644,14 November 2023,"4,709.60",,,,
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110358587,13 November 2023,"4,709.60",,,,
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110360659,14 November 2023,"4,709.60",,,,
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110368976,01 December 2023,"4,709.60",,,,
LONDON UNDERGROUND LTD,Instarmac Group Limited,Stock Of Track,1005/5110364959,22 November 2023,"4,709.60",,,,
LONDON UNDERGROUND LTD,Probrand Ltd,Track General Maintenance,1005/5110368054,05 December 2023,"4,708.71",,,,
TRANSPORT TRADING LTD,ROYAL BOROUGH OF KINGSTON UPON THAMES,Rates,1004/1901699410,29 November 2023,"4,708.00",,,,
LONDON UNDERGROUND LTD,Daisy Corporate Services TradingLtd,Telephony Fixed,1005/5110353738,22 November 2023,"4,699.40",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110349547,17 November 2023,"4,681.33",,,,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901699379,29 November 2023,"4,681.00",,,,
TRANSPORT TRADING LTD,Quadient UK Ltd,Postage,1004/5110363340,06 December 2023,"4,680.97",,,,
LONDON UNDERGROUND LTD,ACTIVAIR AUTOMATION LTD,Stock of Fleet,1005/5110335318,08 December 2023,"4,678.25",,,,
SURFACE TRANSPORT CORP,Corporate Document Services Ltd,Production Artwork And Design For Marketing,1002/5110365238,27 November 2023,"4,674.61",,,,
LONDON UNDERGROUND LTD,Limesquare Vehicle Rental Limited,Vehicle Operating Leases,1005/5110365742,27 November 2023,"4,674.05",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199123,29 November 2023,"4,672.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198595,22 November 2023,"4,672.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199269,29 November 2023,"4,672.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201080,06 December 2023,"4,672.00",,,,
LONDON UNDERGROUND LTD,O2 UK Limited,Telephony Mobile,1005/1900272083,17 November 2023,"4,670.96",,,,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1031/5110360119,06 December 2023,"4,661.64",,,,
TFL CORPORATE,James Hallam Ltd,Staff Medical Insurance & Treatment,1001/1900197713,13 November 2023,"4,653.60",,,,
TTL PROPERTIES LTD,Delva Patman Redler LLP,Planning & Development Consultancy,1040/5110363991,21 November 2023,"4,653.00",,,,
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Fleet,1005/5110366954,30 November 2023,"4,650.37",,,,
LONDON UNDERGROUND LTD,SPEEDY HIRE DIRECT LTD,Plant & Equipment Purchases,1005/5110357635,28 November 2023,"4,644.73",,,,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005/5110369613,04 December 2023,"4,642.40",,,,
LONDON UNDERGROUND LTD,Safeglass (Europe) Limited,Stock of Fleet,1005/5110351767,15 November 2023,"4,642.00",,,,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005/5110356002,22 November 2023,"4,640.00",,,,
TFL CORPORATE,XPS PENSIONS LIMITED,Management & Support Consultancy,1001/5110356903,28 November 2023,"4,638.42",,,,
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Track General Maintenance,1005/5110357757,13 November 2023,"4,633.31",,,,
LONDON UNDERGROUND LTD,Senator International Ltd,Furniture & Equipment,1005/5110357312,28 November 2023,"4,632.20",,,,
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Stock of Fleet,1005/5110347067,14 November 2023,"4,630.72",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004/1901699402,29 November 2023,"4,628.00",,,,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Stock of Fleet,1005/5110362727,20 November 2023,"4,624.40",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ENFIELD,Rates,1004/1901699346,29 November 2023,"4,619.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199570,29 November 2023,"4,614.56",,,,
VICTORIA COACH STATN LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1008/5110368414,08 December 2023,"4,612.64",,,,
LONDON UNDERGROUND LTD,Speedy Asset Services Ltd,Plant & Equipment Purchases,1005/5110362243,29 November 2023,"4,606.10",,,,
LONDON UNDERGROUND LTD,BOC GASES,Plant & Equipment Purchases,1005/5110361545,06 December 2023,"4,604.11",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197872,22 November 2023,"4,600.33",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110367526,08 December 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110367524,08 December 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110333106,15 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110358267,17 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110367884,29 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110333029,15 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110360502,15 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110360504,15 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110360493,15 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110360501,15 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110360498,15 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110360497,15 November 2023,"4,590.59",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110360500,17 November 2023,"4,590.59",,,,
TTL PROPERTIES LTD,MITIE FM LIMITED,Security Services (Guards),1040/5110365605,29 November 2023,"4,587.00",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110352223,22 November 2023,"4,582.86",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110358373,29 November 2023,"4,582.76",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110358374,29 November 2023,"4,582.76",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110357859,29 November 2023,"4,582.76",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110373071,06 December 2023,"4,582.76",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110358377,29 November 2023,"4,582.75",,,,
LONDON UNDERGROUND LTD,Architectural Metal Craftsmen Ltd,Stock of Fleet,1005/5110372472,06 December 2023,"4,580.00",,,,
LUL NOMINEE BCV LIMITED,Ground Transportation Systems UKLtd,Computer Hardware,1033/5110361090,06 December 2023,"4,578.17",,,,
LONDON UNDERGROUND LTD,Feltham Coachworks Ltd,Vehicle Running Costs,1005/5110370712,06 December 2023,"4,574.81",,,,
RAIL FOR LONDON LIMITED,Cleshar Contract Services Limited,Horticultural Expenses,1020/5110345469,21 November 2023,"4,571.64",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110291167,21 November 2023,"4,558.60",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110349532,15 November 2023,"4,557.00",,,,
RAIL FOR LONDON LIMITED,Ashurst LLP,Legal Fees,1020/5110367404,28 November 2023,"4,554.00",,,,
LONDON UNDERGROUND LTD,WILLIAM COOK RAIL LTD,Fleet,1005/5110359064,29 November 2023,"4,551.80",,,,
LONDON UNDERGROUND LTD,WILLIAM COOK RAIL LTD,Fleet,1005/5110359065,29 November 2023,"4,551.80",,,,
LONDON RIVER SERVICES LTD,PH Cleaning Services,Building Maintenance & Repairs,1007/5110371317,06 December 2023,"4,550.00",,,,
TFL CORPORATE,Protection Approaches,Advertising,1001/5110373998,07 December 2023,"4,550.00",,,,
LUL NOMINEE SSL LIMITED,PRV ENGINEERING LTD,Stock of Fleet,1031/5110358460,15 November 2023,"4,550.00",,,,
TFL CORPORATE,Welwyn Consulting Limited,Professional Engineering Services,1001/5110361496,20 November 2023,"4,550.00",,,,
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Stock Of Track,1033/5110356927,22 November 2023,"4,541.30",,,,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Staff Training,1005/5110370114,06 December 2023,"4,537.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196930,15 November 2023,"4,535.70",,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Traffic Control Infrastucture,1002/5110353466,22 November 2023,"4,532.91",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198792,22 November 2023,"4,528.98",,,,
TFL CORPORATE,DeepStore Limited,Document Archive & Storage,1001/5110372678,07 December 2023,"4,526.48",,,,
LONDON UNDERGROUND LTD,SPEEDY HIRE DIRECT LTD,Plant & Equipment Purchases,1005/5110357628,28 November 2023,"4,525.81",,,,
TRANSPORT TRADING LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1004/5110350363,15 November 2023,"4,520.00",,,,
SURFACE TRANSPORT CORP,MediaEdge:CIA,Advertising,1002/5110366810,08 December 2023,"4,518.18",,,,
LUL NOMINEE SSL LIMITED,Ground Transportation Systems UKLtd,Computer Hardware,1031/5110360698,06 December 2023,"4,517.35",,,,
LONDON UNDERGROUND LTD,A J WELLS & SONS LTD,Stock of Signals and Electricals,1005/5110360778,14 November 2023,"4,510.00",,,,
