Invoice Date,Transaction Number,Invoice Number,Amount,Supplier Number(T),Supplier Number,VAT Registration Number,Text,Expense Area(T),Expense Code,Expense Code(T),Expense Type(T)
03/08/2022,3760852,45378/7,-278.36,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760852,45378/7,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760852,45378/7,1380,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760853,45378/8,9,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760853,45378/8,184,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760854,45378/9,-393.08,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760854,45378/9,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760854,45378/9,416,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760855,45378/10,9,Disability Direct,RC503281,,,ASC S&R DPs PD,R6280,Direct Payments,
03/08/2022,3760855,45378/10,1610,Disability Direct,RC503281,,,ASC S&R DPs PD,R6280,Direct Payments,
03/08/2022,3760856,45378/11,138,Disability Direct,RC503281,,,Carer Support,R6280,Direct Payments,
03/08/2022,3760857,45378/12,-528.96,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760857,45378/12,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760857,45378/12,736,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760858,45378/13,-457.32,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760858,45378/13,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760858,45378/13,1104,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760859,45378/14,-276,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760859,45378/14,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760859,45378/14,276,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760860,45378/15,379.88,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760860,45378/15,379.88,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760860,45378/15,379.88,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760860,45378/15,-1863,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760860,45378/15,-1863,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760860,45378/15,-199.61,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760860,45378/15,-9,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760860,45378/15,-9,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760860,45378/15,-0.96,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760861,45378/16,-243,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760861,45378/16,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760861,45378/16,1280,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760862,45378/17,-284.28,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760862,45378/17,22.3,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760862,45378/17,44.6,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760862,45378/17,44.6,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760862,45378/17,44.6,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760862,45378/17,44.6,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760862,45378/17,9,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760862,45378/17,1932,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760863,45378/18,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760863,45378/18,540,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760864,45378/19,9,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760864,45378/19,112,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760864,45378/19,168,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760865,45378/20,-57.48,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760865,45378/20,9,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760865,45378/20,57.5,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760866,45378/21,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760866,45378/21,1104,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760867,45378/22,-61.04,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760867,45378/22,-23.76,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760867,45378/22,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760867,45378/22,322,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760867,45378/22,828,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760868,45378/23,36.21,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760869,45378/24,9,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760869,45378/24,60,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760869,45378/24,308,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760870,45378/25,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760870,45378/25,230,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760870,45378/25,529,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760870,45378/25,1104,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760871,45378/26,-240.44,Disability Direct,RC503281,,,ASC S&R DPs PD,R6280,Direct Payments,
03/08/2022,3760871,45378/26,9,Disability Direct,RC503281,,,ASC S&R DPs PD,R6280,Direct Payments,
03/08/2022,3760871,45378/26,552,Disability Direct,RC503281,,,ASC S&R DPs PD,R6280,Direct Payments,
03/08/2022,3760872,45378/27,1104,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760872,45378/27,9,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760873,45378/28,9,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760873,45378/28,230,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760874,45378/29,-240,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760874,45378/29,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760874,45378/29,240,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760875,45378/30,-33.4,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760875,45378/30,9,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760875,45378/30,276,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760876,45378/31,9,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760876,45378/31,333.6,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,-104.56,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,-378,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,-162,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,9,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,238.18,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,513,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,513,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,-104.56,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,-47.13,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,47.13,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760877,45378/32,104.56,Disability Direct,RC503281,,,ASC S&R DPs MH,R6280,Direct Payments,
03/08/2022,3760878,45378/33,9,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760878,45378/33,184,Disability Direct,RC503281,,,ASC S&R DPs LD,R6280,Direct Payments,
03/08/2022,3760879,45378/34,-310.5,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760879,45378/34,-2.89,Disability Direct,RC503281,,,ASC S&R DPs OP,R6280,Direct Payments,
03/08/2022,3760880,45378/35,9,Disability Direct,RC503281,,,ASC S&R DPs PD,R6280,Direct Payments,
03/08/2022,3760880,45378/35,529,Disability Direct,RC503281,,,ASC S&R DPs PD,R6280,Direct Payments,
04/08/2022,3760881,Redacted Personal Data,150,Redacted Personal Data,RC301976,,,Placements,R4400,Professional Fees,
04/08/2022,3760882,Mileage-387.6-July22,174.42,Redacted Personal Data,RC301960,,,Placements,R5017,TPP - Other,
04/08/2022,3760883,Public Transport-July22,18.15,Redacted Personal Data,RC301960,,,Placements,R5017,TPP - Other,
